name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Enterococcaceae	F	2	0	0	1	1	4	4	4	0	0	3	2	3	2	3	0	2	2	0	3	2	5	2	4	2	4	4	2	2	3	1	2	1	1	1	3	2	2	0	2	4	2	2	5	4	1	3	1	1	0	3	2	2	0	3	2	2	1	1	3	4	1	2	1	5	1	4	1	2	4	2	2	3	2	2	4	1	4	1	0	4	1	1	3	4	1	1	1	1	1	1	1	1	1	3	4	2	1	8	2
Veillonellaceae	F	14	4	12	4	7	5	13	3	4	12	10	11	6	6	12	3	7	11	7	5	6	9	8	10	6	10	9	6	6	3	8	6	13	2	7	7	3	5	8	9	7	3	4	7	8	1	6	7	9	5	4	8	3	9	13	10	4	8	8	5	9	3	3	6	8	4	7	11	7	10	5	10	7	7	7	4	11	4	9	7	7	3	6	13	3	5	7	5	5	13	3	5	6	5	13	8	4	6	11	11
Acidaminococcaceae	F	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	3	0	0	0	2	0	0	1
Selenomonadales (uncultured)	F	0	0	0	0	0	1	1	0	1	0	2	1	2	2	0	1	0	0	2	1	1	1	1	0	2	2	1	0	1	0	1	2	0	0	1	1	2	1	0	2	0	2	1	1	0	1	5	2	0	1	0	0	0	0	0	1	1	3	0	1	0	2	0	0	1	1	1	2	3	0	0	1	3	0	0	1	0	1	1	2	0	1	0	2	0	1	1	2	1	0	1	1	0	0	1	1	0	0	1	2
Gemmatimonadaceae	F	19	11	8	13	10	9	12	10	12	7	4	16	12	10	11	11	10	10	7	5	14	13	9	9	9	11	15	9	7	12	16	13	5	10	9	10	16	12	5	8	15	12	9	10	9	7	10	17	9	13	9	18	13	8	8	12	12	16	14	9	9	10	16	15	12	7	12	11	9	12	8	7	8	9	15	14	6	10	7	8	7	11	8	11	12	14	5	10	9	12	11	12	11	5	14	13	7	7	11	12
Saccharimonadaceae	F	2	3	1	3	8	4	4	3	4	2	0	4	4	6	1	1	5	4	2	1	3	4	3	10	1	2	5	2	3	4	4	4	7	3	3	3	4	3	4	4	3	3	4	2	5	4	4	3	2	6	0	0	3	2	3	2	2	5	2	4	1	2	1	1	4	2	4	6	3	2	5	2	2	2	2	0	0	3	2	5	1	5	4	3	2	3	4	2	3	3	3	2	5	3	2	2	5	1	0	6
Victivallaceae	F	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0
vadinBE97	F	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1
PRD18C08	F	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	1	1	0	1	0	1	0	1	2	0	1	0	1	1	1	1	0	2	2	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1
Lentisphaeraceae	F	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	3	2	2	0	0	1	0	3	0	0	1	0	2	0	0	1	0	0	0	0	1	1	0	2	0	0	0	1	1	0	0	0	0	2	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	2	0	1	1	0	2	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	1	1	0
Lenti-02	F	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Omnitrophaceae	F	1	1	0	1	3	1	2	4	3	2	2	0	2	2	8	1	2	2	4	3	6	1	3	1	1	1	3	1	1	4	4	1	0	3	3	2	4	2	2	1	3	3	4	5	4	2	1	3	2	2	6	1	2	2	4	2	1	3	5	2	4	4	3	3	4	1	6	2	2	2	4	3	2	1	4	2	2	4	5	3	3	0	5	3	4	4	1	3	3	3	5	4	1	3	2	4	5	4	1	4
Caldilineaceae	F	1	1	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	4	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	0	2	1	3	2	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	1	0	1	4	1	1	2	0	1	1	2	0	1	1	1	0	0	0	2	2	0	0	0	0	0	0	1	1	2	1	0	0	1	2
Anaerolineaceae	F	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	2	0	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1
JG30-KF-CM45	F	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1
Roseiflexaceae	F	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Herpetosiphonaceae	F	1	3	2	2	3	3	3	4	1	3	3	3	1	1	0	3	1	3	1	1	2	2	2	1	3	0	2	1	2	3	2	2	5	3	0	2	5	1	3	0	0	3	0	4	2	2	2	2	2	3	3	2	1	1	1	3	1	4	0	2	2	3	0	1	4	2	4	1	2	1	4	4	1	3	3	2	2	2	3	2	1	4	4	3	2	1	0	1	3	2	1	0	1	0	1	4	5	1	4	2
Gemmataceae	F	3	8	8	11	6	6	15	3	7	6	7	8	9	7	7	6	10	7	6	3	6	6	9	9	7	5	8	8	6	9	10	7	6	6	10	4	7	5	9	6	7	7	7	10	8	14	11	8	8	5	4	8	8	13	8	15	3	8	10	2	4	10	9	9	10	8	8	11	8	7	13	2	6	9	5	8	4	4	5	7	8	8	12	6	12	3	9	9	8	6	6	5	6	4	14	7	6	8	14	5
Rubinisphaeraceae	F	1	0	1	1	2	1	0	0	0	3	0	1	3	1	1	0	0	2	3	0	0	2	2	2	3	1	2	0	1	1	1	4	3	2	0	1	2	0	2	0	0	1	2	1	1	1	0	3	1	1	1	0	1	0	3	1	0	0	1	2	1	0	0	0	2	0	1	0	1	0	1	0	1	2	2	0	0	1	2	2	0	0	0	2	2	3	1	0	1	1	0	1	3	0	1	1	0	4	0	0
Planctomycetales (uncultured)	F	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
Pirellulaceae	F	4	1	1	3	4	5	4	3	2	1	5	1	1	3	2	1	0	3	1	1	6	4	3	2	2	3	4	3	3	1	1	1	2	0	2	3	3	1	0	2	2	2	0	2	5	2	4	7	2	1	3	3	0	1	2	0	4	4	5	3	0	2	0	3	1	5	1	1	1	1	2	2	2	2	3	2	3	2	3	2	1	3	3	2	2	3	3	1	1	5	1	1	1	6	3	0	4	4	4	3
Isosphaeraceae	F	3	0	3	7	1	5	4	1	3	3	1	3	7	4	3	2	2	6	3	1	5	7	3	1	1	2	5	2	2	1	5	7	3	6	5	3	2	1	4	6	5	2	7	6	0	4	4	3	3	8	3	2	3	3	4	5	9	2	3	2	5	4	2	3	3	7	5	4	1	2	1	4	0	2	3	2	4	3	2	0	2	0	5	2	3	6	2	4	1	3	2	2	2	5	4	5	3	4	2	2
Phycisphaeraceae	F	1	5	2	2	2	2	3	0	0	1	0	2	1	1	2	2	6	2	0	2	4	1	1	4	3	2	1	4	0	5	4	3	1	0	1	2	1	1	1	2	1	1	4	2	1	1	0	2	2	0	2	2	1	3	2	8	4	1	0	3	6	4	0	4	1	2	2	3	4	1	6	1	1	4	4	3	2	1	1	0	3	7	3	3	2	1	2	2	3	4	1	1	2	1	1	3	1	2	1	0
WD2101 soil group	F	0	2	2	2	0	2	1	2	2	1	1	2	2	0	2	0	2	0	1	3	1	2	1	5	2	1	2	1	1	3	1	1	0	0	1	2	2	2	1	0	2	1	1	1	2	1	1	1	1	4	0	2	0	1	1	1	0	0	2	0	0	2	1	3	1	2	1	2	4	3	3	0	1	2	0	1	0	2	0	0	2	0	2	0	1	2	2	3	2	1	0	2	0	0	2	0	1	2	0	4
Fibrobacteraceae	F	37	32	33	37	37	25	33	35	22	31	28	42	41	39	46	38	26	38	27	41	21	32	33	28	29	31	34	40	34	35	23	29	24	38	30	26	37	38	27	35	27	36	34	40	37	31	34	29	36	27	32	26	37	29	38	33	29	37	25	27	32	33	34	40	38	39	32	32	32	39	36	22	28	32	46	35	29	29	28	27	33	35	35	25	28	30	38	44	32	38	26	34	35	31	24	31	34	26	34	39
Leptotrichiaceae	F	2	3	2	1	1	0	3	4	2	5	3	1	1	2	4	3	4	2	1	2	3	6	2	0	1	2	1	5	3	2	3	1	2	1	1	1	2	4	1	1	3	0	2	3	4	3	3	4	1	0	3	1	2	3	3	3	1	1	2	4	4	3	2	3	1	5	3	4	3	1	4	1	2	1	2	0	1	0	2	3	6	5	2	3	1	3	6	4	1	0	4	1	0	4	4	1	2	3	3	4
Leptospiraceae	F	0	0	0	0	0	1	0	2	4	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	2	1	1	1	2	0	0	1	0	1	0	0	1	2	0	0	3	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
Spirochaetaceae	F	4	2	2	2	0	1	0	3	3	2	1	1	3	1	2	1	1	1	2	3	1	3	1	0	1	2	2	2	1	1	0	1	1	2	5	3	0	2	3	2	1	1	2	2	3	1	1	3	2	1	2	0	0	2	0	4	0	4	2	3	1	2	6	5	1	1	2	5	3	1	4	3	2	1	3	3	2	1	1	1	1	6	0	2	3	0	5	3	0	0	4	2	2	0	1	0	2	0	4	2
Nitrospiraceae	F	6	10	6	9	6	5	3	1	8	4	4	6	10	6	8	5	5	9	7	6	2	6	4	3	3	6	5	8	4	6	8	5	3	9	5	5	8	3	3	3	6	4	8	8	8	7	4	7	5	7	5	5	6	1	6	9	5	3	9	5	5	6	3	8	10	3	6	5	7	6	6	5	6	4	4	8	6	5	4	3	5	4	4	9	12	6	8	5	4	7	13	2	9	5	5	3	1	6	2	14
Solibacteraceae (Subgroup 3)	F	1	0	0	1	2	1	3	0	3	2	1	1	2	2	1	1	2	0	0	0	2	0	2	0	1	1	2	1	2	1	3	1	0	1	1	2	0	2	0	0	1	2	2	0	2	1	2	1	0	3	0	0	4	2	0	2	0	1	1	2	1	1	1	0	1	3	3	1	1	2	1	2	0	2	1	3	0	1	1	0	0	1	2	0	2	1	2	1	2	0	2	0	0	1	0	1	0	0	0	0
Blastocatellaceae	F	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobaculaceae	F	0	1	0	0	0	3	1	0	0	2	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	3	0
Vermiphilaceae	F	4	2	1	2	7	5	2	3	5	5	7	2	0	2	3	3	3	2	1	2	5	1	3	2	0	4	5	5	1	5	5	1	3	6	1	8	6	4	5	3	5	5	1	4	3	3	6	3	3	4	0	4	4	2	4	2	5	5	3	4	1	3	1	4	4	6	7	4	1	7	4	5	4	2	3	2	2	5	6	5	2	3	5	6	3	4	0	2	3	3	6	3	2	3	4	2	4	5	4	3
UBA12409	F	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Hydrogenedensaceae	F	2	1	1	3	1	0	2	0	0	0	1	2	1	1	2	2	2	0	0	2	1	0	2	1	6	2	1	2	2	3	2	2	1	3	1	2	1	1	2	1	2	0	1	0	2	1	2	3	1	2	1	1	0	0	1	1	0	1	2	0	2	1	0	0	1	1	2	2	3	1	2	0	2	2	1	1	1	2	2	2	1	0	3	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	0	1
Latescibacteraceae	F	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	2	1	0	0	0	0	1	2	1	0	0	2	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	1	0	0	1	1	1	1	1	0	0	0	0
Mycoplasmataceae	F	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
Deferribacteraceae	F	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1
053A03-B-DI-P58	F	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0
T34	F	1	0	0	1	2	1	1	1	0	1	0	0	0	0	2	1	0	0	0	1	1	1	1	0	0	0	0	1	2	0	0	0	1	0	2	1	1	3	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	2	0	0	2	1	0	2	0	1	2	0	1	0	0	1	2	0	1	1	1
Porticoccaceae	F	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
Oleiphilaceae	F	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	3	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	3	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Wohlfahrtiimonadaceae	F	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	1	1	1	0	1	0	2	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0
Bradymonadaceae	F	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
S15-21	F	0	0	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
Heliobacteriaceae	F	1	2	0	1	1	0	2	1	0	1	3	0	0	0	3	4	2	0	0	0	3	2	0	2	2	1	0	1	3	0	0	2	1	1	1	0	0	4	1	3	3	3	0	2	0	1	1	0	3	0	1	1	2	1	1	1	0	1	0	0	1	1	3	1	1	1	1	1	3	0	0	1	1	2	0	1	1	0	0	2	1	1	3	0	1	0	0	0	2	1	1	0	2	3	0	0	1	2	1	0
Unknown Family	F	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0
Methylomirabilaceae	F	1	3	2	3	0	3	2	2	2	1	5	2	1	3	3	0	1	2	2	1	1	2	4	0	0	0	1	1	2	1	2	1	4	0	1	2	0	0	1	1	2	2	1	0	1	1	2	1	2	4	1	3	1	1	3	2	3	0	4	2	2	2	2	3	3	1	0	3	4	1	1	1	0	0	1	2	1	2	3	3	2	3	5	1	4	0	0	0	2	1	4	1	0	0	0	1	3	2	2	0
Bacteroidales (uncultured)	F	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
