"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Oscillatoria nigro-viridis"	"S"	482564	9	9	NA	9	NA	1	NA	NA	NA	NA	NA	8	NA	0.00956	0.0047	NA	0.005784	NA	0.0005392	NA	NA	NA	NA	NA	0.00956	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Moorea"	"G"	1155738	32	32	1	18	NA	16	NA	NA	NA	NA	NA	NA	NA	0.01671	0.01671	0.01428	0.01157	NA	0.008627	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	32	32	1	18	NA	16	NA	NA	NA	NA	NA	NA	NA	0.01671	0.01671	0.01428	0.01157	NA	0.008627	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
"unclassified Oscillatoriales"	"-"	1892256	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001078	0.001045	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"unclassified Oscillatoriales (miscellaneous)"	"-"	44887	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001078	0.001045	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales"
"Oscillatoriales cyanobacterium JSC-12"	"S"	864702	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001078	0.001045	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales>unclassified&nbsp;Oscillatoriales&nbsp;(miscellaneous)"
"Chroococcales"	"O"	1118	1733	1733	45	1515	NA	1202	NA	1	1	NA	2	69	NA	3.636	0.9051	0.6425	0.9737	NA	0.6481	NA	1.235	0.0005623	NA	3.636	0.08246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Chroococcaceae"	"F"	1890464	1211	1211	26	1106	NA	850	NA	1	NA	NA	2	44	NA	3.636	0.6325	0.3712	0.7108	NA	0.4583	NA	1.235	NA	NA	3.636	0.05258	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Gloeocapsa"	"G"	102231	1079	1079	24	999	NA	768	NA	1	NA	NA	1	39	NA	1.818	0.5635	0.3427	0.642	NA	0.4141	NA	1.235	NA	NA	1.818	0.04661	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Gloeocapsa sp. PCC 7428"	"S"	1173026	1079	1079	24	999	NA	768	NA	1	NA	NA	1	39	NA	1.818	0.5635	0.3427	0.642	NA	0.4141	NA	1.235	NA	NA	1.818	0.04661	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Gloeocapsa"
"Chondrocystis"	"G"	268175	107	107	2	95	NA	67	NA	NA	NA	NA	1	5	NA	1.818	0.05588	0.02856	0.06105	NA	0.03612	NA	NA	NA	NA	1.818	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Chondrocystis sp. NIES-4102"	"S"	2005460	107	107	2	95	NA	67	NA	NA	NA	NA	1	5	NA	1.818	0.05588	0.02856	0.06105	NA	0.03612	NA	NA	NA	NA	1.818	0.005975	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Chondrocystis"
"Geminocystis"	"G"	669357	25	25	NA	11	NA	15	NA	NA	NA	NA	NA	NA	NA	0.01306	0.01306	NA	0.007069	NA	0.008087	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Geminocystis sp. NIES-3709"	"S"	1617448	8	8	NA	4	NA	6	NA	NA	NA	NA	NA	NA	NA	0.004178	0.004178	NA	0.002571	NA	0.003235	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis sp. NIES-3708"	"S"	1615909	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002089	0.002089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis herdmanii"	"S"	669359	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Aphanothecaceae"	"F"	1890450	260	260	8	189	NA	164	NA	NA	1	NA	NA	4	NA	0.1358	0.1358	0.1142	0.1215	NA	0.08842	NA	NA	0.0005623	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Candidatus Atelocyanobacterium"	"G"	1453359	256	256	7	186	NA	162	NA	NA	1	NA	NA	4	NA	0.1337	0.1337	0.09994	0.1195	NA	0.08734	NA	NA	0.0005623	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Candidatus Atelocyanobacterium thalassa"	"S"	713887	256	256	7	186	NA	162	NA	NA	1	NA	NA	4	NA	0.1337	0.1337	0.09994	0.1195	NA	0.08734	NA	NA	0.0005623	NA	NA	0.00478	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Candidatus&nbsp;Atelocyanobacterium"
"Halothece cluster"	"-"	92682	4	4	1	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.01428	0.002089	0.01428	0.001928	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Halothece"	"G"	76023	4	4	1	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.01428	0.002089	0.01428	0.001928	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster"
"Halothece sp. PCC 7418"	"S"	65093	4	4	1	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.01428	0.002089	0.01428	0.001928	NA	0.001078	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster>Halothece"
"Cyanobacteriaceae"	"F"	1890452	214	214	6	191	NA	159	NA	NA	NA	NA	NA	15	NA	0.1228	0.1118	0.08567	0.1228	NA	0.08573	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Cyanobacterium"	"G"	102234	214	214	6	191	NA	159	NA	NA	NA	NA	NA	15	NA	0.1228	0.1118	0.08567	0.1228	NA	0.08573	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae"
"Cyanobacterium aponinum"	"S"	379064	214	214	6	191	NA	159	NA	NA	NA	NA	NA	15	NA	0.1228	0.1118	0.08567	0.1228	NA	0.08573	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae>Cyanobacterium"
"Microcystaceae"	"F"	1890449	6	6	1	3	NA	5	NA	NA	NA	NA	NA	1	NA	0.01428	0.003134	0.01428	0.001928	NA	0.002696	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Microcystis"	"G"	1125	6	6	1	3	NA	5	NA	NA	NA	NA	NA	1	NA	0.01428	0.003134	0.01428	0.001928	NA	0.002696	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae"
"Microcystis aeruginosa"	"S"	1126	4	4	1	2	NA	3	NA	NA	NA	NA	NA	NA	NA	0.01428	0.002089	0.01428	0.001285	NA	0.001617	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Microcystis sp. MC19"	"S"	1967666	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001195	0.001045	NA	0.0006427	NA	0.001078	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Nostocales"	"O"	1161	39024	39024	1020	34193	1	23100	1	1	6	NA	NA	1301	1	21.98	20.38	14.56	21.98	0.6623	12.45	0.7463	1.235	0.003374	NA	NA	1.555	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Rivulariaceae"	"F"	1185	4119	4119	94	3637	1	2117	1	NA	1	NA	NA	96	NA	2.337	2.151	1.342	2.337	0.6623	1.141	0.7463	NA	0.0005623	NA	NA	0.1147	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Calothrix"	"G"	1186	4106	4106	94	3625	NA	2109	1	NA	1	NA	NA	94	NA	2.33	2.144	1.342	2.33	NA	1.137	0.7463	NA	0.0005623	NA	NA	0.1123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae"
"Calothrix sp. NIES-3974"	"S"	2005462	4003	4003	86	3525	NA	2043	1	NA	1	NA	NA	81	NA	2.265	2.091	1.228	2.265	NA	1.102	0.7463	NA	0.0005623	NA	NA	0.0968	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix parietina"	"S"	32054	94	94	8	92	NA	59	NA	NA	NA	NA	NA	12	NA	0.1142	0.04909	0.1142	0.05913	NA	0.03181	NA	NA	NA	NA	NA	0.01434	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. PCC 7507"	"S"	99598	7	5	NA	7	NA	4	NA	NA	NA	NA	NA	NA	NA	0.004499	0.002611	NA	0.004499	NA	0.002157	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-4101"	"S"	2005461	3	3	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001567	0.001567	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-2098"	"S"	1954171	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005223	0.0005223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Rivularia"	"G"	373984	11	9	NA	11	1	8	NA	NA	NA	NA	NA	NA	NA	0.6623	0.0047	NA	0.007069	0.6623	0.004313	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae"
"Rivularia sp. PCC 7116"	"S"	373994	11	9	NA	11	1	8	NA	NA	NA	NA	NA	NA	NA	0.6623	0.0047	NA	0.007069	0.6623	0.004313	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Rivularia"
"Aphanizomenonaceae"	"F"	1892259	34053	34053	896	29803	NA	20355	NA	NA	NA	NA	NA	1031	NA	19.15	17.78	12.79	19.15	NA	10.97	NA	NA	NA	NA	NA	1.232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Dolichospermum"	"G"	748770	34029	34029	895	29759	NA	20324	NA	NA	NA	NA	NA	1000	NA	19.13	17.77	12.78	19.13	NA	10.96	NA	NA	NA	NA	NA	1.195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Dolichospermum compactum"	"S"	136073	34029	34029	895	29759	NA	20324	NA	NA	NA	NA	NA	1000	NA	19.13	17.77	12.78	19.13	NA	10.96	NA	NA	NA	NA	NA	1.195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Dolichospermum"
"Nodularia"	"G"	159191	39	24	1	39	NA	30	NA	NA	NA	NA	NA	31	NA	0.03705	0.01253	0.01428	0.02506	NA	0.01617	NA	NA	NA	NA	NA	0.03705	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Nodularia spumigena"	"S"	70799	39	24	1	39	NA	30	NA	NA	NA	NA	NA	31	NA	0.03705	0.01253	0.01428	0.02506	NA	0.01617	NA	NA	NA	NA	NA	0.03705	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia"
"Nostocaceae"	"F"	1162	612	612	21	513	NA	452	NA	NA	2	NA	NA	158	1	0.6098	0.3196	0.2998	0.3297	NA	0.2437	NA	NA	0.001125	NA	NA	0.1888	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Cylindrospermum"	"G"	56106	298	298	7	236	NA	192	NA	NA	NA	NA	NA	15	NA	0.1556	0.1556	0.09994	0.1517	NA	0.1035	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Cylindrospermum stagnale"	"S"	142864	298	298	7	236	NA	192	NA	NA	NA	NA	NA	15	NA	0.1556	0.1556	0.09994	0.1517	NA	0.1035	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum"
"Anabaena"	"G"	1163	223	223	9	165	NA	181	NA	NA	1	NA	NA	125	NA	0.1494	0.1165	0.1285	0.106	NA	0.09759	NA	NA	0.0005623	NA	NA	0.1494	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Anabaena cylindrica"	"S"	1165	200	200	9	152	NA	156	NA	NA	NA	NA	NA	10	NA	0.1285	0.1045	0.1285	0.09769	NA	0.08411	NA	NA	NA	NA	NA	0.01195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. 90"	"S"	46234	10	10	NA	8	NA	4	NA	NA	NA	NA	NA	NA	NA	0.005223	0.005223	NA	0.005141	NA	0.002157	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. WA102"	"S"	1647413	114	11	NA	4	NA	19	NA	NA	1	NA	NA	114	NA	0.1362	0.005745	NA	0.002571	NA	0.01024	NA	NA	0.0005623	NA	NA	0.1362	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Nostoc"	"G"	1177	111	87	5	111	NA	76	NA	NA	1	NA	NA	18	1	0.6098	0.04544	0.07139	0.07134	NA	0.04098	NA	NA	0.0005623	NA	NA	0.02151	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Nostoc flagelliforme"	"S"	1306274	41	41	1	41	NA	29	NA	NA	NA	NA	NA	3	1	0.6098	0.02141	0.01428	0.02635	NA	0.01564	NA	NA	NA	NA	NA	0.003585	0.6098	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc punctiforme"	"S"	272131	47	26	3	47	NA	37	NA	NA	NA	NA	NA	14	NA	0.04283	0.01358	0.04283	0.03021	NA	0.01995	NA	NA	NA	NA	NA	0.01673	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc piscinale"	"S"	224012	11	11	NA	8	NA	8	NA	NA	NA	NA	NA	NA	NA	0.005745	0.005745	NA	0.005141	NA	0.004313	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. CENA543"	"S"	1869241	8	4	1	8	NA	1	NA	NA	NA	NA	NA	1	NA	0.01428	0.002089	0.01428	0.005141	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001045	0.001045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-4103"	"S"	2005458	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006427	0.0005223	NA	0.0006427	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-2111"	"S"	1973475	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006427	0.0005223	NA	0.0006427	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus"	"G"	264688	3	3	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001567	0.001567	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Trichormus azollae"	"S"	1164	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001045	0.001045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus variabilis"	"S"	264691	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005392	0.0005223	NA	NA	NA	0.0005392	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Scytonemataceae"	"F"	1182	235	235	8	232	NA	172	NA	NA	NA	NA	NA	15	NA	0.1491	0.1227	0.1142	0.1491	NA	0.09274	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Scytonema"	"G"	1203	235	235	8	232	NA	172	NA	NA	NA	NA	NA	15	NA	0.1491	0.1227	0.1142	0.1491	NA	0.09274	NA	NA	NA	NA	NA	0.01793	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae"
"Scytonema sp. HK-05"	"S"	1137095	227	227	7	209	NA	164	NA	NA	NA	NA	NA	14	NA	0.1343	0.1186	0.09994	0.1343	NA	0.08842	NA	NA	NA	NA	NA	0.01673	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Scytonema sp. NIES-4073"	"S"	2005464	23	8	1	23	NA	8	NA	NA	NA	NA	NA	1	NA	0.01478	0.004178	0.01428	0.01478	NA	0.004313	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Hapalosiphonaceae"	"F"	1892263	3	3	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001567	0.001567	NA	0.001285	NA	0.0005392	NA	NA	NA	NA	NA	0.001195	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
