	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Kerstersia	3.0	1.0	5.0	4.0	0.0	4.0	4.0	10.0	2.0	2.0	3.0	6.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
Ketogulonicigenium	0.0	0.0	1.0	1.0	5.0	0.0	2.0	4.0	0.0	1.0	4.0	4.0	7.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0
Kiloniellaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kinneretia	1.0	1.0	2.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kistimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kitasatospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella	15.0	11.0	9.0	8.0	0.0	3.0	5.0	4.0	5.0	0.0	0.0	0.0	22.0	11.0	0.0	0.0	102.0	92.0	135.0	11.0
Kluyvera	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	12.0	17.0	0.0
Knoellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Kocuria	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Kosakonia	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	12.0	14.0	30.0	0.0
Kouleothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LD29	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labedella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labrenzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labrys	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium	9.0	0.0	0.0	7.0	0.0	9.0	2.0	1.0	10.0	0.0	2.0	0.0	2.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium 5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae (uncultured)	7.0	1.0	5.0	10.0	5.0	15.0	11.0	7.0	11.0	7.0	3.0	0.0	6.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae AC2044 group	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae FCS020 group	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NC2004 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae ND3007 group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK3A20 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK4A136 group	7.0	2.0	0.0	13.0	0.0	9.0	4.0	5.0	11.0	3.0	2.0	0.0	1.0	11.0	1.0	0.0	0.0	0.0	0.0	9.0
Lachnospiraceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae UCG-004	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae UCG-008	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae XPB1014 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnotalea	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacibacterium	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacihabitans	41.0	7.0	19.0	7.0	3.0	44.0	40.0	15.0	78.0	8.0	6.0	55.0	15.0	24.0	1.0	0.0	0.0	0.0	0.0	42.0
Lactobacillus	0.0	1.0	6.0	3.0	4.0	9.0	4.0	8.0	3.0	13.0	8.0	14.0	7.0	18.0	3.0	5.0	1375.0	1335.0	1463.0	0.0
Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0
Lactovum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Lacunisphaera	12.0	12.0	7.0	23.0	9.0	20.0	27.0	54.0	38.0	66.0	32.0	8.0	86.0	13.0	12.0	5.0	0.0	0.0	0.0	7.0
Lamprocystis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lampropedia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lapillicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Laribacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Larkinella	5.0	3.0	0.0	0.0	1.0	3.0	4.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lautropia	32.0	16.0	14.0	32.0	10.0	8.0	12.0	29.0	42.0	33.0	31.0	24.0	23.0	53.0	7.0	12.0	0.0	1.0	0.0	6.0
Lawsonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leadbetterella	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leeiaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Legionella	15.0	16.0	9.0	32.0	23.0	12.0	23.0	56.0	12.0	20.0	18.0	10.0	200.0	48.0	20.0	22.0	0.0	0.0	0.0	0.0
Legionellaceae (uncultured)	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leifsonia	0.0	7.0	15.0	2.0	8.0	0.0	2.0	11.0	0.0	7.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0
Leisingera	2.0	2.0	0.0	4.0	7.0	3.0	1.0	10.0	4.0	9.0	7.0	5.0	14.0	2.0	9.0	16.0	0.0	0.0	0.0	0.0
Lelliottia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Lentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentilitoribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentimicrobium	1.0	0.0	0.0	3.0	0.0	2.0	1.0	1.0	5.0	5.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0
Lentimonas	9.0	1.0	0.0	17.0	0.0	14.0	14.0	20.0	15.0	28.0	18.0	0.0	20.0	2.0	10.0	0.0	0.0	0.0	0.0	5.0
Lentisphaera	0.0	1.0	0.0	0.0	3.0	5.0	3.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptolyngbya ANT.L52.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptolyngbyaceae (uncultured)	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptospira	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	0.0	29.0	3.0	0.0	0.0	0.0	0.0	0.0
Leptospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptothrix	75.0	49.0	69.0	94.0	28.0	70.0	76.0	45.0	57.0	61.0	67.0	113.0	24.0	75.0	31.0	38.0	0.0	0.0	0.0	14.0
Leptotrichiaceae (uncultured)	3.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	6.0	0.0	1.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0
Leucobacter	0.0	4.0	9.0	0.0	10.0	1.0	0.0	4.0	1.0	5.0	3.0	0.0	1.0	3.0	16.0	0.0	0.0	1.0	0.0	13.0
Leuconostoc	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lewinella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Limnobacter	17.0	8.0	10.0	24.0	10.0	16.0	9.0	11.0	25.0	10.0	22.0	11.0	14.0	24.0	8.0	9.0	0.0	0.0	0.0	6.0
Limnohabitans	1946.0	2290.0	2925.0	2774.0	1887.0	1696.0	2698.0	2865.0	2211.0	3342.0	3432.0	5228.0	769.0	1178.0	735.0	1296.0	4.0	2.0	6.0	1333.0
Limnothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Listeria	0.0	5.0	4.0	1.0	0.0	2.0	4.0	1.0	1.0	8.0	7.0	8.0	0.0	4.0	5.0	0.0	1140.0	1396.0	1695.0	0.0
Litorimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Loktanella	0.0	3.0	13.0	8.0	8.0	4.0	1.0	12.0	3.0	6.0	10.0	26.0	24.0	6.0	12.0	16.0	0.0	0.0	0.0	0.0
Lonsdalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteibacter	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteimonas	0.0	1.0	0.0	12.0	0.0	0.0	1.0	6.0	9.0	1.0	1.0	3.0	3.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0
Luteitalea	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteolibacter	0.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	1.0	5.0	1.0	7.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Lutimaribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lutispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	8.0
Lyngbya PCC-7419	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysinibacillus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0
Lysinimonas	0.0	6.0	2.0	0.0	5.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
Lysobacter	10.0	8.0	12.0	26.0	4.0	3.0	6.0	7.0	10.0	11.0	6.0	2.0	4.0	42.0	3.0	11.0	0.0	0.0	0.0	9.0
M2PT2-76 termite group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MB11C04 marine group	0.0	1.0	0.0	1.0	0.0	2.0	3.0	4.0	2.0	11.0	6.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
MD3-55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ML602J-51	0.0	12.0	20.0	0.0	17.0	0.0	1.0	7.0	1.0	3.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
MM2	1.0	3.0	5.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MN 122.2a	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	3.0	0.0	7.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
MND1	9.0	18.0	29.0	61.0	18.0	9.0	26.0	29.0	24.0	20.0	13.0	14.0	13.0	15.0	3.0	8.0	0.0	2.0	0.0	6.0
MSBL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MWH-Ta3	0.0	53.0	90.0	1.0	101.0	1.0	3.0	83.0	1.0	52.0	48.0	17.0	0.0	4.0	14.0	5.0	0.0	0.0	0.0	54.0
MWH-UniP1 aquatic group	67.0	47.0	65.0	92.0	35.0	51.0	85.0	62.0	68.0	78.0	83.0	71.0	29.0	52.0	19.0	29.0	0.0	0.0	0.0	29.0
Macellibacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Macromonas	12.0	15.0	9.0	18.0	9.0	14.0	13.0	14.0	13.0	21.0	12.0	17.0	4.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0
Magnetococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetospira	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Magnetospiraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillum	2.0	4.0	4.0	2.0	5.0	1.0	2.0	12.0	1.0	7.0	1.0	0.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Malikia	13.0	2.0	16.0	21.0	0.0	12.0	20.0	9.0	16.0	10.0	3.0	10.0	3.0	13.0	1.0	0.0	0.0	0.0	0.0	4.0
Mameliella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Mangrovibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Maribius	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinagarivorans	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinifilaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinifilum	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinilabiliaceae (uncultured)	2.0	1.0	0.0	0.0	6.0	4.0	0.0	1.0	3.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Marinobacter	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinoscillum	7.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Marinospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinovum	0.0	1.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	4.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Maritalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maritimibacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maritimimonas	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Marivita	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Marivivens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Martelella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilia	870.0	301.0	335.0	1008.0	174.0	636.0	771.0	437.0	856.0	404.0	545.0	508.0	423.0	599.0	153.0	261.0	1.0	0.0	2.0	239.0
Megamonas	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	10.0	1.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Meniscus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mesorhizobium	5.0	7.0	11.0	33.0	17.0	2.0	21.0	25.0	5.0	4.0	14.0	15.0	64.0	33.0	22.0	16.0	0.0	0.0	0.0	8.0
Metallibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylacidiphilaceae (uncultured)	6.0	0.0	0.0	1.0	0.0	2.0	4.0	2.0	0.0	6.0	1.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Methylarcula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylibium	3.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	1.0	2.0	1.0	5.0	0.0	0.0	0.0	0.0
Methylobacillus	13.0	3.0	12.0	3.0	4.0	3.0	2.0	11.0	2.0	9.0	8.0	4.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	7.0
Methylobacterium	7.0	2.0	3.0	13.0	8.0	2.0	12.0	5.0	6.0	5.0	3.0	0.0	516.0	12.0	3.0	9.0	0.0	0.0	0.0	678.0
Methylocapsa	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloceanibacter	0.0	1.0	0.0	6.0	2.0	0.0	1.0	4.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylocella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylococcaceae (uncultured)	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylocystis	0.0	1.0	0.0	9.0	2.0	1.0	2.0	3.0	0.0	4.0	3.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloferula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloligellaceae (uncultured)	3.0	3.0	8.0	25.0	23.0	1.0	10.0	23.0	4.0	8.0	6.0	10.0	48.0	8.0	8.0	4.0	0.0	0.0	0.0	15.0
Methyloparacoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Methylophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylophilaceae (uncultured)	43.0	124.0	355.0	18.0	60.0	29.0	35.0	276.0	33.0	332.0	365.0	253.0	30.0	17.0	98.0	103.0	0.0	0.0	2.0	199.0
Methylophilus	51.0	16.0	25.0	10.0	7.0	19.0	20.0	41.0	9.0	17.0	22.0	31.0	47.0	15.0	1.0	0.0	0.0	0.0	0.0	15.0
Methylopila	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylorosula	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	4.0	17.0	5.0	7.0	0.0	0.0	0.0	0.0
Methylosinus	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylotenera	140.0	36.0	81.0	26.0	10.0	46.0	49.0	53.0	33.0	28.0	25.0	39.0	118.0	43.0	8.0	7.0	0.0	0.0	0.0	42.0
Methyloversatilis	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylovirgula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0
Methylovorus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micavibrionaceae (uncultured)	2.0	2.0	0.0	1.0	9.0	2.0	2.0	13.0	3.0	6.0	3.0	0.0	17.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0
