	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	9.2-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv	N-August_genus.tsv
Kerstersia	2.0	3.0	6.0	4.0	2.0	5.0	1.0	4.0	6.0	1.0	7.0	4.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
Ketogulonicigenium	0.0	3.0	4.0	5.0	2.0	0.0	4.0	1.0	0.0	1.0	1.0	3.0	9.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Kiloniellaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Kingella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Kinneretia	1.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kistimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kitasatospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella	9.0	5.0	11.0	10.0	7.0	4.0	4.0	6.0	3.0	4.0	2.0	0.0	18.0	7.0	2.0	0.0	126.0	89.0	113.0	5.0
Kluyvera	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	15.0	16.0	0.0
Knoellia	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0
Kocuria	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0
Kosakonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	14.0	10.0	30.0	0.0
Kouleothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LD29	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labedella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labrenzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Labrys	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium	1.0	0.0	0.0	7.0	0.0	16.0	0.0	1.0	4.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium 5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae (uncultured)	10.0	0.0	6.0	9.0	0.0	23.0	4.0	8.0	10.0	10.0	7.0	0.0	4.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae AC2044 group	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae FCS020 group	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NC2004 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae ND3007 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK3A20 group	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae NK4A136 group	7.0	2.0	0.0	16.0	0.0	7.0	2.0	6.0	4.0	1.0	1.0	0.0	3.0	5.0	1.0	0.0	0.0	0.0	0.0	6.0
Lachnospiraceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae UCG-004	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae UCG-008	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae XPB1014 group	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnotalea	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lacihabitans	38.0	6.0	25.0	12.0	3.0	39.0	52.0	21.0	75.0	12.0	6.0	46.0	17.0	31.0	8.0	0.0	0.0	0.0	0.0	46.0
Lactobacillus	5.0	4.0	7.0	4.0	3.0	10.0	3.0	8.0	8.0	10.0	4.0	6.0	5.0	8.0	3.0	8.0	1321.0	1359.0	1334.0	0.0
Lactococcus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	2.0	0.0
Lactovum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Lacunisphaera	7.0	13.0	9.0	22.0	9.0	21.0	21.0	62.0	31.0	61.0	23.0	5.0	98.0	14.0	15.0	7.0	0.0	0.0	0.0	6.0
Lamprocystis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lampropedia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lapillicoccus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Laribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Larkinella	2.0	5.0	0.0	0.0	1.0	6.0	3.0	1.0	1.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Lautropia	27.0	11.0	10.0	38.0	6.0	19.0	21.0	16.0	31.0	26.0	33.0	24.0	20.0	56.0	7.0	12.0	0.0	0.0	0.0	9.0
Lawsonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leadbetterella	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leeiaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Legionella	17.0	18.0	12.0	33.0	19.0	16.0	27.0	76.0	12.0	25.0	15.0	21.0	214.0	54.0	24.0	29.0	0.0	0.0	0.0	0.0
Legionellaceae (uncultured)	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leifsonia	0.0	3.0	12.0	0.0	15.0	0.0	1.0	12.0	0.0	5.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0
Leisingera	0.0	2.0	2.0	4.0	8.0	2.0	1.0	13.0	1.0	4.0	8.0	7.0	18.0	8.0	10.0	15.0	0.0	0.0	0.0	0.0
Lelliottia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	2.0	0.0
Lentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentilitoribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lentimicrobium	3.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0
Lentimonas	6.0	0.0	0.0	15.0	0.0	6.0	16.0	33.0	13.0	32.0	18.0	0.0	18.0	2.0	10.0	0.0	0.0	0.0	0.0	1.0
Lentisphaera	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptolyngbya ANT.L52.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptolyngbyaceae (uncultured)	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptospira	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	3.0	1.0	0.0	0.0	29.0	7.0	0.0	0.0	0.0	0.0	0.0
Leptospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptothrix	55.0	43.0	50.0	107.0	28.0	46.0	78.0	56.0	73.0	75.0	73.0	102.0	23.0	82.0	24.0	39.0	0.0	0.0	0.0	14.0
Leptotrichiaceae (uncultured)	8.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	1.0	0.0	5.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
Leucobacter	0.0	12.0	13.0	2.0	9.0	3.0	0.0	10.0	2.0	3.0	4.0	0.0	2.0	2.0	7.0	0.0	0.0	0.0	0.0	18.0
Leuconostoc	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Lewinella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Limnobacter	18.0	13.0	10.0	23.0	4.0	18.0	18.0	16.0	15.0	13.0	21.0	10.0	18.0	34.0	8.0	9.0	0.0	0.0	0.0	1.0
Limnohabitans	2018.0	2314.0	2826.0	2839.0	1876.0	1701.0	2672.0	2836.0	2222.0	3547.0	3458.0	5036.0	726.0	1189.0	803.0	1247.0	3.0	0.0	10.0	1290.0
Limnothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Listeria	1.0	1.0	5.0	0.0	4.0	2.0	2.0	0.0	4.0	1.0	3.0	8.0	5.0	1.0	3.0	0.0	1160.0	1380.0	1690.0	0.0
Litorimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Loktanella	2.0	1.0	7.0	5.0	17.0	2.0	10.0	13.0	7.0	9.0	2.0	20.0	19.0	6.0	19.0	14.0	0.0	0.0	0.0	0.0
Lonsdalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteibacter	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteimonas	0.0	0.0	0.0	15.0	0.0	0.0	2.0	1.0	6.0	2.0	3.0	3.0	5.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0
Luteitalea	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Luteolibacter	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	1.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Lutimaribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lutispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0
Lyngbya PCC-7419	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lysinibacillus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0
Lysinimonas	0.0	2.0	2.0	0.0	3.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0
Lysobacter	8.0	5.0	6.0	26.0	3.0	1.0	7.0	14.0	7.0	2.0	0.0	8.0	8.0	55.0	5.0	6.0	0.0	0.0	0.0	11.0
M2PT2-76 termite group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MB11C04 marine group	1.0	0.0	0.0	3.0	0.0	4.0	3.0	6.0	6.0	7.0	3.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
MD3-55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ML602J-51	0.0	4.0	20.0	3.0	15.0	1.0	2.0	7.0	3.0	5.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
MM2	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MN 122.2a	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
MND1	17.0	29.0	31.0	45.0	21.0	3.0	13.0	27.0	18.0	24.0	21.0	16.0	14.0	14.0	7.0	7.0	0.0	0.0	0.0	8.0
MSBL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MWH-Ta3	1.0	72.0	71.0	5.0	90.0	3.0	3.0	68.0	0.0	55.0	41.0	13.0	0.0	1.0	18.0	12.0	0.0	0.0	0.0	48.0
MWH-UniP1 aquatic group	54.0	53.0	54.0	116.0	35.0	58.0	81.0	60.0	57.0	72.0	70.0	69.0	27.0	49.0	11.0	34.0	1.0	0.0	0.0	29.0
Macellibacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Macromonas	12.0	11.0	9.0	18.0	10.0	11.0	10.0	11.0	5.0	22.0	23.0	16.0	3.0	20.0	1.0	0.0	0.0	0.0	0.0	0.0
Magnetococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetospira	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetospiraceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Magnetospirillum	3.0	2.0	1.0	3.0	2.0	4.0	6.0	10.0	2.0	2.0	1.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Malikia	13.0	5.0	12.0	23.0	0.0	12.0	23.0	6.0	9.0	14.0	7.0	7.0	4.0	11.0	1.0	0.0	0.0	0.0	0.0	9.0
Mameliella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Mangrovibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Maribius	0.0	1.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinagarivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinifilaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinifilum	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinilabiliaceae (uncultured)	2.0	2.0	0.0	0.0	6.0	3.0	0.0	1.0	6.0	3.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Marinobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinoscillum	3.0	2.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinovum	0.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	5.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0
Maritalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Maritimibacter	0.0	0.0	0.0	3.0	1.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Maritimimonas	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Marivita	0.0	1.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
Marivivens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marmoricola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Martelella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Massilia	908.0	303.0	349.0	1043.0	205.0	618.0	773.0	448.0	865.0	451.0	509.0	513.0	395.0	527.0	159.0	243.0	1.0	2.0	2.0	229.0
Megamonas	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	5.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Megasphaera	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Meniscus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mesorhizobium	4.0	5.0	9.0	26.0	16.0	6.0	15.0	22.0	16.0	11.0	10.0	17.0	76.0	36.0	10.0	13.0	0.0	0.0	0.0	7.0
Metallibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylacidiphilaceae (uncultured)	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	3.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Methylarcula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylibium	0.0	3.0	0.0	1.0	0.0	3.0	2.0	1.0	0.0	3.0	4.0	0.0	1.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0
Methylobacillus	13.0	1.0	16.0	1.0	3.0	10.0	2.0	17.0	8.0	6.0	5.0	7.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0
Methylobacterium	3.0	1.0	3.0	11.0	2.0	2.0	7.0	3.0	5.0	2.0	5.0	0.0	496.0	15.0	2.0	15.0	0.0	0.0	0.0	667.0
Methylocapsa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloceanibacter	0.0	1.0	0.0	2.0	2.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylocella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylococcaceae (uncultured)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylocystis	0.0	0.0	0.0	4.0	2.0	2.0	2.0	1.0	0.0	5.0	1.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloferula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methyloligellaceae (uncultured)	4.0	7.0	6.0	16.0	33.0	4.0	9.0	18.0	2.0	7.0	8.0	9.0	54.0	12.0	6.0	7.0	0.0	0.0	0.0	9.0
Methyloparacoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylophilaceae (uncultured)	44.0	123.0	362.0	23.0	61.0	22.0	22.0	269.0	25.0	313.0	402.0	255.0	32.0	19.0	99.0	102.0	0.0	2.0	1.0	205.0
Methylophilus	53.0	5.0	27.0	11.0	3.0	19.0	30.0	33.0	8.0	14.0	27.0	33.0	45.0	11.0	8.0	0.0	0.0	0.0	0.0	19.0
Methylopila	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylorosula	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	9.0	3.0	7.0	0.0	0.0	0.0	0.0
Methylosinus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylotenera	132.0	37.0	60.0	32.0	7.0	28.0	61.0	47.0	33.0	31.0	36.0	33.0	121.0	47.0	9.0	10.0	0.0	0.0	0.0	29.0
Methyloversatilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylovirgula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
Methylovorus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micavibrionaceae (uncultured)	2.0	1.0	0.0	3.0	9.0	5.0	2.0	19.0	3.0	6.0	3.0	0.0	16.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0
