"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Aquiflexum balticum"	"S"	280473	7	3	NA	NA	NA	4	5	7	NA	NA	2	2	NA	0.001528	0.0009897	NA	NA	NA	0.0004637	0.0005767	0.0009742	NA	NA	0.001528	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum"
"Aquiflexum balticum DSM 16537"	"-"	758820	7	3	NA	NA	NA	4	5	7	NA	NA	2	2	NA	0.001528	0.0009897	NA	NA	NA	0.0004637	0.0005767	0.0009742	NA	NA	0.001528	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum>Aquiflexum&nbsp;balticum"
"Echinicola"	"G"	390846	31	2	1	NA	NA	13	31	9	NA	NA	NA	9	1	0.003576	0.0006598	0.00225	NA	NA	0.001507	0.003576	0.001253	NA	NA	NA	0.001061	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Hymenobacteraceae"	"F"	1853232	2052	590	64	NA	1	1514	2052	846	NA	NA	97	580	55	0.3096	0.1946	0.144	NA	0.3096	0.1755	0.2367	0.1177	NA	NA	0.07411	0.06836	0.1258	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Hymenobacter"	"G"	89966	1085	375	42	NA	NA	840	1085	386	NA	NA	46	317	31	0.1252	0.1237	0.09451	NA	NA	0.09739	0.1252	0.05372	NA	NA	0.03514	0.03736	0.07092	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Hymenobacter swuensis"	"S"	1446467	29	27	3	NA	NA	29	27	11	NA	NA	2	18	3	0.008908	0.008908	0.006751	NA	NA	0.003362	0.003114	0.001531	NA	NA	0.001528	0.002121	0.006864	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter swuensis DY53"	"-"	1227739	29	27	3	NA	NA	29	27	11	NA	NA	2	18	3	0.008908	0.008908	0.006751	NA	NA	0.003362	0.003114	0.001531	NA	NA	0.001528	0.002121	0.006864	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter>Hymenobacter&nbsp;swuensis"
"Hymenobacter sp. PAMC 26554"	"S"	1484116	21	5	1	NA	NA	18	21	5	NA	NA	NA	2	NA	0.002422	0.00165	0.00225	NA	NA	0.002087	0.002422	0.0006958	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sedentarius"	"S"	1411621	19	3	NA	NA	NA	19	17	12	NA	NA	NA	2	1	0.002288	0.0009897	NA	NA	NA	0.002203	0.001961	0.00167	NA	NA	NA	0.0002357	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. sh-6"	"S"	2319843	21	2	NA	NA	NA	8	21	8	NA	NA	1	2	2	0.004576	0.0006598	NA	NA	NA	0.0009275	0.002422	0.001113	NA	NA	0.000764	0.0002357	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. APR13"	"S"	1356852	7	1	NA	NA	NA	7	6	3	NA	NA	NA	NA	1	0.002288	0.0003299	NA	NA	NA	0.0008116	0.0006921	0.0004175	NA	NA	NA	NA	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Rufibacter"	"G"	1379908	570	125	9	NA	1	360	570	280	NA	NA	25	117	16	0.3096	0.04124	0.02025	NA	0.3096	0.04174	0.06575	0.03897	NA	NA	0.0191	0.01379	0.03661	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Rufibacter sp. DG15C"	"S"	1379909	229	46	6	NA	NA	161	229	144	NA	NA	5	39	9	0.02641	0.01518	0.0135	NA	NA	0.01867	0.02641	0.02004	NA	NA	0.00382	0.004596	0.02059	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter tibetensis"	"S"	512763	25	11	1	NA	NA	19	25	10	NA	NA	1	7	2	0.004576	0.003629	0.00225	NA	NA	0.002203	0.002884	0.001392	NA	NA	0.000764	0.000825	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG31D"	"S"	1379910	27	2	NA	NA	NA	13	16	27	NA	NA	NA	9	1	0.003758	0.0006598	NA	NA	NA	0.001507	0.001846	0.003758	NA	NA	NA	0.001061	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Pontibacter"	"G"	323449	114	32	3	NA	NA	95	114	52	NA	NA	8	33	5	0.01315	0.01056	0.006751	NA	NA	0.01101	0.01315	0.007237	NA	NA	0.006112	0.003889	0.01144	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Pontibacter akesuensis"	"S"	388950	19	9	NA	NA	NA	19	12	15	NA	NA	5	2	NA	0.00382	0.002969	NA	NA	NA	0.002203	0.001384	0.002088	NA	NA	0.00382	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Pontibacter actiniarum"	"S"	323450	7	1	NA	NA	NA	2	7	1	NA	NA	NA	1	1	0.002288	0.0003299	NA	NA	NA	0.0002319	0.0008074	0.0001392	NA	NA	NA	0.0001179	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"unclassified Cytophagales"	"-"	1124781	989	146	14	NA	NA	522	989	415	NA	NA	40	206	31	0.1141	0.04817	0.0315	NA	NA	0.06052	0.1141	0.05775	NA	NA	0.03056	0.02428	0.07092	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	943	134	14	NA	NA	493	943	399	NA	NA	38	193	30	0.1088	0.04421	0.0315	NA	NA	0.05716	0.1088	0.05553	NA	NA	0.02903	0.02275	0.06864	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	943	134	14	NA	NA	493	943	399	NA	NA	38	193	30	0.1088	0.04421	0.0315	NA	NA	0.05716	0.1088	0.05553	NA	NA	0.02903	0.02275	0.06864	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"unclassified Cytophagales (miscellaneous)"	"-"	1751870	45	12	NA	NA	NA	28	45	15	NA	NA	2	12	1	0.005191	0.003959	NA	NA	NA	0.003246	0.005191	0.002088	NA	NA	0.001528	0.001414	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Cytophagales bacterium TFI 002"	"S"	1945892	45	12	NA	NA	NA	28	45	15	NA	NA	2	12	1	0.005191	0.003959	NA	NA	NA	0.003246	0.005191	0.002088	NA	NA	0.001528	0.001414	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>unclassified&nbsp;Cytophagales&nbsp;(miscellaneous)"
"Persicobacteraceae"	"F"	1853234	1247	124	23	NA	NA	892	1247	471	2	1	36	417	67	0.4184	0.04091	0.05175	NA	NA	0.1034	0.1438	0.06555	0.0001196	0.4184	0.0275	0.04914	0.1533	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	1247	124	23	NA	NA	892	1247	471	2	1	36	417	67	0.4184	0.04091	0.05175	NA	NA	0.1034	0.1438	0.06555	0.0001196	0.4184	0.0275	0.04914	0.1533	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	1247	124	23	NA	NA	892	1247	471	2	1	36	417	67	0.4184	0.04091	0.05175	NA	NA	0.1034	0.1438	0.06555	0.0001196	0.4184	0.0275	0.04914	0.1533	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"Bernardetiaceae"	"F"	1937968	107	46	6	NA	NA	61	107	47	NA	NA	23	55	1	0.01757	0.01518	0.0135	NA	NA	0.007072	0.01234	0.006541	NA	NA	0.01757	0.006482	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	107	46	6	NA	NA	61	107	47	NA	NA	23	55	1	0.01757	0.01518	0.0135	NA	NA	0.007072	0.01234	0.006541	NA	NA	0.01757	0.006482	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	107	46	6	NA	NA	61	107	47	NA	NA	23	55	1	0.01757	0.01518	0.0135	NA	NA	0.007072	0.01234	0.006541	NA	NA	0.01757	0.006482	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Bernardetia litoralis DSM 6794"	"-"	880071	107	46	6	NA	NA	61	107	47	NA	NA	23	55	1	0.01757	0.01518	0.0135	NA	NA	0.007072	0.01234	0.006541	NA	NA	0.01757	0.006482	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia>Bernardetia&nbsp;litoralis"
"Flavobacteriia"	"C"	117743	33401	13768	1828	10	10	25276	33401	15433	101	19	6110	30549	3164	7.95	4.542	4.113	4.695	3.096	2.93	3.853	2.148	0.006041	7.95	4.668	3.6	7.239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	33401	13768	1828	10	10	25276	33401	15433	101	19	6110	30549	3164	7.95	4.542	4.113	4.695	3.096	2.93	3.853	2.148	0.006041	7.95	4.668	3.6	7.239	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	23549	7782	1131	7	9	14838	19964	10037	87	14	4772	23549	2668	6.104	2.567	2.545	3.286	2.786	1.72	2.303	1.397	0.005203	5.858	3.646	2.775	6.104	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Olleya"	"G"	336276	7216	2710	296	2	1	5336	7216	2587	13	NA	349	2471	285	0.939	0.8941	0.6661	0.939	0.3096	0.6186	0.8323	0.36	0.0007775	NA	0.2666	0.2912	0.652	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Olleya sp. Bg11-27"	"S"	2058135	7216	2710	296	2	1	5336	7216	2587	13	NA	349	2471	285	0.939	0.8941	0.6661	0.939	0.3096	0.6186	0.8323	0.36	0.0007775	NA	0.2666	0.2912	0.652	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Flavobacterium"	"G"	237	17594	2388	483	3	4	4312	5619	4691	63	12	3783	17594	2012	5.021	0.7878	1.087	1.408	1.238	0.4999	0.6481	0.6528	0.003768	5.021	2.89	2.074	4.603	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	11474	1206	284	2	NA	1894	2106	2596	36	8	2610	11474	1365	3.347	0.3979	0.639	0.939	NA	0.2196	0.2429	0.3613	0.002153	3.347	1.994	1.352	3.123	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium branchiophilum FL-15"	"-"	1034807	11474	1206	284	2	NA	1894	2106	2596	36	8	2610	11474	1365	3.347	0.3979	0.639	0.939	NA	0.2196	0.2429	0.3613	0.002153	3.347	1.994	1.352	3.123	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;branchiophilum"
"Flavobacterium columnare"	"S"	996	962	411	52	NA	1	734	962	468	4	NA	159	902	92	0.3096	0.1356	0.117	NA	0.3096	0.0851	0.111	0.06513	0.0002392	NA	0.1215	0.1063	0.2105	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	978	135	23	NA	NA	150	182	191	5	NA	178	978	126	0.2883	0.04454	0.05175	NA	NA	0.01739	0.02099	0.02658	0.000299	NA	0.136	0.1153	0.2883	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum GPTSA100-9 = DSM 17447"	"-"	1094466	978	135	23	NA	NA	150	182	191	5	NA	178	978	126	0.2883	0.04454	0.05175	NA	NA	0.01739	0.02099	0.02658	0.000299	NA	0.136	0.1153	0.2883	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;indicum"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	217	103	11	NA	NA	60	101	66	NA	NA	40	217	63	0.1441	0.03398	0.02475	NA	NA	0.006956	0.01165	0.009185	NA	NA	0.03056	0.02557	0.1441	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	571	87	16	NA	NA	247	248	198	2	NA	92	571	59	0.135	0.0287	0.036	NA	NA	0.02864	0.02861	0.02756	0.0001196	NA	0.07029	0.06729	0.135	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum FPG3"	"-"	1452724	10	6	NA	NA	NA	6	3	2	NA	NA	NA	10	NA	0.001979	0.001979	NA	NA	NA	0.0006956	0.000346	0.0002783	NA	NA	NA	0.001179	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium psychrophilum FPG101"	"-"	1452725	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium gilvum"	"S"	1492737	912	74	20	NA	NA	242	262	180	4	1	206	912	81	0.4184	0.02441	0.045	NA	NA	0.02806	0.03022	0.02505	0.0002392	0.4184	0.1574	0.1075	0.1853	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	568	35	15	NA	NA	114	131	123	2	1	131	568	67	0.4184	0.01155	0.03375	NA	NA	0.01322	0.01511	0.01712	0.0001196	0.4184	0.1001	0.06694	0.1533	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	321	33	8	NA	2	90	70	76	NA	NA	51	321	34	0.6192	0.01089	0.018	NA	0.6192	0.01043	0.008074	0.01058	NA	NA	0.03896	0.03783	0.07779	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	217	26	7	1	NA	36	38	83	1	NA	48	217	7	0.4695	0.008578	0.01575	0.4695	NA	0.004174	0.004383	0.01155	5.981e-05	NA	0.03667	0.02557	0.01602	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	91	19	7	NA	NA	59	50	41	NA	NA	24	91	NA	0.01834	0.006268	0.01575	NA	NA	0.00684	0.005767	0.005706	NA	NA	0.01834	0.01072	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0049"	"S"	2172098	68	19	3	NA	1	27	55	13	NA	1	12	68	1	0.4184	0.006268	0.006751	NA	0.3096	0.00313	0.006344	0.001809	NA	0.4184	0.009168	0.008014	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	338	17	3	NA	NA	176	338	113	3	NA	19	146	2	0.03899	0.005608	0.006751	NA	NA	0.0204	0.03899	0.01573	0.0001794	NA	0.01452	0.01721	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	54	11	6	NA	NA	44	35	36	1	NA	6	54	3	0.0135	0.003629	0.0135	NA	NA	0.005101	0.004037	0.00501	5.981e-05	NA	0.004584	0.006364	0.006864	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	61	11	NA	NA	NA	23	61	22	NA	NA	2	44	5	0.01144	0.003629	NA	NA	NA	0.002667	0.007036	0.003062	NA	NA	0.001528	0.005186	0.01144	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	63	9	5	NA	NA	11	6	13	1	NA	12	63	25	0.0572	0.002969	0.01125	NA	NA	0.001275	0.0006921	0.001809	5.981e-05	NA	0.009168	0.007425	0.0572	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	22	4	NA	NA	NA	11	13	12	NA	NA	4	22	2	0.004576	0.00132	NA	NA	NA	0.001275	0.0015	0.00167	NA	NA	0.003056	0.002593	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	8	3	1	NA	NA	4	4	3	NA	NA	1	8	NA	0.00225	0.0009897	0.00225	NA	NA	0.0004637	0.0004614	0.0004175	NA	NA	0.000764	0.0009428	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0048"	"S"	2162713	15	2	NA	NA	NA	3	7	2	NA	NA	1	15	NA	0.001768	0.0006598	NA	NA	NA	0.0003478	0.0008074	0.0002783	NA	NA	0.000764	0.001768	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Siansivirga"	"G"	1204360	355	146	21	NA	NA	278	355	126	NA	NA	15	109	12	0.04817	0.04817	0.04725	NA	NA	0.03223	0.04095	0.01754	NA	NA	0.01146	0.01285	0.02745	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Siansivirga zeaxanthinifaciens"	"S"	762954	355	146	21	NA	NA	278	355	126	NA	NA	15	109	12	0.04817	0.04817	0.04725	NA	NA	0.03223	0.04095	0.01754	NA	NA	0.01146	0.01285	0.02745	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Siansivirga"
"Siansivirga zeaxanthinifaciens CC-SAMT-1"	"-"	1454006	355	146	21	NA	NA	278	355	126	NA	NA	15	109	12	0.04817	0.04817	0.04725	NA	NA	0.03223	0.04095	0.01754	NA	NA	0.01146	0.01285	0.02745	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Siansivirga>Siansivirga&nbsp;zeaxanthinifaciens"
"Riemerella"	"G"	34084	522	141	12	NA	NA	139	161	109	2	NA	122	522	76	0.1739	0.04652	0.027	NA	NA	0.01612	0.01857	0.01517	0.0001196	NA	0.09321	0.06152	0.1739	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Riemerella anatipestifer"	"S"	34085	522	141	12	NA	NA	139	161	109	2	NA	122	522	76	0.1739	0.04652	0.027	NA	NA	0.01612	0.01857	0.01517	0.0001196	NA	0.09321	0.06152	0.1739	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Riemerella"
"Capnocytophaga"	"G"	1016	326	138	25	NA	NA	148	191	98	1	NA	82	326	19	0.06265	0.04553	0.05625	NA	NA	0.01716	0.02203	0.01364	5.981e-05	NA	0.06265	0.03842	0.04347	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
