"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Hymenobacter sedentarius"	"S"	1411621	17	6	NA	NA	NA	7	17	6	1	NA	2	9	NA	0.001979	0.001979	NA	NA	NA	0.0008116	0.001961	0.000835	5.981e-05	NA	0.001528	0.001061	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. sh-6"	"S"	2319843	27	3	NA	NA	NA	7	1	4	27	NA	NA	NA	NA	0.001615	0.0009897	NA	NA	NA	0.0008116	0.0001153	0.0005567	0.001615	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter swuensis"	"S"	1446467	4	2	1	NA	NA	3	4	1	NA	NA	NA	2	NA	0.00225	0.0006598	0.00225	NA	NA	0.0003478	0.0004614	0.0001392	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter swuensis DY53"	"-"	1227739	4	2	1	NA	NA	3	4	1	NA	NA	NA	2	NA	0.00225	0.0006598	0.00225	NA	NA	0.0003478	0.0004614	0.0001392	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter>Hymenobacter&nbsp;swuensis"
"Hymenobacter sp. PAMC 26554"	"S"	1484116	8	2	1	NA	NA	2	3	8	NA	NA	2	5	NA	0.00225	0.0006598	0.00225	NA	NA	0.0002319	0.000346	0.001113	NA	NA	0.001528	0.0005893	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Bernardetiaceae"	"F"	1937968	1576	164	26	NA	NA	1113	1576	682	3	NA	54	495	75	0.1818	0.05411	0.0585	NA	NA	0.129	0.1818	0.09491	0.0001794	NA	0.04126	0.05834	0.1716	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	1576	164	26	NA	NA	1113	1576	682	3	NA	54	495	75	0.1818	0.05411	0.0585	NA	NA	0.129	0.1818	0.09491	0.0001794	NA	0.04126	0.05834	0.1716	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	1576	164	26	NA	NA	1113	1576	682	3	NA	54	495	75	0.1818	0.05411	0.0585	NA	NA	0.129	0.1818	0.09491	0.0001794	NA	0.04126	0.05834	0.1716	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Bernardetia litoralis DSM 6794"	"-"	880071	1576	164	26	NA	NA	1113	1576	682	3	NA	54	495	75	0.1818	0.05411	0.0585	NA	NA	0.129	0.1818	0.09491	0.0001794	NA	0.04126	0.05834	0.1716	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia>Bernardetia&nbsp;litoralis"
"Amoebophilaceae"	"F"	1501348	221	72	6	NA	NA	135	221	125	1	NA	21	120	2	0.02549	0.02375	0.0135	NA	NA	0.01565	0.02549	0.0174	5.981e-05	NA	0.01604	0.01414	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Candidatus Amoebophilus"	"G"	281119	131	45	3	NA	NA	76	131	81	1	NA	13	59	2	0.01511	0.01485	0.006751	NA	NA	0.008811	0.01511	0.01127	5.981e-05	NA	0.009932	0.006953	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae"
"Candidatus Amoebophilus asiaticus"	"S"	281120	131	45	3	NA	NA	76	131	81	1	NA	13	59	2	0.01511	0.01485	0.006751	NA	NA	0.008811	0.01511	0.01127	5.981e-05	NA	0.009932	0.006953	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Amoebophilus"
"Candidatus Amoebophilus asiaticus 5a2"	"-"	452471	131	45	3	NA	NA	76	131	81	1	NA	13	59	2	0.01511	0.01485	0.006751	NA	NA	0.008811	0.01511	0.01127	5.981e-05	NA	0.009932	0.006953	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Amoebophilus>Candidatus&nbsp;Amoebophilus&nbsp;asiaticus"
"Candidatus Cardinium"	"G"	273135	67	21	2	NA	NA	49	67	33	NA	NA	4	46	NA	0.007728	0.006928	0.0045	NA	NA	0.005681	0.007728	0.004593	NA	NA	0.003056	0.005421	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae"
"Cardinium endosymbiont of Encarsia pergandiella"	"S"	249402	38	11	2	NA	NA	33	38	23	NA	NA	2	36	NA	0.0045	0.003629	0.0045	NA	NA	0.003826	0.004383	0.003201	NA	NA	0.001528	0.004243	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium"
"Cardinium endosymbiont cEper1 of Encarsia pergandiella"	"-"	1231626	38	11	2	NA	NA	33	38	23	NA	NA	2	36	NA	0.0045	0.003629	0.0045	NA	NA	0.003826	0.004383	0.003201	NA	NA	0.001528	0.004243	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium>Cardinium&nbsp;endosymbiont&nbsp;of&nbsp;Encarsia&nbsp;pergandiella"
"Cardinium endosymbiont of Sogatella furcifera"	"S"	650378	7	2	NA	NA	NA	4	2	4	NA	NA	2	7	NA	0.001528	0.0006598	NA	NA	NA	0.0004637	0.0002307	0.0005567	NA	NA	0.001528	0.000825	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Amoebophilaceae>Candidatus&nbsp;Cardinium"
"unclassified Cytophagales"	"-"	1124781	134	36	4	NA	NA	134	86	79	1	NA	10	48	NA	0.01554	0.01188	0.009001	NA	NA	0.01554	0.00992	0.01099	5.981e-05	NA	0.00764	0.005657	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	134	36	4	NA	NA	134	86	79	1	NA	10	48	NA	0.01554	0.01188	0.009001	NA	NA	0.01554	0.00992	0.01099	5.981e-05	NA	0.00764	0.005657	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	134	36	4	NA	NA	134	86	79	1	NA	10	48	NA	0.01554	0.01188	0.009001	NA	NA	0.01554	0.00992	0.01099	5.981e-05	NA	0.00764	0.005657	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"Chitinophagia"	"C"	1853228	49083	21819	2463	10	5	41005	49083	18169	121	4	2188	15011	1418	7.198	7.198	5.542	4.695	1.548	4.754	5.662	2.529	0.007237	1.674	1.672	1.769	3.244	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Chitinophagales"	"O"	1853229	49083	21819	2463	10	5	41005	49083	18169	121	4	2188	15011	1418	7.198	7.198	5.542	4.695	1.548	4.754	5.662	2.529	0.007237	1.674	1.672	1.769	3.244	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia"
"Chitinophagaceae"	"F"	563835	49083	21819	2463	10	5	41005	49083	18169	121	4	2188	15011	1418	7.198	7.198	5.542	4.695	1.548	4.754	5.662	2.529	0.007237	1.674	1.672	1.769	3.244	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales"
"Chitinophaga"	"G"	79328	16734	6867	753	4	4	12706	16734	5754	40	1	657	4664	461	2.265	2.265	1.694	1.878	1.238	1.473	1.93	0.8008	0.002392	0.4184	0.5019	0.5497	1.055	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Chitinophaga pinensis"	"S"	79329	11872	5067	536	2	3	9116	11872	4145	15	NA	506	3458	327	1.672	1.672	1.206	0.939	0.9288	1.057	1.369	0.5769	0.0008971	NA	0.3866	0.4075	0.7481	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Chitinophaga pinensis DSM 2588"	"-"	485918	11872	5067	536	2	3	9116	11872	4145	15	NA	506	3458	327	1.672	1.672	1.206	0.939	0.9288	1.057	1.369	0.5769	0.0008971	NA	0.3866	0.4075	0.7481	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga>Chitinophaga&nbsp;pinensis"
"Chitinophaga caeni"	"S"	2029983	2274	894	114	NA	1	1758	2274	733	5	NA	61	565	59	0.3096	0.2949	0.2565	NA	0.3096	0.2038	0.2623	0.102	0.000299	NA	0.0466	0.06659	0.135	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Chitinophaga"
"Arachidicoccus"	"G"	1769012	14126	6360	694	3	NA	11506	14126	5390	19	1	646	4599	390	2.098	2.098	1.562	1.408	NA	1.334	1.629	0.7501	0.001136	0.4184	0.4935	0.542	0.8923	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Arachidicoccus sp. KIS59-12"	"S"	2341117	13485	5728	633	3	NA	10889	13485	5068	13	1	576	4202	363	1.89	1.89	1.424	1.408	NA	1.262	1.555	0.7053	0.0007775	0.4184	0.4401	0.4952	0.8305	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Arachidicoccus"
"Arachidicoccus sp. BS20"	"S"	1850526	598	598	57	NA	NA	538	557	274	4	NA	62	355	23	0.1973	0.1973	0.1283	NA	NA	0.06237	0.06425	0.03813	0.0002392	NA	0.04737	0.04184	0.05262	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Arachidicoccus"
"Filimonas"	"G"	649460	10904	4909	563	1	NA	9068	10904	3938	20	1	483	3410	264	1.62	1.62	1.267	0.4695	NA	1.051	1.258	0.548	0.001196	0.4184	0.369	0.4019	0.604	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Filimonas lacunae"	"S"	477680	10904	4909	563	1	NA	9068	10904	3938	20	1	483	3410	264	1.62	1.62	1.267	0.4695	NA	1.051	1.258	0.548	0.001196	0.4184	0.369	0.4019	0.604	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Filimonas"
"Niabella"	"G"	379899	1668	746	90	1	NA	1668	1365	567	9	1	64	385	58	0.4695	0.2461	0.2025	0.4695	NA	0.1934	0.1574	0.07891	0.0005383	0.4184	0.0489	0.04537	0.1327	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Niabella soli"	"S"	446683	1053	442	53	NA	NA	1053	694	293	4	NA	35	173	34	0.1458	0.1458	0.1193	NA	NA	0.1221	0.08005	0.04078	0.0002392	NA	0.02674	0.02039	0.07779	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella"
"Niabella soli DSM 19437"	"-"	929713	1053	442	53	NA	NA	1053	694	293	4	NA	35	173	34	0.1458	0.1458	0.1193	NA	NA	0.1221	0.08005	0.04078	0.0002392	NA	0.02674	0.02039	0.07779	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella>Niabella&nbsp;soli"
"Niabella ginsenosidivorans"	"S"	1176587	49	13	1	NA	NA	49	33	26	4	NA	5	32	1	0.005681	0.004289	0.00225	NA	NA	0.005681	0.003806	0.003618	0.0002392	NA	0.00382	0.003771	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niabella"
"Niastella"	"G"	354354	861	416	52	NA	1	861	491	187	NA	NA	38	142	26	0.3096	0.1372	0.117	NA	0.3096	0.09982	0.05664	0.02602	NA	NA	0.02903	0.01674	0.05948	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Niastella koreensis"	"S"	354356	861	416	52	NA	1	861	491	187	NA	NA	38	142	26	0.3096	0.1372	0.117	NA	0.3096	0.09982	0.05664	0.02602	NA	NA	0.02903	0.01674	0.05948	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niastella"
"Niastella koreensis GR20-10"	"-"	700598	861	416	52	NA	1	861	491	187	NA	NA	38	142	26	0.3096	0.1372	0.117	NA	0.3096	0.09982	0.05664	0.02602	NA	NA	0.02903	0.01674	0.05948	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Niastella>Niastella&nbsp;koreensis"
"Pseudoflavitalea"	"G"	1884792	947	370	52	NA	NA	947	431	202	2	NA	36	120	26	0.1221	0.1221	0.117	NA	NA	0.1098	0.04971	0.02811	0.0001196	NA	0.0275	0.01414	0.05948	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea sp. 5GH32-13"	"S"	2315862	947	370	52	NA	NA	947	431	202	2	NA	36	120	26	0.1221	0.1221	0.117	NA	NA	0.1098	0.04971	0.02811	0.0001196	NA	0.0275	0.01414	0.05948	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Pseudoflavitalea"
"Flavisolibacter"	"G"	398041	634	331	41	NA	NA	634	533	446	1	NA	76	347	67	0.1533	0.1092	0.09226	NA	NA	0.0735	0.06148	0.06207	5.981e-05	NA	0.05806	0.0409	0.1533	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter tropicus"	"S"	1492898	634	331	41	NA	NA	634	533	446	1	NA	76	347	67	0.1533	0.1092	0.09226	NA	NA	0.0735	0.06148	0.06207	5.981e-05	NA	0.05806	0.0409	0.1533	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Chitinophagia>Chitinophagales>Chitinophagaceae>Flavisolibacter"
"Flavobacteriia"	"C"	117743	23539	6894	1146	5	13	16944	20309	9832	263	14	5028	23539	2768	6.333	2.274	2.579	2.347	4.025	1.964	2.343	1.368	0.01573	5.858	3.841	2.774	6.333	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	23539	6894	1146	5	13	16944	20309	9832	263	14	5028	23539	2768	6.333	2.274	2.579	2.347	4.025	1.964	2.343	1.368	0.01573	5.858	3.841	2.774	6.333	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	20480	5497	991	5	12	14686	17251	8450	210	13	4298	20480	2526	5.779	1.814	2.23	2.347	3.715	1.703	1.99	1.176	0.01256	5.439	3.284	2.414	5.779	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Flavobacterium"	"G"	237	16174	2225	475	3	7	4132	4908	4300	86	12	3582	16174	1896	5.021	0.7341	1.069	1.408	2.167	0.479	0.5661	0.5984	0.005143	5.021	2.737	1.906	4.338	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	3985	537	121	NA	1	838	963	896	18	4	875	3985	586	1.674	0.1772	0.2723	NA	0.3096	0.09715	0.1111	0.1247	0.001077	1.674	0.6685	0.4696	1.341	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium branchiophilum FL-15"	"-"	1034807	3985	537	121	NA	1	838	963	896	18	4	875	3985	586	1.674	0.1772	0.2723	NA	0.3096	0.09715	0.1111	0.1247	0.001077	1.674	0.6685	0.4696	1.341	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;branchiophilum"
"Flavobacterium sp. 140616W15"	"S"	2478552	6366	501	131	1	2	1151	1225	1580	16	4	1502	6366	587	1.674	0.1653	0.2948	0.4695	0.6192	0.1334	0.1413	0.2199	0.0009569	1.674	1.148	0.7503	1.343	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	1132	345	46	1	NA	762	1132	396	18	NA	64	471	44	0.4695	0.1138	0.1035	0.4695	NA	0.08834	0.1306	0.05511	0.001077	NA	0.0489	0.05551	0.1007	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare ATCC 49512"	"-"	1041826	4	1	1	NA	NA	4	3	1	NA	NA	NA	3	NA	0.00225	0.0003299	0.00225	NA	NA	0.0004637	0.000346	0.0001392	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;columnare"
"Flavobacterium faecale"	"S"	1355330	1219	150	31	1	NA	171	213	212	6	1	257	1219	178	0.4695	0.04949	0.06976	0.4695	NA	0.01983	0.02457	0.0295	0.0003588	0.4184	0.1963	0.1437	0.4072	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	1576	144	37	NA	NA	393	356	468	10	2	350	1576	152	0.8368	0.04751	0.08326	NA	NA	0.04556	0.04106	0.06513	0.0005981	0.8368	0.2674	0.1857	0.3478	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	107	107	19	NA	NA	17	39	19	NA	NA	14	100	41	0.0938	0.0353	0.04275	NA	NA	0.001971	0.004499	0.002644	NA	NA	0.0107	0.01179	0.0938	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	356	97	14	NA	NA	29	27	55	1	NA	84	356	96	0.2196	0.032	0.0315	NA	NA	0.003362	0.003114	0.007654	5.981e-05	NA	0.06418	0.04196	0.2196	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum GPTSA100-9 = DSM 17447"	"-"	1094466	356	97	14	NA	NA	29	27	55	1	NA	84	356	96	0.2196	0.032	0.0315	NA	NA	0.003362	0.003114	0.007654	5.981e-05	NA	0.06418	0.04196	0.2196	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;indicum"
"Flavobacterium crassostreae"	"S"	1763534	431	54	10	NA	NA	83	106	87	2	1	95	431	56	0.4184	0.01782	0.0225	NA	NA	0.009623	0.01223	0.01211	0.0001196	0.4184	0.07258	0.05079	0.1281	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	246	46	12	NA	NA	114	104	65	3	NA	68	246	34	0.07779	0.01518	0.027	NA	NA	0.01322	0.012	0.009046	0.0001794	NA	0.05195	0.02899	0.07779	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	192	32	6	NA	NA	69	54	46	NA	NA	32	192	16	0.03661	0.01056	0.0135	NA	NA	0.008	0.006229	0.006402	NA	NA	0.02445	0.02263	0.03661	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum FPG3"	"-"	1452724	2	1	NA	NA	NA	1	1	1	NA	NA	NA	2	1	0.002288	0.0003299	NA	NA	NA	0.0001159	0.0001153	0.0001392	NA	NA	NA	0.0002357	0.002288	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium magnum"	"S"	2162713	68	32	6	NA	NA	68	53	54	1	NA	22	58	2	0.01681	0.01056	0.0135	NA	NA	0.007884	0.006113	0.007515	5.981e-05	NA	0.01681	0.006836	0.004576	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	164	18	4	NA	1	39	47	69	NA	NA	37	164	16	0.3096	0.005938	0.009001	NA	0.3096	0.004522	0.005421	0.009603	NA	NA	0.02827	0.01933	0.03661	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
