"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Verticia"	"G"	26464	90	1	2	65	26	NA	14	19	1	18	90	41	NA	0.02938	0.008731	0.01733	0.02938	0.008582	NA	0.007	0.008217	0.0002766	0.007785	0.02926	0.02047	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	34	1	5	21	14	NA	5	15	NA	5	34	14	NA	0.04333	0.008731	0.04333	0.009491	0.004621	NA	0.0025	0.006487	NA	0.002162	0.01105	0.006989	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	18	1	NA	3	7	NA	2	6	NA	1	18	4	NA	0.008731	0.008731	NA	0.001356	0.002311	NA	0.001	0.002595	NA	0.0004325	0.005852	0.001997	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lampropedia"	"G"	26406	5	1	1	4	2	NA	1	4	NA	1	5	3	NA	0.008731	0.008731	0.008666	0.001808	0.0006602	NA	5e-04	0.00173	NA	0.0004325	0.001626	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paenalcaligenes"	"G"	26424	30	1	NA	6	5	NA	6	7	NA	8	30	8	NA	0.009754	0.008731	NA	0.002712	0.00165	NA	0.003	0.003027	NA	0.00346	0.009754	0.003994	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methylibium"	"G"	26415	25	1	1	10	11	NA	4	6	NA	4	25	6	NA	0.008731	0.008731	0.008666	0.004519	0.003631	NA	0.002	0.002595	NA	0.00173	0.008128	0.002995	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oxalicibacterium"	"G"	26422	45	1	3	23	25	NA	14	18	NA	14	45	18	1	0.4367	0.008731	0.026	0.01039	0.008252	NA	0.007	0.007785	NA	0.006055	0.01463	0.008986	0.4367	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Mitsuaria"	"G"	26416	32	1	3	32	6	NA	11	9	NA	8	31	14	NA	0.026	0.008731	0.026	0.01446	0.001981	NA	0.0055	0.003892	NA	0.00346	0.01008	0.006989	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rugamonas"	"G"	26450	16	1	NA	5	6	NA	4	5	NA	3	16	9	NA	0.008731	0.008731	NA	0.00226	0.001981	NA	0.002	0.002162	NA	0.001297	0.005202	0.004493	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Zinderia"	"G"	26380	11	1	NA	11	10	NA	1	2	NA	6	4	5	NA	0.008731	0.008731	NA	0.004971	0.003301	NA	5e-04	0.000865	NA	0.002595	0.0013	0.002496	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	13352	301	41	13352	6886	4	1055	1009	3	432	2976	636	1	6.034	2.628	0.3553	6.034	2.273	0.4315	0.5275	0.4364	0.0008297	0.1868	0.9676	0.3175	0.4367	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Zoogloea"	"G"	26580	2863	89	4	2863	161	NA	35	31	NA	41	141	44	1	1.294	0.7771	0.03466	1.294	0.05314	NA	0.0175	0.01341	NA	0.01773	0.04584	0.02197	0.4367	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechloromonas"	"G"	26563	5620	72	9	5620	3351	1	156	146	1	72	474	148	NA	2.54	0.6287	0.07799	2.54	1.106	0.1079	0.078	0.06314	0.0002766	0.03114	0.1541	0.07389	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	1393	33	6	1393	842	2	131	168	1	52	417	78	NA	0.6295	0.2881	0.05199	0.6295	0.2779	0.2157	0.0655	0.07266	0.0002766	0.02249	0.1356	0.03894	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	720	29	9	555	550	1	314	296	NA	80	720	115	NA	0.2532	0.2532	0.07799	0.2508	0.1815	0.1079	0.157	0.128	NA	0.0346	0.2341	0.05741	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	565	23	1	565	166	NA	56	41	NA	28	238	29	NA	0.2553	0.2008	0.008666	0.2553	0.05479	NA	0.028	0.01773	NA	0.01211	0.07738	0.01448	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	369	10	2	316	239	NA	155	115	1	26	369	44	NA	0.1428	0.08731	0.01733	0.1428	0.07889	NA	0.0775	0.04974	0.0002766	0.01124	0.12	0.02197	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	501	8	3	201	501	NA	37	33	NA	21	122	40	NA	0.1654	0.06985	0.026	0.09084	0.1654	NA	0.0185	0.01427	NA	0.009082	0.03967	0.01997	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	165	6	NA	165	129	NA	20	22	NA	18	75	12	NA	0.07457	0.05239	NA	0.07457	0.04258	NA	0.01	0.009515	NA	0.007785	0.02438	0.005991	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	646	4	NA	646	165	NA	3	1	NA	NA	10	3	NA	0.2919	0.03493	NA	0.2919	0.05446	NA	0.0015	0.0004325	NA	NA	0.003251	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	80	3	NA	17	34	NA	13	25	NA	15	80	33	NA	0.02619	0.02619	NA	0.007683	0.01122	NA	0.0065	0.01081	NA	0.006487	0.02601	0.01647	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	12	2	NA	12	7	NA	3	NA	NA	1	5	1	NA	0.01746	0.01746	NA	0.005423	0.002311	NA	0.0015	NA	NA	0.0004325	0.001626	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	40	2	2	29	36	NA	37	40	NA	26	38	15	NA	0.0185	0.01746	0.01733	0.01311	0.01188	NA	0.0185	0.0173	NA	0.01124	0.01235	0.007489	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	90	1	NA	90	57	NA	11	6	NA	4	40	13	NA	0.04067	0.008731	NA	0.04067	0.01882	NA	0.0055	0.002595	NA	0.00173	0.013	0.00649	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Quatrionicoccus"	"G"	26572	16	1	NA	16	16	NA	1	6	NA	2	13	NA	NA	0.008731	0.008731	NA	0.007231	0.005281	NA	5e-04	0.002595	NA	0.000865	0.004227	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfurisoma"	"G"	26575	15	1	NA	5	15	NA	4	1	NA	NA	8	2	NA	0.008731	0.008731	NA	0.00226	0.004951	NA	0.002	0.0004325	NA	NA	0.002601	0.0009985	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechlorosoma"	"G"	26564	18	1	NA	18	2	NA	NA	1	NA	1	NA	NA	NA	0.008731	0.008731	NA	0.008135	0.0006602	NA	NA	0.0004325	NA	0.0004325	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"C39"	"G"	26560	39	1	NA	14	16	NA	6	14	NA	17	39	3	NA	0.01268	0.008731	NA	0.006327	0.005281	NA	0.003	0.006055	NA	0.007352	0.01268	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	115	1	1	115	68	NA	4	9	NA	2	13	4	NA	0.05197	0.008731	0.008666	0.05197	0.02245	NA	0.002	0.003892	NA	0.000865	0.004227	0.001997	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1994	86	45	574	1994	3	348	793	2	511	662	1342	NA	0.7509	0.7509	0.3899	0.2594	0.6582	0.3236	0.174	0.343	0.0005531	0.221	0.2152	0.67	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Methylotenera"	"G"	26521	954	40	21	307	954	2	130	355	NA	162	285	620	NA	0.3493	0.3493	0.182	0.1387	0.3149	0.2157	0.065	0.1535	NA	0.07006	0.09266	0.3095	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	376	22	7	80	376	1	44	125	1	82	110	219	NA	0.1921	0.1921	0.06066	0.03615	0.1241	0.1079	0.022	0.05406	0.0002766	0.03546	0.03576	0.1093	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"uncultured"	"G"	26525	256	10	4	82	256	NA	107	144	1	139	111	222	NA	0.1108	0.08731	0.03466	0.03706	0.0845	NA	0.0535	0.06228	0.0002766	0.06012	0.03609	0.1108	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	176	4	5	35	176	NA	18	62	NA	43	50	105	NA	0.0581	0.03493	0.04333	0.01582	0.0581	NA	0.009	0.02681	NA	0.0186	0.01626	0.05242	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	68	2	2	21	68	NA	16	29	NA	29	22	55	NA	0.02746	0.01746	0.01733	0.009491	0.02245	NA	0.008	0.01254	NA	0.01254	0.007153	0.02746	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Candidatus Methylopumilus"	"G"	26516	29	1	NA	11	29	NA	8	8	NA	11	16	25	NA	0.01248	0.008731	NA	0.004971	0.009573	NA	0.004	0.00346	NA	0.004757	0.005202	0.01248	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"UBA6140"	"G"	26524	18	1	1	5	18	NA	3	8	NA	4	5	14	NA	0.008731	0.008731	0.008666	0.00226	0.005942	NA	0.0015	0.00346	NA	0.00173	0.001626	0.006989	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	1285	44	6	835	577	2	299	246	1	79	1285	144	NA	0.4178	0.3842	0.05199	0.3774	0.1905	0.2157	0.1495	0.1064	0.0002766	0.03417	0.4178	0.07189	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Nitrosomonas"	"G"	26546	386	13	2	386	174	NA	14	16	NA	10	40	15	NA	0.1744	0.1135	0.01733	0.1744	0.05744	NA	0.007	0.00692	NA	0.004325	0.013	0.007489	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Ellin6067"	"G"	26542	639	11	2	270	195	NA	169	111	NA	24	639	35	NA	0.2078	0.09604	0.01733	0.122	0.06437	NA	0.0845	0.04801	NA	0.01038	0.2078	0.01747	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	371	10	1	77	95	1	67	75	1	25	371	53	NA	0.1206	0.08731	0.008666	0.0348	0.03136	0.1079	0.0335	0.03244	0.0002766	0.01081	0.1206	0.02646	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	34	2	NA	34	13	NA	6	3	NA	1	9	2	NA	0.01746	0.01746	NA	0.01537	0.004291	NA	0.003	0.001297	NA	0.0004325	0.002926	0.0009985	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"uncultured"	"G"	26552	19	2	NA	4	4	NA	3	6	NA	2	19	1	NA	0.01746	0.01746	NA	0.001808	0.00132	NA	0.0015	0.002595	NA	0.000865	0.006177	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"DSSD61"	"G"	26541	20	1	NA	4	5	NA	2	6	NA	1	20	7	NA	0.008731	0.008731	NA	0.001808	0.00165	NA	0.001	0.002595	NA	0.0004325	0.006502	0.003495	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"GOUTA6"	"G"	26543	44	1	NA	2	18	NA	7	3	NA	5	44	8	NA	0.01431	0.008731	NA	0.0009039	0.005942	NA	0.0035	0.001297	NA	0.002162	0.01431	0.003994	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	63	1	NA	26	27	1	17	10	NA	6	63	12	NA	0.1079	0.008731	NA	0.01175	0.008912	0.1079	0.0085	0.004325	NA	0.002595	0.02048	0.005991	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosospira"	"G"	26547	24	1	1	8	24	NA	2	2	NA	3	7	4	NA	0.008731	0.008731	0.008666	0.003615	0.007922	NA	0.001	0.000865	NA	0.001297	0.002276	0.001997	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"mle1-7"	"G"	26550	7	1	NA	3	5	NA	2	2	NA	NA	7	1	NA	0.008731	0.008731	NA	0.001356	0.00165	NA	0.001	0.000865	NA	NA	0.002276	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"SC-I-84"	"F"	26582	1936	21	3	365	298	2	200	177	NA	44	1936	63	2	0.8734	0.1834	0.026	0.165	0.09837	0.2157	0.1	0.07655	NA	0.01903	0.6294	0.03145	0.8734	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionellaceae"	"F"	26497	333	21	3	114	333	NA	144	156	NA	99	301	115	NA	0.1834	0.1834	0.026	0.05152	0.1099	NA	0.072	0.06747	NA	0.04282	0.09786	0.05741	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	175	10	2	51	151	NA	78	83	NA	49	175	66	NA	0.08731	0.08731	0.01733	0.02305	0.04984	NA	0.039	0.0359	NA	0.02119	0.0569	0.03295	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sideroxydans"	"G"	26501	89	7	1	37	89	NA	29	35	NA	28	60	32	NA	0.06112	0.06112	0.008666	0.01672	0.02938	NA	0.0145	0.01514	NA	0.01211	0.01951	0.01598	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"uncultured"	"G"	26502	38	3	NA	13	36	NA	17	21	NA	13	38	9	NA	0.02619	0.02619	NA	0.005875	0.01188	NA	0.0085	0.009082	NA	0.005622	0.01235	0.004493	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Candidatus Nitrotoga"	"G"	26498	32	1	NA	8	32	NA	11	8	NA	3	13	3	NA	0.01056	0.008731	NA	0.003615	0.01056	NA	0.0055	0.00346	NA	0.001297	0.004227	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"TRA3-20"	"F"	26589	204	12	3	73	92	1	97	48	2	34	204	52	NA	0.1079	0.1048	0.026	0.03299	0.03037	0.1079	0.0485	0.02076	0.0005531	0.0147	0.06633	0.02596	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Aquaspirillaceae"	"F"	26343	1014	7	2	69	1014	NA	29	55	NA	34	170	60	NA	0.3347	0.06112	0.01733	0.03118	0.3347	NA	0.0145	0.02379	NA	0.0147	0.05527	0.02995	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Rivicola"	"G"	26347	942	6	1	63	942	NA	23	51	NA	34	163	57	NA	0.3109	0.05239	0.008666	0.02847	0.3109	NA	0.0115	0.02206	NA	0.0147	0.053	0.02846	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Microvirgula"	"G"	26346	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.008731	0.008731	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Sulfuricellaceae"	"F"	26583	156	7	3	58	135	1	53	39	NA	35	156	57	NA	0.1079	0.06112	0.026	0.02621	0.04456	0.1079	0.0265	0.01687	NA	0.01514	0.05072	0.02846	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferritrophicum"	"G"	26584	97	6	2	23	45	NA	27	20	NA	16	97	27	NA	0.05239	0.05239	0.01733	0.01039	0.01485	NA	0.0135	0.00865	NA	0.00692	0.03154	0.01348	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfuricella"	"G"	26585	62	1	1	32	62	1	25	17	NA	17	50	25	NA	0.1079	0.008731	0.008666	0.01446	0.02047	0.1079	0.0125	0.007352	NA	0.007352	0.01626	0.01248	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Neisseriaceae"	"F"	26526	812	7	6	185	812	NA	106	108	NA	86	146	92	NA	0.268	0.06112	0.05199	0.08361	0.268	NA	0.053	0.04671	NA	0.03719	0.04747	0.04593	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26538	483	5	1	67	483	NA	77	60	NA	59	48	36	NA	0.1594	0.04366	0.008666	0.03028	0.1594	NA	0.0385	0.02595	NA	0.02552	0.01561	0.01797	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Neisseria"	"G"	26532	218	2	5	99	218	NA	21	37	NA	17	62	42	NA	0.07196	0.01746	0.04333	0.04474	0.07196	NA	0.0105	0.016	NA	0.007352	0.02016	0.02097	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Hydrogenophilaceae"	"F"	26503	1140	4	2	159	1140	NA	89	96	1	34	191	40	NA	0.3763	0.03493	0.01733	0.07186	0.3763	NA	0.0445	0.04152	0.0002766	0.0147	0.0621	0.01997	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26511	126	2	1	44	126	NA	24	26	NA	9	30	11	NA	0.04159	0.01746	0.008666	0.01988	0.04159	NA	0.012	0.01124	NA	0.003892	0.009754	0.005492	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Hydrogenophilus"	"G"	26505	14	1	NA	14	5	NA	NA	2	NA	1	7	3	NA	0.008731	0.008731	NA	0.006327	0.00165	NA	NA	0.000865	NA	0.0004325	0.002276	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Thiobacillus"	"G"	26509	1002	1	1	99	1002	NA	63	68	1	20	150	26	NA	0.3307	0.008731	0.008666	0.04474	0.3307	NA	0.0315	0.02941	0.0002766	0.00865	0.04877	0.01298	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Chitinibacteraceae"	"F"	26472	1067	4	2	23	1067	1	38	116	1	49	122	32	NA	0.3522	0.03493	0.01733	0.01039	0.3522	0.1079	0.019	0.05017	0.0002766	0.02119	0.03967	0.01598	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Deefgea"	"G"	26478	767	3	1	9	767	1	33	82	1	39	86	25	NA	0.2532	0.02619	0.008666	0.004067	0.2532	0.1079	0.0165	0.03546	0.0002766	0.01687	0.02796	0.01248	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Chitinibacter"	"G"	26475	10	1	NA	2	10	NA	NA	7	NA	1	NA	1	NA	0.008731	0.008731	NA	0.0009039	0.003301	NA	NA	0.003027	NA	0.0004325	NA	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Chromobacteriaceae"	"F"	26486	214	1	2	46	214	NA	14	24	NA	13	89	33	NA	0.07064	0.008731	0.01733	0.02079	0.07064	NA	0.007	0.01038	NA	0.005622	0.02894	0.01647	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Vogesella"	"G"	26493	132	1	2	25	132	NA	11	12	NA	8	73	26	NA	0.04357	0.008731	0.01733	0.0113	0.04357	NA	0.0055	0.00519	NA	0.00346	0.02373	0.01298	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Chitinimonadaceae"	"F"	26483	31	1	NA	2	31	NA	6	NA	NA	6	25	3	NA	0.01023	0.008731	NA	0.0009039	0.01023	NA	0.003	NA	NA	0.002595	0.008128	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinivorax"	"G"	26485	11	1	NA	2	11	NA	4	NA	NA	NA	NA	1	NA	0.008731	0.008731	NA	0.0009039	0.003631	NA	0.002	NA	NA	NA	NA	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Aeromonadales"	"O"	3316	1124	216	73	986	1124	3	85	371	5	111	760	360	NA	1.886	1.886	0.6326	0.4456	0.371	0.3236	0.0425	0.1605	0.001383	0.04801	0.2471	0.1797	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Aeromonadaceae"	"F"	3317	1107	214	73	970	1107	3	83	367	5	110	753	357	NA	1.869	1.869	0.6326	0.4384	0.3654	0.3236	0.0415	0.1587	0.001383	0.04757	0.2448	0.1782	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales"
"Aeromonas"	"G"	3318	623	180	67	553	623	1	61	189	2	69	622	219	NA	1.572	1.572	0.5806	0.2499	0.2056	0.1079	0.0305	0.08174	0.0005531	0.02984	0.2022	0.1093	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Tolumonas"	"G"	3321	461	33	6	403	461	2	21	170	3	41	126	132	NA	0.2881	0.2881	0.05199	0.1821	0.1522	0.2157	0.0105	0.07352	0.0008297	0.01773	0.04097	0.0659	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Oceanimonas"	"G"	3319	3	1	NA	3	2	NA	NA	NA	NA	NA	1	2	NA	0.008731	0.008731	NA	0.001356	0.0006602	NA	NA	NA	NA	NA	0.0003251	0.0009985	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Succinivibrionaceae"	"F"	3326	16	2	NA	16	16	NA	2	4	NA	1	7	3	NA	0.01746	0.01746	NA	0.007231	0.005281	NA	0.001	0.00173	NA	0.0004325	0.002276	0.001498	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales"
"Succinivibrio"	"G"	3331	16	2	NA	16	10	NA	2	4	NA	1	6	1	NA	0.01746	0.01746	NA	0.007231	0.003301	NA	0.001	0.00173	NA	0.0004325	0.001951	0.0004992	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Succinivibrionaceae"
"Enterobacteriales"	"O"	3468	218870	159	91	1528	3074	86	242	892	218870	408	2125	1327	18	60.53	1.388	0.7886	0.6905	1.015	9.277	0.121	0.3858	60.53	0.1765	0.6909	0.6625	7.86	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Enterobacteriaceae"	"F"	3469	218870	159	91	1528	3074	86	242	892	218870	408	2125	1327	18	60.53	1.388	0.7886	0.6905	1.015	9.277	0.121	0.3858	60.53	0.1765	0.6909	0.6625	7.86	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales"
"Escherichia-Shigella"	"G"	3504	202590	105	67	1050	1983	78	159	602	202590	286	1459	910	16	56.03	0.9168	0.5806	0.4745	0.6546	8.414	0.0795	0.2604	56.03	0.1237	0.4744	0.4543	6.987	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Enterobacter"	"G"	3502	6599	12	5	132	222	5	15	58	6599	31	148	93	1	1.825	0.1048	0.04333	0.05965	0.07328	0.5394	0.0075	0.02508	1.825	0.01341	0.04812	0.04643	0.4367	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Serratia"	"G"	3523	703	8	5	86	186	1	15	58	703	20	134	94	NA	0.1944	0.06985	0.04333	0.03887	0.0614	0.1079	0.0075	0.02508	0.1944	0.00865	0.04357	0.04693	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
