"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Winogradskyella"	"G"	24968	6	2	NA	NA	NA	NA	6	2	NA	NA	NA	2	NA	0.0006921	0.0006598	NA	NA	NA	NA	0.0006921	0.0002783	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Joostella"	"G"	24901	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	5	1	NA	NA	NA	NA	1	1	NA	NA	NA	5	NA	0.0005893	0.0003299	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0005893	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zunongwangia"	"G"	24974	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	7	1	2	NA	NA	6	NA	NA	NA	NA	NA	7	NA	0.0045	0.0003299	0.0045	NA	NA	0.0006956	NA	NA	NA	NA	NA	0.000825	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	2	1	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	0.0002307	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	5	1	NA	NA	NA	1	1	NA	NA	NA	NA	5	NA	0.0005893	0.0003299	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	0.0005893	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Cellulophaga"	"G"	24864	2	1	NA	NA	NA	1	1	2	NA	NA	NA	1	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0001153	0.0002783	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zobellia"	"G"	24973	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	5	1	NA	NA	NA	NA	2	NA	NA	NA	NA	5	NA	0.0005893	0.0003299	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	0.0005893	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	14	1	NA	NA	NA	4	2	1	NA	NA	2	14	1	0.002288	0.0003299	NA	NA	NA	0.0004637	0.0002307	0.0001392	NA	NA	0.001528	0.00165	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	24	1	NA	NA	NA	24	12	NA	NA	NA	NA	5	NA	0.002782	0.0003299	NA	NA	NA	0.002782	0.001384	NA	NA	NA	NA	0.0005893	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	4894	1255	178	NA	NA	1133	1472	1074	22	2	1173	4894	275	0.8962	0.414	0.4005	NA	NA	0.1314	0.1698	0.1495	0.001316	0.8368	0.8962	0.5768	0.6292	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	4809	1242	178	NA	NA	1118	1458	1061	22	2	1152	4809	274	0.8801	0.4097	0.4005	NA	NA	0.1296	0.1682	0.1477	0.001316	0.8368	0.8801	0.5668	0.6269	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	22	6	NA	NA	NA	5	1	4	NA	NA	3	22	NA	0.002593	0.001979	NA	NA	NA	0.0005797	0.0001153	0.0005567	NA	NA	0.002292	0.002593	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	25	2	NA	NA	NA	3	4	3	NA	NA	6	25	NA	0.004584	0.0006598	NA	NA	NA	0.0003478	0.0004614	0.0004175	NA	NA	0.004584	0.002946	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	14	1	NA	NA	NA	2	4	2	NA	NA	6	14	1	0.004584	0.0003299	NA	NA	NA	0.0002319	0.0004614	0.0002783	NA	NA	0.004584	0.00165	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	478	478	35	NA	NA	93	79	58	1	NA	3	94	NA	0.1577	0.1577	0.07876	NA	NA	0.01078	0.009112	0.008072	5.981e-05	NA	0.002292	0.01108	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	476	476	34	NA	NA	90	76	53	1	NA	3	86	NA	0.157	0.157	0.07651	NA	NA	0.01043	0.008766	0.007376	5.981e-05	NA	0.002292	0.01014	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	2	2	NA	NA	NA	1	1	NA	NA	NA	NA	2	NA	0.0006598	0.0006598	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	0.0002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1115	197	36	NA	NA	267	1115	439	2	NA	71	112	5	0.1286	0.06499	0.08101	NA	NA	0.03096	0.1286	0.06109	0.0001196	NA	0.05424	0.0132	0.01144	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	106	44	5	NA	NA	36	59	30	NA	NA	9	106	5	0.01452	0.01452	0.01125	NA	NA	0.004174	0.006805	0.004175	NA	NA	0.006876	0.01249	0.01144	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	84	37	4	NA	NA	22	34	28	NA	NA	8	84	5	0.01221	0.01221	0.009001	NA	NA	0.002551	0.003922	0.003897	NA	NA	0.006112	0.0099	0.01144	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	12	4	NA	NA	NA	6	10	NA	NA	NA	NA	12	NA	0.001414	0.00132	NA	NA	NA	0.0006956	0.001153	NA	NA	NA	NA	0.001414	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	4	1	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	0.0004614	0.0003299	NA	NA	NA	NA	0.0004614	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	4	3	NA	NA	NA	2	4	3	NA	NA	1	3	NA	0.0009897	0.0009897	NA	NA	NA	0.0002319	0.0004614	0.0004175	NA	NA	0.000764	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24825	3	3	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.0009897	0.0009897	NA	NA	NA	NA	0.0002307	0.0002783	NA	NA	0.000764	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"NS7 marine group"	"F"	24979	6	1	NA	NA	NA	5	6	NA	NA	NA	NA	1	NA	0.0006921	0.0003299	NA	NA	NA	0.0005797	0.0006921	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chitinophagales"	"O"	24665	7275	3727	468	2	2	7275	4391	2322	36	NA	486	2376	314	1.23	1.23	1.053	0.939	0.6192	0.8434	0.5065	0.3231	0.002153	NA	0.3713	0.28	0.7184	"Bacteria>Bacteroidetes>Bacteroidia"
"Chitinophagaceae"	"F"	24667	6414	3533	441	2	1	6414	3655	1855	32	NA	419	1790	246	1.166	1.166	0.9923	0.939	0.3096	0.7436	0.4216	0.2582	0.001914	NA	0.3201	0.211	0.5628	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Dinghuibacter"	"G"	24673	4667	1837	238	NA	NA	4667	2064	673	15	NA	41	181	85	0.606	0.606	0.5355	NA	NA	0.5411	0.2381	0.09366	0.0008971	NA	0.03132	0.02133	0.1945	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Sediminibacterium"	"G"	24693	1309	1309	139	NA	1	804	670	496	8	NA	191	766	115	0.4319	0.4319	0.3128	NA	0.3096	0.09321	0.07728	0.06903	0.0004785	NA	0.1459	0.09028	0.2631	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"G"	24700	371	147	32	1	NA	327	325	268	5	NA	88	371	13	0.4695	0.0485	0.07201	0.4695	NA	0.03791	0.03749	0.0373	0.000299	NA	0.06723	0.04372	0.02974	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	195	66	11	NA	NA	177	195	184	1	NA	41	152	7	0.03132	0.02177	0.02475	NA	NA	0.02052	0.02249	0.02561	5.981e-05	NA	0.03132	0.01791	0.01602	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Ferruginibacter"	"G"	24674	181	52	6	NA	NA	181	125	78	1	NA	19	100	11	0.02517	0.01716	0.0135	NA	NA	0.02098	0.01442	0.01086	5.981e-05	NA	0.01452	0.01179	0.02517	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter"	"G"	24679	60	20	3	NA	NA	60	55	29	1	NA	7	45	2	0.006956	0.006598	0.006751	NA	NA	0.006956	0.006344	0.004036	5.981e-05	NA	0.005348	0.005303	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Lacibacter"	"G"	24685	43	8	NA	NA	NA	22	43	2	NA	NA	1	9	NA	0.00496	0.002639	NA	NA	NA	0.002551	0.00496	0.0002783	NA	NA	0.000764	0.001061	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niastella"	"G"	24687	17	8	NA	NA	NA	7	17	9	NA	NA	2	13	2	0.004576	0.002639	NA	NA	NA	0.0008116	0.001961	0.001253	NA	NA	0.001528	0.001532	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Taibaiella"	"G"	24695	19	5	2	1	NA	15	12	19	NA	NA	4	11	1	0.4695	0.00165	0.0045	0.4695	NA	0.001739	0.001384	0.002644	NA	NA	0.003056	0.001296	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Vibrionimonas"	"G"	24699	8	4	NA	NA	NA	3	6	3	NA	NA	NA	8	NA	0.00132	0.00132	NA	NA	NA	0.0003478	0.0006921	0.0004175	NA	NA	NA	0.0009428	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filimonas"	"G"	24675	5	3	NA	NA	NA	4	5	2	NA	NA	NA	1	NA	0.0009897	0.0009897	NA	NA	NA	0.0004637	0.0005767	0.0002783	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavihumibacter"	"G"	24678	14	3	NA	NA	NA	11	10	14	NA	NA	4	11	NA	0.003056	0.0009897	NA	NA	NA	0.001275	0.001153	0.001948	NA	NA	0.003056	0.001296	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasegetibacter"	"G"	24691	3	3	1	NA	NA	1	3	3	NA	NA	1	2	1	0.002288	0.0009897	0.00225	NA	NA	0.0001159	0.000346	0.0004175	NA	NA	0.000764	0.0002357	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	29	3	NA	NA	NA	9	18	4	NA	NA	2	29	NA	0.003418	0.0009897	NA	NA	NA	0.001043	0.002076	0.0005567	NA	NA	0.001528	0.003418	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasediminibacterium"	"G"	24690	3	2	NA	NA	NA	2	3	NA	NA	NA	NA	1	1	0.002288	0.0006598	NA	NA	NA	0.0002319	0.000346	NA	NA	NA	NA	0.0001179	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niabella"	"G"	24686	8	2	1	NA	NA	4	5	7	1	NA	2	8	NA	0.00225	0.0006598	0.00225	NA	NA	0.0004637	0.0005767	0.0009742	5.981e-05	NA	0.001528	0.0009428	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea"	"G"	24692	2	2	1	NA	NA	1	1	1	NA	NA	1	NA	1	0.002288	0.0006598	0.00225	NA	NA	0.0001159	0.0001153	0.0001392	NA	NA	0.000764	NA	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	16	2	NA	NA	NA	15	16	2	NA	NA	1	4	NA	0.001846	0.0006598	NA	NA	NA	0.001739	0.001846	0.0002783	NA	NA	0.000764	0.0004714	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavitalea"	"G"	24680	9	2	1	NA	NA	8	3	6	NA	NA	5	9	2	0.004576	0.0006598	0.00225	NA	NA	0.0009275	0.000346	0.000835	NA	NA	0.00382	0.001061	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flaviaesturariibacter"	"G"	24677	3	2	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	0.0006598	0.0006598	NA	NA	NA	0.0003478	NA	0.0002783	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parafilimonas"	"G"	24689	3	1	NA	NA	NA	2	3	1	NA	NA	NA	1	NA	0.000346	0.0003299	NA	NA	NA	0.0002319	0.000346	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filobacterium"	"G"	24676	3	1	1	NA	NA	1	1	3	NA	NA	NA	3	NA	0.00225	0.0003299	0.00225	NA	NA	0.0001159	0.0001153	0.0004175	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Saprospiraceae"	"F"	24701	662	146	19	NA	1	662	516	294	2	NA	55	395	28	0.3096	0.04817	0.04275	NA	0.3096	0.07675	0.05952	0.04092	0.0001196	NA	0.04202	0.04655	0.06406	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"uncultured"	"G"	24712	442	136	15	NA	1	442	412	277	2	NA	51	348	27	0.3096	0.04487	0.03375	NA	0.3096	0.05124	0.04752	0.03855	0.0001196	NA	0.03896	0.04101	0.06177	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Haliscomenobacter"	"G"	24704	20	6	NA	NA	NA	20	15	7	NA	NA	NA	9	NA	0.002319	0.001979	NA	NA	NA	0.002319	0.00173	0.0009742	NA	NA	NA	0.001061	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Candidatus Aquirestis"	"G"	24703	186	3	2	NA	NA	186	69	3	NA	NA	2	20	NA	0.02156	0.0009897	0.0045	NA	NA	0.02156	0.007959	0.0004175	NA	NA	0.001528	0.002357	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Phaeodactylibacter"	"G"	24708	9	1	1	NA	NA	4	8	5	NA	NA	1	9	NA	0.00225	0.0003299	0.00225	NA	NA	0.0004637	0.0009228	0.0006958	NA	NA	0.000764	0.001061	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"uncultured"	"F"	24713	137	42	8	NA	NA	134	125	137	1	NA	9	113	39	0.08923	0.01386	0.018	NA	NA	0.01554	0.01442	0.01907	5.981e-05	NA	0.006876	0.01332	0.08923	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"37-13"	"F"	24666	82	2	NA	NA	NA	56	82	28	1	NA	2	49	NA	0.009458	0.0006598	NA	NA	NA	0.006492	0.009458	0.003897	5.981e-05	NA	0.001528	0.005775	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Bacteroidales"	"O"	913	1200	544	56	NA	1	660	895	734	7	NA	211	1200	26	0.3096	0.1795	0.126	NA	0.3096	0.07652	0.1032	0.1021	0.0004187	NA	0.1612	0.1414	0.05948	"Bacteria>Bacteroidetes>Bacteroidia"
"Rikenellaceae"	"F"	967	211	156	14	NA	NA	121	120	157	2	NA	55	211	2	0.05147	0.05147	0.0315	NA	NA	0.01403	0.01384	0.02185	0.0001196	NA	0.04202	0.02487	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	980	88	33	2	NA	NA	53	31	34	NA	NA	12	88	1	0.01089	0.01089	0.0045	NA	NA	0.006145	0.003576	0.004732	NA	NA	0.009168	0.01037	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rikenellaceae RC9 gut group"	"G"	11191	96	30	3	NA	NA	29	36	96	1	NA	25	74	1	0.0191	0.009897	0.006751	NA	NA	0.003362	0.004152	0.01336	5.981e-05	NA	0.0191	0.008721	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"dgA-11 gut group"	"G"	978	29	29	2	NA	NA	NA	3	3	NA	NA	3	4	NA	0.009567	0.009567	0.0045	NA	NA	NA	0.000346	0.0004175	NA	NA	0.002292	0.0004714	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"U29-B03"	"G"	977	23	23	NA	NA	NA	3	3	NA	NA	NA	1	NA	NA	0.007588	0.007588	NA	NA	NA	0.0003478	0.000346	NA	NA	NA	0.000764	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"A7P-90m"	"G"	24648	18	18	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.005938	0.005938	0.0045	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes"	"G"	968	28	11	4	NA	NA	14	28	13	1	NA	9	23	NA	0.009001	0.003629	0.009001	NA	NA	0.001623	0.00323	0.001809	5.981e-05	NA	0.006876	0.002711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"DMER64"	"G"	24650	5	5	NA	NA	NA	1	4	3	NA	NA	NA	3	NA	0.00165	0.00165	NA	NA	NA	0.0001159	0.0004614	0.0004175	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"BCf9-17 termite group"	"G"	969	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.0003536	0.0003299	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bacteroidaceae"	"F"	917	175	55	11	NA	NA	47	91	75	NA	NA	26	175	2	0.02475	0.01815	0.02475	NA	NA	0.005449	0.0105	0.01044	NA	NA	0.01986	0.02062	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	918	175	55	11	NA	NA	47	91	75	NA	NA	26	175	2	0.02475	0.01815	0.02475	NA	NA	0.005449	0.0105	0.01044	NA	NA	0.01986	0.02062	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
"Prevotellaceae"	"F"	960	61	50	2	NA	NA	61	60	37	NA	NA	9	60	1	0.0165	0.0165	0.0045	NA	NA	0.007072	0.006921	0.005149	NA	NA	0.006876	0.007071	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Prevotella 9"	"G"	11183	35	22	1	NA	NA	35	31	5	NA	NA	3	22	NA	0.007258	0.007258	0.00225	NA	NA	0.004058	0.003576	0.0006958	NA	NA	0.002292	0.002593	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 1"	"G"	11179	16	16	NA	NA	NA	11	6	4	NA	NA	4	7	NA	0.005279	0.005279	NA	NA	NA	0.001275	0.0006921	0.0005567	NA	NA	0.003056	0.000825	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 7"	"G"	11182	10	5	NA	NA	NA	5	4	3	NA	NA	NA	10	NA	0.00165	0.00165	NA	NA	NA	0.0005797	0.0004614	0.0004175	NA	NA	NA	0.001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella"	"G"	963	5	2	NA	NA	NA	4	4	NA	NA	NA	1	5	NA	0.000764	0.0006598	NA	NA	NA	0.0004637	0.0004614	NA	NA	NA	0.000764	0.0005893	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae NK3B31 group"	"G"	11185	4	2	NA	NA	NA	NA	NA	4	NA	NA	NA	3	NA	0.0006598	0.0006598	NA	NA	NA	NA	NA	0.0005567	NA	NA	NA	0.0003536	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-001"	"G"	11186	8	1	NA	NA	NA	NA	NA	8	NA	NA	NA	1	NA	0.001113	0.0003299	NA	NA	NA	NA	NA	0.001113	NA	NA	NA	0.0001179	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prolixibacteraceae"	"F"	14273	230	43	3	NA	NA	128	230	213	2	NA	10	167	2	0.02964	0.01419	0.006751	NA	NA	0.01484	0.02653	0.02964	0.0001196	NA	0.00764	0.01968	0.004576	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"BSV13"	"G"	14274	94	23	1	NA	NA	45	49	94	1	NA	1	51	NA	0.01308	0.007588	0.00225	NA	NA	0.005217	0.005652	0.01308	5.981e-05	NA	0.000764	0.006011	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"uncultured"	"G"	14279	87	10	NA	NA	NA	55	87	75	1	NA	2	54	1	0.01044	0.003299	NA	NA	NA	0.006377	0.01004	0.01044	5.981e-05	NA	0.001528	0.006364	0.002288	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"WCHB1-32"	"G"	24647	42	4	2	NA	NA	18	42	25	NA	NA	1	28	NA	0.004845	0.00132	0.0045	NA	NA	0.002087	0.004845	0.003479	NA	NA	0.000764	0.0033	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Roseimarinus"	"G"	24645	40	3	NA	NA	NA	6	40	16	NA	NA	4	23	NA	0.004614	0.0009897	NA	NA	NA	0.0006956	0.004614	0.002227	NA	NA	0.003056	0.002711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Sunxiuqinia"	"G"	14278	2	1	NA	NA	NA	1	2	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	0.0001159	0.0002307	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Draconibacterium"	"G"	24643	2	1	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	0.0003299	0.0003299	NA	NA	NA	0.0002319	0.0002307	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Marinilabiliaceae"	"F"	24619	76	39	2	NA	1	50	29	16	NA	NA	34	76	NA	0.3096	0.01287	0.0045	NA	0.3096	0.005797	0.003345	0.002227	NA	NA	0.02598	0.008957	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	24633	55	36	1	NA	1	36	18	11	NA	NA	34	55	NA	0.3096	0.01188	0.00225	NA	0.3096	0.004174	0.002076	0.001531	NA	NA	0.02598	0.006482	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Alkaliflexus"	"G"	24620	4	2	NA	NA	NA	3	3	1	NA	NA	NA	4	NA	0.0006598	0.0006598	NA	NA	NA	0.0003478	0.000346	0.0001392	NA	NA	NA	0.0004714	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
