"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia pseudomallei 576"	"-"	557724	76	9	4	60	51	NA	22	30	NA	12	76	28	NA	0.07858	0.07858	0.03466	0.02712	0.01683	NA	0.011	0.01297	NA	0.00519	0.02471	0.01398	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei 1026b"	"-"	884204	208	8	1	208	113	NA	21	24	NA	10	62	20	NA	0.094	0.06985	0.008666	0.094	0.0373	NA	0.0105	0.01038	NA	0.004325	0.02016	0.009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR305"	"-"	1335307	53	3	NA	25	24	NA	14	21	NA	18	53	13	NA	0.02619	0.02619	NA	0.0113	0.007922	NA	0.007	0.009082	NA	0.007785	0.01723	0.00649	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR5855"	"-"	1306421	15	1	NA	15	9	NA	1	4	NA	1	9	4	NA	0.008731	0.008731	NA	0.006779	0.002971	NA	5e-04	0.00173	NA	0.0004325	0.002926	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia thailandensis"	"S"	57975	305	18	11	305	185	1	104	135	NA	96	276	162	1	0.4367	0.1572	0.09532	0.1378	0.06107	0.1079	0.052	0.05839	NA	0.04152	0.08973	0.08088	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia thailandensis E264"	"-"	271848	126	7	1	126	80	NA	43	64	NA	36	105	74	1	0.4367	0.06112	0.008666	0.05694	0.02641	NA	0.0215	0.02768	NA	0.01557	0.03414	0.03694	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis H0587"	"-"	1249663	110	7	1	110	60	1	34	40	NA	37	100	52	NA	0.1079	0.06112	0.008666	0.04971	0.01981	0.1079	0.017	0.0173	NA	0.016	0.03251	0.02596	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis USAMRU Malaysia "	"-"	1249667	61	4	9	61	42	NA	21	24	NA	21	56	29	NA	0.07799	0.03493	0.07799	0.02757	0.01386	NA	0.0105	0.01038	NA	0.009082	0.01821	0.01448	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia mallei"	"S"	13373	183	9	4	143	100	2	62	83	NA	45	183	81	NA	0.2157	0.07858	0.03466	0.06463	0.03301	0.2157	0.031	0.0359	NA	0.01946	0.0595	0.04044	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia mallei ATCC 23344"	"-"	243160	5	1	NA	5	NA	NA	1	1	NA	1	3	1	NA	0.008731	0.008731	NA	0.00226	NA	NA	5e-04	0.0004325	NA	0.0004325	0.0009754	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;mallei"
"Burkholderia oklahomensis"	"S"	342113	89	4	2	56	73	NA	41	62	1	42	89	68	NA	0.03493	0.03493	0.01733	0.02531	0.0241	NA	0.0205	0.02681	0.0002766	0.01816	0.02894	0.03395	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia complex"	"-"	87882	1750	61	24	1750	691	2	467	454	NA	380	935	417	2	0.8734	0.5326	0.208	0.7909	0.2281	0.2157	0.2335	0.1963	NA	0.1643	0.304	0.2082	0.8734	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia cenocepacia"	"S"	95486	1540	52	16	1540	525	2	182	245	NA	173	708	224	1	0.696	0.454	0.1386	0.696	0.1733	0.2157	0.091	0.106	NA	0.07482	0.2302	0.1118	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cenocepacia H111"	"-"	1055524	1540	52	15	1540	524	2	182	241	NA	173	705	221	1	0.696	0.454	0.13	0.696	0.173	0.2157	0.091	0.1042	NA	0.07482	0.2292	0.1103	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cenocepacia"
"Burkholderia ubonensis"	"S"	101571	73	2	2	49	35	NA	12	28	NA	8	73	23	NA	0.02373	0.01746	0.01733	0.02214	0.01155	NA	0.006	0.01211	NA	0.00346	0.02373	0.01148	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis MSMB22"	"-"	1249668	18	2	NA	15	11	NA	3	8	NA	5	18	11	NA	0.01746	0.01746	NA	0.006779	0.003631	NA	0.0015	0.00346	NA	0.002162	0.005852	0.005492	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ubonensis"
"Burkholderia ambifaria"	"S"	152480	40	2	NA	37	19	NA	10	19	NA	5	40	8	1	0.4367	0.01746	NA	0.01672	0.006272	NA	0.005	0.008217	NA	0.002162	0.013	0.003994	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ambifaria AMMD"	"-"	339670	40	2	NA	37	19	NA	10	19	NA	5	40	8	1	0.4367	0.01746	NA	0.01672	0.006272	NA	0.005	0.008217	NA	0.002162	0.013	0.003994	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ambifaria"
"Burkholderia vietnamiensis"	"S"	60552	222	1	2	49	59	NA	222	123	NA	165	18	120	NA	0.111	0.008731	0.01733	0.02214	0.01948	NA	0.111	0.0532	NA	0.07136	0.005852	0.05991	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia territorii"	"S"	1503055	4	1	NA	4	2	NA	NA	NA	NA	NA	2	1	NA	0.008731	0.008731	NA	0.001808	0.0006602	NA	NA	NA	NA	NA	0.0006502	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia diffusa"	"S"	488732	8	1	1	NA	1	NA	8	2	NA	2	NA	5	NA	0.008731	0.008731	0.008666	NA	0.0003301	NA	0.004	0.000865	NA	0.000865	NA	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia contaminans"	"S"	488447	8	1	NA	5	8	NA	5	2	NA	1	4	3	NA	0.008731	0.008731	NA	0.00226	0.002641	NA	0.0025	0.000865	NA	0.0004325	0.0013	0.001498	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	106	3	NA	106	50	NA	31	35	NA	35	99	51	NA	0.0479	0.02619	NA	0.0479	0.0165	NA	0.0155	0.01514	NA	0.01514	0.03219	0.02546	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	51	2	NA	51	33	NA	9	8	NA	3	30	6	NA	0.02305	0.01746	NA	0.02305	0.01089	NA	0.0045	0.00346	NA	0.001297	0.009754	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. Bp7605"	"S"	1740163	10	1	NA	3	4	NA	4	5	NA	2	10	1	NA	0.008731	0.008731	NA	0.001356	0.00132	NA	0.002	0.002162	NA	0.000865	0.003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. IDO3"	"S"	1705310	2	1	NA	2	1	NA	NA	1	NA	NA	2	NA	NA	0.008731	0.008731	NA	0.0009039	0.0003301	NA	NA	0.0004325	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1619	78	51	823	1029	5	831	1285	3	764	1295	1619	NA	0.8083	0.681	0.4419	0.3719	0.3397	0.5394	0.4155	0.5557	0.0008297	0.3304	0.421	0.8083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	514	31	16	319	308	3	257	383	2	242	398	514	NA	0.3236	0.2707	0.1386	0.1442	0.1017	0.3236	0.1285	0.1656	0.0005531	0.1047	0.1294	0.2566	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter necessarius STIR1"	"-"	452638	100	4	4	54	42	NA	44	57	NA	38	62	100	NA	0.04992	0.03493	0.03466	0.0244	0.01386	NA	0.022	0.02465	NA	0.01643	0.02016	0.04992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter>Polynucleobacter&nbsp;necessarius"
"Polynucleobacter difficilis"	"S"	556054	558	20	15	244	445	NA	323	501	NA	278	485	558	NA	0.2786	0.1746	0.13	0.1103	0.1469	NA	0.1615	0.2167	NA	0.1202	0.1577	0.2786	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	89	8	4	35	42	1	41	72	NA	31	83	89	NA	0.1079	0.06985	0.03466	0.01582	0.01386	0.1079	0.0205	0.03114	NA	0.01341	0.02699	0.04443	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	32	2	1	19	16	NA	7	32	NA	9	18	31	NA	0.01746	0.01746	0.008666	0.008587	0.005281	NA	0.0035	0.01384	NA	0.003892	0.005852	0.01548	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	86	1	2	67	65	NA	48	64	1	39	77	86	NA	0.04293	0.008731	0.01733	0.03028	0.02146	NA	0.024	0.02768	0.0002766	0.01687	0.02503	0.04293	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Paraburkholderia"	"G"	1822464	748	24	5	748	44	NA	34	27	NA	23	166	19	NA	0.338	0.2096	0.04333	0.338	0.01452	NA	0.017	0.01168	NA	0.009947	0.05397	0.009485	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	645	19	2	645	13	NA	9	7	NA	10	50	5	NA	0.2915	0.1659	0.01733	0.2915	0.004291	NA	0.0045	0.003027	NA	0.004325	0.01626	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia rhizoxinica HKI 454"	"-"	882378	645	19	2	645	13	NA	9	7	NA	10	50	5	NA	0.2915	0.1659	0.01733	0.2915	0.004291	NA	0.0045	0.003027	NA	0.004325	0.01626	0.002496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;rhizoxinica"
"Paraburkholderia xenovorans"	"S"	36873	22	2	NA	22	10	NA	4	5	NA	3	18	4	NA	0.01746	0.01746	NA	0.009942	0.003301	NA	0.002	0.002162	NA	0.001297	0.005852	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans LB400"	"-"	266265	22	2	NA	22	10	NA	4	5	NA	3	18	4	NA	0.01746	0.01746	NA	0.009942	0.003301	NA	0.002	0.002162	NA	0.001297	0.005852	0.001997	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;xenovorans"
"Ralstonia"	"G"	48736	299	17	10	299	173	NA	66	87	NA	64	281	81	NA	0.1484	0.1484	0.08666	0.1351	0.05711	NA	0.033	0.03763	NA	0.02768	0.09136	0.04044	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	274	16	10	274	155	NA	61	79	NA	60	262	72	NA	0.1397	0.1397	0.08666	0.1238	0.05116	NA	0.0305	0.03417	NA	0.02595	0.08518	0.03594	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Ralstonia solanacearum CMR15"	"-"	859655	11	1	NA	11	1	NA	5	1	NA	5	5	6	NA	0.008731	0.008731	NA	0.004971	0.0003301	NA	0.0025	0.0004325	NA	0.002162	0.001626	0.002995	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia>Ralstonia&nbsp;solanacearum"
"Pandoraea"	"G"	93217	410	7	NA	145	106	1	71	68	1	34	410	73	NA	0.1333	0.06112	NA	0.06553	0.03499	0.1079	0.0355	0.02941	0.0002766	0.0147	0.1333	0.03644	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	318	3	NA	96	48	1	29	38	1	8	318	19	NA	0.1079	0.02619	NA	0.04339	0.01584	0.1079	0.0145	0.01643	0.0002766	0.00346	0.1034	0.009485	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea norimbergensis"	"S"	93219	22	2	NA	5	2	NA	12	10	NA	1	22	7	NA	0.01746	0.01746	NA	0.00226	0.0006602	NA	0.006	0.004325	NA	0.0004325	0.007153	0.003495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Cupriavidus"	"G"	106589	280	7	6	280	130	NA	92	95	NA	62	231	108	NA	0.1265	0.06112	0.05199	0.1265	0.04291	NA	0.046	0.04109	NA	0.02681	0.0751	0.05392	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus nantongensis"	"S"	1796606	62	2	2	62	26	NA	18	20	NA	10	62	27	NA	0.02802	0.01746	0.01733	0.02802	0.008582	NA	0.009	0.00865	NA	0.004325	0.02016	0.01348	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus metallidurans"	"S"	119219	18	1	NA	6	9	NA	10	18	NA	5	4	17	NA	0.008731	0.008731	NA	0.002712	0.002971	NA	0.005	0.007785	NA	0.002162	0.0013	0.008487	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus taiwanensis"	"S"	164546	76	1	4	71	47	NA	38	30	NA	33	76	37	NA	0.03466	0.008731	0.03466	0.03209	0.01551	NA	0.019	0.01297	NA	0.01427	0.02471	0.01847	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	11	1	NA	5	4	NA	5	9	NA	3	11	8	NA	0.008731	0.008731	NA	0.00226	0.00132	NA	0.0025	0.003892	NA	0.001297	0.003576	0.003994	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Hydromonas"	"G"	1910924	62	6	2	62	32	NA	23	36	NA	19	60	20	NA	0.05239	0.05239	0.01733	0.02802	0.01056	NA	0.0115	0.01557	NA	0.008217	0.01951	0.009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	62	6	2	62	32	NA	23	36	NA	19	60	20	NA	0.05239	0.05239	0.01733	0.02802	0.01056	NA	0.0115	0.01557	NA	0.008217	0.01951	0.009985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"unclassified Burkholderiales"	"-"	119065	13637	340	131	8351	3768	20	2996	2806	5	2642	13637	3638	3	4.434	2.969	1.135	3.774	1.244	2.157	1.498	1.214	0.001383	1.143	4.434	1.816	1.31	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	11751	296	116	6796	3277	17	2619	2394	4	2410	11751	3246	1	3.821	2.584	1.005	3.071	1.082	1.834	1.31	1.035	0.001106	1.042	3.821	1.621	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Leptothrix"	"G"	88	2556	56	15	511	698	1	617	503	NA	607	2556	810	NA	0.831	0.489	0.13	0.2309	0.2304	0.1079	0.3085	0.2175	NA	0.2625	0.831	0.4044	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	2556	56	15	511	698	1	617	503	NA	607	2556	810	NA	0.831	0.489	0.13	0.2309	0.2304	0.1079	0.3085	0.2175	NA	0.2625	0.831	0.4044	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Leptothrix cholodnii SP-6"	"-"	395495	2556	56	15	511	698	1	617	503	NA	607	2556	810	NA	0.831	0.489	0.13	0.2309	0.2304	0.1079	0.3085	0.2175	NA	0.2625	0.831	0.4044	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix>Leptothrix&nbsp;cholodnii"
"Methylibium"	"G"	316612	2040	46	20	1084	477	4	379	344	NA	348	2040	480	NA	0.6633	0.4016	0.1733	0.4899	0.1575	0.4315	0.1895	0.1488	NA	0.1505	0.6633	0.2396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	2040	46	20	1084	477	4	379	344	NA	348	2040	480	NA	0.6633	0.4016	0.1733	0.4899	0.1575	0.4315	0.1895	0.1488	NA	0.1505	0.6633	0.2396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Methylibium petroleiphilum PM1"	"-"	420662	2040	46	20	1084	477	4	379	344	NA	348	2040	480	NA	0.6633	0.4016	0.1733	0.4899	0.1575	0.4315	0.1895	0.1488	NA	0.1505	0.6633	0.2396	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium>Methylibium&nbsp;petroleiphilum"
"Thiomonas"	"G"	32012	1129	43	20	980	476	2	345	324	1	347	1129	385	1	0.4429	0.3754	0.1733	0.4429	0.1571	0.2157	0.1725	0.1401	0.0002766	0.1501	0.3671	0.1922	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	699	24	11	603	267	1	209	194	1	254	699	288	1	0.4367	0.2096	0.09532	0.2725	0.08813	0.1079	0.1045	0.0839	0.0002766	0.1099	0.2273	0.1438	0.4367	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Rubrivivax"	"G"	28067	1133	31	8	1133	151	1	116	106	1	57	512	86	NA	0.512	0.2707	0.06932	0.512	0.04984	0.1079	0.058	0.04584	0.0002766	0.02465	0.1665	0.04293	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	1133	31	8	1133	151	1	116	106	1	57	512	86	NA	0.512	0.2707	0.06932	0.512	0.04984	0.1079	0.058	0.04584	0.0002766	0.02465	0.1665	0.04293	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
"Rubrivivax gelatinosus IL144"	"-"	983917	1133	31	8	1133	151	1	116	106	1	57	512	86	NA	0.512	0.2707	0.06932	0.512	0.04984	0.1079	0.058	0.04584	0.0002766	0.02465	0.1665	0.04293	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax>Rubrivivax&nbsp;gelatinosus"
"Aquabacterium"	"G"	92793	1398	23	10	442	270	1	200	170	1	188	1398	273	NA	0.4545	0.2008	0.08666	0.1998	0.08912	0.1079	0.1	0.07352	0.0002766	0.08131	0.4545	0.1363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Aquabacterium olei"	"S"	1296669	1398	23	10	442	270	1	200	170	1	188	1398	273	NA	0.4545	0.2008	0.08666	0.1998	0.08912	0.1079	0.1	0.07352	0.0002766	0.08131	0.4545	0.1363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Aquabacterium"
"Rhizobacter"	"G"	212743	808	16	6	560	239	2	178	196	1	175	808	227	NA	0.2627	0.1397	0.05199	0.2531	0.07889	0.2157	0.089	0.08477	0.0002766	0.07569	0.2627	0.1133	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rhizobacter gummiphilus"	"S"	946333	808	16	6	560	239	2	178	196	1	175	808	227	NA	0.2627	0.1397	0.05199	0.2531	0.07889	0.2157	0.089	0.08477	0.0002766	0.07569	0.2627	0.1133	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rhizobacter"
"Paucibacter"	"G"	318147	761	16	11	283	196	1	160	169	NA	168	761	261	NA	0.2474	0.1397	0.09532	0.1279	0.0647	0.1079	0.08	0.07309	NA	0.07266	0.2474	0.1303	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
