"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Parapusillimonas"	"G"	26428	45	7	1	3	NA	45	NA	NA	NA	NA	NA	41	NA	0.05995	0.004156	0.01916	0.002158	NA	0.02916	NA	NA	NA	NA	NA	0.05995	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Collimonas"	"G"	26383	34	7	NA	NA	NA	24	NA	NA	1	NA	NA	34	NA	0.04972	0.004156	NA	NA	NA	0.01555	NA	NA	0.0006265	NA	NA	0.04972	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"AAP99"	"G"	26353	16	7	1	8	NA	12	NA	NA	NA	NA	NA	16	NA	0.0234	0.004156	0.01916	0.005754	NA	0.007775	NA	NA	NA	NA	NA	0.0234	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paucibacter"	"G"	26430	37	6	2	4	NA	37	NA	NA	NA	NA	NA	29	NA	0.0424	0.003562	0.03832	0.002877	NA	0.02397	NA	NA	NA	NA	NA	0.0424	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tibeticola"	"G"	26460	83	6	1	NA	NA	83	NA	NA	NA	NA	NA	53	NA	0.0775	0.003562	0.01916	NA	NA	0.05378	NA	NA	NA	NA	NA	0.0775	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Symbiobacter"	"G"	26377	34	6	NA	5	NA	34	NA	NA	1	NA	NA	22	NA	0.03217	0.003562	NA	0.003596	NA	0.02203	NA	NA	0.0006265	NA	NA	0.03217	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pigmentiphaga"	"G"	26434	29	5	2	2	NA	29	NA	NA	NA	NA	NA	22	NA	0.03832	0.002969	0.03832	0.001438	NA	0.01879	NA	NA	NA	NA	NA	0.03217	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Advenella"	"G"	26357	29	5	NA	NA	NA	29	NA	NA	NA	NA	NA	18	NA	0.02632	0.002969	NA	NA	NA	0.01879	NA	NA	NA	NA	NA	0.02632	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verticia"	"G"	26464	21	4	NA	3	NA	21	NA	NA	NA	NA	NA	16	NA	0.0234	0.002375	NA	0.002158	NA	0.01361	NA	NA	NA	NA	NA	0.0234	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Actimicrobium"	"G"	26356	4	4	NA	NA	NA	2	NA	NA	NA	NA	NA	4	NA	0.005849	0.002375	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	13	4	NA	NA	NA	13	NA	NA	NA	NA	NA	10	NA	0.01462	0.002375	NA	NA	NA	0.008423	NA	NA	NA	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Tremblaya"	"G"	26378	35	4	NA	4	NA	35	1	NA	NA	NA	NA	27	NA	4.545	0.002375	NA	0.002877	NA	0.02268	4.545	NA	NA	NA	NA	0.03948	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Taylorella"	"G"	26455	7	4	NA	4	NA	7	NA	NA	NA	NA	NA	6	NA	0.008773	0.002375	NA	0.002877	NA	0.004535	NA	NA	NA	NA	NA	0.008773	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Castellaniella"	"G"	26382	25	3	NA	2	NA	25	NA	NA	NA	NA	NA	24	NA	0.03509	0.001781	NA	0.001438	NA	0.0162	NA	NA	NA	NA	NA	0.03509	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verminephrobacter"	"G"	26463	20	3	2	2	NA	20	NA	NA	2	NA	NA	16	NA	0.03832	0.001781	0.03832	0.001438	NA	0.01296	NA	NA	0.001253	NA	NA	0.0234	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rivibacter"	"G"	26447	5	3	NA	NA	NA	2	NA	NA	NA	NA	NA	5	NA	0.007311	0.001781	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Inhella"	"G"	26402	26	2	NA	3	NA	23	NA	NA	2	NA	NA	26	NA	0.03802	0.001187	NA	0.002158	NA	0.0149	NA	NA	0.001253	NA	NA	0.03802	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Macromonas"	"G"	26412	15	2	1	1	NA	10	NA	NA	NA	NA	NA	15	NA	0.02193	0.001187	0.01916	0.0007192	NA	0.006479	NA	NA	NA	NA	NA	0.02193	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Glaciimonas"	"G"	26396	3	2	1	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.01916	0.001187	0.01916	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Extensimonas"	"G"	26393	35	2	NA	3	NA	35	NA	NA	NA	NA	NA	23	NA	0.03363	0.001187	NA	0.002158	NA	0.02268	NA	NA	NA	NA	NA	0.03363	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Mitsuaria"	"G"	26416	16	2	NA	2	NA	16	NA	NA	NA	NA	NA	6	NA	0.01037	0.001187	NA	0.001438	NA	0.01037	NA	NA	NA	NA	NA	0.008773	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	16	2	NA	3	NA	16	NA	NA	NA	NA	NA	13	NA	0.01901	0.001187	NA	0.002158	NA	0.01037	NA	NA	NA	NA	NA	0.01901	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oligella"	"G"	26419	12	2	NA	NA	NA	12	NA	NA	NA	NA	NA	3	NA	0.007775	0.001187	NA	NA	NA	0.007775	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pandoraea"	"G"	26425	19	2	NA	1	NA	19	NA	NA	1	NA	NA	18	NA	0.02632	0.001187	NA	0.0007192	NA	0.01231	NA	NA	0.0006265	NA	NA	0.02632	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Schlegelella"	"G"	26451	12	2	1	2	NA	7	NA	NA	NA	NA	NA	12	NA	0.01916	0.001187	0.01916	0.001438	NA	0.004535	NA	NA	NA	NA	NA	0.01755	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xylophilus"	"G"	26466	12	2	1	NA	NA	12	NA	NA	NA	NA	NA	9	NA	0.01916	0.001187	0.01916	NA	NA	0.007775	NA	NA	NA	NA	NA	0.01316	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Orrella"	"G"	26420	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Mycoavidus"	"G"	26417	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pelistega"	"G"	26432	5	1	NA	NA	NA	2	NA	NA	NA	NA	NA	5	NA	0.007311	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"[Aquaspirillum] arcticum group"	"G"	26468	4	1	NA	NA	NA	4	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	0.002592	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Zhizhongheella"	"G"	26467	8	1	NA	NA	NA	1	NA	NA	NA	NA	NA	8	NA	0.0117	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pseudacidovorax"	"G"	26438	7	1	1	NA	NA	7	NA	NA	NA	NA	NA	4	NA	0.01916	0.0005937	0.01916	NA	NA	0.004535	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pseudoduganella"	"G"	26439	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001944	0.0005937	NA	NA	NA	0.001944	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kerstersia"	"G"	26404	10	1	NA	1	NA	10	NA	NA	NA	NA	NA	8	NA	0.0117	0.0005937	NA	0.0007192	NA	0.006479	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Hylemonella"	"G"	26400	10	1	NA	1	NA	6	NA	NA	NA	NA	NA	10	NA	0.01462	0.0005937	NA	0.0007192	NA	0.003887	NA	NA	NA	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Glomeribacter"	"G"	26372	3	1	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001944	0.0005937	NA	0.0007192	NA	0.001944	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Nasuia"	"G"	26374	18	1	1	1	NA	18	NA	NA	1	NA	NA	14	NA	0.02047	0.0005937	0.01916	0.0007192	NA	0.01166	NA	NA	0.0006265	NA	NA	0.02047	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Derxia"	"G"	26389	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Azohydromonas"	"G"	26363	2	1	NA	2	NA	2	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	0.001438	NA	0.001296	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Brackiella"	"G"	26367	3	1	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.004387	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	225	159	7	159	NA	144	NA	NA	7	NA	NA	225	NA	0.329	0.0944	0.1341	0.1144	NA	0.0933	NA	NA	0.004386	NA	NA	0.329	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Dechloromonas"	"G"	26563	43	40	2	43	NA	35	NA	NA	2	NA	NA	41	NA	0.05995	0.02375	0.03832	0.03093	NA	0.02268	NA	NA	0.001253	NA	NA	0.05995	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Zoogloea"	"G"	26580	22	22	1	18	NA	6	NA	NA	1	NA	NA	11	NA	0.01916	0.01306	0.01916	0.01295	NA	0.003887	NA	NA	0.0006265	NA	NA	0.01608	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	19	19	NA	11	NA	2	NA	NA	1	NA	NA	11	NA	0.01608	0.01128	NA	0.007911	NA	0.001296	NA	NA	0.0006265	NA	NA	0.01608	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	13	11	NA	9	NA	13	NA	NA	NA	NA	NA	10	NA	0.01462	0.006531	NA	0.006473	NA	0.008423	NA	NA	NA	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	45	10	NA	7	NA	29	NA	NA	NA	NA	NA	45	NA	0.0658	0.005937	NA	0.005035	NA	0.01879	NA	NA	NA	NA	NA	0.0658	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	8	6	NA	4	NA	4	NA	NA	NA	NA	NA	8	NA	0.0117	0.003562	NA	0.002877	NA	0.002592	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	10	5	NA	7	NA	6	NA	NA	NA	NA	NA	10	NA	0.01462	0.002969	NA	0.005035	NA	0.003887	NA	NA	NA	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	13	5	NA	5	NA	13	NA	NA	1	NA	NA	13	NA	0.01901	0.002969	NA	0.003596	NA	0.008423	NA	NA	0.0006265	NA	NA	0.01901	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	8	5	NA	2	NA	8	NA	NA	NA	NA	NA	4	NA	0.005849	0.002969	NA	0.001438	NA	0.005183	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	12	4	1	12	NA	1	NA	NA	1	NA	NA	4	NA	0.01916	0.002375	0.01916	0.008631	NA	0.0006479	NA	NA	0.0006265	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	5	2	1	5	NA	1	NA	NA	NA	NA	NA	4	NA	0.01916	0.001187	0.01916	0.003596	NA	0.0006479	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007192	0.0005937	NA	0.0007192	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006479	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Nitrosomonadaceae"	"F"	26539	104	44	2	50	NA	80	NA	NA	8	NA	NA	104	NA	0.1521	0.02612	0.03832	0.03596	NA	0.05183	NA	NA	0.005012	NA	NA	0.1521	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Nitrosomonas"	"G"	26546	31	17	2	31	NA	14	NA	NA	5	NA	NA	16	NA	0.03832	0.01009	0.03832	0.0223	NA	0.009071	NA	NA	0.003133	NA	NA	0.0234	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	43	12	NA	5	NA	25	NA	NA	2	NA	NA	43	NA	0.06288	0.007125	NA	0.003596	NA	0.0162	NA	NA	0.001253	NA	NA	0.06288	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Ellin6067"	"G"	26542	37	8	NA	10	NA	29	NA	NA	NA	NA	NA	37	NA	0.0541	0.00475	NA	0.007192	NA	0.01879	NA	NA	NA	NA	NA	0.0541	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	5	2	NA	1	NA	5	NA	NA	NA	NA	NA	NA	NA	0.003239	0.001187	NA	0.0007192	NA	0.003239	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"cr616"	"G"	26549	2	2	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	0.001187	NA	0.001438	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	2	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001296	0.001187	NA	NA	NA	0.001296	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosospira"	"G"	26547	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Methylophilaceae"	"F"	26515	484	31	5	34	NA	313	NA	NA	6	NA	NA	484	NA	0.7077	0.01841	0.0958	0.02445	NA	0.2028	NA	NA	0.003759	NA	NA	0.7077	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26525	248	18	1	19	NA	176	NA	NA	2	NA	NA	248	NA	0.3626	0.01069	0.01916	0.01367	NA	0.114	NA	NA	0.001253	NA	NA	0.3626	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	52	6	1	6	NA	34	NA	NA	3	NA	NA	52	NA	0.07604	0.003562	0.01916	0.004315	NA	0.02203	NA	NA	0.00188	NA	NA	0.07604	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylotenera"	"G"	26521	62	4	1	2	NA	36	NA	NA	NA	NA	NA	62	NA	0.09066	0.002375	0.01916	0.001438	NA	0.02332	NA	NA	NA	NA	NA	0.09066	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	31	1	NA	NA	NA	24	NA	NA	NA	NA	NA	31	NA	0.04533	0.0005937	NA	NA	NA	0.01555	NA	NA	NA	NA	NA	0.04533	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"MM1"	"G"	26517	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005937	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Neisseriaceae"	"F"	26526	75	26	3	17	NA	63	NA	NA	11	NA	NA	75	NA	0.1097	0.01544	0.05748	0.01223	NA	0.04082	NA	NA	0.006892	NA	NA	0.1097	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Neisseria"	"G"	26532	53	15	2	9	NA	44	NA	NA	6	NA	NA	53	NA	0.0775	0.008906	0.03832	0.006473	NA	0.02851	NA	NA	0.003759	NA	NA	0.0775	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"uncultured"	"G"	26538	12	5	1	3	NA	12	NA	NA	3	NA	NA	9	NA	0.01916	0.002969	0.01916	0.002158	NA	0.007775	NA	NA	0.00188	NA	NA	0.01316	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Conchiformibius"	"G"	26529	2	2	NA	1	NA	2	NA	NA	NA	NA	NA	1	NA	0.001462	0.001187	NA	0.0007192	NA	0.001296	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"SC-I-84"	"F"	26582	113	15	1	7	NA	88	NA	NA	1	NA	NA	113	1	5.263	0.008906	0.01916	0.005035	NA	0.05702	NA	NA	0.0006265	NA	NA	0.1652	5.263	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonadaceae"	"F"	26483	12	12	1	5	NA	2	NA	NA	1	NA	NA	1	NA	0.01916	0.007125	0.01916	0.003596	NA	0.001296	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonas"	"G"	26484	11	11	1	5	NA	1	NA	NA	1	NA	NA	1	NA	0.01916	0.006531	0.01916	0.003596	NA	0.0006479	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Chitinivorax"	"G"	26485	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006479	0.0005937	NA	NA	NA	0.0006479	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Hydrogenophilaceae"	"F"	26503	25	11	NA	17	NA	25	NA	NA	2	NA	NA	22	NA	0.03217	0.006531	NA	0.01223	NA	0.0162	NA	NA	0.001253	NA	NA	0.03217	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Thiobacillus"	"G"	26509	7	4	NA	3	NA	7	NA	NA	NA	NA	NA	5	NA	0.007311	0.002375	NA	0.002158	NA	0.004535	NA	NA	NA	NA	NA	0.007311	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"uncultured"	"G"	26511	10	3	NA	9	NA	7	NA	NA	1	NA	NA	10	NA	0.01462	0.001781	NA	0.006473	NA	0.004535	NA	NA	0.0006265	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Tepidiphilus"	"G"	26508	4	3	NA	4	NA	3	NA	NA	1	NA	NA	NA	NA	0.002877	0.001781	NA	0.002877	NA	0.001944	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Chromobacteriaceae"	"F"	26486	39	10	9	5	NA	39	NA	NA	1	NA	NA	19	NA	0.1724	0.005937	0.1724	0.003596	NA	0.02527	NA	NA	0.0006265	NA	NA	0.02778	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Vogesella"	"G"	26493	38	10	9	3	NA	38	NA	NA	1	NA	NA	14	NA	0.1724	0.005937	0.1724	0.002158	NA	0.02462	NA	NA	0.0006265	NA	NA	0.02047	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Gallionellaceae"	"F"	26497	22	7	NA	6	NA	12	NA	NA	NA	NA	NA	22	NA	0.03217	0.004156	NA	0.004315	NA	0.007775	NA	NA	NA	NA	NA	0.03217	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	10	3	NA	3	NA	6	NA	NA	NA	NA	NA	10	NA	0.01462	0.001781	NA	0.002158	NA	0.003887	NA	NA	NA	NA	NA	0.01462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sideroxydans"	"G"	26501	7	2	NA	NA	NA	4	NA	NA	NA	NA	NA	7	NA	0.01024	0.001187	NA	NA	NA	0.002592	NA	NA	NA	NA	NA	0.01024	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Ferriphaselus"	"G"	26499	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	0.0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"TRA3-20"	"F"	26589	28	6	NA	1	NA	28	NA	NA	2	NA	NA	27	NA	0.03948	0.003562	NA	0.0007192	NA	0.01814	NA	NA	0.001253	NA	NA	0.03948	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Sulfuricellaceae"	"F"	26583	9	5	NA	1	NA	6	NA	NA	1	NA	NA	9	NA	0.01316	0.002969	NA	0.0007192	NA	0.003887	NA	NA	0.0006265	NA	NA	0.01316	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
