"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Candidatus Profftella"	"G"	26375	22	2	NA	22	6	NA	2	6	NA	5	18	4	NA	0.02114	0.02114	NA	0.012	0.002362	NA	0.001121	0.00307	NA	0.002443	0.007365	0.002311	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Malikia"	"G"	26413	51	2	3	14	19	NA	11	25	NA	15	51	14	NA	0.03313	0.02114	0.03313	0.007633	0.007478	NA	0.006165	0.01279	NA	0.007329	0.02087	0.008088	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paralcaligenes"	"G"	26427	16	2	1	4	2	NA	6	8	NA	2	16	4	NA	0.02114	0.02114	0.01104	0.002181	0.0007872	NA	0.003363	0.004094	NA	0.0009772	0.006547	0.002311	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Hylemonella"	"G"	26400	51	2	2	26	12	NA	15	25	NA	13	51	21	NA	0.02209	0.02114	0.02209	0.01418	0.004723	NA	0.008407	0.01279	NA	0.006352	0.02087	0.01213	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oxalobacter"	"G"	26423	86	2	3	31	33	NA	29	42	NA	25	86	39	NA	0.03519	0.02114	0.03313	0.0169	0.01299	NA	0.01625	0.02149	NA	0.01221	0.03519	0.02253	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pseudacidovorax"	"G"	26438	36	1	NA	9	11	NA	9	16	NA	10	36	11	NA	0.01473	0.01057	NA	0.004907	0.00433	NA	0.005044	0.008188	NA	0.004886	0.01473	0.006355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pelistega"	"G"	26432	13	1	NA	10	11	1	2	7	NA	7	13	11	NA	0.1271	0.01057	NA	0.005452	0.00433	0.1271	0.001121	0.003582	NA	0.00342	0.005319	0.006355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pseudoduganella"	"G"	26439	16	1	NA	4	5	NA	5	8	NA	8	16	8	NA	0.01057	0.01057	NA	0.002181	0.001968	NA	0.002802	0.004094	NA	0.003909	0.006547	0.004622	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lampropedia"	"G"	26406	10	1	1	4	2	NA	3	6	NA	3	10	2	NA	0.01104	0.01057	0.01104	0.002181	0.0007872	NA	0.001681	0.00307	NA	0.001466	0.004092	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Glaciimonas"	"G"	26396	23	1	NA	8	8	NA	5	8	NA	7	23	11	NA	0.01057	0.01057	NA	0.004362	0.003149	NA	0.002802	0.004094	NA	0.00342	0.009411	0.006355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Eoetvoesia"	"G"	26392	16	1	1	7	3	NA	3	5	NA	7	16	2	NA	0.01104	0.01057	0.01104	0.003817	0.001181	NA	0.001681	0.002559	NA	0.00342	0.006547	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Extensimonas"	"G"	26393	68	1	6	31	30	NA	19	37	NA	24	68	19	NA	0.06627	0.01057	0.06627	0.0169	0.01181	NA	0.01065	0.01893	NA	0.01173	0.02783	0.01098	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"GKS98 freshwater group"	"G"	26394	240	1	7	127	90	NA	87	58	NA	72	240	129	NA	0.09821	0.01057	0.07731	0.06924	0.03542	NA	0.04876	0.02968	NA	0.03518	0.09821	0.07453	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Basilea"	"G"	26364	3	1	NA	3	1	NA	1	1	1	2	1	NA	NA	0.01057	0.01057	NA	0.001636	0.0003936	NA	0.0005605	0.0005117	0.0002905	0.0009772	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rivibacter"	"G"	26447	39	1	NA	23	13	NA	8	18	NA	17	39	13	NA	0.01596	0.01057	NA	0.01254	0.005117	NA	0.004484	0.009211	NA	0.008306	0.01596	0.007511	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verticia"	"G"	26464	103	1	2	68	68	NA	24	35	NA	29	103	58	1	0.5128	0.01057	0.02209	0.03708	0.02677	NA	0.01345	0.01791	NA	0.01417	0.04215	0.03351	0.5128	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tepidicella"	"G"	26457	2	1	NA	1	NA	NA	NA	NA	NA	2	2	2	NA	0.01057	0.01057	NA	0.0005452	NA	NA	NA	NA	NA	0.0009772	0.0008184	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oligella"	"G"	26419	34	1	3	16	12	NA	9	12	NA	13	34	18	NA	0.03313	0.01057	0.03313	0.008724	0.004723	NA	0.005044	0.006141	NA	0.006352	0.01391	0.0104	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	47	1	2	10	15	NA	18	27	NA	18	47	14	NA	0.02209	0.01057	0.02209	0.005452	0.005904	NA	0.01009	0.01382	NA	0.008795	0.01923	0.008088	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	8207	172	27	8207	3479	6	513	545	9	303	1527	423	NA	4.475	1.818	0.2982	4.475	1.369	0.7624	0.2875	0.2789	0.002614	0.148	0.6248	0.2444	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Dechloromonas"	"G"	26563	3317	36	7	3317	1576	4	84	105	3	51	303	92	NA	1.809	0.3806	0.07731	1.809	0.6203	0.5083	0.04708	0.05373	0.0008714	0.02492	0.124	0.05315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Zoogloea"	"G"	26580	772	23	1	772	116	NA	16	15	NA	12	59	20	NA	0.4209	0.2432	0.01104	0.4209	0.04566	NA	0.008967	0.007676	NA	0.005863	0.02414	0.01155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	357	17	2	357	186	NA	103	116	1	44	234	57	NA	0.1946	0.1797	0.02209	0.1946	0.07321	NA	0.05773	0.05936	0.0002905	0.0215	0.09575	0.03293	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	445	13	3	445	242	NA	35	57	1	28	133	32	NA	0.2426	0.1374	0.03313	0.2426	0.09525	NA	0.01962	0.02917	0.0002905	0.01368	0.05442	0.01849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	212	10	2	212	103	NA	47	37	1	14	123	17	NA	0.1156	0.1057	0.02209	0.1156	0.04054	NA	0.02634	0.01893	0.0002905	0.00684	0.05033	0.009822	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	271	9	1	271	92	NA	14	13	NA	9	45	12	NA	0.1478	0.09515	0.01104	0.1478	0.03621	NA	0.007846	0.006653	NA	0.004397	0.01841	0.006933	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	216	8	1	216	49	NA	10	13	NA	16	56	22	NA	0.1178	0.08458	0.01104	0.1178	0.01929	NA	0.005605	0.006653	NA	0.007817	0.02291	0.01271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"C39"	"G"	26560	32	4	1	32	21	NA	6	16	NA	11	28	5	NA	0.04229	0.04229	0.01104	0.01745	0.008266	NA	0.003363	0.008188	NA	0.005374	0.01146	0.002889	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	243	4	NA	243	43	NA	21	12	1	8	76	11	NA	0.1325	0.04229	NA	0.1325	0.01692	NA	0.01177	0.006141	0.0002905	0.003909	0.0311	0.006355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	408	4	1	408	123	NA	11	7	NA	6	28	8	NA	0.2225	0.04229	0.01104	0.2225	0.04841	NA	0.006165	0.003582	NA	0.002932	0.01146	0.004622	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	178	3	2	163	178	NA	23	15	2	14	70	24	NA	0.08887	0.03172	0.02209	0.08887	0.07006	NA	0.01289	0.007676	0.0005809	0.00684	0.02864	0.01387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	38	2	NA	19	27	NA	6	7	NA	15	38	19	NA	0.02114	0.02114	NA	0.01036	0.01063	NA	0.003363	0.003582	NA	0.007329	0.01555	0.01098	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	69	2	1	69	29	NA	33	36	NA	27	40	20	NA	0.03762	0.02114	0.01104	0.03762	0.01141	NA	0.0185	0.01842	NA	0.01319	0.01637	0.01155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechlorobacter"	"G"	26562	34	2	NA	34	18	NA	2	NA	NA	NA	2	3	NA	0.02114	0.02114	NA	0.01854	0.007085	NA	0.001121	NA	NA	NA	0.0008184	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	62	2	NA	62	27	NA	1	4	NA	1	3	2	NA	0.0338	0.02114	NA	0.0338	0.01063	NA	0.0005605	0.002047	NA	0.0004886	0.001228	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Propionivibrio"	"G"	26571	89	1	NA	89	64	NA	7	8	NA	4	22	8	NA	0.04853	0.01057	NA	0.04853	0.02519	NA	0.003923	0.004094	NA	0.001954	0.009002	0.004622	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	53	1	NA	53	21	NA	4	8	NA	8	32	8	NA	0.0289	0.01057	NA	0.0289	0.008266	NA	0.002242	0.004094	NA	0.003909	0.01309	0.004622	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azovibrio"	"G"	26559	90	1	NA	90	31	NA	2	3	NA	4	10	3	NA	0.04907	0.01057	NA	0.04907	0.0122	NA	0.001121	0.001535	NA	0.001954	0.004092	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	7	1	NA	7	4	NA	NA	1	NA	2	3	NA	NA	0.01057	0.01057	NA	0.003817	0.001574	NA	NA	0.0005117	NA	0.0009772	0.001228	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	254	1	1	254	95	NA	9	10	NA	6	30	11	NA	0.1385	0.01057	0.01104	0.1385	0.03739	NA	0.005044	0.005117	NA	0.002932	0.01228	0.006355	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1236	48	30	435	1236	3	203	465	6	259	382	777	NA	0.5075	0.5075	0.3313	0.2372	0.4865	0.3812	0.1138	0.238	0.001743	0.1265	0.1563	0.4489	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Methylotenera"	"G"	26521	372	17	5	119	372	NA	54	144	2	57	108	220	NA	0.1797	0.1797	0.05522	0.06488	0.1464	NA	0.03026	0.07369	0.0005809	0.02785	0.04419	0.1271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	346	12	11	140	346	2	40	113	2	61	95	202	NA	0.2541	0.1269	0.1215	0.07633	0.1362	0.2541	0.02242	0.05783	0.0005809	0.0298	0.03887	0.1167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	125	5	3	54	125	NA	28	41	NA	23	52	79	NA	0.05286	0.05286	0.03313	0.02944	0.0492	NA	0.01569	0.02098	NA	0.01124	0.02128	0.04564	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	82	3	4	17	82	NA	8	36	NA	25	22	57	NA	0.04418	0.03172	0.04418	0.009269	0.03228	NA	0.004484	0.01842	NA	0.01221	0.009002	0.03293	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"uncultured"	"G"	26525	95	2	4	26	95	NA	32	57	1	45	34	95	NA	0.05489	0.02114	0.04418	0.01418	0.03739	NA	0.01793	0.02917	0.0002905	0.02199	0.01391	0.05489	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"UBA6140"	"G"	26524	3	1	1	1	3	NA	1	NA	NA	2	1	3	NA	0.01104	0.01057	0.01104	0.0005452	0.001181	NA	0.0005605	NA	NA	0.0009772	0.0004092	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"MM2"	"G"	26518	8	1	NA	8	3	NA	1	1	NA	1	2	1	NA	0.01057	0.01057	NA	0.004362	0.001181	NA	0.0005605	0.0005117	NA	0.0004886	0.0008184	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Candidatus Methylopumilus"	"G"	26516	22	1	NA	10	22	NA	5	9	NA	2	10	16	NA	0.01057	0.01057	NA	0.005452	0.008659	NA	0.002802	0.004606	NA	0.0009772	0.004092	0.009244	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	1057	31	10	695	580	NA	255	244	9	104	1057	139	NA	0.4325	0.3277	0.1104	0.3789	0.2283	NA	0.1429	0.1249	0.002614	0.05081	0.4325	0.08031	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ellin6067"	"G"	26542	473	9	1	88	139	NA	91	81	1	24	473	30	NA	0.1935	0.09515	0.01104	0.04798	0.05471	NA	0.051	0.04145	0.0002905	0.01173	0.1935	0.01733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	371	8	5	371	225	NA	52	44	2	37	131	43	NA	0.2023	0.08458	0.05522	0.2023	0.08856	NA	0.02914	0.02252	0.0005809	0.01808	0.0536	0.02484	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	302	8	4	126	115	NA	63	75	4	27	302	41	NA	0.1236	0.08458	0.04418	0.0687	0.04526	NA	0.03531	0.03838	0.001162	0.01319	0.1236	0.02369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosospira"	"G"	26547	15	3	NA	13	15	NA	4	4	NA	NA	9	3	NA	0.03172	0.03172	NA	0.007088	0.005904	NA	0.002242	0.002047	NA	NA	0.003683	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"uncultured"	"G"	26552	7	1	NA	1	3	NA	3	3	NA	3	7	NA	NA	0.01057	0.01057	NA	0.0005452	0.001181	NA	0.001681	0.001535	NA	0.001466	0.002864	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	37	1	NA	37	9	NA	6	8	NA	3	13	2	NA	0.02017	0.01057	NA	0.02017	0.003542	NA	0.003363	0.004094	NA	0.001466	0.005319	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"mle1-7"	"G"	26550	23	1	NA	18	19	NA	7	2	NA	3	23	3	NA	0.01057	0.01057	NA	0.009814	0.007478	NA	0.003923	0.001023	NA	0.001466	0.009411	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Neisseriaceae"	"F"	26526	1022	17	2	521	1022	NA	156	183	7	130	348	155	NA	0.4023	0.1797	0.02209	0.2841	0.4023	NA	0.08743	0.09365	0.002033	0.06352	0.1424	0.08955	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Neisseria"	"G"	26532	506	9	NA	348	506	NA	72	104	4	65	245	92	NA	0.1992	0.09515	NA	0.1897	0.1992	NA	0.04035	0.05322	0.001162	0.03176	0.1003	0.05315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"uncultured"	"G"	26538	385	6	2	99	385	NA	59	53	2	47	61	43	NA	0.1515	0.06343	0.02209	0.05398	0.1515	NA	0.03307	0.02712	0.0005809	0.02296	0.02496	0.02484	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Kingella"	"G"	26531	30	1	NA	18	30	NA	6	3	NA	3	11	2	NA	0.01181	0.01057	NA	0.009814	0.01181	NA	0.003363	0.001535	NA	0.001466	0.004501	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Eikenella"	"G"	26530	3	1	NA	3	3	NA	NA	2	NA	NA	NA	NA	NA	0.01057	0.01057	NA	0.001636	0.001181	NA	NA	0.001023	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Gallionellaceae"	"F"	26497	204	12	4	137	204	NA	82	88	1	60	183	73	NA	0.1269	0.1269	0.04418	0.0747	0.0803	NA	0.04596	0.04503	0.0002905	0.02932	0.07488	0.04217	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	120	8	4	60	120	NA	42	60	NA	30	115	41	NA	0.08458	0.08458	0.04418	0.03271	0.04723	NA	0.02354	0.0307	NA	0.01466	0.04706	0.02369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sideroxydans"	"G"	26501	43	4	NA	42	43	NA	20	14	NA	16	33	19	NA	0.04229	0.04229	NA	0.0229	0.01692	NA	0.01121	0.007164	NA	0.007817	0.0135	0.01098	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Hydrogenophilaceae"	"F"	26503	558	11	6	232	558	NA	70	98	2	47	180	48	1	0.5128	0.1163	0.06627	0.1265	0.2196	NA	0.03923	0.05015	0.0005809	0.02296	0.07365	0.02773	0.5128	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Tepidiphilus"	"G"	26508	92	4	NA	92	41	NA	5	6	NA	8	19	1	NA	0.05016	0.04229	NA	0.05016	0.01614	NA	0.002802	0.00307	NA	0.003909	0.007775	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"uncultured"	"G"	26511	161	3	4	80	161	NA	20	35	2	14	61	20	1	0.5128	0.03172	0.04418	0.04362	0.06337	NA	0.01121	0.01791	0.0005809	0.00684	0.02496	0.01155	0.5128	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Thiobacillus"	"G"	26509	317	2	2	32	317	NA	35	38	NA	17	81	20	NA	0.1248	0.02114	0.02209	0.01745	0.1248	NA	0.01962	0.01945	NA	0.008306	0.03314	0.01155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Hydrogenophilus"	"G"	26505	21	1	NA	21	21	NA	5	9	NA	6	13	3	NA	0.01145	0.01057	NA	0.01145	0.008266	NA	0.002802	0.004606	NA	0.002932	0.005319	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Annwodia"	"G"	26504	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01057	0.01057	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"TRA3-20"	"F"	26589	185	10	1	104	137	1	80	50	NA	38	185	45	NA	0.1271	0.1057	0.01104	0.0567	0.05392	0.1271	0.04484	0.02559	NA	0.01857	0.0757	0.026	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"SC-I-84"	"F"	26582	1123	9	4	223	206	NA	121	116	3	32	1123	40	1	0.5128	0.09515	0.04418	0.1216	0.08108	NA	0.06782	0.05936	0.0008714	0.01563	0.4595	0.02311	0.5128	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Aquaspirillaceae"	"F"	26343	563	6	3	53	563	NA	17	33	1	15	106	45	NA	0.2216	0.06343	0.03313	0.0289	0.2216	NA	0.009528	0.01689	0.0002905	0.007329	0.04337	0.026	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Rivicola"	"G"	26347	516	5	1	42	516	NA	10	29	NA	13	96	41	NA	0.2031	0.05286	0.01104	0.0229	0.2031	NA	0.005605	0.01484	NA	0.006352	0.03928	0.02369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Aquaspirillum"	"G"	26344	35	1	2	8	35	NA	6	2	1	1	7	3	NA	0.02209	0.01057	0.02209	0.004362	0.01378	NA	0.003363	0.001023	0.0002905	0.0004886	0.002864	0.001733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Sulfuricellaceae"	"F"	26583	102	3	3	102	95	NA	46	30	2	23	95	32	NA	0.05561	0.03172	0.03313	0.05561	0.03739	NA	0.02578	0.01535	0.0005809	0.01124	0.03887	0.01849	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferritrophicum"	"G"	26584	77	3	1	63	53	NA	38	19	1	15	77	20	NA	0.03435	0.03172	0.01104	0.03435	0.02086	NA	0.0213	0.009723	0.0002905	0.007329	0.03151	0.01155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Chromobacteriaceae"	"F"	26486	139	3	3	57	139	NA	16	17	1	10	73	27	NA	0.05471	0.03172	0.03313	0.03108	0.05471	NA	0.008967	0.0087	0.0002905	0.004886	0.02987	0.0156	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Vogesella"	"G"	26493	77	1	3	29	77	NA	7	5	NA	7	51	21	NA	0.03313	0.01057	0.03313	0.01581	0.03031	NA	0.003923	0.002559	NA	0.00342	0.02087	0.01213	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Chromobacterium"	"G"	26488	33	1	NA	12	33	NA	7	8	NA	NA	12	2	NA	0.01299	0.01057	NA	0.006543	0.01299	NA	0.003923	0.004094	NA	NA	0.00491	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Aquitalea"	"G"	26487	8	1	NA	8	6	NA	1	NA	1	1	3	4	NA	0.01057	0.01057	NA	0.004362	0.002362	NA	0.0005605	NA	0.0002905	0.0004886	0.001228	0.002311	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Chitinibacteraceae"	"F"	26472	848	2	1	27	848	1	31	87	1	41	88	29	NA	0.3338	0.02114	0.01104	0.01472	0.3338	0.1271	0.01737	0.04452	0.0002905	0.02003	0.03601	0.01675	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Deefgea"	"G"	26478	641	2	1	11	641	1	25	60	1	32	66	22	NA	0.2523	0.02114	0.01104	0.005998	0.2523	0.1271	0.01401	0.0307	0.0002905	0.01563	0.02701	0.01271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"T34"	"F"	26588	15	1	NA	6	15	NA	2	1	NA	2	8	6	NA	0.01057	0.01057	NA	0.003271	0.005904	NA	0.001121	0.0005117	NA	0.0009772	0.003274	0.003466	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"B1-7BS"	"F"	26348	34	1	1	18	14	NA	12	3	NA	6	34	2	NA	0.01391	0.01057	0.01104	0.009814	0.00551	NA	0.006726	0.001535	NA	0.002932	0.01391	0.001155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonadaceae"	"F"	26483	26	1	NA	12	26	NA	NA	3	NA	5	8	4	1	0.5128	0.01057	NA	0.006543	0.01023	NA	NA	0.001535	NA	0.002443	0.003274	0.002311	0.5128	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
