"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Malikia"	"G"	26413	24	7	1	1	NA	24	NA	NA	NA	NA	NA	21	NA	0.02761	0.004096	0.0182	0.0007136	NA	0.0147	NA	NA	NA	NA	NA	0.02761	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pandoraea"	"G"	26425	16	7	NA	NA	NA	16	NA	NA	1	NA	NA	5	NA	0.009797	0.004096	NA	NA	NA	0.009797	NA	NA	0.0005966	NA	NA	0.006573	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paucibacter"	"G"	26430	36	6	1	4	NA	29	NA	NA	1	NA	NA	36	NA	0.04733	0.003511	0.0182	0.002855	NA	0.01776	NA	NA	0.0005966	NA	NA	0.04733	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"AAP99"	"G"	26353	9	5	NA	8	NA	4	NA	1	NA	NA	NA	9	NA	4.167	0.002926	NA	0.005709	NA	0.002449	NA	4.167	NA	NA	NA	0.01183	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lautropia"	"G"	26407	45	5	1	11	NA	45	NA	NA	NA	NA	NA	39	NA	0.05127	0.002926	0.0182	0.00785	NA	0.02755	NA	NA	NA	NA	NA	0.05127	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Parasutterella"	"G"	26429	32	5	2	5	NA	29	NA	NA	1	NA	NA	32	NA	0.04207	0.002926	0.03641	0.003568	NA	0.01776	NA	NA	0.0005966	NA	NA	0.04207	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oxalicibacterium"	"G"	26422	8	5	NA	2	NA	8	NA	NA	NA	NA	NA	4	NA	0.005258	0.002926	NA	0.001427	NA	0.004898	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Limnobacter"	"G"	26409	24	5	1	4	NA	23	NA	NA	1	NA	NA	24	NA	0.03155	0.002926	0.0182	0.002855	NA	0.01408	NA	NA	0.0005966	NA	NA	0.03155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Bordetella"	"G"	26365	23	4	1	6	NA	21	NA	NA	NA	NA	NA	23	NA	0.03024	0.00234	0.0182	0.004282	NA	0.01286	NA	NA	NA	NA	NA	0.03024	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Inhella"	"G"	26402	17	4	1	3	NA	17	NA	NA	1	NA	NA	10	NA	0.0182	0.00234	0.0182	0.002141	NA	0.01041	NA	NA	0.0005966	NA	NA	0.01315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pseudacidovorax"	"G"	26438	22	4	NA	1	NA	22	NA	NA	NA	NA	NA	10	NA	0.01347	0.00234	NA	0.0007136	NA	0.01347	NA	NA	NA	NA	NA	0.01315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Macromonas"	"G"	26412	29	3	NA	2	NA	29	NA	NA	NA	NA	NA	20	NA	0.02629	0.001755	NA	0.001427	NA	0.01776	NA	NA	NA	NA	NA	0.02629	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Thiomonas"	"G"	26459	10	3	NA	NA	NA	10	NA	NA	NA	NA	NA	6	NA	0.007888	0.001755	NA	NA	NA	0.006123	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oxalobacter"	"G"	26423	3	3	NA	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.003944	0.001755	NA	0.0007136	NA	0.001225	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xenophilus"	"G"	26465	17	3	1	5	NA	17	NA	NA	NA	NA	NA	15	NA	0.01972	0.001755	0.0182	0.003568	NA	0.01041	NA	NA	NA	NA	NA	0.01972	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Vidania"	"G"	26379	24	3	NA	NA	NA	24	NA	NA	NA	NA	NA	23	NA	0.03024	0.001755	NA	NA	NA	0.0147	NA	NA	NA	NA	NA	0.03024	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pigmentiphaga"	"G"	26434	6	3	NA	NA	NA	3	NA	NA	NA	NA	NA	6	NA	0.007888	0.001755	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Alicycliphilus"	"G"	26359	17	3	NA	1	NA	17	NA	NA	1	NA	NA	13	NA	0.01709	0.001755	NA	0.0007136	NA	0.01041	NA	NA	0.0005966	NA	NA	0.01709	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verticia"	"G"	26464	17	3	NA	2	NA	2	NA	NA	NA	NA	NA	17	NA	0.02235	0.001755	NA	0.001427	NA	0.001225	NA	NA	NA	NA	NA	0.02235	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tibeticola"	"G"	26460	26	2	1	2	NA	26	NA	NA	1	NA	NA	12	NA	0.0182	0.00117	0.0182	0.001427	NA	0.01592	NA	NA	0.0005966	NA	NA	0.01578	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Azohydromonas"	"G"	26363	2	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00117	0.00117	NA	0.0007136	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verminephrobacter"	"G"	26463	32	2	NA	NA	NA	32	NA	NA	NA	NA	NA	27	NA	0.03549	0.00117	NA	NA	NA	0.01959	NA	NA	NA	NA	NA	0.03549	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Sutterella"	"G"	26454	24	2	NA	3	NA	22	NA	NA	NA	NA	NA	24	NA	0.03155	0.00117	NA	0.002141	NA	0.01347	NA	NA	NA	NA	NA	0.03155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rubrivivax"	"G"	26449	16	2	NA	2	NA	16	NA	NA	NA	NA	NA	7	NA	0.009797	0.00117	NA	0.001427	NA	0.009797	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	6	2	NA	NA	NA	6	NA	NA	NA	NA	NA	1	NA	0.003674	0.00117	NA	NA	NA	0.003674	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methylibium"	"G"	26415	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.00117	0.00117	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Piscinibacter"	"G"	26435	2	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.00117	0.00117	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"[Aquaspirillum] arcticum group"	"G"	26468	19	2	NA	NA	NA	19	NA	NA	NA	NA	NA	6	NA	0.01163	0.00117	NA	NA	NA	0.01163	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Hylemonella"	"G"	26400	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Caldimonas"	"G"	26371	3	1	NA	1	NA	3	NA	NA	NA	NA	NA	1	NA	0.001837	0.0005851	NA	0.0007136	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Mitsuaria"	"G"	26416	8	1	NA	NA	NA	8	NA	NA	NA	NA	NA	3	NA	0.004898	0.0005851	NA	NA	NA	0.004898	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Derxia"	"G"	26389	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Taylorella"	"G"	26455	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Extensimonas"	"G"	26393	16	1	NA	2	NA	16	NA	NA	NA	NA	NA	3	NA	0.009797	0.0005851	NA	0.001427	NA	0.009797	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Giesbergeria"	"G"	26395	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"RS62 marine group"	"G"	26442	11	1	NA	1	NA	11	NA	NA	NA	NA	NA	7	NA	0.009202	0.0005851	NA	0.0007136	NA	0.006735	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pusillimonas"	"G"	26441	6	1	NA	2	NA	6	NA	NA	NA	NA	NA	4	NA	0.005258	0.0005851	NA	0.001427	NA	0.003674	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Tremblaya"	"G"	26378	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	7	1	NA	NA	NA	7	NA	NA	1	NA	NA	3	NA	0.004286	0.0005851	NA	NA	NA	0.004286	NA	NA	0.0005966	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	4	1	NA	NA	NA	2	NA	NA	NA	NA	NA	4	NA	0.005258	0.0005851	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	414	334	9	266	NA	228	NA	NA	2	NA	NA	414	NA	0.5442	0.1954	0.1638	0.1898	NA	0.1396	NA	NA	0.001193	NA	NA	0.5442	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Zoogloea"	"G"	26580	97	97	2	94	NA	11	NA	NA	NA	NA	NA	54	NA	0.07099	0.05676	0.03641	0.06708	NA	0.006735	NA	NA	NA	NA	NA	0.07099	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechloromonas"	"G"	26563	73	73	2	65	NA	28	NA	NA	1	NA	NA	65	NA	0.08545	0.04271	0.03641	0.04639	NA	0.01714	NA	NA	0.0005966	NA	NA	0.08545	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	51	51	NA	33	NA	10	NA	NA	1	NA	NA	28	NA	0.03681	0.02984	NA	0.02355	NA	0.006123	NA	NA	0.0005966	NA	NA	0.03681	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	34	27	NA	16	NA	30	NA	NA	NA	NA	NA	34	NA	0.0447	0.0158	NA	0.01142	NA	0.01837	NA	NA	NA	NA	NA	0.0447	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	21	21	NA	14	NA	3	NA	NA	NA	NA	NA	2	NA	0.01229	0.01229	NA	0.009991	NA	0.001837	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	120	18	NA	15	NA	95	NA	NA	NA	NA	NA	120	NA	0.1578	0.01053	NA	0.0107	NA	0.05817	NA	NA	NA	NA	NA	0.1578	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	20	7	NA	4	NA	20	NA	NA	NA	NA	NA	18	NA	0.02366	0.004096	NA	0.002855	NA	0.01225	NA	NA	NA	NA	NA	0.02366	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	7	5	NA	1	NA	4	NA	NA	NA	NA	NA	7	NA	0.009202	0.002926	NA	0.0007136	NA	0.002449	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	9	4	1	9	NA	9	NA	NA	NA	NA	NA	8	NA	0.0182	0.00234	0.0182	0.006423	NA	0.005511	NA	NA	NA	NA	NA	0.01052	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	9	3	NA	5	NA	NA	NA	NA	NA	NA	NA	9	NA	0.01183	0.001755	NA	0.003568	NA	NA	NA	NA	NA	NA	NA	0.01183	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	3	3	NA	2	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	0.001755	NA	0.001427	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Propionivibrio"	"G"	26571	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	0.01052	0.00117	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01052	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	20	2	NA	NA	NA	1	NA	NA	NA	NA	NA	20	NA	0.02629	0.00117	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.02629	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007136	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1081	64	6	84	NA	749	NA	NA	11	NA	NA	1081	NA	1.421	0.03745	0.1092	0.05995	NA	0.4586	NA	NA	0.006563	NA	NA	1.421	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26525	762	45	2	59	NA	533	NA	NA	9	NA	NA	762	NA	1.002	0.02633	0.03641	0.0421	NA	0.3264	NA	NA	0.00537	NA	NA	1.002	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylotenera"	"G"	26521	144	10	NA	13	NA	78	NA	NA	1	NA	NA	144	NA	0.1893	0.005851	NA	0.009277	NA	0.04776	NA	NA	0.0005966	NA	NA	0.1893	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	65	6	NA	4	NA	61	NA	NA	NA	NA	NA	65	NA	0.08545	0.003511	NA	0.002855	NA	0.03735	NA	NA	NA	NA	NA	0.08545	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	37	1	2	2	NA	27	NA	NA	NA	NA	NA	37	NA	0.04864	0.0005851	0.03641	0.001427	NA	0.01653	NA	NA	NA	NA	NA	0.04864	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	24	1	2	3	NA	14	NA	NA	1	NA	NA	24	NA	0.03641	0.0005851	0.03641	0.002141	NA	0.008572	NA	NA	0.0005966	NA	NA	0.03155	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	118	41	NA	51	NA	88	NA	NA	1	NA	NA	118	NA	0.1551	0.02399	NA	0.0364	NA	0.05388	NA	NA	0.0005966	NA	NA	0.1551	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ellin6067"	"G"	26542	42	17	NA	13	NA	36	NA	NA	NA	NA	NA	42	NA	0.05521	0.009947	NA	0.009277	NA	0.02204	NA	NA	NA	NA	NA	0.05521	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	29	13	NA	29	NA	6	NA	NA	NA	NA	NA	5	NA	0.0207	0.007607	NA	0.0207	NA	0.003674	NA	NA	NA	NA	NA	0.006573	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	49	5	NA	6	NA	34	NA	NA	1	NA	NA	49	NA	0.06442	0.002926	NA	0.004282	NA	0.02082	NA	NA	0.0005966	NA	NA	0.06442	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001315	0.00117	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	7	2	NA	NA	NA	4	NA	NA	NA	NA	NA	7	NA	0.009202	0.00117	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosospira"	"G"	26547	4	1	NA	1	NA	2	NA	NA	NA	NA	NA	4	NA	0.005258	0.0005851	NA	0.0007136	NA	0.001225	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"GOUTA6"	"G"	26543	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.005258	0.0005851	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"SC-I-84"	"F"	26582	169	19	1	6	NA	142	NA	NA	NA	NA	NA	169	NA	0.2222	0.01112	0.0182	0.004282	NA	0.08695	NA	NA	NA	NA	NA	0.2222	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonadaceae"	"F"	26483	15	15	1	7	NA	1	NA	NA	NA	NA	NA	2	NA	0.0182	0.008777	0.0182	0.004995	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonas"	"G"	26484	14	14	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182	0.008192	0.0182	0.003568	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Chitinivorax"	"G"	26485	2	1	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	0.0005851	NA	0.0007136	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Neisseriaceae"	"F"	26526	23	12	3	10	NA	19	NA	NA	NA	NA	NA	23	NA	0.05461	0.007021	0.05461	0.007136	NA	0.01163	NA	NA	NA	NA	NA	0.03024	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Neisseria"	"G"	26532	13	10	2	5	NA	12	NA	NA	NA	NA	NA	13	NA	0.03641	0.005851	0.03641	0.003568	NA	0.007348	NA	NA	NA	NA	NA	0.01709	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"uncultured"	"G"	26538	6	1	1	5	NA	4	NA	NA	NA	NA	NA	6	NA	0.0182	0.0005851	0.0182	0.003568	NA	0.002449	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Stenoxybacter"	"G"	26535	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005851	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Chromobacteriaceae"	"F"	26486	39	9	11	2	NA	38	NA	NA	NA	NA	NA	39	NA	0.2003	0.005266	0.2003	0.001427	NA	0.02327	NA	NA	NA	NA	NA	0.05127	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Vogesella"	"G"	26493	37	9	11	1	NA	37	NA	NA	NA	NA	NA	33	NA	0.2003	0.005266	0.2003	0.0007136	NA	0.02266	NA	NA	NA	NA	NA	0.04338	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Hydrogenophilaceae"	"F"	26503	17	6	NA	10	NA	17	NA	NA	1	NA	NA	16	NA	0.02103	0.003511	NA	0.007136	NA	0.01041	NA	NA	0.0005966	NA	NA	0.02103	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26511	5	3	NA	3	NA	4	NA	NA	NA	NA	NA	5	NA	0.006573	0.001755	NA	0.002141	NA	0.002449	NA	NA	NA	NA	NA	0.006573	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Hydrogenophilus"	"G"	26505	3	2	NA	3	NA	1	NA	NA	1	NA	NA	3	NA	0.003944	0.00117	NA	0.002141	NA	0.0006123	NA	NA	0.0005966	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Thiobacillus"	"G"	26509	10	1	NA	3	NA	10	NA	NA	NA	NA	NA	8	NA	0.01052	0.0005851	NA	0.002141	NA	0.006123	NA	NA	NA	NA	NA	0.01052	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"TRA3-20"	"F"	26589	23	5	NA	1	NA	23	NA	NA	NA	NA	NA	17	NA	0.02235	0.002926	NA	0.0007136	NA	0.01408	NA	NA	NA	NA	NA	0.02235	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionellaceae"	"F"	26497	33	4	NA	5	NA	18	NA	NA	1	NA	NA	33	NA	0.04338	0.00234	NA	0.003568	NA	0.01102	NA	NA	0.0005966	NA	NA	0.04338	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	16	2	NA	4	NA	8	NA	NA	NA	NA	NA	16	NA	0.02103	0.00117	NA	0.002855	NA	0.004898	NA	NA	NA	NA	NA	0.02103	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"uncultured"	"G"	26502	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.003944	0.0005851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
