"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Dolichospermum compactum NIES-806"	"-"	1973481	613	613	13	528	NA	294	NA	1	NA	1	NA	16	NA	5	0.3561	0.2313	0.3756	NA	0.1739	NA	4.167	NA	5	NA	0.01993	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Dolichospermum>Dolichospermum&nbsp;compactum"
"Nodularia"	"G"	159191	79	60	2	79	NA	59	NA	NA	1	NA	NA	61	NA	0.07597	0.03486	0.03559	0.0562	NA	0.0349	NA	NA	0.0005905	NA	NA	0.07597	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Nodularia spumigena"	"S"	70799	79	60	2	79	NA	59	NA	NA	1	NA	NA	61	NA	0.07597	0.03486	0.03559	0.0562	NA	0.0349	NA	NA	0.0005905	NA	NA	0.07597	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia"
"Nodularia spumigena CCY9414"	"-"	313624	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia>Nodularia&nbsp;spumigena"
"Raphidiopsis"	"G"	244599	5	3	NA	3	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002957	0.001743	NA	0.002134	NA	0.002957	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Raphidiopsis curvata"	"S"	312883	5	3	NA	3	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002957	0.001743	NA	0.002134	NA	0.002957	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Raphidiopsis"
"Raphidiopsis curvata NIES-932"	"-"	1973482	5	3	NA	3	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002957	0.001743	NA	0.002134	NA	0.002957	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Raphidiopsis>Raphidiopsis&nbsp;curvata"
"Scytonemataceae"	"F"	1182	559	559	17	526	NA	393	NA	NA	NA	NA	NA	36	NA	0.3742	0.3248	0.3025	0.3742	NA	0.2324	NA	NA	NA	NA	NA	0.04483	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Scytonema"	"G"	1203	559	559	17	526	NA	393	NA	NA	NA	NA	NA	36	NA	0.3742	0.3248	0.3025	0.3742	NA	0.2324	NA	NA	NA	NA	NA	0.04483	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae"
"Scytonema sp. HK-05"	"S"	1137095	530	530	17	501	NA	382	NA	NA	NA	NA	NA	36	NA	0.3564	0.3079	0.3025	0.3564	NA	0.2259	NA	NA	NA	NA	NA	0.04483	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Scytonema sp. NIES-4073"	"S"	2005464	6	6	NA	3	NA	2	NA	NA	NA	NA	NA	NA	NA	0.003486	0.003486	NA	0.002134	NA	0.001183	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Nostocaceae"	"F"	1162	565	549	20	565	NA	424	NA	NA	NA	NA	NA	89	NA	0.4019	0.319	0.3559	0.4019	NA	0.2508	NA	NA	NA	NA	NA	0.1108	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Cylindrospermum"	"G"	56106	291	291	4	286	NA	222	NA	NA	NA	NA	NA	11	NA	0.2035	0.1691	0.07117	0.2035	NA	0.1313	NA	NA	NA	NA	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Cylindrospermum stagnale"	"S"	142864	291	291	4	286	NA	222	NA	NA	NA	NA	NA	11	NA	0.2035	0.1691	0.07117	0.2035	NA	0.1313	NA	NA	NA	NA	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum"
"Cylindrospermum stagnale PCC 7417"	"-"	56107	291	291	4	286	NA	222	NA	NA	NA	NA	NA	11	NA	0.2035	0.1691	0.07117	0.2035	NA	0.1313	NA	NA	NA	NA	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum>Cylindrospermum&nbsp;stagnale"
"Anabaena"	"G"	1163	168	168	9	152	NA	125	NA	NA	NA	NA	NA	56	NA	0.1601	0.0976	0.1601	0.1081	NA	0.07393	NA	NA	NA	NA	NA	0.06974	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Anabaena cylindrica"	"S"	1165	157	157	8	134	NA	111	NA	NA	NA	NA	NA	6	NA	0.1423	0.09121	0.1423	0.09533	NA	0.06565	NA	NA	NA	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena cylindrica PCC 7122"	"-"	272123	157	157	8	134	NA	111	NA	NA	NA	NA	NA	6	NA	0.1423	0.09121	0.1423	0.09533	NA	0.06565	NA	NA	NA	NA	NA	0.007472	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena>Anabaena&nbsp;cylindrica"
"Anabaena sp. 90"	"S"	46234	14	9	NA	14	NA	4	NA	NA	NA	NA	NA	2	NA	0.00996	0.005229	NA	0.00996	NA	0.002366	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. WA102"	"S"	1647413	47	2	1	4	NA	10	NA	NA	NA	NA	NA	47	NA	0.05853	0.001162	0.01779	0.002846	NA	0.005915	NA	NA	NA	NA	NA	0.05853	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Nostoc"	"G"	1177	125	87	7	125	NA	74	NA	NA	NA	NA	NA	21	NA	0.1246	0.05054	0.1246	0.08893	NA	0.04377	NA	NA	NA	NA	NA	0.02615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Nostoc flagelliforme"	"S"	1306274	49	49	1	32	NA	23	NA	NA	NA	NA	NA	1	NA	0.02847	0.02847	0.01779	0.02276	NA	0.0136	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc flagelliforme CCNUN1"	"-"	2038116	49	49	1	32	NA	23	NA	NA	NA	NA	NA	1	NA	0.02847	0.02847	0.01779	0.02276	NA	0.0136	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;flagelliforme"
"Nostoc punctiforme"	"S"	272131	62	16	2	62	NA	34	NA	NA	NA	NA	NA	12	NA	0.04411	0.009296	0.03559	0.04411	NA	0.02011	NA	NA	NA	NA	NA	0.01494	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc punctiforme PCC 73102"	"-"	63737	62	16	2	62	NA	34	NA	NA	NA	NA	NA	12	NA	0.04411	0.009296	0.03559	0.04411	NA	0.02011	NA	NA	NA	NA	NA	0.01494	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;punctiforme"
"Nostoc piscinale"	"S"	224012	14	9	1	14	NA	3	NA	NA	NA	NA	NA	NA	NA	0.01779	0.005229	0.01779	0.00996	NA	0.001774	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc piscinale CENA21"	"-"	224013	14	9	1	14	NA	3	NA	NA	NA	NA	NA	NA	NA	0.01779	0.005229	0.01779	0.00996	NA	0.001774	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;piscinale"
"Nostoc sp. PCC 7524"	"S"	28072	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. CENA543"	"S"	1869241	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001774	0.000581	NA	NA	NA	0.001774	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-4103"	"S"	2005458	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001423	0.000581	NA	0.001423	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus"	"G"	264688	2	2	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001423	0.001162	NA	0.001423	NA	0.0005915	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Trichormus azollae"	"S"	1164	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001423	0.000581	NA	0.001423	NA	0.0005915	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"'Nostoc azollae' 0708"	"-"	551115	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001423	0.000581	NA	0.001423	NA	0.0005915	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus>Trichormus&nbsp;azollae"
"Trichormus variabilis"	"S"	264691	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus variabilis ATCC 29413"	"-"	240292	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000581	0.000581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus>Trichormus&nbsp;variabilis"
"unclassified Nostocales"	"-"	201821	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002324	0.002324	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"unclassified Nostocales (miscellaneous)"	"-"	1219117	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002324	0.002324	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales"
"Nostocales cyanobacterium HT-58-2"	"S"	1940762	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002324	0.002324	NA	0.0007114	NA	0.0005915	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales>unclassified&nbsp;Nostocales&nbsp;(miscellaneous)"
"Oscillatoriophycideae"	"-"	1301283	5628	5628	162	5066	NA	3701	NA	1	NA	NA	NA	282	1	4.167	3.27	2.883	3.604	NA	2.189	NA	4.167	NA	NA	NA	0.3512	4.167	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Oscillatoriales"	"O"	1150	3933	3933	113	3522	NA	2538	NA	1	NA	NA	NA	200	NA	4.167	2.285	2.011	2.506	NA	1.501	NA	4.167	NA	NA	NA	0.2491	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	2373	2373	70	2071	NA	1572	NA	NA	NA	NA	NA	108	NA	1.473	1.379	1.246	1.473	NA	0.9298	NA	NA	NA	NA	NA	0.1345	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Planktothrix"	"G"	54304	2315	2315	67	2016	NA	1529	NA	NA	NA	NA	NA	104	NA	1.434	1.345	1.192	1.434	NA	0.9043	NA	NA	NA	NA	NA	0.1295	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Planktothrix agardhii"	"S"	1160	2315	2315	67	2016	NA	1529	NA	NA	NA	NA	NA	104	NA	1.434	1.345	1.192	1.434	NA	0.9043	NA	NA	NA	NA	NA	0.1295	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix"
"Planktothrix agardhii NIVA-CYA 126/8"	"-"	388467	2315	2315	67	2016	NA	1529	NA	NA	NA	NA	NA	104	NA	1.434	1.345	1.192	1.434	NA	0.9043	NA	NA	NA	NA	NA	0.1295	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix>Planktothrix&nbsp;agardhii"
"Microcoleus"	"G"	44471	29	29	2	23	NA	20	NA	NA	NA	NA	NA	2	NA	0.03559	0.01685	0.03559	0.01636	NA	0.01183	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus sp. PCC 7113"	"S"	1173027	29	29	2	23	NA	20	NA	NA	NA	NA	NA	2	NA	0.03559	0.01685	0.03559	0.01636	NA	0.01183	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Microcoleus"
"Arthrospira"	"G"	35823	31	27	1	31	NA	22	NA	NA	NA	NA	NA	2	NA	0.02205	0.01569	0.01779	0.02205	NA	0.01301	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Gomontiellaceae"	"F"	1892255	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.6346	0.556	0.3203	0.6346	NA	0.3235	NA	NA	NA	NA	NA	0.05479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Crinalium"	"G"	241421	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.6346	0.556	0.3203	0.6346	NA	0.3235	NA	NA	NA	NA	NA	0.05479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae"
"Crinalium epipsammum"	"S"	241425	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.6346	0.556	0.3203	0.6346	NA	0.3235	NA	NA	NA	NA	NA	0.05479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium"
"Crinalium epipsammum PCC 9333"	"-"	1173022	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.6346	0.556	0.3203	0.6346	NA	0.3235	NA	NA	NA	NA	NA	0.05479	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium>Crinalium&nbsp;epipsammum"
"Coleofasciculaceae"	"F"	1892251	334	334	16	295	NA	211	NA	NA	NA	NA	NA	21	NA	0.2847	0.194	0.2847	0.2099	NA	0.1248	NA	NA	NA	NA	NA	0.02615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Geitlerinema"	"G"	63132	334	334	16	295	NA	211	NA	NA	NA	NA	NA	21	NA	0.2847	0.194	0.2847	0.2099	NA	0.1248	NA	NA	NA	NA	NA	0.02615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae"
"Geitlerinema sp. PCC 7407"	"S"	1173025	334	334	16	295	NA	211	NA	NA	NA	NA	NA	21	NA	0.2847	0.194	0.2847	0.2099	NA	0.1248	NA	NA	NA	NA	NA	0.02615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae>Geitlerinema"
"Cyanothecaceae"	"F"	1892249	221	221	6	211	NA	164	NA	1	NA	NA	NA	14	NA	4.167	0.1284	0.1068	0.1501	NA	0.097	NA	4.167	NA	NA	NA	0.01743	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Cyanothece"	"G"	43988	221	221	6	211	NA	164	NA	1	NA	NA	NA	14	NA	4.167	0.1284	0.1068	0.1501	NA	0.097	NA	4.167	NA	NA	NA	0.01743	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae"
"Cyanothece sp. PCC 7822"	"S"	497965	206	206	6	173	NA	149	NA	NA	NA	NA	NA	8	NA	0.1231	0.1197	0.1068	0.1231	NA	0.08813	NA	NA	NA	NA	NA	0.009963	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Oscillatoriaceae"	"F"	1892254	43	35	1	43	NA	30	NA	NA	NA	NA	NA	11	NA	0.03059	0.02033	0.01779	0.03059	NA	0.01774	NA	NA	NA	NA	NA	0.0137	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	31	26	NA	31	NA	23	NA	NA	NA	NA	NA	10	NA	0.02205	0.01511	NA	0.02205	NA	0.0136	NA	NA	NA	NA	NA	0.01245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria acuminata"	"S"	118323	21	17	NA	19	NA	21	NA	NA	NA	NA	NA	3	NA	0.01352	0.009877	NA	0.01352	NA	0.01242	NA	NA	NA	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria acuminata PCC 6304"	"-"	56110	21	17	NA	19	NA	21	NA	NA	NA	NA	NA	3	NA	0.01352	0.009877	NA	0.01352	NA	0.01242	NA	NA	NA	NA	NA	0.003736	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria>Oscillatoria&nbsp;acuminata"
"Oscillatoria nigro-viridis"	"S"	482564	12	9	NA	12	NA	2	NA	NA	NA	NA	NA	7	NA	0.008717	0.005229	NA	0.008537	NA	0.001183	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria nigro-viridis PCC 7112"	"-"	179408	12	9	NA	12	NA	2	NA	NA	NA	NA	NA	7	NA	0.008717	0.005229	NA	0.008537	NA	0.001183	NA	NA	NA	NA	NA	0.008717	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria>Oscillatoria&nbsp;nigro&#x2011;viridis"
"Moorea"	"G"	1155738	12	9	1	12	NA	7	NA	NA	NA	NA	NA	1	NA	0.01779	0.005229	0.01779	0.008537	NA	0.00414	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	12	9	1	12	NA	7	NA	NA	NA	NA	NA	1	NA	0.01779	0.005229	0.01779	0.008537	NA	0.00414	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
