"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_august_BC01.cladeReads"	"kraken2_16s_k21_classification_august_BC02.cladeReads"	"kraken2_16s_k21_classification_august_BC03.cladeReads"	"kraken2_16s_k21_classification_august_BC04.cladeReads"	"kraken2_16s_k21_classification_august_BC05.cladeReads"	"kraken2_16s_k21_classification_august_BC06.cladeReads"	"kraken2_16s_k21_classification_august_BC07.cladeReads"	"kraken2_16s_k21_classification_august_BC08.cladeReads"	"kraken2_16s_k21_classification_august_BC09.cladeReads"	"kraken2_16s_k21_classification_august_BC10.cladeReads"	"kraken2_16s_k21_classification_august_BC11.cladeReads"	"kraken2_16s_k21_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_august_BC01.cladeReads.."	"kraken2_16s_k21_classification_august_BC02.cladeReads.."	"kraken2_16s_k21_classification_august_BC03.cladeReads.."	"kraken2_16s_k21_classification_august_BC04.cladeReads.."	"kraken2_16s_k21_classification_august_BC05.cladeReads.."	"kraken2_16s_k21_classification_august_BC06.cladeReads.."	"kraken2_16s_k21_classification_august_BC07.cladeReads.."	"kraken2_16s_k21_classification_august_BC08.cladeReads.."	"kraken2_16s_k21_classification_august_BC09.cladeReads.."	"kraken2_16s_k21_classification_august_BC10.cladeReads.."	"kraken2_16s_k21_classification_august_BC11.cladeReads.."	"kraken2_16s_k21_classification_august_BC12.cladeReads.."	"lineage"
"Winogradskyella"	"G"	24968	6	2	NA	NA	NA	NA	6	2	NA	NA	NA	2	NA	0.0007218	0.0006779	NA	NA	NA	NA	0.0007218	0.0002933	NA	NA	NA	0.0002474	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	4	2	NA	NA	NA	NA	4	1	NA	NA	1	3	NA	0.0008019	0.0006779	NA	NA	NA	NA	0.0004812	0.0001467	NA	NA	0.0008019	0.0003711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	24	1	NA	NA	NA	24	12	NA	NA	NA	NA	5	NA	0.002917	0.0003389	NA	NA	NA	0.002917	0.001444	NA	NA	NA	NA	0.0006185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	14	1	NA	NA	NA	4	2	1	NA	NA	2	14	1	0.002356	0.0003389	NA	NA	NA	0.0004861	0.0002406	0.0001467	NA	NA	0.001604	0.001732	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	5	1	NA	NA	NA	NA	2	NA	NA	NA	NA	5	NA	0.0006185	0.0003389	NA	NA	NA	NA	0.0002406	NA	NA	NA	NA	0.0006185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zobellia"	"G"	24973	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Cellulophaga"	"G"	24864	2	1	NA	NA	NA	1	1	2	NA	NA	NA	1	NA	0.0003389	0.0003389	NA	NA	NA	0.0001215	0.0001203	0.0002933	NA	NA	NA	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	0.0001467	NA	NA	NA	0.0002474	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	5	1	NA	NA	NA	1	1	NA	NA	NA	NA	5	NA	0.0006185	0.0003389	NA	NA	NA	0.0001215	0.0001203	NA	NA	NA	NA	0.0006185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	2	1	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	0.0002406	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	7	1	2	NA	NA	6	NA	NA	NA	NA	NA	7	NA	0.004645	0.0003389	0.004645	NA	NA	0.0007291	NA	NA	NA	NA	NA	0.0008659	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zunongwangia"	"G"	24974	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	5	1	NA	NA	NA	NA	1	1	NA	NA	NA	5	NA	0.0006185	0.0003389	NA	NA	NA	NA	0.0001203	0.0001467	NA	NA	NA	0.0006185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Joostella"	"G"	24901	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	0.0001215	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	4894	1255	178	NA	NA	1133	1472	1074	22	2	1173	4894	275	0.9407	0.4254	0.4134	NA	NA	0.1377	0.1771	0.1575	0.001328	0.8658	0.9407	0.6054	0.6479	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	4809	1242	178	NA	NA	1118	1458	1061	22	2	1152	4809	274	0.9238	0.421	0.4134	NA	NA	0.1359	0.1754	0.1556	0.001328	0.8658	0.9238	0.5948	0.6456	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	22	6	NA	NA	NA	5	1	4	NA	NA	3	22	NA	0.002721	0.002034	NA	NA	NA	0.0006076	0.0001203	0.0005866	NA	NA	0.002406	0.002721	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	25	2	NA	NA	NA	3	4	3	NA	NA	6	25	NA	0.004812	0.0006779	NA	NA	NA	0.0003646	0.0004812	0.00044	NA	NA	0.004812	0.003092	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	14	1	NA	NA	NA	2	4	2	NA	NA	6	14	1	0.004812	0.0003389	NA	NA	NA	0.000243	0.0004812	0.0002933	NA	NA	0.004812	0.001732	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	478	478	35	NA	NA	93	79	58	1	NA	3	94	NA	0.162	0.162	0.08128	NA	NA	0.0113	0.009504	0.008506	6.037e-05	NA	0.002406	0.01163	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	476	476	34	NA	NA	90	76	53	1	NA	3	86	NA	0.1613	0.1613	0.07896	NA	NA	0.01094	0.009143	0.007773	6.037e-05	NA	0.002406	0.01064	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	2	2	NA	NA	NA	1	1	NA	NA	NA	NA	2	NA	0.0006779	0.0006779	NA	NA	NA	0.0001215	0.0001203	NA	NA	NA	NA	0.0002474	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1115	197	36	NA	NA	267	1115	439	2	NA	71	112	5	0.1341	0.06677	0.0836	NA	NA	0.03245	0.1341	0.06438	0.0001207	NA	0.05694	0.01385	0.01178	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	106	44	5	NA	NA	36	59	30	NA	NA	9	106	5	0.01491	0.01491	0.01161	NA	NA	0.004375	0.007098	0.0044	NA	NA	0.007217	0.01311	0.01178	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	84	37	4	NA	NA	22	34	28	NA	NA	8	84	5	0.01254	0.01254	0.009289	NA	NA	0.002673	0.00409	0.004107	NA	NA	0.006415	0.01039	0.01178	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	12	4	NA	NA	NA	6	10	NA	NA	NA	NA	12	NA	0.001484	0.001356	NA	NA	NA	0.0007291	0.001203	NA	NA	NA	NA	0.001484	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	4	1	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	0.0004812	0.0003389	NA	NA	NA	NA	0.0004812	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	4	3	NA	NA	NA	2	4	3	NA	NA	1	3	NA	0.001017	0.001017	NA	NA	NA	0.000243	0.0004812	0.00044	NA	NA	0.0008019	0.0003711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24825	3	3	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.001017	0.001017	NA	NA	NA	NA	0.0002406	0.0002933	NA	NA	0.0008019	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"NS7 marine group"	"F"	24979	6	1	NA	NA	NA	5	6	NA	NA	NA	NA	1	NA	0.0007218	0.0003389	NA	NA	NA	0.0006076	0.0007218	NA	NA	NA	NA	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chitinophagales"	"O"	24665	7275	3727	468	2	2	7275	4391	2322	36	NA	486	2376	314	1.263	1.263	1.087	0.9615	0.6431	0.8841	0.5282	0.3405	0.002173	NA	0.3897	0.2939	0.7398	"Bacteria>Bacteroidetes>Bacteroidia"
"Chitinophagaceae"	"F"	24667	6414	3533	441	2	1	6414	3655	1855	32	NA	419	1790	246	1.197	1.197	1.024	0.9615	0.3215	0.7794	0.4397	0.2721	0.001932	NA	0.336	0.2214	0.5796	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Dinghuibacter"	"G"	24673	4667	1837	238	NA	NA	4667	2064	673	15	NA	41	181	85	0.6226	0.6226	0.5527	NA	NA	0.5671	0.2483	0.0987	0.0009056	NA	0.03288	0.02239	0.2003	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Sediminibacterium"	"G"	24693	1309	1309	139	NA	1	804	670	496	8	NA	191	766	115	0.4437	0.4437	0.3228	NA	0.3215	0.0977	0.0806	0.07274	0.000483	NA	0.1532	0.09475	0.2709	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"G"	24700	371	147	32	1	NA	327	325	268	5	NA	88	371	13	0.4808	0.04982	0.07431	0.4808	NA	0.03974	0.0391	0.03931	0.0003019	NA	0.07057	0.04589	0.03063	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	195	66	11	NA	NA	177	195	184	1	NA	41	152	7	0.03288	0.02237	0.02555	NA	NA	0.02151	0.02346	0.02699	6.037e-05	NA	0.03288	0.0188	0.01649	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Ferruginibacter"	"G"	24674	181	52	6	NA	NA	181	125	78	1	NA	19	100	11	0.02592	0.01763	0.01393	NA	NA	0.022	0.01504	0.01144	6.037e-05	NA	0.01524	0.01237	0.02592	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter"	"G"	24679	60	20	3	NA	NA	60	55	29	1	NA	7	45	2	0.007291	0.006779	0.006967	NA	NA	0.007291	0.006617	0.004253	6.037e-05	NA	0.005613	0.005566	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niastella"	"G"	24687	17	8	NA	NA	NA	7	17	9	NA	NA	2	13	2	0.004712	0.002712	NA	NA	NA	0.0008506	0.002045	0.00132	NA	NA	0.001604	0.001608	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Lacibacter"	"G"	24685	43	8	NA	NA	NA	22	43	2	NA	NA	1	9	NA	0.005173	0.002712	NA	NA	NA	0.002673	0.005173	0.0002933	NA	NA	0.0008019	0.001113	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Taibaiella"	"G"	24695	19	5	2	1	NA	15	12	19	NA	NA	4	11	1	0.4808	0.001695	0.004645	0.4808	NA	0.001823	0.001444	0.002787	NA	NA	0.003208	0.001361	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Vibrionimonas"	"G"	24699	8	4	NA	NA	NA	3	6	3	NA	NA	NA	8	NA	0.001356	0.001356	NA	NA	NA	0.0003646	0.0007218	0.00044	NA	NA	NA	0.0009896	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	29	3	NA	NA	NA	9	18	4	NA	NA	2	29	NA	0.003587	0.001017	NA	NA	NA	0.001094	0.002165	0.0005866	NA	NA	0.001604	0.003587	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasegetibacter"	"G"	24691	3	3	1	NA	NA	1	3	3	NA	NA	1	2	1	0.002356	0.001017	0.002322	NA	NA	0.0001215	0.0003609	0.00044	NA	NA	0.0008019	0.0002474	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavihumibacter"	"G"	24678	14	3	NA	NA	NA	11	10	14	NA	NA	4	11	NA	0.003208	0.001017	NA	NA	NA	0.001337	0.001203	0.002053	NA	NA	0.003208	0.001361	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filimonas"	"G"	24675	5	3	NA	NA	NA	4	5	2	NA	NA	NA	1	NA	0.001017	0.001017	NA	NA	NA	0.0004861	0.0006015	0.0002933	NA	NA	NA	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flaviaesturariibacter"	"G"	24677	3	2	NA	NA	NA	3	NA	2	NA	NA	NA	NA	NA	0.0006779	0.0006779	NA	NA	NA	0.0003646	NA	0.0002933	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavitalea"	"G"	24680	9	2	1	NA	NA	8	3	6	NA	NA	5	9	2	0.004712	0.0006779	0.002322	NA	NA	0.0009722	0.0003609	0.00088	NA	NA	0.00401	0.001113	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	16	2	NA	NA	NA	15	16	2	NA	NA	1	4	NA	0.001925	0.0006779	NA	NA	NA	0.001823	0.001925	0.0002933	NA	NA	0.0008019	0.0004948	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea"	"G"	24692	2	2	1	NA	NA	1	1	1	NA	NA	1	NA	1	0.002356	0.0006779	0.002322	NA	NA	0.0001215	0.0001203	0.0001467	NA	NA	0.0008019	NA	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niabella"	"G"	24686	8	2	1	NA	NA	4	5	7	1	NA	2	8	NA	0.002322	0.0006779	0.002322	NA	NA	0.0004861	0.0006015	0.001027	6.037e-05	NA	0.001604	0.0009896	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasediminibacterium"	"G"	24690	3	2	NA	NA	NA	2	3	NA	NA	NA	NA	1	1	0.002356	0.0006779	NA	NA	NA	0.000243	0.0003609	NA	NA	NA	NA	0.0001237	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filobacterium"	"G"	24676	3	1	1	NA	NA	1	1	3	NA	NA	NA	3	NA	0.002322	0.0003389	0.002322	NA	NA	0.0001215	0.0001203	0.00044	NA	NA	NA	0.0003711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parafilimonas"	"G"	24689	3	1	NA	NA	NA	2	3	1	NA	NA	NA	1	NA	0.0003609	0.0003389	NA	NA	NA	0.000243	0.0003609	0.0001467	NA	NA	NA	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Saprospiraceae"	"F"	24701	662	146	19	NA	1	662	516	294	2	NA	55	395	28	0.3215	0.04949	0.04412	NA	0.3215	0.08045	0.06207	0.04312	0.0001207	NA	0.04411	0.04886	0.06597	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"uncultured"	"G"	24712	442	136	15	NA	1	442	412	277	2	NA	51	348	27	0.3215	0.0461	0.03483	NA	0.3215	0.05371	0.04956	0.04063	0.0001207	NA	0.0409	0.04305	0.06361	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Haliscomenobacter"	"G"	24704	20	6	NA	NA	NA	20	15	7	NA	NA	NA	9	NA	0.00243	0.002034	NA	NA	NA	0.00243	0.001805	0.001027	NA	NA	NA	0.001113	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Candidatus Aquirestis"	"G"	24703	186	3	2	NA	NA	186	69	3	NA	NA	2	20	NA	0.0226	0.001017	0.004645	NA	NA	0.0226	0.008301	0.00044	NA	NA	0.001604	0.002474	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Phaeodactylibacter"	"G"	24708	9	1	1	NA	NA	4	8	5	NA	NA	1	9	NA	0.002322	0.0003389	0.002322	NA	NA	0.0004861	0.0009624	0.0007333	NA	NA	0.0008019	0.001113	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"uncultured"	"F"	24713	137	42	8	NA	NA	134	125	137	1	NA	9	113	39	0.09189	0.01424	0.01858	NA	NA	0.01628	0.01504	0.02009	6.037e-05	NA	0.007217	0.01398	0.09189	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"37-13"	"F"	24666	82	2	NA	NA	NA	56	82	28	1	NA	2	49	NA	0.009865	0.0006779	NA	NA	NA	0.006805	0.009865	0.004107	6.037e-05	NA	0.001604	0.006061	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Bacteroidales"	"O"	913	1200	544	56	NA	1	660	895	734	7	NA	211	1200	26	0.3215	0.1844	0.13	NA	0.3215	0.0802	0.1077	0.1076	0.0004226	NA	0.1692	0.1484	0.06126	"Bacteria>Bacteroidetes>Bacteroidia"
"Rikenellaceae"	"F"	967	211	156	14	NA	NA	121	120	157	2	NA	55	211	2	0.05288	0.05288	0.03251	NA	NA	0.0147	0.01444	0.02303	0.0001207	NA	0.04411	0.0261	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	980	88	33	2	NA	NA	53	31	34	NA	NA	12	88	1	0.01119	0.01119	0.004645	NA	NA	0.006441	0.003729	0.004986	NA	NA	0.009623	0.01089	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rikenellaceae RC9 gut group"	"G"	11191	96	30	3	NA	NA	29	36	96	1	NA	25	74	1	0.02005	0.01017	0.006967	NA	NA	0.003524	0.004331	0.01408	6.037e-05	NA	0.02005	0.009153	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"dgA-11 gut group"	"G"	978	29	29	2	NA	NA	NA	3	3	NA	NA	3	4	NA	0.009829	0.009829	0.004645	NA	NA	NA	0.0003609	0.00044	NA	NA	0.002406	0.0004948	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"U29-B03"	"G"	977	23	23	NA	NA	NA	3	3	NA	NA	NA	1	NA	NA	0.007796	0.007796	NA	NA	NA	0.0003646	0.0003609	NA	NA	NA	0.0008019	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"A7P-90m"	"G"	24648	18	18	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.006101	0.006101	0.004645	NA	NA	NA	0.0001203	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes"	"G"	968	28	11	4	NA	NA	14	28	13	1	NA	9	23	NA	0.009289	0.003728	0.009289	NA	NA	0.001701	0.003368	0.001907	6.037e-05	NA	0.007217	0.002845	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"DMER64"	"G"	24650	5	5	NA	NA	NA	1	4	3	NA	NA	NA	3	NA	0.001695	0.001695	NA	NA	NA	0.0001215	0.0004812	0.00044	NA	NA	NA	0.0003711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"BCf9-17 termite group"	"G"	969	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.0003711	0.0003389	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bacteroidaceae"	"F"	917	175	55	11	NA	NA	47	91	75	NA	NA	26	175	2	0.02555	0.01864	0.02555	NA	NA	0.005711	0.01095	0.011	NA	NA	0.02085	0.02165	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	918	175	55	11	NA	NA	47	91	75	NA	NA	26	175	2	0.02555	0.01864	0.02555	NA	NA	0.005711	0.01095	0.011	NA	NA	0.02085	0.02165	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
"Prevotellaceae"	"F"	960	61	50	2	NA	NA	61	60	37	NA	NA	9	60	1	0.01695	0.01695	0.004645	NA	NA	0.007413	0.007218	0.005426	NA	NA	0.007217	0.007422	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Prevotella 9"	"G"	11183	35	22	1	NA	NA	35	31	5	NA	NA	3	22	NA	0.007457	0.007457	0.002322	NA	NA	0.004253	0.003729	0.0007333	NA	NA	0.002406	0.002721	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 1"	"G"	11179	16	16	NA	NA	NA	11	6	4	NA	NA	4	7	NA	0.005423	0.005423	NA	NA	NA	0.001337	0.0007218	0.0005866	NA	NA	0.003208	0.0008659	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella 7"	"G"	11182	10	5	NA	NA	NA	5	4	3	NA	NA	NA	10	NA	0.001695	0.001695	NA	NA	NA	0.0006076	0.0004812	0.00044	NA	NA	NA	0.001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae NK3B31 group"	"G"	11185	4	2	NA	NA	NA	NA	NA	4	NA	NA	NA	3	NA	0.0006779	0.0006779	NA	NA	NA	NA	NA	0.0005866	NA	NA	NA	0.0003711	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotella"	"G"	963	5	2	NA	NA	NA	4	4	NA	NA	NA	1	5	NA	0.0008019	0.0006779	NA	NA	NA	0.0004861	0.0004812	NA	NA	NA	0.0008019	0.0006185	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae UCG-001"	"G"	11186	8	1	NA	NA	NA	NA	NA	8	NA	NA	NA	1	NA	0.001173	0.0003389	NA	NA	NA	NA	NA	0.001173	NA	NA	NA	0.0001237	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prolixibacteraceae"	"F"	14273	230	43	3	NA	NA	128	230	213	2	NA	10	167	2	0.03124	0.01457	0.006967	NA	NA	0.01555	0.02767	0.03124	0.0001207	NA	0.008019	0.02066	0.004712	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"BSV13"	"G"	14274	94	23	1	NA	NA	45	49	94	1	NA	1	51	NA	0.01379	0.007796	0.002322	NA	NA	0.005468	0.005895	0.01379	6.037e-05	NA	0.0008019	0.006308	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"uncultured"	"G"	14279	87	10	NA	NA	NA	55	87	75	1	NA	2	54	1	0.011	0.003389	NA	NA	NA	0.006684	0.01047	0.011	6.037e-05	NA	0.001604	0.00668	0.002356	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"WCHB1-32"	"G"	24647	42	4	2	NA	NA	18	42	25	NA	NA	1	28	NA	0.005053	0.001356	0.004645	NA	NA	0.002187	0.005053	0.003667	NA	NA	0.0008019	0.003463	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Roseimarinus"	"G"	24645	40	3	NA	NA	NA	6	40	16	NA	NA	4	23	NA	0.004812	0.001017	NA	NA	NA	0.0007291	0.004812	0.002347	NA	NA	0.003208	0.002845	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Draconibacterium"	"G"	24643	2	1	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	0.000243	0.0002406	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Sunxiuqinia"	"G"	14278	2	1	NA	NA	NA	1	2	1	NA	NA	NA	NA	NA	0.0003389	0.0003389	NA	NA	NA	0.0001215	0.0002406	0.0001467	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Marinilabiliaceae"	"F"	24619	76	39	2	NA	1	50	29	16	NA	NA	34	76	NA	0.3215	0.01322	0.004645	NA	0.3215	0.006076	0.003489	0.002347	NA	NA	0.02727	0.009401	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
