"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Rhizobacter"	"G"	212743	808	16	6	560	239	2	178	196	1	175	808	227	NA	0.2913	0.1518	0.0565	0.28	0.08851	0.2532	0.1026	0.09475	0.0002767	0.0851	0.2913	0.1257	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rhizobacter gummiphilus"	"S"	946333	808	16	6	560	239	2	178	196	1	175	808	227	NA	0.2913	0.1518	0.0565	0.28	0.08851	0.2532	0.1026	0.09475	0.0002767	0.0851	0.2913	0.1257	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rhizobacter"
"Mitsuaria"	"G"	65047	495	14	2	495	163	1	108	122	NA	85	382	110	NA	0.2475	0.1329	0.01883	0.2475	0.06036	0.1266	0.06223	0.05898	NA	0.04133	0.1377	0.0609	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Mitsuaria sp. 7"	"S"	1658665	495	14	2	495	163	1	108	122	NA	85	382	110	NA	0.2475	0.1329	0.01883	0.2475	0.06036	0.1266	0.06223	0.05898	NA	0.04133	0.1377	0.0609	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Mitsuaria"
"Roseateles"	"G"	93681	184	7	3	124	52	NA	47	73	NA	28	184	47	NA	0.06643	0.06643	0.02825	0.06199	0.01926	NA	0.02708	0.03529	NA	0.01362	0.06633	0.02602	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Roseateles depolymerans"	"S"	76731	184	7	3	124	52	NA	47	73	NA	28	184	47	NA	0.06643	0.06643	0.02825	0.06199	0.01926	NA	0.02708	0.03529	NA	0.01362	0.06633	0.02602	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Roseateles"
"unclassified Burkholderiales (miscellaneous)"	"-"	80841	1044	19	4	754	241	2	178	223	NA	81	1044	152	2	1.042	0.1803	0.03766	0.3769	0.08925	0.2532	0.1026	0.1078	NA	0.03939	0.3763	0.08415	1.042	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiales bacterium JOSHI_001"	"S"	864051	790	13	2	465	175	2	127	164	NA	51	790	103	2	1.042	0.1234	0.01883	0.2325	0.06481	0.2532	0.07318	0.07928	NA	0.0248	0.2848	0.05702	1.042	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium GJ-E10"	"S"	1469502	261	5	1	261	47	NA	38	45	NA	16	220	36	NA	0.1305	0.04745	0.009416	0.1305	0.0174	NA	0.0219	0.02175	NA	0.00778	0.0793	0.01993	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium YL45"	"S"	1834205	34	1	1	28	18	NA	13	14	NA	14	34	12	NA	0.014	0.009489	0.009416	0.014	0.006666	NA	0.007491	0.006768	NA	0.006808	0.01226	0.006643	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"[Polyangium] brachysporum"	"S"	413882	135	4	2	96	22	NA	35	38	NA	14	135	28	NA	0.04866	0.03796	0.01883	0.04799	0.008147	NA	0.02017	0.01837	NA	0.006808	0.04866	0.0155	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiaceae"	"F"	119060	7189	352	153	7189	4078	18	2554	3248	5	2058	6013	3629	4	3.594	3.34	1.441	3.594	1.51	2.278	1.472	1.57	0.001383	1.001	2.167	2.009	2.083	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderia"	"G"	32008	4660	206	73	4660	2414	12	1326	1510	1	1028	3398	1543	4	2.33	1.955	0.6874	2.33	0.8939	1.519	0.7641	0.7299	0.0002767	0.4999	1.225	0.8542	2.083	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"pseudomallei group"	"-"	111527	1446	86	43	1414	934	4	483	617	1	380	1446	642	2	1.042	0.8161	0.4049	0.7069	0.3459	0.5063	0.2783	0.2983	0.0002767	0.1848	0.5212	0.3554	1.042	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia pseudomallei"	"S"	28450	852	51	13	843	498	1	247	292	NA	169	852	270	1	0.5208	0.484	0.1224	0.4214	0.1844	0.1266	0.1423	0.1412	NA	0.08218	0.3071	0.1495	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia thailandensis"	"S"	57975	364	21	24	364	259	1	129	176	NA	122	316	216	1	0.5208	0.1993	0.226	0.182	0.09591	0.1266	0.07433	0.08508	NA	0.05933	0.1139	0.1196	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia mallei"	"S"	13373	188	9	4	148	100	2	64	85	NA	46	188	84	NA	0.2532	0.08541	0.03766	0.07399	0.03703	0.2532	0.03688	0.04109	NA	0.02237	0.06777	0.0465	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia oklahomensis"	"S"	342113	89	4	2	56	73	NA	41	62	1	42	89	68	NA	0.03796	0.03796	0.01883	0.028	0.02703	NA	0.02363	0.02997	0.0002767	0.02042	0.03208	0.03764	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia complex"	"-"	87882	1983	66	29	1983	774	7	510	496	NA	422	1019	461	2	1.042	0.6263	0.2731	0.9914	0.2866	0.8861	0.2939	0.2398	NA	0.2052	0.3673	0.2552	1.042	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia cenocepacia"	"S"	95486	1764	58	18	1764	601	7	210	274	NA	196	790	251	1	0.8861	0.5504	0.1695	0.8819	0.2226	0.8861	0.121	0.1325	NA	0.09531	0.2848	0.139	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ambifaria"	"S"	152480	41	2	NA	39	20	NA	10	20	NA	5	41	8	1	0.5208	0.01898	NA	0.0195	0.007406	NA	0.005762	0.009668	NA	0.002431	0.01478	0.004429	0.5208	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis"	"S"	101571	74	2	2	49	35	NA	12	28	NA	8	74	23	NA	0.02667	0.01898	0.01883	0.0245	0.01296	NA	0.006915	0.01354	NA	0.00389	0.02667	0.01273	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia contaminans"	"S"	488447	8	1	NA	5	8	NA	5	2	NA	1	4	3	NA	0.009489	0.009489	NA	0.0025	0.002963	NA	0.002881	0.0009668	NA	0.0004863	0.001442	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia diffusa"	"S"	488732	8	1	1	NA	1	NA	8	2	NA	2	NA	5	NA	0.009489	0.009489	0.009416	NA	0.0003703	NA	0.00461	0.0009668	NA	0.0009726	NA	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia territorii"	"S"	1503055	4	1	NA	4	2	NA	NA	NA	NA	NA	2	1	NA	0.009489	0.009489	NA	0.002	0.0007406	NA	NA	NA	NA	NA	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia vietnamiensis"	"S"	60552	233	1	5	50	61	NA	233	131	NA	179	18	130	NA	0.1343	0.009489	0.04708	0.025	0.02259	NA	0.1343	0.06333	NA	0.08704	0.006488	0.07197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	174	4	NA	174	79	NA	50	56	NA	53	168	86	NA	0.08699	0.03796	NA	0.08699	0.02925	NA	0.02881	0.02707	NA	0.02577	0.06056	0.04761	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	1069	47	NA	1069	612	NA	270	326	NA	167	742	341	NA	0.5344	0.446	NA	0.5344	0.2266	NA	0.1556	0.1576	NA	0.08121	0.2675	0.1888	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. IDO3"	"S"	1705310	2	1	NA	2	1	NA	NA	1	NA	NA	2	NA	NA	0.009489	0.009489	NA	0.0009999	0.0003703	NA	NA	0.0004834	NA	NA	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. Bp7605"	"S"	1740163	10	1	NA	3	4	NA	4	5	NA	2	10	1	NA	0.009489	0.009489	NA	0.0015	0.001481	NA	0.002305	0.002417	NA	0.0009726	0.003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1705	82	54	846	1088	5	862	1351	3	792	1330	1705	NA	0.9439	0.7781	0.5085	0.4229	0.4029	0.6329	0.4967	0.6531	0.0008301	0.3851	0.4794	0.9439	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	514	31	16	319	308	3	257	383	2	242	398	514	NA	0.3797	0.2942	0.1507	0.1595	0.1141	0.3797	0.1481	0.1851	0.0005534	0.1177	0.1435	0.2846	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter difficilis"	"S"	556054	558	20	15	244	445	NA	323	501	NA	278	485	558	NA	0.3089	0.1898	0.1412	0.122	0.1648	NA	0.1861	0.2422	NA	0.1352	0.1748	0.3089	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	164	12	7	54	93	1	70	128	NA	56	115	164	NA	0.1266	0.1139	0.06591	0.027	0.03444	0.1266	0.04034	0.06188	NA	0.02723	0.04145	0.09079	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	382	18	1	162	177	NA	164	275	NA	177	254	382	NA	0.2115	0.1708	0.009416	0.08099	0.06555	NA	0.0945	0.1329	NA	0.08607	0.09156	0.2115	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	86	1	2	67	65	NA	48	64	1	39	77	86	NA	0.04761	0.009489	0.01883	0.0335	0.02407	NA	0.02766	0.03094	0.0002767	0.01896	0.02776	0.04761	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Paraburkholderia"	"G"	1822464	753	24	5	753	46	NA	35	27	NA	23	172	19	NA	0.3764	0.2277	0.04708	0.3764	0.01703	NA	0.02017	0.01305	NA	0.01118	0.062	0.01052	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	645	19	2	645	13	NA	9	7	NA	10	50	5	NA	0.3225	0.1803	0.01883	0.3225	0.004814	NA	0.005186	0.003384	NA	0.004863	0.01802	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans"	"S"	36873	27	2	NA	27	12	NA	5	5	NA	3	20	4	NA	0.01898	0.01898	NA	0.0135	0.004444	NA	0.002881	0.002417	NA	0.001459	0.007209	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Ralstonia"	"G"	48736	301	17	10	301	174	NA	67	87	NA	65	282	83	NA	0.1613	0.1613	0.09416	0.1505	0.06443	NA	0.03861	0.04206	NA	0.03161	0.1017	0.04595	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	300	17	10	300	174	NA	67	84	NA	65	281	79	NA	0.1613	0.1613	0.09416	0.15	0.06443	NA	0.03861	0.04061	NA	0.03161	0.1013	0.04373	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Cupriavidus"	"G"	106589	419	8	8	419	214	NA	168	162	NA	94	359	183	NA	0.2095	0.07592	0.07533	0.2095	0.07925	NA	0.09681	0.07831	NA	0.04571	0.1294	0.1013	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus nantongensis"	"S"	1796606	176	5	4	176	74	NA	43	46	NA	23	138	65	NA	0.08799	0.04745	0.03766	0.08799	0.0274	NA	0.02478	0.02224	NA	0.01118	0.04974	0.03598	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	25	1	NA	25	14	NA	7	17	NA	5	25	13	NA	0.0125	0.009489	NA	0.0125	0.005184	NA	0.004034	0.008218	NA	0.002431	0.009012	0.007197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus taiwanensis"	"S"	164546	94	1	4	91	59	NA	54	38	NA	44	94	47	NA	0.04549	0.009489	0.03766	0.04549	0.02185	NA	0.03112	0.01837	NA	0.0214	0.03388	0.02602	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus metallidurans"	"S"	119219	47	1	NA	19	32	NA	29	47	NA	13	9	47	NA	0.02602	0.009489	NA	0.009499	0.01185	NA	0.01671	0.02272	NA	0.006322	0.003244	0.02602	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Pandoraea"	"G"	93217	410	7	NA	146	108	1	71	71	1	34	410	73	NA	0.1478	0.06643	NA	0.07299	0.03999	0.1266	0.04091	0.03432	0.0002767	0.01653	0.1478	0.04041	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	318	3	NA	96	48	1	29	38	1	8	318	19	NA	0.1266	0.02847	NA	0.04799	0.01778	0.1266	0.01671	0.01837	0.0002767	0.00389	0.1146	0.01052	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea norimbergensis"	"S"	93219	22	2	NA	5	2	NA	12	10	NA	1	22	7	NA	0.01898	0.01898	NA	0.0025	0.0007406	NA	0.006915	0.004834	NA	0.0004863	0.00793	0.003875	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Hydromonas"	"G"	1910924	62	6	2	62	32	NA	23	36	NA	19	60	20	NA	0.05694	0.05694	0.01883	0.031	0.01185	NA	0.01325	0.0174	NA	0.009239	0.02163	0.01107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	62	6	2	62	32	NA	23	36	NA	19	60	20	NA	0.05694	0.05694	0.01883	0.031	0.01185	NA	0.01325	0.0174	NA	0.009239	0.02163	0.01107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Oxalobacteraceae"	"F"	75682	8150	287	136	2669	4026	9	3144	3816	13	3375	8150	4807	NA	2.938	2.723	1.281	1.334	1.491	1.139	1.812	1.845	0.003597	1.641	2.938	2.661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Massilia"	"G"	149698	4439	161	57	1528	1707	6	1525	1849	3	1670	4439	2266	NA	1.6	1.528	0.5367	0.7639	0.6321	0.7595	0.8787	0.8938	0.0008301	0.8121	1.6	1.254	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Massilia violaceinigra"	"S"	2045208	2166	86	22	615	791	3	745	919	2	799	2166	991	NA	0.8161	0.8161	0.2072	0.3075	0.2929	0.3797	0.4293	0.4443	0.0005534	0.3885	0.7808	0.5486	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia armeniaca"	"S"	2072590	505	18	7	126	282	1	229	241	NA	249	505	343	NA	0.1899	0.1708	0.06591	0.06299	0.1044	0.1266	0.132	0.1165	NA	0.1211	0.182	0.1899	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. NR 4-1"	"S"	1678028	664	16	7	76	160	NA	186	223	NA	201	664	352	NA	0.2393	0.1518	0.06591	0.03799	0.05925	NA	0.1072	0.1078	NA	0.09774	0.2393	0.1949	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. WG5"	"S"	1707785	702	35	15	595	247	1	219	307	NA	260	702	321	NA	0.3321	0.3321	0.1412	0.2975	0.09147	0.1266	0.1262	0.1484	NA	0.1264	0.253	0.1777	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia oculi"	"S"	945844	110	3	3	45	48	1	39	55	NA	43	110	65	NA	0.1266	0.02847	0.02825	0.0225	0.01778	0.1266	0.02247	0.02659	NA	0.02091	0.03965	0.03598	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. YMA4"	"S"	1593482	26	1	1	11	26	NA	17	12	NA	11	20	21	NA	0.01163	0.009489	0.009416	0.005499	0.009628	NA	0.009796	0.005801	NA	0.005349	0.007209	0.01163	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia putida"	"S"	1141883	271	1	1	59	152	NA	88	91	NA	105	271	171	NA	0.09769	0.009489	0.009416	0.0295	0.05629	NA	0.05071	0.04399	NA	0.05106	0.09769	0.09467	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Janthinobacterium"	"G"	29580	1794	44	17	283	928	3	471	784	4	606	1794	1004	NA	0.6467	0.4175	0.1601	0.1415	0.3437	0.3797	0.2714	0.379	0.001107	0.2947	0.6467	0.5558	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Janthinobacterium svalbardensis"	"S"	368607	528	11	6	71	141	1	136	217	NA	177	528	291	NA	0.1903	0.1044	0.0565	0.03549	0.05221	0.1266	0.07837	0.1049	NA	0.08607	0.1903	0.1611	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. B9-8"	"S"	1236179	457	3	2	44	457	NA	20	63	NA	28	75	27	NA	0.1692	0.02847	0.01883	0.022	0.1692	NA	0.01152	0.03045	NA	0.01362	0.02703	0.01495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum"	"S"	55508	695	29	NA	139	262	NA	159	249	NA	217	695	368	NA	0.2752	0.2752	NA	0.06949	0.09702	NA	0.09162	0.1204	NA	0.1055	0.2505	0.2037	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. LM6"	"S"	1938606	70	1	NA	1	1	NA	NA	70	1	26	47	58	NA	0.03384	0.009489	NA	0.0004999	0.0003703	NA	NA	0.03384	0.0002767	0.01264	0.01694	0.03211	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Herbaspirillum"	"G"	963	441	21	17	211	419	NA	314	294	NA	280	441	383	NA	0.212	0.1993	0.1601	0.1055	0.1552	NA	0.1809	0.1421	NA	0.1362	0.159	0.212	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Herbaspirillum seropedicae"	"S"	964	284	12	10	130	280	NA	203	178	NA	181	284	236	NA	0.1307	0.1139	0.09416	0.06499	0.1037	NA	0.117	0.08605	NA	0.08802	0.1024	0.1307	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum hiltneri"	"S"	341045	108	5	3	46	92	NA	82	66	NA	70	100	108	NA	0.05979	0.04745	0.02825	0.023	0.03407	NA	0.04725	0.0319	NA	0.03404	0.03605	0.05979	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum robiniae"	"S"	2014887	26	4	NA	3	24	NA	20	20	NA	8	26	15	NA	0.03796	0.03796	NA	0.0015	0.008888	NA	0.01152	0.009668	NA	0.00389	0.009372	0.008304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Collimonas"	"G"	202907	413	14	15	156	236	NA	203	261	NA	185	413	287	NA	0.1589	0.1329	0.1412	0.07799	0.08739	NA	0.117	0.1262	NA	0.08996	0.1489	0.1589	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Collimonas pratensis"	"S"	279113	391	13	15	131	218	NA	197	242	NA	177	391	269	NA	0.1489	0.1234	0.1412	0.06549	0.08073	NA	0.1135	0.117	NA	0.08607	0.1409	0.1489	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Collimonas fungivorans"	"S"	158899	12	1	NA	12	7	NA	2	7	NA	3	6	5	NA	0.009489	0.009489	NA	0.005999	0.002592	NA	0.001152	0.003384	NA	0.001459	0.002163	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Herminiimonas"	"G"	303379	992	46	27	470	648	NA	616	595	NA	607	992	825	NA	0.4567	0.4365	0.2542	0.235	0.24	NA	0.355	0.2876	NA	0.2952	0.3576	0.4567	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Herminiimonas arsenitoxidans"	"S"	1809410	732	46	27	311	392	NA	537	497	NA	419	732	624	NA	0.4365	0.4365	0.2542	0.1555	0.1452	NA	0.3094	0.2403	NA	0.2038	0.2639	0.3454	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herminiimonas"
