"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Rhodococcus ruber"	"S"	1830	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae>Rhodococcus"
"Segniliparaceae"	"F"	316606	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales"
"Segniliparus"	"G"	286801	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Segniliparaceae"
"Segniliparus rotundus"	"S"	286802	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Segniliparaceae>Segniliparus"
"Candidatus Nanopelagicales"	"O"	2039638	417	91	6	24	NA	61	NA	1	NA	NA	NA	417	NA	5	0.05448	0.1356	0.02275	NA	0.04365	NA	5	NA	NA	NA	0.5749	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Candidatus Nanopelagicaceae"	"F"	2162846	417	91	6	24	NA	61	NA	1	NA	NA	NA	417	NA	5	0.05448	0.1356	0.02275	NA	0.04365	NA	5	NA	NA	NA	0.5749	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales"
"Candidatus Planktophila"	"G"	622681	399	85	6	23	NA	56	NA	1	NA	NA	NA	399	NA	5	0.05089	0.1356	0.0218	NA	0.04007	NA	5	NA	NA	NA	0.5501	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae"
"Candidatus Planktophila versatilis"	"S"	1884905	307	57	6	11	NA	37	NA	NA	NA	NA	NA	307	NA	0.4232	0.03413	0.1356	0.01043	NA	0.02647	NA	NA	NA	NA	NA	0.4232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila limnetica"	"S"	573600	29	13	NA	2	NA	3	NA	NA	NA	NA	NA	29	NA	0.03998	0.007783	NA	0.001896	NA	0.002147	NA	NA	NA	NA	NA	0.03998	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila lacus"	"S"	1884913	18	7	NA	1	NA	4	NA	NA	NA	NA	NA	18	NA	0.02481	0.004191	NA	0.0009478	NA	0.002862	NA	NA	NA	NA	NA	0.02481	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Nanopelagicus"	"G"	2039639	16	6	NA	1	NA	5	NA	NA	NA	NA	NA	16	NA	0.02206	0.003592	NA	0.0009478	NA	0.003578	NA	NA	NA	NA	NA	0.02206	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae"
"Candidatus Nanopelagicus hibericus"	"S"	1884915	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Nanopelagicus"
"Streptomycetales"	"O"	85011	106	55	4	23	NA	38	NA	NA	1	NA	NA	106	NA	0.1461	0.03293	0.0904	0.0218	NA	0.02719	NA	NA	0.0005908	NA	NA	0.1461	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Streptomycetaceae"	"F"	2062	106	55	4	23	NA	38	NA	NA	1	NA	NA	106	NA	0.1461	0.03293	0.0904	0.0218	NA	0.02719	NA	NA	0.0005908	NA	NA	0.1461	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales"
"Streptomyces"	"G"	1883	106	55	4	23	NA	38	NA	NA	1	NA	NA	106	NA	0.1461	0.03293	0.0904	0.0218	NA	0.02719	NA	NA	0.0005908	NA	NA	0.1461	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Streptomyces lunaelactis"	"S"	1535768	51	20	1	7	NA	20	NA	NA	1	NA	NA	51	NA	0.07031	0.01197	0.0226	0.006635	NA	0.01431	NA	NA	0.0005908	NA	NA	0.07031	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces nodosus"	"S"	40318	11	9	NA	2	NA	2	NA	NA	NA	NA	NA	11	NA	0.01516	0.005388	NA	0.001896	NA	0.001431	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces cattleya"	"S"	29303	5	5	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0226	0.002994	0.0226	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces scabiei"	"S"	1930	5	3	NA	5	NA	3	NA	NA	NA	NA	NA	NA	NA	0.004739	0.001796	NA	0.004739	NA	0.002147	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. PAMC 26508"	"S"	1265601	3	3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001796	0.001796	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces albidoflavus group"	"-"	1477431	3	2	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004136	0.001197	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sampsonii"	"S"	42239	3	2	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004136	0.001197	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces>Streptomyces&nbsp;albidoflavus&nbsp;group"
"Streptomyces pristinaespiralis"	"S"	38300	10	3	NA	1	NA	10	NA	NA	NA	NA	NA	1	NA	0.007155	0.001796	NA	0.0009478	NA	0.007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces parvulus"	"S"	146923	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0226	0.001197	0.0226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces clavuligerus"	"S"	1901	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces hygroscopicus"	"S"	1912	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. Mg1"	"S"	465541	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces lividans"	"S"	1916	22	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	NA	0.03033	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03033	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces peucetius"	"S"	1950	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces albus group"	"-"	1852274	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces albus"	"S"	1888	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces>Streptomyces&nbsp;albus&nbsp;group"
"Streptomyces globosus"	"S"	68209	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. S8"	"S"	1837283	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004136	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Propionibacteriales"	"O"	85009	56	49	NA	22	NA	18	NA	NA	1	NA	NA	56	NA	0.0772	0.02934	NA	0.02085	NA	0.01288	NA	NA	0.0005908	NA	NA	0.0772	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Nocardioidaceae"	"F"	85015	43	43	NA	19	NA	16	NA	NA	1	NA	NA	40	NA	0.05514	0.02574	NA	0.01801	NA	0.01145	NA	NA	0.0005908	NA	NA	0.05514	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales"
"Micropruina"	"G"	116071	31	19	NA	3	NA	1	NA	NA	1	NA	NA	31	NA	0.04274	0.01138	NA	0.002843	NA	0.0007155	NA	NA	0.0005908	NA	NA	0.04274	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Micropruina glycogenica"	"S"	75385	31	19	NA	3	NA	1	NA	NA	1	NA	NA	31	NA	0.04274	0.01138	NA	0.002843	NA	0.0007155	NA	NA	0.0005908	NA	NA	0.04274	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Micropruina"
"Kribbella"	"G"	182639	10	10	NA	6	NA	10	NA	NA	NA	NA	NA	NA	NA	0.007155	0.005987	NA	0.005687	NA	0.007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Kribbella flavida"	"S"	182640	10	10	NA	6	NA	10	NA	NA	NA	NA	NA	NA	NA	0.007155	0.005987	NA	0.005687	NA	0.007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Kribbella"
"Nocardioides"	"G"	1839	5	5	NA	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.004136	0.002994	NA	0.0009478	NA	0.001431	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Nocardioides sp. CF8"	"S"	110319	4	4	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002757	0.002395	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Nocardioides"
"Nocardioides sp. JS614"	"S"	196162	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007155	0.0005987	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Nocardioides"
"Marmoricola"	"G"	86795	3	3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001796	0.001796	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Marmoricola scoriae"	"S"	642780	3	3	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001796	0.001796	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Marmoricola"
"Actinopolymorpha"	"G"	117156	3	2	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002843	0.001197	NA	0.002843	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Actinopolymorpha singaporensis"	"S"	117157	3	2	NA	3	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002843	0.001197	NA	0.002843	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Actinopolymorpha"
"Aeromicrobium"	"G"	2040	2	2	NA	2	NA	1	NA	NA	NA	NA	NA	2	NA	0.002757	0.001197	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Aeromicrobium choanae"	"S"	1736691	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Aeromicrobium"
"Propionibacteriaceae"	"F"	31957	14	5	NA	3	NA	2	NA	NA	NA	NA	NA	14	NA	0.0193	0.002994	NA	0.002843	NA	0.001431	NA	NA	NA	NA	NA	0.0193	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales"
"Acidipropionibacterium"	"G"	1912215	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Acidipropionibacterium virtanenii"	"S"	2057246	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Acidipropionibacterium"
"Propionimicrobium"	"G"	203133	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Propionimicrobium sp. Marseille-P3275"	"S"	1871034	4	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005514	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005514	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Propionimicrobium"
"Tessaracoccus"	"G"	72763	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004136	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Bifidobacteriales"	"O"	85004	56	56	2	37	NA	37	NA	NA	NA	NA	NA	44	NA	0.06066	0.03353	0.0452	0.03507	NA	0.02647	NA	NA	NA	NA	NA	0.06066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Bifidobacteriaceae"	"F"	31953	56	56	2	37	NA	37	NA	NA	NA	NA	NA	44	NA	0.06066	0.03353	0.0452	0.03507	NA	0.02647	NA	NA	NA	NA	NA	0.06066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales"
"Bifidobacterium"	"G"	1678	52	52	1	36	NA	34	NA	NA	NA	NA	NA	43	NA	0.05928	0.03113	0.0226	0.03412	NA	0.02433	NA	NA	NA	NA	NA	0.05928	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae"
"Bifidobacterium animalis"	"S"	28025	33	33	1	23	NA	22	NA	NA	NA	NA	NA	33	NA	0.04549	0.01976	0.0226	0.0218	NA	0.01574	NA	NA	NA	NA	NA	0.04549	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Bifidobacterium adolescentis"	"S"	1680	14	14	NA	9	NA	5	NA	NA	NA	NA	NA	NA	NA	0.00853	0.008382	NA	0.00853	NA	0.003578	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Bifidobacterium longum"	"S"	216816	8	3	NA	3	NA	5	NA	NA	NA	NA	NA	8	NA	0.01103	0.001796	NA	0.002843	NA	0.003578	NA	NA	NA	NA	NA	0.01103	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Bifidobacterium kashiwanohense"	"S"	630129	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae>Bifidobacterium"
"Streptosporangiales"	"O"	85012	12	10	NA	11	NA	6	NA	NA	NA	NA	NA	12	NA	0.01654	0.005987	NA	0.01043	NA	0.004293	NA	NA	NA	NA	NA	0.01654	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Nocardiopsaceae"	"F"	83676	11	10	NA	11	NA	6	NA	NA	NA	NA	NA	10	NA	0.01379	0.005987	NA	0.01043	NA	0.004293	NA	NA	NA	NA	NA	0.01379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales"
"Nocardiopsis"	"G"	2013	11	10	NA	11	NA	6	NA	NA	NA	NA	NA	9	NA	0.01241	0.005987	NA	0.01043	NA	0.004293	NA	NA	NA	NA	NA	0.01241	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae"
"Nocardiopsis dassonvillei"	"S"	2014	10	7	NA	10	NA	3	NA	NA	NA	NA	NA	2	NA	0.009478	0.004191	NA	0.009478	NA	0.002147	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae>Nocardiopsis"
"Nocardiopsis gilva"	"S"	280236	7	3	NA	1	NA	3	NA	NA	NA	NA	NA	7	NA	0.00965	0.001796	NA	0.0009478	NA	0.002147	NA	NA	NA	NA	NA	0.00965	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptosporangiales>Nocardiopsaceae>Nocardiopsis"
"Actinomycetales"	"O"	2037	11	9	NA	3	NA	7	NA	NA	NA	NA	NA	11	NA	0.01516	0.005388	NA	0.002843	NA	0.005009	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
"Actinomycetaceae"	"F"	2049	11	9	NA	3	NA	7	NA	NA	NA	NA	NA	11	NA	0.01516	0.005388	NA	0.002843	NA	0.005009	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales"
"Actinotignum"	"G"	1653174	6	4	NA	1	NA	2	NA	NA	NA	NA	NA	6	NA	0.008272	0.002395	NA	0.0009478	NA	0.001431	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Actinotignum sp. 313"	"S"	2171980	6	4	NA	1	NA	2	NA	NA	NA	NA	NA	6	NA	0.008272	0.002395	NA	0.0009478	NA	0.001431	NA	NA	NA	NA	NA	0.008272	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinotignum"
"Actinomyces"	"G"	1654	2	2	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001896	0.001197	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Actinomyces radingae"	"S"	131110	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Actinomyces"
"Trueperella"	"G"	1069494	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Trueperella pyogenes"	"S"	1661	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae>Trueperella"
