"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"S15A-MN91"	"F"	25017	27	9	1	NA	NA	22	27	5	NA	NA	2	22	2	0.00433	0.002792	0.002046	NA	NA	0.002506	0.003088	0.000697	NA	NA	0.001439	0.002571	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"E6aC02"	"F"	25007	36	8	1	NA	NA	21	36	7	NA	NA	1	15	NA	0.004117	0.002481	0.002046	NA	NA	0.002392	0.004117	0.0009757	NA	NA	0.0007195	0.001753	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"ST-12K33"	"F"	25019	9	4	NA	NA	NA	1	2	1	NA	NA	NA	9	NA	0.001241	0.001241	NA	NA	NA	0.0001139	0.0002287	0.0001394	NA	NA	NA	0.001052	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD3-93"	"F"	25011	16	2	1	NA	NA	16	12	9	NA	NA	2	16	NA	0.002046	0.0006203	0.002046	NA	NA	0.001822	0.001372	0.001255	NA	NA	0.001439	0.00187	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Z4MB62"	"F"	25034	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0003102	0.0003102	NA	NA	NA	0.0001139	NA	0.0001394	NA	NA	NA	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"CWT CU03-E12"	"F"	25006	3	1	NA	NA	NA	2	3	NA	NA	NA	NA	1	NA	0.0003431	0.0003102	NA	NA	NA	0.0002278	0.0003431	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Flavobacteriales"	"O"	24819	25008	4296	780	22	8	5503	7227	5969	104	22	5306	25008	2451	5.306	1.332	1.596	2.726	0.6173	0.6267	0.8265	0.832	0.006145	2.75	3.818	2.922	5.306	"Bacteria>Bacteroidetes>Bacteroidia"
"Flavobacteriaceae"	"F"	24841	19412	2252	509	14	7	3767	4246	4303	74	19	4053	19412	2144	4.642	0.6985	1.041	1.735	0.5401	0.429	0.4856	0.5998	0.004372	2.375	2.916	2.268	4.642	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacterium"	"G"	24881	18497	2040	474	13	7	3450	3764	4091	69	19	3906	18497	2086	4.516	0.6328	0.9697	1.611	0.5401	0.3929	0.4304	0.5703	0.004077	2.375	2.81	2.161	4.516	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pseudofulvibacter"	"G"	24938	84	34	3	1	NA	19	34	17	NA	NA	13	84	3	0.1239	0.01055	0.006137	0.1239	NA	0.002164	0.003888	0.00237	NA	NA	0.009353	0.009816	0.006495	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24976	92	25	4	NA	NA	30	34	20	NA	NA	21	92	6	0.01511	0.007754	0.008183	NA	NA	0.003417	0.003888	0.002788	NA	NA	0.01511	0.01075	0.01299	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	64	20	1	NA	NA	25	42	16	1	NA	14	64	9	0.01948	0.006203	0.002046	NA	NA	0.002847	0.004803	0.00223	5.909e-05	NA	0.01007	0.007479	0.01948	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Winogradskyella"	"G"	24968	38	13	NA	NA	NA	26	38	9	NA	NA	2	13	1	0.004346	0.004032	NA	NA	NA	0.002961	0.004346	0.001255	NA	NA	0.001439	0.001519	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	24	10	2	NA	NA	12	21	11	NA	NA	3	24	NA	0.004091	0.003102	0.004091	NA	NA	0.001367	0.002402	0.001533	NA	NA	0.002158	0.002805	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS5 marine group"	"G"	24925	37	8	2	NA	NA	23	25	12	NA	NA	1	37	2	0.00433	0.002481	0.004091	NA	NA	0.002619	0.002859	0.001673	NA	NA	0.0007195	0.004324	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maribacter"	"G"	24912	13	6	NA	NA	NA	1	3	5	NA	NA	1	13	NA	0.001861	0.001861	NA	NA	NA	0.0001139	0.0003431	0.000697	NA	NA	0.0007195	0.001519	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	17	6	NA	NA	NA	1	6	3	NA	NA	NA	17	NA	0.001987	0.001861	NA	NA	NA	0.0001139	0.0006862	0.0004182	NA	NA	NA	0.001987	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maritimimonas"	"G"	24914	15	4	NA	NA	NA	8	15	2	NA	NA	1	14	1	0.002165	0.001241	NA	NA	NA	0.0009111	0.001715	0.0002788	NA	NA	0.0007195	0.001636	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	11	4	NA	NA	NA	8	4	2	NA	NA	1	11	1	0.002165	0.001241	NA	NA	NA	0.0009111	0.0004574	0.0002788	NA	NA	0.0007195	0.001285	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	15	3	NA	NA	NA	3	5	1	NA	NA	1	15	2	0.00433	0.0009305	NA	NA	NA	0.0003417	0.0005718	0.0001394	NA	NA	0.0007195	0.001753	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	18	3	1	NA	NA	9	8	3	NA	NA	1	18	NA	0.002103	0.0009305	0.002046	NA	NA	0.001025	0.0009149	0.0004182	NA	NA	0.0007195	0.002103	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salinimicrobium"	"G"	24947	13	3	NA	NA	NA	4	6	4	NA	NA	NA	13	NA	0.001519	0.0009305	NA	NA	NA	0.0004556	0.0006862	0.0005576	NA	NA	NA	0.001519	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	13	3	1	NA	NA	1	1	3	NA	NA	5	13	3	0.006495	0.0009305	0.002046	NA	NA	0.0001139	0.0001144	0.0004182	NA	NA	0.003597	0.001519	0.006495	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroserpens"	"G"	24941	23	2	2	NA	NA	12	23	2	1	NA	1	13	1	0.004091	0.0006203	0.004091	NA	NA	0.001367	0.00263	0.0002788	5.909e-05	NA	0.0007195	0.001519	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter"	"G"	24931	15	2	NA	NA	NA	8	3	1	NA	NA	2	15	NA	0.001753	0.0006203	NA	NA	NA	0.0009111	0.0003431	0.0001394	NA	NA	0.001439	0.001753	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS2b marine group"	"G"	24922	14	2	NA	NA	NA	2	9	3	NA	NA	1	14	NA	0.001636	0.0006203	NA	NA	NA	0.0002278	0.001029	0.0004182	NA	NA	0.0007195	0.001636	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0006203	0.0006203	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algibacter"	"G"	24846	15	2	NA	NA	NA	3	2	3	NA	NA	2	15	NA	0.001753	0.0006203	NA	NA	NA	0.0003417	0.0002287	0.0004182	NA	NA	0.001439	0.001753	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Flavicella"	"G"	24876	3	1	NA	NA	NA	3	2	2	NA	NA	NA	3	NA	0.0003506	0.0003102	NA	NA	NA	0.0003417	0.0002287	0.0002788	NA	NA	NA	0.0003506	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Dokdonia"	"G"	24872	2	1	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	0.001439	0.0003102	NA	NA	NA	0.0001139	NA	NA	NA	NA	0.001439	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	17	1	NA	NA	NA	17	11	NA	NA	NA	NA	6	NA	0.001936	0.0003102	NA	NA	NA	0.001936	0.001258	NA	NA	NA	NA	0.0007011	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Nonlabens"	"G"	24927	9	1	2	NA	NA	4	9	1	NA	NA	4	6	NA	0.004091	0.0003102	0.004091	NA	NA	0.0004556	0.001029	0.0001394	NA	NA	0.002878	0.0007011	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 3"	"G"	24934	2	1	NA	NA	NA	1	1	NA	NA	NA	1	2	1	0.002165	0.0003102	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	0.0007195	0.0002337	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 4"	"G"	24935	8	1	1	NA	NA	NA	NA	3	NA	NA	1	8	NA	0.002046	0.0003102	0.002046	NA	NA	NA	NA	0.0004182	NA	NA	0.0007195	0.0009348	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pricia"	"G"	24937	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	11	1	NA	NA	NA	2	3	4	NA	NA	1	11	1	0.002165	0.0003102	NA	NA	NA	0.0002278	0.0003431	0.0005576	NA	NA	0.0007195	0.001285	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Muricauda"	"G"	24919	4	1	NA	NA	NA	1	1	NA	NA	NA	1	4	NA	0.0007195	0.0003102	NA	NA	NA	0.0001139	0.0001144	NA	NA	NA	0.0007195	0.0004674	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Olleya"	"G"	24928	6	1	NA	NA	NA	5	1	1	NA	NA	1	6	1	0.002165	0.0003102	NA	NA	NA	0.0005694	0.0001144	0.0001394	NA	NA	0.0007195	0.0007011	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Meridianimaribacter"	"G"	24916	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	0.0001139	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salegentibacter"	"G"	24946	5	1	1	NA	NA	NA	1	NA	NA	NA	NA	5	1	0.002165	0.0003102	0.002046	NA	NA	NA	0.0001144	NA	NA	NA	NA	0.0005843	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiimonas"	"G"	24957	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutimonas"	"G"	24910	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Kordia"	"G"	24902	4	1	3	NA	NA	3	4	NA	NA	NA	NA	4	NA	0.006137	0.0003102	0.006137	NA	NA	0.0003417	0.0004574	NA	NA	NA	NA	0.0004674	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Subsaxibacter"	"G"	24959	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0003102	0.0003102	NA	NA	NA	NA	NA	0.0001394	NA	NA	NA	0.0002337	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	6	1	NA	NA	NA	1	4	1	NA	NA	1	6	NA	0.0007195	0.0003102	NA	NA	NA	0.0001139	0.0004574	0.0001394	NA	NA	0.0007195	0.0007011	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	4	1	NA	NA	NA	3	4	1	NA	NA	1	1	NA	0.0007195	0.0003102	NA	NA	NA	0.0003417	0.0004574	0.0001394	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aequorivita"	"G"	24843	10	1	NA	NA	NA	NA	1	NA	NA	NA	2	10	NA	0.001439	0.0003102	NA	NA	NA	NA	0.0001144	NA	NA	NA	0.001439	0.001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	3	1	NA	NA	NA	NA	3	NA	NA	NA	1	1	NA	0.0007195	0.0003102	NA	NA	NA	NA	0.0003431	NA	NA	NA	0.0007195	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	4724	1165	174	3	NA	1147	1478	1011	20	3	1089	4724	260	0.7835	0.3614	0.356	0.3717	NA	0.1306	0.169	0.1409	0.001182	0.375	0.7835	0.552	0.5629	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	4522	1123	167	3	NA	1114	1440	966	19	3	1054	4522	250	0.7583	0.3483	0.3416	0.3717	NA	0.1269	0.1647	0.1347	0.001123	0.375	0.7583	0.5284	0.5412	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	71	13	3	NA	NA	13	11	18	NA	NA	6	71	3	0.008297	0.004032	0.006137	NA	NA	0.001481	0.001258	0.002509	NA	NA	0.004317	0.008297	0.006495	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	41	8	2	NA	NA	5	6	11	NA	NA	10	41	3	0.007195	0.002481	0.004091	NA	NA	0.0005694	0.0006862	0.001533	NA	NA	0.007195	0.004791	0.006495	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	25	6	NA	NA	NA	2	5	3	NA	NA	4	25	1	0.002921	0.001861	NA	NA	NA	0.0002278	0.0005718	0.0004182	NA	NA	0.002878	0.002921	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Wandonia"	"G"	24832	13	3	NA	NA	NA	NA	2	2	NA	NA	2	13	NA	0.001519	0.0009305	NA	NA	NA	NA	0.0002287	0.0002788	NA	NA	0.001439	0.001519	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Brumimicrobium"	"G"	24827	4	1	NA	NA	NA	2	3	NA	NA	NA	2	4	NA	0.001439	0.0003102	NA	NA	NA	0.0002278	0.0003431	NA	NA	NA	0.001439	0.0004674	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	487	487	36	NA	NA	115	130	72	5	NA	12	143	5	0.1511	0.1511	0.07365	NA	NA	0.0131	0.01487	0.01004	0.0002954	NA	0.008634	0.01671	0.01082	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	478	478	36	NA	NA	103	115	64	5	NA	9	116	2	0.1483	0.1483	0.07365	NA	NA	0.01173	0.01315	0.008921	0.0002954	NA	0.006475	0.01356	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS10 marine group"	"G"	24837	21	4	NA	NA	NA	8	9	7	NA	NA	3	21	2	0.00433	0.001241	NA	NA	NA	0.0009111	0.001029	0.0009757	NA	NA	0.002158	0.002454	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	2	2	NA	NA	NA	2	1	NA	NA	NA	NA	1	NA	0.0006203	0.0006203	NA	NA	NA	0.0002278	0.0001144	NA	NA	NA	NA	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Luteibaculum"	"G"	24836	2	1	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	0.0003102	0.0003102	NA	NA	NA	0.0001139	0.0002287	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Cryomorpha"	"G"	24835	4	1	NA	NA	NA	NA	3	1	NA	NA	NA	4	NA	0.0004674	0.0003102	NA	NA	NA	NA	0.0003431	0.0001394	NA	NA	NA	0.0004674	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1145	223	41	NA	NA	314	1145	463	1	NA	79	236	14	0.1309	0.06917	0.08387	NA	NA	0.03576	0.1309	0.06454	5.909e-05	NA	0.05684	0.02758	0.03031	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	326	102	16	3	NA	100	127	88	3	NA	44	326	17	0.3717	0.03164	0.03273	0.3717	NA	0.01139	0.01452	0.01227	0.0001773	NA	0.03166	0.03809	0.0368	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	220	71	9	3	NA	61	65	61	1	NA	29	220	13	0.3717	0.02202	0.01841	0.3717	NA	0.006947	0.007433	0.008503	5.909e-05	NA	0.02086	0.02571	0.02814	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	40	11	1	NA	NA	16	17	6	1	NA	6	40	2	0.004674	0.003412	0.002046	NA	NA	0.001822	0.001944	0.0008364	5.909e-05	NA	0.004317	0.004674	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	18	8	1	NA	NA	7	18	5	NA	NA	1	15	NA	0.002481	0.002481	0.002046	NA	NA	0.0007972	0.002058	0.000697	NA	NA	0.0007195	0.001753	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	8	8	1	NA	NA	NA	3	6	NA	NA	3	8	NA	0.002481	0.002481	0.002046	NA	NA	NA	0.0003431	0.0008364	NA	NA	0.002158	0.0009348	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Moheibacter"	"G"	24994	12	1	1	NA	NA	1	6	4	1	NA	NA	12	NA	0.002046	0.0003102	0.002046	NA	NA	0.0001139	0.0006862	0.0005576	5.909e-05	NA	NA	0.001402	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	15	7	NA	NA	NA	9	15	6	NA	NA	NA	10	1	0.002171	0.002171	NA	NA	NA	0.001025	0.001715	0.0008364	NA	NA	NA	0.001169	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Candidatus Uzinura"	"G"	24824	6	3	NA	NA	NA	2	6	2	NA	NA	NA	5	1	0.002165	0.0009305	NA	NA	NA	0.0002278	0.0006862	0.0002788	NA	NA	NA	0.0005843	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"uncultured"	"G"	24825	2	2	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	0.0006203	0.0006203	NA	NA	NA	0.0002278	NA	0.0002788	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Sulcia"	"G"	24823	4	1	NA	NA	NA	2	4	2	NA	NA	NA	1	NA	0.0004574	0.0003102	NA	NA	NA	0.0002278	0.0004574	0.0002788	NA	NA	NA	0.0001169	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Brownia"	"G"	24822	3	1	NA	NA	NA	3	2	NA	NA	NA	NA	3	NA	0.0003506	0.0003102	NA	NA	NA	0.0003417	0.0002287	NA	NA	NA	NA	0.0003506	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"NS7 marine group"	"F"	24979	20	4	NA	1	NA	20	18	4	NA	NA	3	3	1	0.1239	0.001241	NA	0.1239	NA	0.002278	0.002058	0.0005576	NA	NA	0.002158	0.0003506	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferiaceae"	"F"	24981	11	1	NA	NA	NA	1	7	1	NA	NA	NA	11	NA	0.001285	0.0003102	NA	NA	NA	0.0001139	0.0008005	0.0001394	NA	NA	NA	0.001285	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferia"	"G"	24982	11	1	NA	NA	NA	1	7	1	NA	NA	NA	11	NA	0.001285	0.0003102	NA	NA	NA	0.0001139	0.0008005	0.0001394	NA	NA	NA	0.001285	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Schleiferiaceae"
"Flavobacteriales Incertae Sedis"	"F"	24977	3	1	NA	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.0003506	0.0003102	NA	NA	NA	NA	0.0002287	NA	NA	NA	NA	0.0003506	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Ichthyobacterium"	"G"	24978	3	1	NA	NA	NA	NA	2	NA	NA	NA	NA	3	NA	0.0003506	0.0003102	NA	NA	NA	NA	0.0002287	NA	NA	NA	NA	0.0003506	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriales&nbsp;Incertae&nbsp;Sedis"
"Chitinophagales"	"O"	24665	7881	4058	509	10	6	7881	5063	2561	36	2	622	3373	348	1.259	1.259	1.041	1.239	0.463	0.8976	0.579	0.357	0.002127	0.25	0.4475	0.3942	0.7534	"Bacteria>Bacteroidetes>Bacteroidia"
"Chitinophagaceae"	"F"	24667	6791	3704	464	7	5	6791	4051	1973	32	1	481	2245	259	1.149	1.149	0.9492	0.8674	0.3858	0.7734	0.4633	0.275	0.001891	0.125	0.3461	0.2623	0.5607	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Dinghuibacter"	"G"	24673	4495	1761	222	NA	NA	4495	1987	623	16	NA	41	191	82	0.5462	0.5462	0.4541	NA	NA	0.5119	0.2272	0.08684	0.0009454	NA	0.0295	0.02232	0.1775	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Sediminibacterium"	"G"	24693	1090	1090	133	2	2	664	541	396	7	1	159	644	89	0.3381	0.3381	0.2721	0.2478	0.1543	0.07562	0.06187	0.0552	0.0004136	0.125	0.1144	0.07526	0.1927	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"G"	24700	567	311	49	NA	NA	566	528	332	5	NA	126	567	30	0.1002	0.09646	0.1002	NA	NA	0.06446	0.06038	0.04628	0.0002954	NA	0.09065	0.06626	0.06495	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Ferruginibacter"	"G"	24674	273	125	18	NA	NA	273	232	136	NA	NA	42	217	21	0.04546	0.03877	0.03682	NA	NA	0.03109	0.02653	0.01896	NA	NA	0.03022	0.02536	0.04546	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter"	"G"	24679	194	100	14	NA	1	194	144	91	NA	NA	22	126	9	0.07716	0.03102	0.02864	NA	0.07716	0.02209	0.01647	0.01268	NA	NA	0.01583	0.01472	0.01948	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	179	63	6	1	NA	177	179	159	NA	NA	40	135	6	0.1239	0.01954	0.01227	0.1239	NA	0.02016	0.02047	0.02216	NA	NA	0.02878	0.01578	0.01299	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Taibaiella"	"G"	24695	53	26	3	1	NA	44	53	19	NA	NA	9	40	2	0.1239	0.008064	0.006137	0.1239	NA	0.005011	0.006061	0.002648	NA	NA	0.006475	0.004674	0.00433	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	33	16	2	NA	NA	33	24	6	1	NA	3	19	1	0.004963	0.004963	0.004091	NA	NA	0.003758	0.002745	0.0008364	5.909e-05	NA	0.002158	0.00222	0.002165	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niastella"	"G"	24687	23	15	NA	NA	NA	23	18	9	NA	NA	4	11	3	0.006495	0.004653	NA	NA	NA	0.002619	0.002058	0.001255	NA	NA	0.002878	0.001285	0.006495	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	40	12	NA	NA	NA	22	33	10	NA	NA	4	40	4	0.00866	0.003722	NA	NA	NA	0.002506	0.003774	0.001394	NA	NA	0.002878	0.004674	0.00866	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
