"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Sphingobium sp. MI1205"	"S"	407020	2	1	NA	NA	NA	1	2	1	1	NA	1	1	NA	0.0008076	0.0003736	NA	NA	NA	0.0001395	0.0002838	0.0001631	5.915e-05	NA	0.0008076	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. EP60837"	"S"	1855519	9	1	NA	NA	NA	6	2	9	NA	NA	3	1	NA	0.002423	0.0003736	NA	NA	NA	0.0008371	0.0002838	0.001468	NA	NA	0.002423	0.0001341	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingomonas sp. KC8"	"S"	1030157	345	345	39	NA	NA	324	203	274	6	NA	156	302	7	0.1289	0.1289	0.09503	NA	NA	0.0452	0.02881	0.04468	0.0003549	NA	0.126	0.0405	0.0183	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas panacis"	"S"	1560345	150	130	5	NA	NA	33	24	147	3	NA	26	33	150	0.3921	0.04856	0.01218	NA	NA	0.004604	0.003406	0.02397	0.0001774	NA	0.021	0.004426	0.3921	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. JJ-A5"	"S"	1921510	137	130	14	NA	NA	137	82	109	2	1	31	52	19	0.2045	0.04856	0.03411	NA	NA	0.01911	0.01164	0.01778	0.0001183	0.2045	0.02504	0.006974	0.04966	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sanxanigenens"	"S"	397260	124	88	15	NA	NA	124	68	105	4	NA	34	48	1	0.03655	0.03287	0.03655	NA	NA	0.0173	0.009649	0.01712	0.0002366	NA	0.02746	0.006437	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas koreensis"	"S"	93064	197	83	16	NA	NA	105	68	197	2	NA	39	49	8	0.03899	0.03101	0.03899	NA	NA	0.01465	0.009649	0.03213	0.0001183	NA	0.0315	0.006571	0.02091	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. Cra20"	"S"	1327635	130	58	14	NA	NA	72	45	130	NA	NA	14	27	6	0.03411	0.02167	0.03411	NA	NA	0.01004	0.006386	0.0212	NA	NA	0.01131	0.003621	0.01568	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LM7"	"S"	1938607	261	16	4	1	NA	28	20	48	261	NA	18	32	5	0.2004	0.005977	0.009747	0.2004	NA	0.003906	0.002838	0.007828	0.01544	NA	0.01454	0.004291	0.01307	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas taxi"	"S"	1549858	25	14	3	NA	NA	22	14	25	NA	NA	6	14	10	0.02614	0.00523	0.00731	NA	NA	0.003069	0.001987	0.004077	NA	NA	0.004846	0.001878	0.02614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LK11"	"S"	1390395	31	13	1	NA	NA	17	16	31	NA	NA	3	9	NA	0.005055	0.004856	0.002437	NA	NA	0.002372	0.00227	0.005055	NA	NA	0.002423	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas hengshuiensis"	"S"	1609977	67	13	2	NA	NA	24	15	67	1	NA	8	9	NA	0.01093	0.004856	0.004874	NA	NA	0.003348	0.002129	0.01093	5.915e-05	NA	0.006461	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas melonis"	"S"	152682	28	7	NA	NA	NA	28	NA	9	3	NA	NA	7	NA	0.003906	0.002615	NA	NA	NA	0.003906	NA	0.001468	0.0001774	NA	NA	0.0009388	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. MM-1"	"S"	745310	9	2	NA	NA	NA	9	2	8	NA	NA	7	3	NA	0.005653	0.0007471	NA	NA	NA	0.001256	0.0002838	0.001305	NA	NA	0.005653	0.0004023	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. NIC1"	"S"	1961362	6	1	NA	NA	NA	NA	NA	6	NA	NA	1	NA	NA	0.0009785	0.0003736	NA	NA	NA	NA	NA	0.0009785	NA	NA	0.0008076	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Novosphingobium aromaticivorans"	"S"	48935	1213	717	98	NA	1	736	449	1213	5	NA	227	375	11	0.2678	0.2678	0.2388	NA	0.1524	0.1027	0.06371	0.1978	0.0002957	NA	0.1833	0.05029	0.02875	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium resinovorum"	"S"	158500	326	207	30	NA	2	174	128	326	1	NA	79	95	NA	0.3049	0.07733	0.0731	NA	0.3049	0.02428	0.01816	0.05316	5.915e-05	NA	0.0638	0.01274	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium sp. PP1Y"	"S"	702113	15	12	NA	NA	1	15	8	9	NA	NA	8	5	NA	0.1524	0.004483	NA	NA	0.1524	0.002093	0.001135	0.001468	NA	NA	0.006461	0.0006705	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans"	"S"	205844	15	10	NA	NA	NA	7	8	15	1	NA	2	9	NA	0.003736	0.003736	NA	NA	NA	0.0009766	0.001135	0.002446	5.915e-05	NA	0.001615	0.001207	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Sphingorhabdus sp. M41"	"S"	1806885	109	92	21	NA	NA	94	70	109	1	NA	47	73	4	0.05117	0.03437	0.05117	NA	NA	0.01311	0.009933	0.01778	5.915e-05	NA	0.03796	0.00979	0.01046	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Sphingorhabdus flavimaris"	"S"	266812	23	23	1	NA	NA	12	6	5	1	NA	NA	NA	NA	0.008592	0.008592	0.002437	NA	NA	0.001674	0.0008514	0.0008154	5.915e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Blastomonas sp. RAC04"	"S"	1842535	232	160	26	NA	NA	183	109	232	1	NA	87	107	1	0.07026	0.05977	0.06336	NA	NA	0.02553	0.01547	0.03783	5.915e-05	NA	0.07026	0.01435	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Blastomonas"
"Citromicrobium sp. JL477"	"S"	1634516	112	58	7	NA	NA	87	76	112	6	NA	30	45	2	0.02423	0.02167	0.01706	NA	NA	0.01214	0.01078	0.01826	0.0003549	NA	0.02423	0.006035	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Citromicrobium"
"Zymomonas mobilis"	"S"	542	62	52	7	NA	NA	62	42	54	4	NA	12	29	NA	0.01943	0.01943	0.01706	NA	NA	0.00865	0.00596	0.008806	0.0002366	NA	0.009691	0.003889	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Zymomonas"
"Altererythrobacter epoxidivorans"	"S"	361183	247	247	38	NA	NA	223	148	211	1	NA	126	198	6	0.1018	0.09227	0.0926	NA	NA	0.03111	0.021	0.03441	5.915e-05	NA	0.1018	0.02655	0.01568	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter dongtanensis"	"S"	692370	127	103	12	NA	NA	127	61	104	NA	NA	32	39	1	0.03848	0.03848	0.02924	NA	NA	0.01772	0.008656	0.01696	NA	NA	0.02584	0.00523	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter atlanticus"	"S"	1267766	101	101	12	NA	NA	90	56	87	1	NA	30	44	NA	0.03773	0.03773	0.02924	NA	NA	0.01256	0.007947	0.01419	5.915e-05	NA	0.02423	0.005901	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter ishigakiensis"	"S"	476157	74	35	4	NA	NA	53	27	74	NA	NA	18	23	2	0.01454	0.01307	0.009747	NA	NA	0.007394	0.003831	0.01207	NA	NA	0.01454	0.003084	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter marensis"	"S"	543877	35	35	4	NA	NA	27	20	18	NA	NA	9	11	NA	0.01307	0.01307	0.009747	NA	NA	0.003767	0.002838	0.002935	NA	NA	0.007268	0.001475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter namhicola"	"S"	645517	84	35	4	NA	NA	84	28	57	2	NA	12	16	1	0.01307	0.01307	0.009747	NA	NA	0.01172	0.003973	0.009295	0.0001183	NA	0.009691	0.002146	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Altererythrobacter mangrovi"	"S"	1982042	14	10	2	NA	NA	14	9	10	1	NA	5	10	NA	0.004874	0.003736	0.004874	NA	NA	0.001953	0.001277	0.001631	5.915e-05	NA	0.004038	0.001341	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Erythrobacter atlanticus"	"S"	1648404	169	137	17	NA	NA	124	87	169	7	NA	46	49	5	0.05118	0.05118	0.04143	NA	NA	0.0173	0.01235	0.02756	0.000414	NA	0.03715	0.006571	0.01307	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter flavus"	"S"	192812	50	50	6	NA	1	42	22	31	1	NA	25	32	1	0.1524	0.01868	0.01462	NA	0.1524	0.005859	0.003122	0.005055	5.915e-05	NA	0.02019	0.004291	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter gangjinensis"	"S"	502682	54	37	5	NA	NA	47	34	54	NA	NA	18	26	2	0.01454	0.01382	0.01218	NA	NA	0.006557	0.004825	0.008806	NA	NA	0.01454	0.003487	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter litoralis"	"S"	39960	25	12	3	NA	NA	20	10	25	1	NA	17	14	NA	0.01373	0.004483	0.00731	NA	NA	0.00279	0.001419	0.004077	5.915e-05	NA	0.01373	0.001878	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter seohaensis"	"S"	266951	16	4	1	NA	NA	4	1	16	NA	NA	5	5	NA	0.004038	0.001494	0.002437	NA	NA	0.000558	0.0001419	0.002609	NA	NA	0.004038	0.0006705	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Croceicoccus marinus"	"S"	450378	115	58	4	NA	NA	115	51	87	1	NA	32	26	10	0.02614	0.02167	0.009747	NA	NA	0.01604	0.007237	0.01419	5.915e-05	NA	0.02584	0.003487	0.02614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Croceicoccus"
"Croceicoccus naphthovorans"	"S"	1348774	49	18	1	NA	NA	49	16	10	NA	1	4	11	NA	0.2045	0.006724	0.002437	NA	NA	0.006836	0.00227	0.001631	NA	0.2045	0.00323	0.001475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Croceicoccus"
"Porphyrobacter sp. LM 6"	"S"	1896196	31	31	6	NA	NA	11	16	19	NA	NA	15	14	6	0.01568	0.01158	0.01462	NA	NA	0.001535	0.00227	0.003098	NA	NA	0.01211	0.001878	0.01568	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Porphyrobacter"
"Porphyrobacter HT-58-2"	"S"	2023229	19	3	2	NA	NA	8	11	19	NA	1	11	6	11	0.2045	0.001121	0.004874	NA	NA	0.001116	0.001561	0.003098	NA	0.2045	0.008884	0.0008046	0.02875	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Porphyrobacter"
"Porphyrobacter neustonensis"	"S"	1112	49	1	2	NA	NA	31	15	49	NA	NA	20	12	NA	0.01615	0.0003736	0.004874	NA	NA	0.004325	0.002129	0.007991	NA	NA	0.01615	0.001609	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Porphyrobacter"
"Devosia sp. A16"	"S"	1736675	742	158	17	NA	1	407	277	742	4	NA	164	282	1	0.1524	0.05902	0.04143	NA	0.1524	0.05678	0.03931	0.121	0.0002366	NA	0.1324	0.03782	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Devosia"
"Devosia sp. I507"	"S"	2083786	279	131	13	NA	NA	158	91	279	10	NA	49	105	3	0.04894	0.04894	0.03168	NA	NA	0.02204	0.01291	0.0455	0.0005915	NA	0.03957	0.01408	0.007841	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Devosia"
"Devosia sp. H5989"	"S"	1643450	296	29	2	NA	1	71	59	296	2	NA	49	101	NA	0.1524	0.01083	0.004874	NA	0.1524	0.009905	0.008372	0.04827	0.0001183	NA	0.03957	0.01354	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Devosia"
"Rhodomicrobium vannielii"	"S"	1069	444	289	41	NA	NA	300	226	444	1	NA	91	103	8	0.108	0.108	0.09991	NA	NA	0.04185	0.03207	0.07241	5.915e-05	NA	0.07349	0.01381	0.02091	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Rhodomicrobium"
"Hyphomicrobium nitrativorans"	"S"	1427356	550	93	6	NA	NA	346	229	550	193	NA	142	179	7	0.1147	0.03474	0.01462	NA	NA	0.04827	0.0325	0.08969	0.01142	NA	0.1147	0.02401	0.0183	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Hyphomicrobium"
"Hyphomicrobium denitrificans"	"S"	53399	306	77	22	NA	NA	118	95	306	3	NA	50	87	1	0.05361	0.02876	0.05361	NA	NA	0.01646	0.01348	0.0499	0.0001774	NA	0.04038	0.01167	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Hyphomicrobium"
"Hyphomicrobium sp. MC1"	"S"	717785	336	38	9	NA	NA	110	76	336	3	NA	56	97	NA	0.05479	0.0142	0.02193	NA	NA	0.01535	0.01078	0.05479	0.0001774	NA	0.04523	0.01301	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Hyphomicrobium"
"Rhodoplanes sp. Z2-YC6860"	"S"	674703	434	107	11	NA	NA	185	126	434	8	1	122	170	2	0.2045	0.03997	0.0268	NA	NA	0.02581	0.01788	0.07077	0.0004732	0.2045	0.09853	0.0228	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Rhodoplanes"
"Candidatus Filomicrobium marinum"	"S"	1608628	193	41	5	NA	NA	64	47	193	20	NA	34	55	3	0.03147	0.01532	0.01218	NA	NA	0.008929	0.006669	0.03147	0.001183	NA	0.02746	0.007376	0.007841	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Filomicrobium"
"Blastochloris viridis"	"S"	1079	116	23	5	NA	NA	44	35	116	76	NA	41	50	1	0.03311	0.008592	0.01218	NA	NA	0.006139	0.004967	0.01892	0.004495	NA	0.03311	0.006705	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Blastochloris"
"Pelagibacterium halotolerans"	"S"	531813	37	5	3	NA	NA	19	10	37	3	NA	5	14	NA	0.00731	0.001868	0.00731	NA	NA	0.002651	0.001419	0.006034	0.0001774	NA	0.004038	0.001878	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae>Pelagibacterium"
"Pseudorhodoplanes sinuspersici"	"S"	1235591	815	413	59	NA	NA	529	371	815	35	NA	169	240	17	0.1543	0.1543	0.1438	NA	NA	0.0738	0.05265	0.1329	0.00207	NA	0.1365	0.03219	0.04444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Pseudorhodoplanes"
"Hartmannibacter diazotrophicus"	"S"	1482074	94	54	10	NA	NA	68	39	94	NA	NA	25	18	NA	0.02437	0.02017	0.02437	NA	NA	0.009487	0.005534	0.01533	NA	NA	0.02019	0.002414	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Hartmannibacter"
"Methyloceanibacter caenitepidi"	"S"	1384459	392	44	6	NA	NA	162	133	392	10	NA	98	171	7	0.07915	0.01644	0.01462	NA	NA	0.0226	0.01887	0.06393	0.0005915	NA	0.07915	0.02293	0.0183	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Methyloceanibacter"
"Liberibacter crescens"	"S"	1273132	277	137	16	NA	NA	169	110	277	7	NA	66	103	9	0.0533	0.05118	0.03899	NA	NA	0.02358	0.01561	0.04517	0.000414	NA	0.0533	0.01381	0.02352	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter solanacearum"	"S"	556287	133	62	8	NA	NA	110	94	133	2	NA	33	83	2	0.02665	0.02316	0.01949	NA	NA	0.01535	0.01334	0.02169	0.0001183	NA	0.02665	0.01113	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter asiaticus"	"S"	34021	59	17	2	NA	NA	22	23	59	18	NA	3	45	1	0.009621	0.006351	0.004874	NA	NA	0.003069	0.003264	0.009621	0.001065	NA	0.002423	0.006035	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter americanus"	"S"	309868	37	10	2	NA	NA	17	16	37	2	NA	7	13	10	0.02614	0.003736	0.004874	NA	NA	0.002372	0.00227	0.006034	0.0001183	NA	0.005653	0.001743	0.02614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Candidatus Liberibacter africanus"	"S"	34020	21	4	2	NA	NA	15	10	21	10	NA	5	4	1	0.004874	0.001494	0.004874	NA	NA	0.002093	0.001419	0.003425	0.0005915	NA	0.004038	0.0005364	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter"
"Agrobacterium rhizogenes"	"S"	359	147	23	4	NA	NA	29	24	41	147	NA	4	38	2	0.009747	0.008592	0.009747	NA	NA	0.004046	0.003406	0.006686	0.008695	NA	0.00323	0.005096	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium vitis"	"S"	373	403	8	4	NA	NA	113	62	403	3	NA	32	118	4	0.06572	0.002988	0.009747	NA	NA	0.01576	0.008798	0.06572	0.0001774	NA	0.02584	0.01582	0.01046	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium tumefaciens complex"	"S"	1183400	45	2	NA	NA	NA	3	NA	45	2	NA	3	2	NA	0.007338	0.0007471	NA	NA	NA	0.0004185	NA	0.007338	0.0001183	NA	0.002423	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Agrobacterium tumefaciens"	"S"	358	29	2	NA	NA	NA	2	NA	29	2	NA	3	2	NA	0.004729	0.0007471	NA	NA	NA	0.000279	NA	0.004729	0.0001183	NA	0.002423	0.0002682	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium>Agrobacterium&nbsp;tumefaciens&nbsp;complex"
"Agrobacterium sp. RAC06"	"S"	1842536	157	2	3	NA	NA	11	36	157	NA	1	10	34	NA	0.2045	0.0007471	0.00731	NA	NA	0.001535	0.005109	0.0256	NA	0.2045	0.008076	0.00456	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Rhizobium sp. NT-26"	"S"	1125847	66	13	2	NA	NA	31	20	66	1	NA	11	29	2	0.01076	0.004856	0.004874	NA	NA	0.004325	0.002838	0.01076	5.915e-05	NA	0.008884	0.003889	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium etli"	"S"	29449	41	10	1	NA	NA	19	16	41	5	NA	9	15	4	0.01046	0.003736	0.002437	NA	NA	0.002651	0.00227	0.006686	0.0002957	NA	0.007268	0.002012	0.01046	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium phaseoli"	"S"	396	26	3	3	NA	1	6	4	26	NA	NA	7	5	NA	0.1524	0.001121	0.00731	NA	0.1524	0.0008371	0.0005676	0.00424	NA	NA	0.005653	0.0006705	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. ACO-34A"	"S"	1571470	325	2	4	NA	NA	42	29	325	1	NA	31	38	1	0.053	0.0007471	0.009747	NA	NA	0.005859	0.004115	0.053	5.915e-05	NA	0.02504	0.005096	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium leguminosarum"	"S"	384	26	1	1	NA	1	7	5	26	NA	1	3	7	1	0.2045	0.0003736	0.002437	NA	0.1524	0.0009766	0.0007095	0.00424	NA	0.2045	0.002423	0.0009388	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Neorhizobium galegae"	"S"	399	340	4	2	NA	NA	44	33	340	NA	1	17	44	2	0.2045	0.001494	0.004874	NA	NA	0.006139	0.004683	0.05545	NA	0.2045	0.01373	0.005901	0.005228	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Neorhizobium"
"Shinella sp. HZN7"	"S"	879274	137	64	11	NA	NA	105	79	137	5	NA	24	53	4	0.0268	0.02391	0.0268	NA	NA	0.01465	0.01121	0.02234	0.0002957	NA	0.01938	0.007108	0.01046	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Shinella"
"Sinorhizobium sp. RAC02"	"S"	1842534	154	12	NA	NA	NA	30	14	154	NA	NA	9	19	NA	0.02511	0.004483	NA	NA	NA	0.004185	0.001987	0.02511	NA	NA	0.007268	0.002548	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium"
"Sinorhizobium fredii"	"S"	380	31	6	2	NA	NA	12	13	31	NA	NA	1	9	1	0.005055	0.002241	0.004874	NA	NA	0.001674	0.001845	0.005055	NA	NA	0.0008076	0.001207	0.002614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium>Sinorhizobium&nbsp;fredii&nbsp;group"
