"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Belliella baltica"	"S"	232259	524	194	29	NA	NA	348	524	113	NA	NA	32	137	16	0.06544	0.06499	0.06209	NA	NA	0.04159	0.06544	0.01647	NA	NA	0.02243	0.01539	0.03546	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella"
"Cyclobacterium"	"G"	68288	405	31	7	NA	NA	290	405	177	NA	NA	14	171	34	0.07536	0.01039	0.01499	NA	NA	0.03465	0.05058	0.0258	NA	NA	0.009813	0.0192	0.07536	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Cyclobacterium amurskyense"	"S"	320787	404	31	7	NA	NA	290	404	167	NA	NA	14	171	34	0.07536	0.01039	0.01499	NA	NA	0.03465	0.05045	0.02434	NA	NA	0.009813	0.0192	0.07536	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Echinicola"	"G"	390846	477	233	NA	NA	1	241	307	477	NA	NA	1	299	8	0.07924	0.07806	NA	NA	0.07924	0.0288	0.03834	0.06952	NA	NA	0.0007009	0.03358	0.01773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Echinicola vietnamensis"	"S"	390884	475	233	NA	NA	1	232	284	475	NA	NA	NA	295	NA	0.07924	0.07806	NA	NA	0.07924	0.02772	0.03547	0.06923	NA	NA	NA	0.03313	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"Aquiflexum"	"G"	280472	12	3	1	NA	NA	4	10	5	NA	NA	NA	12	1	0.002216	0.001005	0.002141	NA	NA	0.000478	0.001249	0.0007287	NA	NA	NA	0.001348	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Aquiflexum balticum"	"S"	280473	12	3	1	NA	NA	4	10	5	NA	NA	NA	12	1	0.002216	0.001005	0.002141	NA	NA	0.000478	0.001249	0.0007287	NA	NA	NA	0.001348	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum"
"Persicobacteraceae"	"F"	1853234	1141	134	22	NA	NA	869	1141	474	3	NA	81	761	80	0.1773	0.04489	0.04711	NA	NA	0.1038	0.1425	0.06908	0.0001755	NA	0.05677	0.08546	0.1773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	1141	134	22	NA	NA	869	1141	474	3	NA	81	761	80	0.1773	0.04489	0.04711	NA	NA	0.1038	0.1425	0.06908	0.0001755	NA	0.05677	0.08546	0.1773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	1141	134	22	NA	NA	869	1141	474	3	NA	81	761	80	0.1773	0.04489	0.04711	NA	NA	0.1038	0.1425	0.06908	0.0001755	NA	0.05677	0.08546	0.1773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"unclassified Cytophagales"	"-"	1124781	462	106	13	1	NA	300	462	216	3	NA	31	179	27	0.1305	0.03551	0.02784	0.1305	NA	0.03585	0.0577	0.03148	0.0001755	NA	0.02173	0.0201	0.05984	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	438	90	11	1	NA	281	438	199	3	NA	22	132	24	0.1305	0.03015	0.02355	0.1305	NA	0.03358	0.0547	0.029	0.0001755	NA	0.01542	0.01482	0.0532	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	438	90	11	1	NA	281	438	199	3	NA	22	132	24	0.1305	0.03015	0.02355	0.1305	NA	0.03358	0.0547	0.029	0.0001755	NA	0.01542	0.01482	0.0532	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"unclassified Cytophagales (miscellaneous)"	"-"	1751870	47	16	2	NA	NA	19	24	17	NA	NA	9	47	3	0.006649	0.00536	0.004282	NA	NA	0.00227	0.002997	0.002478	NA	NA	0.006308	0.005278	0.006649	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Cytophagales bacterium TFI 002"	"S"	1945892	47	16	2	NA	NA	19	24	17	NA	NA	9	47	3	0.006649	0.00536	0.004282	NA	NA	0.00227	0.002997	0.002478	NA	NA	0.006308	0.005278	0.006649	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>unclassified&nbsp;Cytophagales&nbsp;(miscellaneous)"
"Bernardetiaceae"	"F"	1937968	226	95	17	NA	NA	114	226	42	1	NA	28	103	1	0.0364	0.03183	0.0364	NA	NA	0.01362	0.02822	0.006121	5.851e-05	NA	0.01963	0.01157	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	226	95	17	NA	NA	114	226	42	1	NA	28	103	1	0.0364	0.03183	0.0364	NA	NA	0.01362	0.02822	0.006121	5.851e-05	NA	0.01963	0.01157	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	226	95	17	NA	NA	114	226	42	1	NA	28	103	1	0.0364	0.03183	0.0364	NA	NA	0.01362	0.02822	0.006121	5.851e-05	NA	0.01963	0.01157	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Flavobacteriia"	"C"	117743	51739	20452	2631	55	55	39222	51739	22308	143	35	7129	38356	3782	8.383	6.852	5.633	7.18	4.358	4.687	6.461	3.251	0.008367	4.481	4.997	4.308	8.383	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	51739	20452	2631	55	55	39222	51739	22308	143	35	7129	38356	3782	8.383	6.852	5.633	7.18	4.358	4.687	6.461	3.251	0.008367	4.481	4.997	4.308	8.383	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	30885	10987	1541	36	49	21933	29924	14091	119	31	5614	30885	3086	6.84	3.681	3.3	4.7	3.883	2.621	3.737	2.054	0.006963	3.969	3.935	3.469	6.84	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Olleya"	"G"	336276	10691	3671	461	5	9	7800	10691	3944	30	NA	770	4957	456	1.335	1.23	0.9871	0.6527	0.7132	0.9321	1.335	0.5748	0.001755	NA	0.5397	0.5567	1.011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Olleya sp. Bg11-27"	"S"	2058135	10691	3671	461	5	9	7800	10691	3944	30	NA	770	4957	456	1.335	1.23	0.9871	0.6527	0.7132	0.9321	1.335	0.5748	0.001755	NA	0.5397	0.5567	1.011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Flavobacterium"	"G"	237	18382	2498	522	16	22	4699	6453	4868	72	23	3863	18382	2033	4.506	0.8369	1.118	2.089	1.743	0.5615	0.8059	0.7095	0.004213	2.945	2.708	2.064	4.506	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	9103	930	231	4	1	1482	1676	1956	35	7	1990	9103	1034	2.292	0.3116	0.4946	0.5222	0.07924	0.1771	0.2093	0.2851	0.002048	0.8963	1.395	1.022	2.292	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	1248	452	61	NA	4	845	1128	510	3	1	249	1248	159	0.3524	0.1514	0.1306	NA	0.317	0.101	0.1409	0.07433	0.0001755	0.128	0.1745	0.1402	0.3524	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	389	143	18	NA	2	132	181	112	2	1	77	389	81	0.1795	0.04791	0.03854	NA	0.1585	0.01577	0.0226	0.01632	0.000117	0.128	0.05397	0.04369	0.1795	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	1487	138	32	2	1	236	285	310	7	2	304	1487	141	0.3125	0.04623	0.06852	0.2611	0.07924	0.0282	0.03559	0.04518	0.0004096	0.2561	0.2131	0.167	0.3125	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	1166	93	25	1	2	268	294	239	5	2	276	1166	113	0.2561	0.03116	0.05353	0.1305	0.1585	0.03203	0.03672	0.03483	0.0002925	0.2561	0.1935	0.1309	0.2505	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	674	93	19	1	NA	243	291	257	1	1	130	674	64	0.1419	0.03116	0.04068	0.1305	NA	0.02904	0.03634	0.03746	5.851e-05	0.128	0.09112	0.07569	0.1419	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	262	56	7	NA	NA	32	59	82	2	NA	63	262	8	0.04416	0.01876	0.01499	NA	NA	0.003824	0.007368	0.01195	0.000117	NA	0.04416	0.02942	0.01773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	455	55	6	NA	2	104	92	69	1	NA	72	455	63	0.1585	0.01843	0.01285	NA	0.1585	0.01243	0.01149	0.01006	5.851e-05	NA	0.05047	0.0511	0.1396	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	984	47	83	NA	5	171	174	232	13	1	204	984	89	0.3962	0.01575	0.1777	NA	0.3962	0.02043	0.02173	0.03381	0.0007606	0.128	0.143	0.1105	0.1973	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	123	31	7	1	NA	73	123	45	NA	NA	9	64	8	0.1305	0.01039	0.01499	0.1305	NA	0.008723	0.01536	0.006559	NA	NA	0.006308	0.007188	0.01773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	71	25	4	NA	1	32	27	25	2	NA	16	71	7	0.07924	0.008375	0.008565	NA	0.07924	0.003824	0.003372	0.003644	0.000117	NA	0.01121	0.007974	0.01552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	388	20	9	NA	NA	190	388	150	NA	NA	44	299	20	0.04846	0.0067	0.01927	NA	NA	0.0227	0.04846	0.02186	NA	NA	0.03084	0.03358	0.04433	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0049"	"S"	2172098	89	19	3	NA	NA	47	69	20	1	NA	21	89	3	0.01472	0.006365	0.006424	NA	NA	0.005616	0.008617	0.002915	5.851e-05	NA	0.01472	0.009995	0.006649	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	118	16	6	2	NA	12	11	16	NA	1	15	118	33	0.2611	0.00536	0.01285	0.2611	NA	0.001434	0.001374	0.002332	NA	0.128	0.01051	0.01325	0.07314	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	130	14	7	NA	1	65	39	50	NA	NA	27	130	10	0.07924	0.00469	0.01499	NA	0.07924	0.007767	0.004871	0.007287	NA	NA	0.01892	0.0146	0.02216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	79	13	3	1	1	56	53	32	NA	1	18	79	2	0.1305	0.004355	0.006424	0.1305	0.07924	0.006692	0.006619	0.004664	NA	0.128	0.01262	0.008872	0.004433	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	1748	350	1	NA	1	704	1550	755	NA	1	341	1748	195	0.4322	0.1173	0.002141	NA	0.07924	0.08413	0.1936	0.11	NA	0.128	0.239	0.1963	0.4322	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0048"	"S"	2162713	15	2	NA	NA	1	6	12	7	NA	NA	6	15	2	0.07924	0.00067	NA	NA	0.07924	0.000717	0.001499	0.00102	NA	NA	0.004206	0.001685	0.004433	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Capnocytophaga"	"G"	1016	490	220	29	NA	3	323	382	212	1	1	89	490	22	0.2377	0.0737	0.06209	NA	0.2377	0.0386	0.04771	0.0309	5.851e-05	0.128	0.06238	0.05503	0.04876	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga sp. oral taxon 323"	"S"	1705617	411	147	24	NA	NA	189	223	113	NA	NA	75	411	16	0.05257	0.04925	0.05139	NA	NA	0.02259	0.02785	0.01647	NA	NA	0.05257	0.04616	0.03546	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga sputigena"	"S"	1019	90	49	NA	NA	NA	90	76	48	NA	1	10	36	1	0.128	0.01642	NA	NA	NA	0.01075	0.009491	0.006996	NA	0.128	0.007009	0.004043	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga gingivalis"	"S"	1017	35	9	1	NA	NA	18	35	19	NA	NA	2	16	1	0.004371	0.003015	0.002141	NA	NA	0.002151	0.004371	0.002769	NA	NA	0.001402	0.001797	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga canimorsus"	"S"	28188	24	7	2	NA	NA	15	24	10	NA	NA	NA	5	1	0.004282	0.002345	0.004282	NA	NA	0.001792	0.002997	0.001457	NA	NA	NA	0.0005615	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga haemolytica"	"S"	45243	16	6	NA	NA	NA	9	9	3	NA	NA	1	16	2	0.004433	0.00201	NA	NA	NA	0.001075	0.001124	0.0004372	NA	NA	0.0007009	0.001797	0.004433	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Siansivirga"	"G"	1204360	433	178	24	NA	NA	367	433	176	1	NA	23	167	10	0.05963	0.05963	0.05139	NA	NA	0.04386	0.05408	0.02565	5.851e-05	NA	0.01612	0.01875	0.02216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Siansivirga zeaxanthinifaciens"	"S"	762954	433	178	24	NA	NA	367	433	176	1	NA	23	167	10	0.05963	0.05963	0.05139	NA	NA	0.04386	0.05408	0.02565	5.851e-05	NA	0.01612	0.01875	0.02216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Siansivirga"
"Chryseobacterium"	"G"	59732	6549	1503	224	1	1	5050	6549	2767	2	NA	309	2282	288	0.8179	0.5035	0.4796	0.1305	0.07924	0.6035	0.8179	0.4033	0.000117	NA	0.2166	0.2563	0.6383	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Chryseobacterium sp. StRB126"	"S"	878220	302	41	6	NA	NA	168	302	58	1	NA	6	25	10	0.03772	0.01374	0.01285	NA	NA	0.02008	0.03772	0.008453	5.851e-05	NA	0.004206	0.002808	0.02216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium indologenes"	"S"	253	97	97	16	NA	NA	75	48	57	NA	NA	17	69	NA	0.03426	0.0325	0.03426	NA	NA	0.008962	0.005995	0.008308	NA	NA	0.01192	0.007749	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium taklimakanense"	"S"	536441	6160	1048	198	1	1	4761	6160	2334	NA	NA	281	2153	274	0.7693	0.3511	0.424	0.1305	0.07924	0.5689	0.7693	0.3402	NA	NA	0.197	0.2418	0.6073	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium glaciei"	"S"	1685010	32	8	1	NA	NA	20	32	11	NA	NA	4	14	NA	0.003996	0.00268	0.002141	NA	NA	0.00239	0.003996	0.001603	NA	NA	0.002804	0.001572	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium camelliae"	"S"	1265445	303	303	1	NA	NA	NA	1	288	1	NA	NA	NA	NA	0.1015	0.1015	0.002141	NA	NA	NA	0.0001249	0.04198	5.851e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. 6424"	"S"	2039166	3	2	NA	NA	NA	3	2	1	NA	NA	NA	3	1	0.002216	0.00067	NA	NA	NA	0.0003585	0.0002498	0.0001457	NA	NA	NA	0.0003369	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. T16E-39"	"S"	2015076	18	1	NA	NA	NA	18	NA	14	NA	NA	NA	13	NA	0.002151	0.000335	NA	NA	NA	0.002151	NA	0.00204	NA	NA	NA	0.00146	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium piperi"	"S"	558152	3	1	NA	NA	NA	3	2	NA	NA	NA	NA	2	1	0.002216	0.000335	NA	NA	NA	0.0003585	0.0002498	NA	NA	NA	NA	0.0002246	0.002216	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Tenacibaculum"	"G"	104267	915	130	23	2	1	617	915	328	NA	NA	28	260	36	0.2611	0.04355	0.04925	0.2611	0.07924	0.07373	0.1143	0.04781	NA	NA	0.01963	0.0292	0.07979	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum jejuense"	"S"	584609	337	66	16	NA	1	204	337	93	NA	NA	10	78	4	0.07924	0.02211	0.03426	NA	0.07924	0.02438	0.04209	0.01355	NA	NA	0.007009	0.00876	0.008866	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum dicentrarchi"	"S"	669041	39	39	3	NA	NA	28	39	31	NA	NA	4	16	NA	0.01307	0.01307	0.006424	NA	NA	0.003346	0.004871	0.004518	NA	NA	0.002804	0.001797	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum maritimum"	"S"	107401	529	16	4	1	NA	376	529	199	NA	NA	10	148	24	0.1305	0.00536	0.008565	0.1305	NA	0.04493	0.06606	0.029	NA	NA	0.007009	0.01662	0.0532	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum sp. SZ-18"	"S"	754423	14	5	NA	1	NA	3	4	4	NA	NA	3	14	8	0.1305	0.001675	NA	0.1305	NA	0.0003585	0.0004995	0.000583	NA	NA	0.002103	0.001572	0.01773	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
