"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Sagittula"	"G"	58842	8	4	2	NA	NA	8	3	8	1	NA	3	1	1	0.003864	0.001176	0.003864	NA	NA	0.0008504	0.0003208	0.001031	5.848e-05	NA	0.002005	0.0001087	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sagittula sp. P11"	"S"	2009329	8	4	2	NA	NA	8	3	8	1	NA	3	1	1	0.003864	0.001176	0.003864	NA	NA	0.0008504	0.0003208	0.001031	5.848e-05	NA	0.002005	0.0001087	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sagittula"
"Thalassococcus"	"G"	436357	23	4	1	NA	NA	10	7	23	NA	NA	4	2	NA	0.002963	0.001176	0.001932	NA	NA	0.001063	0.0007485	0.002963	NA	NA	0.002674	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus sp. SH-1"	"S"	2109625	23	4	1	NA	NA	10	7	23	NA	NA	4	2	NA	0.002963	0.001176	0.001932	NA	NA	0.001063	0.0007485	0.002963	NA	NA	0.002674	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thalassococcus"
"Sulfitobacter"	"G"	60136	21	3	2	NA	NA	13	13	21	NA	NA	4	8	NA	0.003864	0.0008816	0.003864	NA	NA	0.001382	0.00139	0.002705	NA	NA	0.002674	0.0008698	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sulfitobacter pseudonitzschiae"	"S"	1402135	19	3	1	NA	NA	12	13	19	NA	NA	2	5	NA	0.002447	0.0008816	0.001932	NA	NA	0.001276	0.00139	0.002447	NA	NA	0.001337	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Tateyamaria"	"G"	299261	6	2	NA	NA	NA	3	5	6	1	NA	3	4	1	0.002068	0.0005878	NA	NA	NA	0.0003189	0.0005347	0.0007729	5.848e-05	NA	0.002005	0.0004349	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria omphalii"	"S"	299262	6	2	NA	NA	NA	3	5	6	1	NA	3	4	1	0.002068	0.0005878	NA	NA	NA	0.0003189	0.0005347	0.0007729	5.848e-05	NA	0.002005	0.0004349	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Tateyamaria"
"Pelagibaca"	"G"	360528	52	2	1	NA	NA	16	7	52	NA	NA	8	9	1	0.006698	0.0005878	0.001932	NA	NA	0.001701	0.0007485	0.006698	NA	NA	0.005347	0.0009785	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagibaca abyssi"	"S"	1250539	52	2	1	NA	NA	16	7	52	NA	NA	8	9	1	0.006698	0.0005878	0.001932	NA	NA	0.001701	0.0007485	0.006698	NA	NA	0.005347	0.0009785	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pelagibaca"
"Thiobacimonas"	"G"	1701761	30	2	3	NA	NA	25	7	30	1	NA	9	12	1	0.006016	0.0005878	0.005795	NA	NA	0.002657	0.0007485	0.003864	5.848e-05	NA	0.006016	0.001305	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thiobacimonas profunda"	"S"	1229727	30	2	3	NA	NA	25	7	30	1	NA	9	12	1	0.006016	0.0005878	0.005795	NA	NA	0.002657	0.0007485	0.003864	5.848e-05	NA	0.006016	0.001305	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thiobacimonas"
"Yangia"	"G"	354203	4	1	NA	NA	NA	2	2	4	NA	NA	NA	2	NA	0.0005153	0.0002939	NA	NA	NA	0.0002126	0.0002139	0.0005153	NA	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia sp. CCB-MM3"	"S"	1792508	4	1	NA	NA	NA	2	2	4	NA	NA	NA	2	NA	0.0005153	0.0002939	NA	NA	NA	0.0002126	0.0002139	0.0005153	NA	NA	NA	0.0002174	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Hyphomonadaceae"	"F"	69657	542	256	32	NA	NA	371	230	542	158	NA	119	180	14	0.07954	0.07523	0.06182	NA	NA	0.03944	0.02459	0.06982	0.00924	NA	0.07954	0.01957	0.02895	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales"
"Hyphomonas"	"G"	85	198	107	15	NA	NA	117	69	198	66	NA	40	55	6	0.03144	0.03144	0.02898	NA	NA	0.01244	0.007378	0.0255	0.00386	NA	0.02674	0.00598	0.01241	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hyphomonas neptunium"	"S"	81032	186	98	14	NA	NA	107	63	186	1	NA	36	42	6	0.0288	0.0288	0.02705	NA	NA	0.01137	0.006737	0.02396	5.848e-05	NA	0.02406	0.004566	0.01241	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas sp. Mor2"	"S"	1906738	65	8	1	NA	NA	7	4	7	65	NA	2	13	NA	0.003801	0.002351	0.001932	NA	NA	0.0007441	0.0004277	0.0009017	0.003801	NA	0.001337	0.001413	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Maricaulis"	"G"	74317	153	65	10	NA	NA	112	76	153	52	NA	42	56	4	0.02807	0.0191	0.01932	NA	NA	0.01191	0.008127	0.01971	0.003041	NA	0.02807	0.006088	0.008271	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Maricaulis maris"	"S"	74318	153	65	10	NA	NA	112	76	153	52	NA	42	56	4	0.02807	0.0191	0.01932	NA	NA	0.01191	0.008127	0.01971	0.003041	NA	0.02807	0.006088	0.008271	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis"
"Hirschia"	"G"	2723	74	26	2	NA	NA	56	37	74	NA	NA	16	33	NA	0.01069	0.007641	0.003864	NA	NA	0.005953	0.003957	0.009532	NA	NA	0.01069	0.003588	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hirschia baltica"	"S"	2724	74	26	2	NA	NA	56	37	74	NA	NA	16	33	NA	0.01069	0.007641	0.003864	NA	NA	0.005953	0.003957	0.009532	NA	NA	0.01069	0.003588	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia"
"Sphingomonadales"	"O"	204457	13984	13984	1739	3	14	12563	7602	11804	930	10	5373	9163	572	4.11	4.11	3.359	0.3464	1.031	1.335	0.8129	1.521	0.05439	1.205	3.591	0.9962	1.183	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	41297	12433	12433	1548	2	13	10818	6563	10162	898	8	4702	8222	497	3.654	3.654	2.99	0.2309	0.9573	1.15	0.7018	1.309	0.05252	0.9639	3.143	0.8939	1.028	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Sphingopyxis"	"G"	165697	7066	7066	849	NA	6	5760	3354	4715	68	4	3018	5158	167	2.077	2.077	1.64	NA	0.4418	0.6123	0.3587	0.6074	0.003977	0.4819	2.017	0.5608	0.3453	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis sp. LPB0140"	"S"	1913578	3670	3670	414	NA	3	3031	1841	2734	30	1	1723	2884	97	1.152	1.079	0.7998	NA	0.2209	0.3222	0.1969	0.3522	0.001754	0.1205	1.152	0.3136	0.2006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis fribergensis"	"S"	1515612	1593	1593	211	NA	NA	1333	756	1084	13	1	759	1273	36	0.5073	0.4681	0.4076	NA	NA	0.1417	0.08084	0.1396	0.0007603	0.1205	0.5073	0.1384	0.07444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis macrogoltabida"	"S"	33050	693	693	82	NA	NA	505	330	441	7	1	298	474	19	0.2037	0.2037	0.1584	NA	NA	0.05368	0.03529	0.05681	0.0004094	0.1205	0.1992	0.05153	0.03929	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis"	"S"	117207	190	190	22	NA	NA	133	54	35	1	NA	9	26	1	0.05584	0.05584	0.0425	NA	NA	0.01414	0.005774	0.004508	5.848e-05	NA	0.006016	0.002827	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. 113P3"	"S"	292913	86	86	11	NA	1	55	13	24	NA	NA	10	21	NA	0.07364	0.02527	0.02125	NA	0.07364	0.005846	0.00139	0.003092	NA	NA	0.006684	0.002283	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis terrae"	"S"	33052	27	27	4	NA	NA	16	24	27	2	NA	8	14	NA	0.007935	0.007935	0.007727	NA	NA	0.001701	0.002566	0.003478	0.000117	NA	0.005347	0.001522	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. QXT-31"	"S"	1357916	19	19	5	NA	1	18	5	15	NA	1	6	6	1	0.1205	0.005584	0.009659	NA	0.07364	0.001913	0.0005347	0.001932	NA	0.1205	0.004011	0.0006523	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingobium"	"G"	165695	2015	2015	263	NA	3	1662	1021	1147	19	2	530	1071	52	0.5922	0.5922	0.5081	NA	0.2209	0.1767	0.1092	0.1477	0.001111	0.241	0.3543	0.1164	0.1075	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium hydrophobicum"	"S"	1673076	289	289	42	NA	NA	209	96	126	2	NA	48	90	11	0.08493	0.08493	0.08114	NA	NA	0.02222	0.01027	0.01623	0.000117	NA	0.03208	0.009785	0.02275	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. YBL2"	"S"	484429	181	181	27	NA	NA	157	78	85	3	NA	33	45	NA	0.05319	0.05319	0.05216	NA	NA	0.01669	0.008341	0.01095	0.0001754	NA	0.02206	0.004892	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. SYK-6"	"S"	627192	166	166	30	NA	NA	136	83	136	NA	1	40	60	2	0.1205	0.04878	0.05795	NA	NA	0.01446	0.008875	0.01752	NA	0.1205	0.02674	0.006523	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium yanoikuyae"	"S"	13690	117	117	5	NA	NA	42	11	13	1	NA	3	10	NA	0.03438	0.03438	0.009659	NA	NA	0.004464	0.001176	0.001675	5.848e-05	NA	0.002005	0.001087	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. RAC03"	"S"	1843368	70	62	6	NA	2	70	28	26	1	NA	14	24	1	0.1473	0.01822	0.01159	NA	0.1473	0.007441	0.002994	0.003349	5.848e-05	NA	0.009358	0.002609	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum"	"S"	332056	18	18	1	NA	NA	10	14	14	NA	NA	3	9	NA	0.00529	0.00529	0.001932	NA	NA	0.001063	0.001497	0.001803	NA	NA	0.002005	0.0009785	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium indicum"	"S"	332055	13	13	2	NA	1	12	6	4	NA	1	2	8	NA	0.1205	0.00382	0.003864	NA	0.07364	0.001276	0.0006416	0.0005153	NA	0.1205	0.001337	0.0008698	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium cloacae"	"S"	120107	19	10	1	NA	NA	19	10	19	NA	NA	4	6	NA	0.002939	0.002939	0.001932	NA	NA	0.00202	0.001069	0.002447	NA	NA	0.002674	0.0006523	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. TKS"	"S"	1315974	14	6	1	NA	NA	10	13	14	NA	NA	2	4	NA	0.001932	0.001763	0.001932	NA	NA	0.001063	0.00139	0.001803	NA	NA	0.001337	0.0004349	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium baderi"	"S"	1332080	14	5	1	NA	NA	8	14	7	NA	NA	3	12	2	0.004135	0.001469	0.001932	NA	NA	0.0008504	0.001497	0.0009017	NA	NA	0.002005	0.001305	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium chlorophenolicum"	"S"	46429	3	1	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0003262	0.0002939	NA	NA	NA	NA	0.0002139	0.0002576	NA	NA	NA	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. MI1205"	"S"	407020	2	1	NA	NA	NA	1	2	1	1	NA	1	1	NA	0.0006684	0.0002939	NA	NA	NA	0.0001063	0.0002139	0.0001288	5.848e-05	NA	0.0006684	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. EP60837"	"S"	1855519	9	1	NA	NA	NA	6	2	9	NA	NA	3	1	NA	0.002005	0.0002939	NA	NA	NA	0.0006378	0.0002139	0.001159	NA	NA	0.002005	0.0001087	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingomonas"	"G"	13687	1604	1194	153	1	NA	1234	732	1604	766	2	430	771	245	0.5066	0.3509	0.2956	0.1155	NA	0.1312	0.07827	0.2066	0.0448	0.241	0.2874	0.08382	0.5066	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas sp. KC8"	"S"	1030157	345	345	39	NA	NA	324	203	274	6	NA	156	302	7	0.1043	0.1014	0.07534	NA	NA	0.03444	0.02171	0.03529	0.0003509	NA	0.1043	0.03283	0.01447	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas panacis"	"S"	1560345	150	130	5	NA	NA	33	24	147	3	NA	26	33	150	0.3102	0.0382	0.009659	NA	NA	0.003508	0.002566	0.01894	0.0001754	NA	0.01738	0.003588	0.3102	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. JJ-A5"	"S"	1921510	137	130	14	NA	NA	137	82	109	2	1	31	52	19	0.1205	0.0382	0.02705	NA	NA	0.01456	0.008769	0.01404	0.000117	0.1205	0.02072	0.005653	0.03929	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sanxanigenens"	"S"	397260	124	88	15	NA	NA	124	68	105	4	NA	34	48	1	0.02898	0.02586	0.02898	NA	NA	0.01318	0.007271	0.01353	0.0002339	NA	0.02273	0.005219	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas koreensis"	"S"	93064	197	83	16	NA	NA	105	68	197	2	NA	39	49	8	0.03091	0.02439	0.03091	NA	NA	0.01116	0.007271	0.02538	0.000117	NA	0.02607	0.005327	0.01654	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. Cra20"	"S"	1327635	130	58	14	NA	NA	72	45	130	NA	NA	14	27	6	0.02705	0.01704	0.02705	NA	NA	0.007653	0.004812	0.01675	NA	NA	0.009358	0.002935	0.01241	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LM7"	"S"	1938607	261	16	4	1	NA	28	20	48	261	NA	18	32	5	0.1155	0.004702	0.007727	0.1155	NA	0.002976	0.002139	0.006183	0.01526	NA	0.01203	0.003479	0.01034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas taxi"	"S"	1549858	25	14	3	NA	NA	22	14	25	NA	NA	6	14	10	0.02068	0.004114	0.005795	NA	NA	0.002338	0.001497	0.00322	NA	NA	0.004011	0.001522	0.02068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LK11"	"S"	1390395	31	13	1	NA	NA	17	16	31	NA	NA	3	9	NA	0.003993	0.00382	0.001932	NA	NA	0.001807	0.001711	0.003993	NA	NA	0.002005	0.0009785	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas hengshuiensis"	"S"	1609977	67	13	2	NA	NA	24	15	67	1	NA	8	9	NA	0.00863	0.00382	0.003864	NA	NA	0.002551	0.001604	0.00863	5.848e-05	NA	0.005347	0.0009785	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas melonis"	"S"	152682	28	7	NA	NA	NA	28	NA	9	3	NA	NA	7	NA	0.002976	0.002057	NA	NA	NA	0.002976	NA	0.001159	0.0001754	NA	NA	0.000761	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. MM-1"	"S"	745310	9	2	NA	NA	NA	9	2	8	NA	NA	7	3	NA	0.004679	0.0005878	NA	NA	NA	0.0009567	0.0002139	0.001031	NA	NA	0.004679	0.0003262	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. NIC1"	"S"	1961362	6	1	NA	NA	NA	NA	NA	6	NA	NA	1	NA	NA	0.0007729	0.0002939	NA	NA	NA	NA	NA	0.0007729	NA	NA	0.0006684	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Novosphingobium"	"G"	165696	1699	1101	147	NA	4	1078	676	1699	12	NA	352	561	13	0.3236	0.3236	0.284	NA	0.2946	0.1146	0.07229	0.2189	0.0007018	NA	0.2353	0.06099	0.02688	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Novosphingobium aromaticivorans"	"S"	48935	1213	717	98	NA	1	736	449	1213	5	NA	227	375	11	0.2107	0.2107	0.1893	NA	0.07364	0.07823	0.04801	0.1563	0.0002924	NA	0.1517	0.04077	0.02275	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium resinovorum"	"S"	158500	326	207	30	NA	2	174	128	326	1	NA	79	95	NA	0.1473	0.06083	0.05795	NA	0.1473	0.0185	0.01369	0.04199	5.848e-05	NA	0.05281	0.01033	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium sp. PP1Y"	"S"	702113	15	12	NA	NA	1	15	8	9	NA	NA	8	5	NA	0.07364	0.003527	NA	NA	0.07364	0.001594	0.0008555	0.001159	NA	NA	0.005347	0.0005436	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans"	"S"	205844	15	10	NA	NA	NA	7	8	15	1	NA	2	9	NA	0.002939	0.002939	NA	NA	NA	0.0007441	0.0008555	0.001932	5.848e-05	NA	0.001337	0.0009785	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Sphingorhabdus"	"G"	1434046	190	190	30	NA	NA	184	168	187	3	NA	76	119	9	0.05795	0.05584	0.05795	NA	NA	0.01956	0.01796	0.02409	0.0001754	NA	0.0508	0.01294	0.01861	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus sp. M41"	"S"	1806885	109	92	21	NA	NA	94	70	109	1	NA	47	73	4	0.04057	0.02704	0.04057	NA	NA	0.009992	0.007485	0.01404	5.848e-05	NA	0.03142	0.007937	0.008271	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Sphingorhabdus flavimaris"	"S"	266812	23	23	1	NA	NA	12	6	5	1	NA	NA	NA	NA	0.006759	0.006759	0.001932	NA	NA	0.001276	0.0006416	0.0006441	5.848e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Blastomonas"	"G"	150203	232	160	26	NA	NA	183	109	232	1	NA	87	107	1	0.05815	0.04702	0.05023	NA	NA	0.01945	0.01166	0.02988	5.848e-05	NA	0.05815	0.01163	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Blastomonas sp. RAC04"	"S"	1842535	232	160	26	NA	NA	183	109	232	1	NA	87	107	1	0.05815	0.04702	0.05023	NA	NA	0.01945	0.01166	0.02988	5.848e-05	NA	0.05815	0.01163	0.002068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Blastomonas"
"Citromicrobium"	"G"	72173	112	58	7	NA	NA	87	76	112	6	NA	30	45	2	0.02005	0.01704	0.01352	NA	NA	0.009248	0.008127	0.01443	0.0003509	NA	0.02005	0.004892	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Citromicrobium sp. JL477"	"S"	1634516	112	58	7	NA	NA	87	76	112	6	NA	30	45	2	0.02005	0.01704	0.01352	NA	NA	0.009248	0.008127	0.01443	0.0003509	NA	0.02005	0.004892	0.004135	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Citromicrobium"
"Zymomonas"	"G"	541	62	52	7	NA	NA	62	42	54	4	NA	12	29	NA	0.01528	0.01528	0.01352	NA	NA	0.00659	0.004491	0.006956	0.0002339	NA	0.008021	0.003153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Zymomonas mobilis"	"S"	542	62	52	7	NA	NA	62	42	54	4	NA	12	29	NA	0.01528	0.01528	0.01352	NA	NA	0.00659	0.004491	0.006956	0.0002339	NA	0.008021	0.003153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Zymomonas"
"Erythrobacteraceae"	"F"	335929	1461	1276	172	NA	1	1461	855	1372	28	2	565	751	67	0.3777	0.375	0.3323	NA	0.07364	0.1553	0.09143	0.1767	0.001637	0.241	0.3777	0.08165	0.1385	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Altererythrobacter"	"G"	361177	689	645	84	NA	NA	689	393	616	6	NA	245	377	10	0.1896	0.1896	0.1623	NA	NA	0.07324	0.04202	0.07935	0.0003509	NA	0.1638	0.04099	0.02068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae"
"Altererythrobacter epoxidivorans"	"S"	361183	247	247	38	NA	NA	223	148	211	1	NA	126	198	6	0.08422	0.07259	0.07341	NA	NA	0.0237	0.01583	0.02718	5.848e-05	NA	0.08422	0.02153	0.01241	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
