	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
Rhodovastum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0
Rickettsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Rickettsiella	68.0	323.0	220.0	59.0	149.0	56.0	76.0	798.0	50.0	638.0	468.0	449.0	593.0	70.0	40.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	22.0	1.0	0.0	9.0	6.0	11.0	7.0	10.0	4.0	0.0	0.0	0.0	5.0	6.0	4.0	0.0	0.0	0.0
Rivibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rivicola	30.0	7.0	11.0	40.0	10.0	10.0	21.0	4.0	19.0	5.0	3.0	0.0	231.0	24.0	3.0	0.0	0.0	0.0
Romboutsia	11.0	36.0	54.0	30.0	179.0	11.0	12.0	143.0	18.0	114.0	80.0	73.0	7.0	136.0	97.0	0.0	0.0	0.0
Roseateles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia	13.0	2.0	0.0	11.0	0.0	11.0	6.0	1.0	5.0	2.0	3.0	0.0	4.0	13.0	1.0	0.0	0.0	0.0
Roseimarinus	5.0	1.0	0.0	0.0	0.0	3.0	3.0	3.0	1.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade CHAB-I-5 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Roseococcus	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Roseomonas	0.0	2.0	12.0	13.0	7.0	0.0	7.0	20.0	3.0	5.0	24.0	21.0	49.0	6.0	14.0	0.0	0.0	0.0
Rubellimicrobium	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	3.0	5.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Rubripirellula	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	4.0	17.0	5.0	21.0	3.0	0.0	7.0	19.0	8.0	9.0	7.0	3.0	6.0	151.0	4.0	0.0	0.0	0.0
Rubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rugamonas	45.0	0.0	0.0	32.0	0.0	24.0	24.0	0.0	24.0	0.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0
Ruminiclostridium	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Ruminiclostridium 1	0.0	1.0	0.0	1.0	8.0	0.0	0.0	14.0	0.0	7.0	3.0	2.0	0.0	3.0	6.0	0.0	0.0	0.0
Ruminiclostridium 5	1.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0
Ruminiclostridium 6	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 9	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae NK4A214 group	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0
Ruminococcaceae UCG-002	4.0	0.0	0.0	22.0	0.0	5.0	6.0	0.0	2.0	0.0	0.0	0.0	5.0	9.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-004	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-005	3.0	0.0	0.0	3.0	0.0	7.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-010	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	1.0	3.0	6.0	0.0	0.0	0.0
Ruminococcaceae UCG-013	2.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0
Ruminococcaceae UCG-014	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Ruminococcus 1	9.0	0.0	0.0	11.0	0.0	4.0	5.0	5.0	8.0	7.0	0.0	0.0	1.0	4.0	4.0	0.0	0.0	0.0
Ruminococcus 2	9.0	0.0	0.0	12.0	0.0	11.0	4.0	0.0	2.0	1.0	0.0	0.0	3.0	31.0	0.0	0.0	0.0	0.0
Runella	6.0	1.0	6.0	0.0	23.0	0.0	3.0	3.0	5.0	7.0	12.0	5.0	2.0	75.0	6.0	0.0	0.0	0.0
SBZC-1223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH-PL14	0.0	1.0	1.0	12.0	0.0	0.0	6.0	15.0	5.0	0.0	2.0	2.0	10.0	3.0	0.0	0.0	0.0	0.0
SM1A02	0.0	0.0	0.0	2.0	0.0	0.0	2.0	5.0	0.0	5.0	6.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0
SN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharibacillus	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0
Saccharomonospora	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacterium	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salmonella	0.0	9.0	23.0	0.0	7.0	5.0	0.0	4.0	2.0	5.0	4.0	20.0	3.0	3.0	5.0	10078.0	10457.0	10212.0
Sandaracinobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Sandaracinus	0.0	2.0	0.0	2.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0
Sandarakinorhabdus	0.0	0.0	0.0	6.0	0.0	1.0	5.0	0.0	4.0	3.0	9.0	0.0	39.0	0.0	11.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizothrix LEGE 07164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Sediminibacterium	50.0	54.0	32.0	7.0	59.0	67.0	50.0	51.0	53.0	67.0	68.0	17.0	7.0	30.0	303.0	0.0	0.0	0.0
Sediminicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Sellimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
Senegalimassilia	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	50.0	30.0	13.0	31.0	9.0	12.0	27.0	29.0	7.0	8.0	8.0	0.0	41.0	6.0	7.0	4.0	2.0	1.0
Sh765B-TzT-35	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Shewanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Shinella	0.0	0.0	2.0	13.0	3.0	3.0	1.0	5.0	4.0	2.0	3.0	0.0	27.0	5.0	0.0	0.0	0.0	0.0
Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sideroxydans	18.0	3.0	3.0	17.0	1.0	8.0	15.0	5.0	26.0	8.0	3.0	3.0	27.0	7.0	0.0	0.0	0.0	0.0
Silanimonas	0.0	2.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Silvanigrella	3.0	3.0	0.0	0.0	6.0	0.0	2.0	1.0	5.0	5.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
Simplicispira	198.0	19.0	41.0	567.0	29.0	119.0	117.0	11.0	211.0	14.0	13.0	16.0	81.0	318.0	7.0	2.0	0.0	0.0
Singulisphaera	0.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Siphonobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Skermanella	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0
Smithella	0.0	2.0	0.0	4.0	0.0	0.0	9.0	4.0	15.0	3.0	3.0	0.0	16.0	3.0	0.0	0.0	0.0	0.0
Snodgrassella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solitalea	4.0	21.0	0.0	0.0	49.0	7.0	4.0	13.0	7.0	13.0	8.0	0.0	4.0	0.0	16.0	0.0	0.0	0.0
Sorangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0
Sphaerotilus	82.0	29.0	201.0	115.0	8.0	23.0	24.0	70.0	43.0	84.0	28.0	20.0	47.0	38.0	7.0	0.0	0.0	0.0
Sphingoaurantiacus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobium	2.0	5.0	5.0	14.0	17.0	7.0	6.0	12.0	3.0	5.0	4.0	5.0	39.0	14.0	13.0	0.0	0.0	0.0
Sphingomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas	4.0	1.0	2.0	66.0	18.0	7.0	13.0	19.0	15.0	3.0	2.0	4.0	227.0	8.0	36.0	0.0	0.0	0.0
Sphingopyxis	11.0	10.0	12.0	22.0	23.0	17.0	24.0	13.0	22.0	25.0	19.0	62.0	167.0	45.0	16.0	0.0	0.0	0.0
Sphingorhabdus	236.0	300.0	680.0	536.0	1178.0	290.0	522.0	474.0	388.0	354.0	537.0	435.0	3722.0	407.0	1676.0	3.0	1.0	1.0
Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	0.0	0.0	0.0	7.0	0.0	0.0	4.0	1.0	3.0	3.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0
Sporacetigenium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporocytophaga	3.0	1.0	0.0	1.0	0.0	2.0	0.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporomusa	0.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Sporosarcina	0.0	0.0	0.0	5.0	0.0	0.0	0.0	10.0	0.0	2.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Staphylococcus	2.0	3.0	3.0	1.0	1.0	0.0	0.0	4.0	1.0	4.0	8.0	8.0	0.0	2.0	3.0	3525.0	3473.0	3782.0
Starkeya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	15.0	42.0	9.0	0.0	0.0	0.0
Stenotrophobacter	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stenotrophomonas	3.0	2.0	3.0	12.0	0.0	5.0	4.0	2.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0
Steroidobacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Sterolibacterium	29.0	10.0	0.0	25.0	2.0	9.0	16.0	10.0	7.0	7.0	4.0	0.0	8.0	6.0	2.0	0.0	0.0	0.0
Streptococcus	5.0	0.0	7.0	4.0	4.0	1.0	3.0	3.0	0.0	2.0	0.0	0.0	2.0	20.0	4.0	0.0	0.0	0.0
Streptomyces	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum	22.0	3.0	22.0	55.0	18.0	25.0	8.0	2.0	16.0	3.0	5.0	0.0	11.0	48.0	5.0	0.0	0.0	0.0
Subgroup 10	0.0	0.0	0.0	6.0	6.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0
Subgroup 23	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Subsaxibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Succinivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Sulfuricella	14.0	2.0	0.0	11.0	0.0	4.0	10.0	5.0	18.0	6.0	1.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0
Sulfuricurvum	229.0	53.0	40.0	205.0	150.0	321.0	466.0	358.0	571.0	142.0	98.0	21.0	195.0	352.0	99.0	0.0	0.0	0.0
Sulfuriferula	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Sulfurifustis	2.0	0.0	4.0	11.0	0.0	0.0	0.0	2.0	10.0	0.0	2.0	0.0	64.0	2.0	0.0	0.0	0.0	0.0
Sulfurimonas	533.0	48.0	30.0	73.0	37.0	399.0	339.0	143.0	520.0	60.0	57.0	2.0	178.0	138.0	39.0	1.0	0.0	0.0
Sulfurisoma	0.0	1.0	0.0	2.0	0.0	0.0	3.0	3.0	5.0	0.0	1.0	0.0	36.0	1.0	1.0	0.0	0.0	0.0
Sulfuritalea	79.0	113.0	128.0	204.0	45.0	47.0	129.0	71.0	237.0	70.0	40.0	82.0	163.0	215.0	26.0	0.0	0.0	0.0
Sulfurospirillum	114.0	34.0	37.0	56.0	77.0	143.0	133.0	94.0	137.0	27.0	34.0	5.0	76.0	196.0	128.0	0.0	0.0	0.0
Sulfurovum	0.0	0.0	0.0	2.0	3.0	1.0	1.0	3.0	5.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Sva0081 sediment group	0.0	0.0	0.0	5.0	0.0	0.0	2.0	4.0	3.0	1.0	2.0	0.0	9.0	3.0	0.0	0.0	0.0	0.0
Sva0996 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Symbiobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Symphothece PCC-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechocystis PCC-6803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0	8.0	2.0	0.0	0.0	0.0	0.0
Syntrophorhabdus	0.0	0.0	0.0	6.0	0.0	0.0	6.0	11.0	5.0	1.0	1.0	0.0	29.0	4.0	0.0	0.0	0.0	0.0
Syntrophus	0.0	0.0	0.0	11.0	0.0	3.0	10.0	9.0	25.0	0.0	8.0	5.0	78.0	6.0	0.0	0.0	0.0	0.0
TPD-58	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Tabrizicola	12.0	48.0	706.0	72.0	173.0	16.0	41.0	302.0	29.0	141.0	261.0	1318.0	240.0	63.0	341.0	0.0	0.0	7.0
Taeseokella	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Tahibacter	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Taonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Tardiphaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tatumella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Telmatospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Terrimonas	7.0	7.0	0.0	11.0	15.0	7.0	25.0	17.0	50.0	23.0	26.0	21.0	14.0	294.0	20.0	0.0	0.0	0.0
Terrisporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0
Tessaracoccus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
Tetrasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0
Thauera	4.0	5.0	17.0	56.0	2.0	8.0	4.0	4.0	21.0	3.0	3.0	5.0	8.0	176.0	17.0	0.0	0.0	0.0
Thermoanaerobaculum	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermobacillus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermomonas	10.0	8.0	3.0	109.0	14.0	13.0	19.0	30.0	35.0	18.0	15.0	33.0	14.0	61.0	8.0	0.0	0.0	0.0
Thioalkalispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Thiobacillus	8.0	3.0	4.0	19.0	3.0	3.0	12.0	3.0	28.0	6.0	8.0	1.0	240.0	9.0	0.0	0.0	0.0	0.0
Thiocapsa	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thioclava	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiogranum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiolapillus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiothrix	0.0	0.0	10.0	13.0	3.0	2.0	3.0	0.0	0.0	1.0	0.0	0.0	47.0	34.0	4.0	0.0	0.0	0.0
Thorsellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tibeticola	3.0	3.0	0.0	2.0	0.0	11.0	3.0	2.0	11.0	20.0	14.0	0.0	6.0	4.0	7.0	0.0	0.0	0.0
Tissierella	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Tolumonas	58.0	85.0	132.0	26.0	51.0	20.0	53.0	64.0	15.0	8.0	8.0	4.0	123.0	121.0	19.0	0.0	0.0	0.0
Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Treponema	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treponema 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trichococcus	48.0	5.0	7.0	89.0	6.0	46.0	61.0	3.0	51.0	20.0	7.0	6.0	24.0	386.0	4.0	0.0	0.0	0.0
Tropicimonas	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Truepera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumebacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Tychonema CCAP 1459-11B	2.0	0.0	4.0	1.0	0.0	0.0	372.0	0.0	13.0	0.0	2.0	0.0	3.0	6.0	5.0	0.0	0.0	0.0
Tyzzerella 3	0.0	1.0	0.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tyzzerella 4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
U29-B03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0
UBA6140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UKL13-1	0.0	1.0	3.0	1.0	2.0	0.0	3.0	0.0	3.0	1.0	0.0	0.0	46.0	6.0	0.0	0.0	0.0	0.0
UTBCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Uliginosibacterium	7.0	28.0	9.0	8.0	38.0	5.0	11.0	67.0	26.0	27.0	18.0	0.0	12.0	4.0	3.0	0.0	0.0	0.0
Undibacterium	230.0	32.0	29.0	130.0	6.0	115.0	115.0	27.0	209.0	34.0	13.0	42.0	90.0	107.0	14.0	0.0	0.0	0.0
