	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
Rhodovastum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0
Rickettsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Rickettsiella	71.0	315.0	210.0	64.0	139.0	51.0	75.0	843.0	38.0	639.0	487.0	474.0	602.0	77.0	40.0	0.0	0.0	0.0
Rikenellaceae RC9 gut group	12.0	1.0	0.0	4.0	5.0	15.0	5.0	7.0	3.0	1.0	0.0	0.0	2.0	4.0	5.0	0.0	0.0	0.0
Rivibacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rivicola	19.0	7.0	18.0	26.0	14.0	10.0	9.0	8.0	12.0	1.0	1.0	0.0	252.0	23.0	2.0	0.0	0.0	0.0
Romboutsia	9.0	21.0	45.0	29.0	182.0	14.0	10.0	165.0	9.0	109.0	78.0	71.0	10.0	171.0	116.0	0.0	0.0	0.0
Roseateles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Roseburia	12.0	1.0	0.0	16.0	0.0	15.0	3.0	2.0	5.0	4.0	5.0	0.0	8.0	9.0	0.0	0.0	0.0	0.0
Roseimarinus	5.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	4.0	4.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Roseobacter clade CHAB-I-5 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Roseococcus	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Roseomonas	0.0	1.0	7.0	17.0	0.0	0.0	5.0	21.0	6.0	12.0	20.0	6.0	53.0	7.0	15.0	0.0	0.0	0.0
Rubellimicrobium	0.0	1.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Rubripirellula	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	12.0	7.0	5.0	22.0	6.0	5.0	5.0	32.0	14.0	8.0	4.0	1.0	4.0	169.0	2.0	0.0	0.0	0.0
Rubrobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rugamonas	41.0	0.0	0.0	18.0	0.0	28.0	25.0	0.0	16.0	0.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0
Ruminiclostridium	0.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 1	0.0	1.0	0.0	3.0	1.0	2.0	5.0	17.0	0.0	11.0	5.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0
Ruminiclostridium 5	7.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0
Ruminiclostridium 6	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminiclostridium 9	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae NK4A214 group	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0
Ruminococcaceae UCG-002	5.0	0.0	0.0	13.0	0.0	6.0	5.0	0.0	3.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-004	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-005	5.0	0.0	0.0	3.0	0.0	4.0	0.0	11.0	0.0	3.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-009	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-010	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0
Ruminococcaceae UCG-013	1.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0
Ruminococcaceae UCG-014	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Ruminococcus 1	10.0	0.0	0.0	13.0	0.0	8.0	4.0	5.0	1.0	6.0	2.0	0.0	2.0	5.0	4.0	0.0	0.0	0.0
Ruminococcus 2	6.0	3.0	0.0	15.0	0.0	11.0	4.0	0.0	8.0	4.0	0.0	0.0	1.0	23.0	0.0	0.0	0.0	0.0
Runella	3.0	4.0	6.0	1.0	21.0	0.0	5.0	1.0	4.0	8.0	12.0	12.0	0.0	58.0	4.0	0.0	0.0	0.0
SBZC-1223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SH-PL14	0.0	0.0	3.0	16.0	0.0	0.0	10.0	5.0	3.0	0.0	3.0	4.0	5.0	3.0	0.0	0.0	0.0	0.0
SM1A02	0.0	1.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	2.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0
SN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0
Saccharomonospora	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinibacterium	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinimicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salinispira	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Salmonella	1.0	2.0	19.0	2.0	1.0	4.0	0.0	3.0	3.0	2.0	7.0	22.0	2.0	4.0	2.0	10029.0	10650.0	10326.0
Sandaracinobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sandaracinus	0.0	2.0	0.0	3.0	0.0	0.0	0.0	7.0	3.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
Sandarakinorhabdus	0.0	0.0	0.0	7.0	0.0	1.0	5.0	0.0	0.0	5.0	16.0	0.0	39.0	0.0	1.0	0.0	0.0	0.0
Sanguibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schizothrix LEGE 07164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schlesneria	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Sediminibacterium	59.0	45.0	44.0	10.0	70.0	74.0	42.0	50.0	56.0	85.0	69.0	23.0	17.0	35.0	293.0	0.0	0.0	0.0
Sediminicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Sellimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Senegalimassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serratia	35.0	29.0	8.0	45.0	11.0	10.0	16.0	37.0	9.0	2.0	5.0	0.0	28.0	6.0	1.0	3.0	3.0	0.0
Sh765B-TzT-35	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Shewanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimwellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Shinella	0.0	0.0	5.0	8.0	4.0	0.0	0.0	5.0	3.0	0.0	2.0	0.0	26.0	6.0	0.0	0.0	0.0	0.0
Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Siccibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Sideroxydans	18.0	7.0	6.0	11.0	9.0	14.0	16.0	12.0	37.0	13.0	7.0	3.0	17.0	5.0	0.0	0.0	0.0	0.0
Silanimonas	0.0	4.0	0.0	4.0	0.0	0.0	0.0	11.0	0.0	2.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
Silvanigrella	1.0	1.0	0.0	0.0	5.0	0.0	0.0	1.0	9.0	2.0	3.0	0.0	33.0	1.0	0.0	0.0	0.0	0.0
Simplicispira	180.0	18.0	54.0	583.0	16.0	127.0	97.0	14.0	203.0	14.0	18.0	16.0	87.0	308.0	6.0	0.0	0.0	0.0
Singulisphaera	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Siphonobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Skermanella	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0
Smithella	3.0	0.0	0.0	5.0	0.0	0.0	10.0	4.0	14.0	3.0	1.0	0.0	24.0	2.0	0.0	0.0	0.0	0.0
Snodgrassella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solibacillus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solitalea	4.0	25.0	0.0	0.0	42.0	7.0	0.0	14.0	3.0	9.0	6.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0
Sorangium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0
Sphaerotilus	72.0	21.0	214.0	113.0	16.0	28.0	36.0	57.0	44.0	76.0	25.0	26.0	47.0	39.0	1.0	0.0	0.0	0.0
Sphingoaurantiacus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Sphingobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingobium	1.0	1.0	10.0	10.0	15.0	1.0	3.0	21.0	0.0	6.0	3.0	10.0	37.0	24.0	8.0	0.0	0.0	0.0
Sphingomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas	6.0	1.0	3.0	58.0	14.0	5.0	11.0	28.0	13.0	3.0	4.0	11.0	228.0	13.0	22.0	0.0	0.0	0.0
Sphingopyxis	11.0	10.0	17.0	29.0	18.0	18.0	24.0	14.0	29.0	18.0	13.0	57.0	139.0	47.0	14.0	0.0	0.0	0.0
Sphingorhabdus	276.0	320.0	683.0	529.0	1206.0	324.0	548.0	491.0	442.0	337.0	532.0	436.0	3866.0	360.0	1666.0	5.0	1.0	2.0
Sphingosinicella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Spirochaeta 2	0.0	0.0	0.0	7.0	0.0	0.0	3.0	3.0	5.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Sporacetigenium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporichthya	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporocytophaga	1.0	4.0	0.0	6.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Sporomusa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sporosarcina	0.0	1.0	0.0	3.0	1.0	0.0	0.0	11.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Staphylococcus	2.0	8.0	5.0	2.0	3.0	2.0	2.0	0.0	4.0	4.0	3.0	4.0	3.0	2.0	1.0	3622.0	3496.0	3624.0
Starkeya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stella	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	16.0	38.0	5.0	0.0	0.0	0.0
Stenotrophobacter	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Stenotrophomonas	5.0	9.0	4.0	7.0	3.0	3.0	5.0	3.0	0.0	4.0	2.0	0.0	3.0	10.0	0.0	0.0	0.0	0.0
Steroidobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Sterolibacterium	18.0	11.0	0.0	18.0	0.0	15.0	15.0	13.0	8.0	9.0	4.0	0.0	14.0	13.0	6.0	0.0	0.0	0.0
Streptococcus	6.0	3.0	5.0	4.0	6.0	6.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	17.0	5.0	0.0	0.0	0.0
Streptomyces	0.0	0.0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Subdoligranulum	23.0	5.0	16.0	50.0	18.0	31.0	2.0	1.0	12.0	6.0	7.0	0.0	12.0	50.0	9.0	0.0	0.0	0.0
Subgroup 10	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
Subgroup 23	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Subsaxibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Succinivibrio	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Sulfuricella	14.0	1.0	0.0	8.0	2.0	2.0	4.0	9.0	13.0	4.0	1.0	0.0	21.0	4.0	0.0	0.0	0.0	0.0
Sulfuricurvum	236.0	39.0	44.0	214.0	196.0	323.0	459.0	294.0	557.0	110.0	104.0	22.0	213.0	314.0	86.0	0.0	1.0	0.0
Sulfuriferula	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Sulfurifustis	2.0	0.0	8.0	8.0	0.0	0.0	0.0	3.0	14.0	1.0	1.0	0.0	68.0	1.0	0.0	0.0	0.0	0.0
Sulfurimonas	533.0	49.0	23.0	66.0	52.0	413.0	298.0	146.0	476.0	69.0	53.0	4.0	171.0	111.0	37.0	1.0	0.0	0.0
Sulfurisoma	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	5.0	2.0	3.0	0.0	23.0	0.0	1.0	0.0	0.0	0.0
Sulfuritalea	79.0	100.0	98.0	197.0	47.0	54.0	121.0	80.0	222.0	77.0	50.0	98.0	156.0	216.0	19.0	0.0	0.0	0.0
Sulfurospirillum	125.0	42.0	29.0	47.0	72.0	136.0	134.0	100.0	147.0	27.0	36.0	2.0	76.0	181.0	107.0	0.0	0.0	0.0
Sulfurovum	0.0	1.0	0.0	1.0	2.0	1.0	1.0	5.0	3.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Sva0081 sediment group	0.0	0.0	0.0	4.0	0.0	0.0	1.0	3.0	1.0	4.0	0.0	0.0	7.0	7.0	2.0	0.0	0.0	0.0
Sva0996 marine group	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Symbiobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Symphothece PCC-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synechocystis PCC-6803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syntrophobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0
Syntrophorhabdus	0.0	0.0	0.0	6.0	0.0	0.0	4.0	4.0	6.0	1.0	1.0	0.0	27.0	4.0	0.0	0.0	0.0	0.0
Syntrophus	1.0	0.0	0.0	7.0	0.0	2.0	12.0	11.0	12.0	2.0	7.0	2.0	80.0	5.0	0.0	0.0	0.0	0.0
TPD-58	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Tabrizicola	12.0	38.0	681.0	74.0	178.0	10.0	61.0	295.0	21.0	157.0	236.0	1334.0	284.0	80.0	346.0	0.0	2.0	7.0
Taeseokella	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tahibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Taonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Tardiphaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tatumella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Telmatospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terrimonas	8.0	15.0	0.0	15.0	20.0	2.0	18.0	24.0	42.0	37.0	26.0	10.0	13.0	280.0	21.0	0.0	0.0	0.0
Terrisporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Tessaracoccus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
Tetrasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	77.0	2.0	0.0	0.0	0.0
Thauera	6.0	6.0	15.0	66.0	2.0	11.0	9.0	7.0	25.0	7.0	4.0	6.0	9.0	178.0	19.0	0.0	0.0	0.0
Thermoanaerobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Thermobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermomonas	14.0	16.0	12.0	88.0	12.0	12.0	15.0	27.0	29.0	18.0	12.0	33.0	13.0	60.0	9.0	0.0	0.0	0.0
Thioalkalispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Thiobacillus	7.0	5.0	4.0	22.0	10.0	5.0	14.0	3.0	27.0	7.0	6.0	5.0	254.0	4.0	0.0	0.0	0.0	0.0
Thiocapsa	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Thioclava	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiogranum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiolapillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiothrix	3.0	4.0	16.0	16.0	0.0	7.0	4.0	0.0	0.0	2.0	0.0	0.0	47.0	39.0	2.0	0.0	0.0	0.0
Thorsellia	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tibeticola	4.0	1.0	0.0	1.0	0.0	3.0	3.0	2.0	10.0	11.0	16.0	0.0	7.0	1.0	5.0	0.0	0.0	0.0
Tissierella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Tolumonas	62.0	95.0	163.0	29.0	51.0	16.0	54.0	61.0	6.0	7.0	8.0	2.0	120.0	113.0	23.0	0.0	0.0	0.0
Trabulsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Treponema	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Treponema 2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trichococcus	42.0	7.0	8.0	89.0	5.0	49.0	47.0	3.0	53.0	23.0	15.0	4.0	22.0	407.0	6.0	0.0	0.0	0.0
Tropicimonas	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0
Truepera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tumebacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turicibacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tychonema CCAP 1459-11B	1.0	0.0	6.0	2.0	0.0	1.0	356.0	0.0	9.0	0.0	0.0	0.0	1.0	8.0	5.0	0.0	0.0	0.0
Tyzzerella 3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tyzzerella 4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
U29-B03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0
UBA6140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UKL13-1	0.0	1.0	6.0	0.0	2.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	41.0	7.0	0.0	0.0	0.0	0.0
UTBCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Uliginosibacterium	14.0	27.0	11.0	8.0	38.0	5.0	13.0	86.0	25.0	25.0	16.0	0.0	8.0	6.0	4.0	0.0	0.0	0.0
Undibacterium	225.0	34.0	31.0	125.0	6.0	169.0	113.0	32.0	218.0	40.0	15.0	40.0	74.0	79.0	14.0	0.0	0.0	0.0
