"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Rufibacter"	"G"	1379908	734	220	29	NA	NA	517	734	315	1	NA	36	235	29	0.07565	0.06266	0.05435	NA	NA	0.05288	0.07565	0.03899	5.663e-05	NA	0.02328	0.02464	0.05832	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Rufibacter sp. DG15C"	"S"	1379909	212	56	5	NA	NA	137	212	102	NA	NA	11	47	6	0.02185	0.01595	0.009372	NA	NA	0.01401	0.02185	0.01263	NA	NA	0.007114	0.004929	0.01207	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter tibetensis"	"S"	512763	66	22	4	NA	NA	48	54	24	NA	NA	8	66	5	0.01006	0.006266	0.007497	NA	NA	0.00491	0.005565	0.002971	NA	NA	0.005174	0.006921	0.01006	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Pontibacter"	"G"	323449	106	37	2	NA	NA	83	106	55	NA	NA	6	35	2	0.01092	0.01054	0.003749	NA	NA	0.00849	0.01092	0.006808	NA	NA	0.00388	0.00367	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Pontibacter akesuensis"	"S"	388950	17	9	NA	NA	NA	17	7	11	NA	NA	3	4	NA	0.002563	0.002563	NA	NA	NA	0.001739	0.0007214	0.001362	NA	NA	0.00194	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Pontibacter actiniarum"	"S"	323450	3	2	NA	NA	NA	NA	2	3	NA	NA	1	NA	1	0.002011	0.0005696	NA	NA	NA	NA	0.0002061	0.0003714	NA	NA	0.0006467	NA	0.002011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Cyclobacteriaceae"	"F"	563798	1305	831	159	3	2	1006	1305	629	2	NA	81	543	64	0.3429	0.2367	0.298	0.3429	0.1458	0.1029	0.1345	0.07786	0.0001133	NA	0.05239	0.05694	0.1287	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Algoriphagus"	"G"	246875	564	564	121	2	1	261	232	195	2	NA	22	105	5	0.2286	0.1606	0.2268	0.2286	0.07289	0.0267	0.02391	0.02414	0.0001133	NA	0.01423	0.01101	0.01006	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Algoriphagus sp. M8-2"	"S"	1727163	464	464	100	2	NA	207	179	168	1	NA	18	59	3	0.2286	0.1322	0.1874	0.2286	NA	0.02117	0.01845	0.0208	5.663e-05	NA	0.01164	0.006187	0.006033	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Algoriphagus"
"Algoriphagus machipongonensis"	"S"	388413	93	93	21	NA	1	54	52	26	1	NA	4	46	2	0.07289	0.02649	0.03936	NA	0.07289	0.005523	0.005359	0.003219	5.663e-05	NA	0.002587	0.004824	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Algoriphagus"
"Belliella"	"G"	232244	119	37	5	NA	NA	60	119	40	NA	NA	8	44	2	0.01226	0.01054	0.009372	NA	NA	0.006137	0.01226	0.004952	NA	NA	0.005174	0.004614	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Belliella baltica"	"S"	232259	119	37	5	NA	NA	60	119	40	NA	NA	8	44	2	0.01226	0.01054	0.009372	NA	NA	0.006137	0.01226	0.004952	NA	NA	0.005174	0.004614	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella"
"Belliella baltica DSM 15883"	"-"	866536	119	37	5	NA	NA	60	119	40	NA	NA	8	44	2	0.01226	0.01054	0.009372	NA	NA	0.006137	0.01226	0.004952	NA	NA	0.005174	0.004614	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella>Belliella&nbsp;baltica"
"Cyclobacterium"	"G"	68288	410	34	7	NA	NA	293	410	172	NA	NA	16	182	34	0.06838	0.009684	0.01312	NA	NA	0.02997	0.04226	0.02129	NA	NA	0.01035	0.01908	0.06838	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Cyclobacterium amurskyense"	"S"	320787	374	24	5	NA	NA	274	374	162	NA	NA	14	144	33	0.06637	0.006836	0.009372	NA	NA	0.02803	0.03855	0.02005	NA	NA	0.009054	0.0151	0.06637	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Aquiflexum"	"G"	280472	23	6	1	NA	NA	4	12	5	NA	NA	2	23	1	0.002412	0.001709	0.001874	NA	NA	0.0004091	0.001237	0.0006189	NA	NA	0.001293	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Aquiflexum balticum"	"S"	280473	23	6	1	NA	NA	4	12	5	NA	NA	2	23	1	0.002412	0.001709	0.001874	NA	NA	0.0004091	0.001237	0.0006189	NA	NA	0.001293	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum"
"Aquiflexum balticum DSM 16537"	"-"	758820	23	6	1	NA	NA	4	12	5	NA	NA	2	23	1	0.002412	0.001709	0.001874	NA	NA	0.0004091	0.001237	0.0006189	NA	NA	0.001293	0.002412	0.002011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum>Aquiflexum&nbsp;balticum"
"Echinicola"	"G"	390846	35	5	NA	NA	1	17	35	23	NA	NA	3	16	8	0.07289	0.001424	NA	NA	0.07289	0.001739	0.003607	0.002847	NA	NA	0.00194	0.001678	0.01609	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Echinicola vietnamensis"	"S"	390884	20	3	NA	NA	1	6	8	20	NA	NA	2	10	NA	0.07289	0.0008544	NA	NA	0.07289	0.0006137	0.0008245	0.002476	NA	NA	0.001293	0.001049	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"Echinicola vietnamensis DSM 17526"	"-"	926556	20	3	NA	NA	1	6	8	20	NA	NA	2	10	NA	0.07289	0.0008544	NA	NA	0.07289	0.0006137	0.0008245	0.002476	NA	NA	0.001293	0.001049	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola>Echinicola&nbsp;vietnamensis"
"Persicobacteraceae"	"F"	1853234	1194	159	24	NA	NA	907	1194	499	4	NA	99	886	84	0.1689	0.04529	0.04498	NA	NA	0.09277	0.1231	0.06177	0.0002265	NA	0.06403	0.09291	0.1689	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	1194	159	24	NA	NA	907	1194	499	4	NA	99	886	84	0.1689	0.04529	0.04498	NA	NA	0.09277	0.1231	0.06177	0.0002265	NA	0.06403	0.09291	0.1689	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	1194	159	24	NA	NA	907	1194	499	4	NA	99	886	84	0.1689	0.04529	0.04498	NA	NA	0.09277	0.1231	0.06177	0.0002265	NA	0.06403	0.09291	0.1689	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"unclassified Cytophagales"	"-"	1124781	479	113	14	1	NA	316	479	223	6	NA	37	215	31	0.1143	0.03218	0.02624	0.1143	NA	0.03232	0.04937	0.0276	0.0003398	NA	0.02393	0.02255	0.06234	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	448	93	11	1	NA	290	448	202	6	NA	25	136	25	0.1143	0.02649	0.02062	0.1143	NA	0.02966	0.04617	0.02501	0.0003398	NA	0.01617	0.01426	0.05028	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	448	93	11	1	NA	290	448	202	6	NA	25	136	25	0.1143	0.02649	0.02062	0.1143	NA	0.02966	0.04617	0.02501	0.0003398	NA	0.01617	0.01426	0.05028	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"unclassified Cytophagales (miscellaneous)"	"-"	1751870	79	20	3	NA	NA	26	31	21	NA	NA	11	79	6	0.01207	0.005696	0.005623	NA	NA	0.002659	0.003195	0.0026	NA	NA	0.007114	0.008284	0.01207	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Cytophagales bacterium TFI 002"	"S"	1945892	79	20	3	NA	NA	26	31	21	NA	NA	11	79	6	0.01207	0.005696	0.005623	NA	NA	0.002659	0.003195	0.0026	NA	NA	0.007114	0.008284	0.01207	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>unclassified&nbsp;Cytophagales&nbsp;(miscellaneous)"
"Bernardetiaceae"	"F"	1937968	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03186	0.02734	0.03186	NA	NA	0.01207	0.02401	0.005694	0.0001133	NA	0.01811	0.01133	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03186	0.02734	0.03186	NA	NA	0.01207	0.02401	0.005694	0.0001133	NA	0.01811	0.01133	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03186	0.02734	0.03186	NA	NA	0.01207	0.02401	0.005694	0.0001133	NA	0.01811	0.01133	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Bernardetia litoralis DSM 6794"	"-"	880071	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03186	0.02734	0.03186	NA	NA	0.01207	0.02401	0.005694	0.0001133	NA	0.01811	0.01133	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia>Bernardetia&nbsp;litoralis"
"Flavobacteriia"	"C"	117743	52251	20568	2670	55	56	39562	52251	22235	184	35	7283	39379	3825	7.692	5.858	5.004	6.286	4.082	4.047	5.385	2.752	0.01042	4.197	4.71	4.129	7.692	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	52251	20568	2670	55	56	39562	52251	22235	184	35	7283	39379	3825	7.692	5.858	5.004	6.286	4.082	4.047	5.385	2.752	0.01042	4.197	4.71	4.129	7.692	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	29917	10893	1558	36	50	21819	29917	13817	154	31	5699	29917	3101	6.236	3.102	2.92	4.114	3.644	2.232	3.083	1.71	0.008721	3.717	3.686	3.137	6.236	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Olleya"	"G"	336276	10958	3767	470	5	9	8010	10958	4076	50	NA	811	5253	466	1.129	1.073	0.8809	0.5714	0.656	0.8193	1.129	0.5046	0.002832	NA	0.5245	0.5508	0.9372	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Olleya sp. Bg11-27"	"S"	2058135	10958	3767	470	4	9	8010	10958	4076	50	NA	811	5253	466	1.129	1.073	0.8809	0.4571	0.656	0.8193	1.129	0.5046	0.002832	NA	0.5245	0.5508	0.9372	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Flavobacterium"	"G"	237	18697	2541	530	16	23	4774	6557	4971	73	23	3928	18697	2052	4.127	0.7237	0.9934	1.829	1.676	0.4883	0.6758	0.6154	0.004134	2.758	2.54	1.961	4.127	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	9174	937	231	4	1	1492	1699	1977	35	7	2013	9174	1042	2.096	0.2669	0.433	0.4571	0.07289	0.1526	0.1751	0.2447	0.001982	0.8393	1.302	0.962	2.096	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium branchiophilum FL-15"	"-"	1034807	9174	937	231	4	1	1492	1699	1977	35	7	2013	9174	1042	2.096	0.2669	0.433	0.4571	0.07289	0.1526	0.1751	0.2447	0.001982	0.8393	1.302	0.962	2.096	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;branchiophilum"
"Flavobacterium columnare"	"S"	996	1275	456	63	NA	4	851	1136	516	4	1	252	1275	162	0.3258	0.1299	0.1181	NA	0.2915	0.08704	0.1171	0.06388	0.0002265	0.1199	0.163	0.1337	0.3258	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	390	147	19	NA	3	135	180	113	2	1	77	390	80	0.2187	0.04187	0.03561	NA	0.2187	0.01381	0.01855	0.01399	0.0001133	0.1199	0.0498	0.0409	0.1609	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	1506	140	32	2	1	243	291	315	6	2	305	1506	141	0.2836	0.03987	0.05998	0.2286	0.07289	0.02485	0.02999	0.03899	0.0003398	0.2398	0.1973	0.1579	0.2836	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum GPTSA100-9 = DSM 17447"	"-"	1094466	1506	140	32	2	1	243	291	315	6	2	305	1506	141	0.2836	0.03987	0.05998	0.2286	0.07289	0.02485	0.02999	0.03899	0.0003398	0.2398	0.1973	0.1579	0.2836	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;indicum"
"Flavobacterium psychrophilum"	"S"	96345	682	97	20	1	NA	252	297	263	1	1	132	682	64	0.1287	0.02763	0.03749	0.1143	NA	0.02578	0.03061	0.03256	5.663e-05	0.1199	0.08537	0.07152	0.1287	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum FPG3"	"-"	1452724	7	3	NA	NA	NA	3	2	1	NA	NA	NA	7	NA	0.0008544	0.0008544	NA	NA	NA	0.0003069	0.0002061	0.0001238	NA	NA	NA	0.000734	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium psychrophilum FPG101"	"-"	1452725	8	2	NA	NA	NA	5	6	5	NA	NA	NA	8	NA	0.0008389	0.0005696	NA	NA	NA	0.0005114	0.0006184	0.0006189	NA	NA	NA	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium gilvum"	"S"	1492737	1191	93	26	1	2	270	301	243	5	2	280	1191	113	0.2398	0.02649	0.04873	0.1143	0.1458	0.02762	0.03102	0.03008	0.0002832	0.2398	0.1811	0.1249	0.2272	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	268	57	7	NA	NA	34	59	83	2	NA	63	268	8	0.04074	0.01623	0.01312	NA	NA	0.003478	0.006081	0.01027	0.0001133	NA	0.04074	0.0281	0.01609	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	462	55	6	NA	2	105	93	71	1	NA	72	462	64	0.1458	0.01566	0.01125	NA	0.1458	0.01074	0.009585	0.008789	5.663e-05	NA	0.04657	0.04845	0.1287	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	820	45	25	NA	2	138	142	192	2	1	185	820	77	0.1549	0.01282	0.04686	NA	0.1458	0.01412	0.01464	0.02377	0.0001133	0.1199	0.1196	0.08599	0.1549	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	125	33	7	1	NA	75	125	47	NA	NA	9	68	8	0.1143	0.009399	0.01312	0.1143	NA	0.007671	0.01288	0.005818	NA	NA	0.005821	0.007131	0.01609	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	75	28	5	NA	1	33	29	26	2	NA	17	75	8	0.07289	0.007975	0.009372	NA	0.07289	0.003375	0.002989	0.003219	0.0001133	NA	0.01099	0.007865	0.01609	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	396	20	9	NA	NA	193	396	156	NA	NA	48	304	20	0.04081	0.005696	0.01687	NA	NA	0.01974	0.04081	0.01931	NA	NA	0.03104	0.03188	0.04022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0049"	"S"	2172098	90	20	3	NA	NA	45	67	21	1	NA	21	90	3	0.01358	0.005696	0.005623	NA	NA	0.004603	0.006905	0.0026	5.663e-05	NA	0.01358	0.009438	0.006033	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	122	17	6	2	NA	12	11	16	NA	1	15	122	33	0.2286	0.004842	0.01125	0.2286	NA	0.001227	0.001134	0.001981	NA	0.1199	0.009701	0.01279	0.06637	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	133	15	7	NA	1	65	39	54	NA	NA	27	133	10	0.07289	0.004272	0.01312	NA	0.07289	0.006648	0.004019	0.006685	NA	NA	0.01746	0.01395	0.02011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	80	13	3	1	1	56	56	33	NA	1	18	80	2	0.1199	0.003703	0.005623	0.1143	0.07289	0.005728	0.005772	0.004085	NA	0.1199	0.01164	0.008389	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	21	12	1	NA	1	7	15	9	NA	1	7	21	3	0.1199	0.003418	0.001874	NA	0.07289	0.000716	0.001546	0.001114	NA	0.1199	0.004527	0.002202	0.006033	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae UW101"	"-"	376686	17	2	1	NA	1	5	11	8	NA	1	6	17	2	0.1199	0.0005696	0.001874	NA	0.07289	0.0005114	0.001134	0.0009903	NA	0.1199	0.00388	0.001783	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;johnsoniae"
"Flavobacterium sp. HYN0048"	"S"	2162713	16	2	NA	NA	1	7	12	7	NA	NA	7	16	2	0.07289	0.0005696	NA	NA	0.07289	0.000716	0.001237	0.0008665	NA	NA	0.004527	0.001678	0.004022	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Capnocytophaga"	"G"	1016	484	211	30	NA	3	297	362	187	1	1	83	484	21	0.2187	0.0601	0.05623	NA	0.2187	0.03038	0.03731	0.02315	5.663e-05	0.1199	0.05368	0.05075	0.04223	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga sp. oral taxon 323"	"S"	1705617	172	61	17	NA	NA	139	172	64	NA	NA	11	101	7	0.03186	0.01737	0.03186	NA	NA	0.01422	0.01773	0.007922	NA	NA	0.007114	0.01059	0.01408	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
