"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Silicimonas algicola"	"S"	1826607	21	20	NA	NA	NA	17	14	21	NA	NA	13	9	NA	0.008408	0.005696	NA	NA	NA	0.001739	0.001443	0.0026	NA	NA	0.008408	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Silicimonas"
"Roseibacterium"	"G"	159345	24	13	2	NA	NA	24	9	23	NA	NA	8	8	NA	0.005174	0.003703	0.003749	NA	NA	0.002455	0.0009276	0.002847	NA	NA	0.005174	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibacterium elongatum"	"S"	159346	24	13	2	NA	NA	24	9	23	NA	NA	8	8	NA	0.005174	0.003703	0.003749	NA	NA	0.002455	0.0009276	0.002847	NA	NA	0.005174	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseibacterium"
"Roseibacterium elongatum DSM 19469"	"-"	1294273	24	13	2	NA	NA	24	9	23	NA	NA	8	8	NA	0.005174	0.003703	0.003749	NA	NA	0.002455	0.0009276	0.002847	NA	NA	0.005174	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseibacterium>Roseibacterium&nbsp;elongatum"
"Pannonibacter"	"G"	227873	19	12	1	NA	NA	13	10	19	NA	NA	8	7	3	0.006033	0.003418	0.001874	NA	NA	0.00133	0.001031	0.002352	NA	NA	0.005174	0.000734	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pannonibacter phragmitetus"	"S"	121719	19	12	1	NA	NA	13	10	19	NA	NA	8	7	3	0.006033	0.003418	0.001874	NA	NA	0.00133	0.001031	0.002352	NA	NA	0.005174	0.000734	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pannonibacter"
"Pannonibacter phragmitetus BB"	"-"	1402210	15	4	NA	NA	NA	7	7	15	NA	NA	6	6	1	0.00388	0.001139	NA	NA	NA	0.000716	0.0007214	0.001857	NA	NA	0.00388	0.0006292	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pannonibacter>Pannonibacter&nbsp;phragmitetus"
"Octadecabacter"	"G"	53945	20	11	NA	1	NA	17	12	20	NA	NA	1	6	NA	0.1143	0.003133	NA	0.1143	NA	0.001739	0.001237	0.002476	NA	NA	0.0006467	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Octadecabacter antarcticus"	"S"	1217908	12	4	NA	NA	NA	6	3	12	NA	NA	1	2	NA	0.001485	0.001139	NA	NA	NA	0.0006137	0.0003092	0.001485	NA	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter antarcticus 307"	"-"	391626	12	4	NA	NA	NA	6	3	12	NA	NA	1	2	NA	0.001485	0.001139	NA	NA	NA	0.0006137	0.0003092	0.001485	NA	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter>Octadecabacter&nbsp;antarcticus"
"Octadecabacter arcticus"	"S"	53946	5	3	NA	NA	NA	5	5	2	NA	NA	NA	2	NA	0.0008544	0.0008544	NA	NA	NA	0.0005114	0.0005153	0.0002476	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter arcticus 238"	"-"	391616	5	3	NA	NA	NA	5	5	2	NA	NA	NA	2	NA	0.0008544	0.0008544	NA	NA	NA	0.0005114	0.0005153	0.0002476	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter>Octadecabacter&nbsp;arcticus"
"Octadecabacter temperatus"	"S"	1458307	5	3	NA	1	NA	4	1	5	NA	NA	NA	2	NA	0.1143	0.0008544	NA	0.1143	NA	0.0004091	0.0001031	0.0006189	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Confluentimicrobium"	"G"	1609958	30	10	NA	NA	NA	10	10	30	NA	NA	6	13	NA	0.00388	0.002848	NA	NA	NA	0.001023	0.001031	0.003714	NA	NA	0.00388	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Confluentimicrobium sp. EMB200-NS6"	"S"	1609966	30	10	NA	NA	NA	10	10	30	NA	NA	6	13	NA	0.00388	0.002848	NA	NA	NA	0.001023	0.001031	0.003714	NA	NA	0.00388	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Confluentimicrobium"
"Halocynthiibacter"	"G"	1579315	28	8	3	NA	NA	13	9	28	1	NA	6	12	NA	0.005623	0.002279	0.005623	NA	NA	0.00133	0.0009276	0.003466	5.663e-05	NA	0.00388	0.001258	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halocynthiibacter arcticus"	"S"	1579316	28	8	3	NA	NA	13	9	28	1	NA	6	12	NA	0.005623	0.002279	0.005623	NA	NA	0.00133	0.0009276	0.003466	5.663e-05	NA	0.00388	0.001258	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Halocynthiibacter"
"Yangia"	"G"	354203	10	7	2	NA	NA	4	6	10	NA	NA	1	2	NA	0.003749	0.001994	0.003749	NA	NA	0.0004091	0.0006184	0.001238	NA	NA	0.0006467	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia pacifica"	"S"	311180	5	5	2	NA	NA	2	2	5	NA	NA	1	NA	NA	0.003749	0.001424	0.003749	NA	NA	0.0002046	0.0002061	0.0006189	NA	NA	0.0006467	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Yangia sp. CCB-MM3"	"S"	1792508	2	1	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	0.0002476	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Ruegeria"	"G"	97050	196	6	3	NA	NA	28	23	45	196	NA	7	11	1	0.0111	0.001709	0.005623	NA	NA	0.002864	0.00237	0.00557	0.0111	NA	0.004527	0.001153	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ruegeria pomeroyi"	"S"	89184	34	4	3	NA	NA	13	19	34	NA	NA	7	5	1	0.005623	0.001139	0.005623	NA	NA	0.00133	0.001958	0.004209	NA	NA	0.004527	0.0005243	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Ruegeria pomeroyi DSS-3"	"-"	246200	34	4	3	NA	NA	13	19	34	NA	NA	7	5	1	0.005623	0.001139	0.005623	NA	NA	0.00133	0.001958	0.004209	NA	NA	0.004527	0.0005243	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria>Ruegeria&nbsp;pomeroyi"
"Ruegeria sp. NKC1-1"	"S"	2099786	196	2	NA	NA	NA	7	3	4	196	NA	NA	3	NA	0.0111	0.0005696	NA	NA	NA	0.000716	0.0003092	0.0004952	0.0111	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Thioclava"	"G"	285107	13	6	NA	NA	NA	11	5	13	NA	NA	3	10	1	0.002011	0.001709	NA	NA	NA	0.001125	0.0005153	0.001609	NA	NA	0.00194	0.001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thioclava nitratireducens"	"S"	1915078	13	6	NA	NA	NA	11	5	13	NA	NA	3	10	1	0.002011	0.001709	NA	NA	NA	0.001125	0.0005153	0.001609	NA	NA	0.00194	0.001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thioclava"
"Pelagibaca"	"G"	360528	79	6	1	NA	NA	30	16	79	NA	1	15	9	1	0.1199	0.001709	0.001874	NA	NA	0.003069	0.001649	0.009779	NA	0.1199	0.009701	0.0009438	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagibaca abyssi"	"S"	1250539	79	6	1	NA	NA	30	16	79	NA	1	15	9	1	0.1199	0.001709	0.001874	NA	NA	0.003069	0.001649	0.009779	NA	0.1199	0.009701	0.0009438	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pelagibaca"
"Roseobacter"	"G"	2433	17	5	NA	NA	1	3	8	17	1	NA	6	5	NA	0.07289	0.001424	NA	NA	0.07289	0.0003069	0.0008245	0.002104	5.663e-05	NA	0.00388	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter denitrificans"	"S"	2434	14	4	NA	NA	NA	3	7	14	1	NA	6	4	NA	0.00388	0.001139	NA	NA	NA	0.0003069	0.0007214	0.001733	5.663e-05	NA	0.00388	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter"
"Roseobacter litoralis"	"S"	42443	3	1	NA	NA	1	NA	1	3	NA	NA	NA	1	NA	0.07289	0.0002848	NA	NA	0.07289	NA	0.0001031	0.0003714	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter"
"Roseobacter litoralis Och 149"	"-"	391595	3	1	NA	NA	1	NA	1	3	NA	NA	NA	1	NA	0.07289	0.0002848	NA	NA	0.07289	NA	0.0001031	0.0003714	NA	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter>Roseobacter&nbsp;litoralis"
"Sagittula"	"G"	58842	7	3	NA	NA	NA	7	2	2	1	NA	3	1	NA	0.00194	0.0008544	NA	NA	NA	0.000716	0.0002061	0.0002476	5.663e-05	NA	0.00194	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sagittula sp. P11"	"S"	2009329	7	3	NA	NA	NA	7	2	2	1	NA	3	1	NA	0.00194	0.0008544	NA	NA	NA	0.000716	0.0002061	0.0002476	5.663e-05	NA	0.00194	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sagittula"
"Leisingera"	"G"	191028	15	2	1	NA	NA	10	5	15	NA	NA	8	4	NA	0.005174	0.0005696	0.001874	NA	NA	0.001023	0.0005153	0.001857	NA	NA	0.005174	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Leisingera methylohalidivorans"	"S"	133924	13	2	1	NA	NA	7	4	13	NA	NA	8	3	NA	0.005174	0.0005696	0.001874	NA	NA	0.000716	0.0004123	0.001609	NA	NA	0.005174	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Leisingera"
"Leisingera methylohalidivorans DSM 14336"	"-"	999552	13	2	1	NA	NA	7	4	13	NA	NA	8	3	NA	0.005174	0.0005696	0.001874	NA	NA	0.000716	0.0004123	0.001609	NA	NA	0.005174	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Leisingera>Leisingera&nbsp;methylohalidivorans"
"Yoonia"	"G"	2211641	7	2	NA	NA	NA	7	4	5	NA	NA	2	1	NA	0.001293	0.0005696	NA	NA	NA	0.000716	0.0004123	0.0006189	NA	NA	0.001293	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yoonia vestfoldensis"	"S"	245188	7	2	NA	NA	NA	7	4	5	NA	NA	2	1	NA	0.001293	0.0005696	NA	NA	NA	0.000716	0.0004123	0.0006189	NA	NA	0.001293	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yoonia"
"Salipiger"	"G"	263377	20	1	NA	NA	1	20	4	20	1	NA	6	9	NA	0.07289	0.0002848	NA	NA	0.07289	0.002046	0.0004123	0.002476	5.663e-05	NA	0.00388	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Salipiger profundus"	"S"	1229727	20	1	NA	NA	1	20	4	20	1	NA	6	9	NA	0.07289	0.0002848	NA	NA	0.07289	0.002046	0.0004123	0.002476	5.663e-05	NA	0.00388	0.0009438	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Salipiger"
"Tateyamaria"	"G"	299261	6	1	NA	NA	NA	4	2	6	NA	NA	2	1	1	0.002011	0.0002848	NA	NA	NA	0.0004091	0.0002061	0.0007427	NA	NA	0.001293	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria omphalii"	"S"	299262	6	1	NA	NA	NA	4	2	6	NA	NA	2	1	1	0.002011	0.0002848	NA	NA	NA	0.0004091	0.0002061	0.0007427	NA	NA	0.001293	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Tateyamaria"
"Hyphomonadaceae"	"F"	69657	292	158	16	NA	NA	190	135	292	16	NA	64	79	8	0.045	0.045	0.02999	NA	NA	0.01943	0.01391	0.03615	0.0009061	NA	0.04139	0.008284	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales"
"Hyphomonas"	"G"	85	140	81	11	NA	NA	79	57	140	2	NA	27	25	5	0.02307	0.02307	0.02062	NA	NA	0.00808	0.005875	0.01733	0.0001133	NA	0.01746	0.002622	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hyphomonas neptunium"	"S"	81032	131	77	10	NA	NA	72	51	131	NA	NA	26	19	5	0.02193	0.02193	0.01874	NA	NA	0.007364	0.005256	0.01622	NA	NA	0.01682	0.001992	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas neptunium ATCC 15444"	"-"	228405	131	77	10	NA	NA	72	51	131	NA	NA	26	19	5	0.02193	0.02193	0.01874	NA	NA	0.007364	0.005256	0.01622	NA	NA	0.01682	0.001992	0.01006	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas>Hyphomonas&nbsp;neptunium"
"Hyphomonas sp. Mor2"	"S"	1906738	6	2	1	NA	NA	5	5	4	2	NA	NA	6	NA	0.001874	0.0005696	0.001874	NA	NA	0.0005114	0.0005153	0.0004952	0.0001133	NA	NA	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Glycocaulis"	"G"	1433402	37	19	NA	NA	NA	16	21	37	1	NA	4	11	NA	0.005412	0.005412	NA	NA	NA	0.001637	0.002164	0.00458	5.663e-05	NA	0.002587	0.001153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Glycocaulis alkaliphilus"	"S"	1434191	37	19	NA	NA	NA	16	21	37	1	NA	4	11	NA	0.005412	0.005412	NA	NA	NA	0.001637	0.002164	0.00458	5.663e-05	NA	0.002587	0.001153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Glycocaulis"
"Hirschia"	"G"	2723	28	17	1	NA	NA	25	21	28	1	NA	11	11	NA	0.007114	0.004842	0.001874	NA	NA	0.002557	0.002164	0.003466	5.663e-05	NA	0.007114	0.001153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hirschia baltica"	"S"	2724	28	17	1	NA	NA	25	21	28	1	NA	11	11	NA	0.007114	0.004842	0.001874	NA	NA	0.002557	0.002164	0.003466	5.663e-05	NA	0.007114	0.001153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia"
"Hirschia baltica ATCC 49814"	"-"	582402	28	17	1	NA	NA	25	21	28	1	NA	11	11	NA	0.007114	0.004842	0.001874	NA	NA	0.002557	0.002164	0.003466	5.663e-05	NA	0.007114	0.001153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia>Hirschia&nbsp;baltica"
"Maricaulis"	"G"	74317	23	10	2	NA	NA	17	8	23	NA	NA	9	14	NA	0.005821	0.002848	0.003749	NA	NA	0.001739	0.0008245	0.002847	NA	NA	0.005821	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Maricaulis maris"	"S"	74318	23	10	2	NA	NA	17	8	23	NA	NA	9	14	NA	0.005821	0.002848	0.003749	NA	NA	0.001739	0.0008245	0.002847	NA	NA	0.005821	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis"
"Maricaulis maris MCS10"	"-"	394221	23	10	2	NA	NA	17	8	23	NA	NA	9	14	NA	0.005821	0.002848	0.003749	NA	NA	0.001739	0.0008245	0.002847	NA	NA	0.005821	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis>Maricaulis&nbsp;maris"
"Sphingomonadales"	"O"	204457	16136	16136	2030	5	17	15211	9368	13917	1361	11	6076	10091	636	4.596	4.596	3.805	0.5714	1.239	1.556	0.9655	1.723	0.07708	1.319	3.93	1.058	1.279	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	41297	13468	13468	1709	3	15	12232	7330	11289	1018	7	4949	8395	538	3.836	3.836	3.203	0.3429	1.093	1.251	0.7555	1.397	0.05765	0.8393	3.201	0.8803	1.082	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Sphingopyxis"	"G"	165697	6106	6106	750	NA	4	4843	2764	3791	61	1	2337	3952	122	1.739	1.739	1.406	NA	0.2915	0.4954	0.2849	0.4693	0.003455	0.1199	1.511	0.4144	0.2453	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis sp. LPB0140"	"S"	1913578	2711	2711	308	NA	2	2171	1339	1988	23	NA	1261	2131	69	0.8155	0.7721	0.5773	NA	0.1458	0.2221	0.138	0.2461	0.001303	NA	0.8155	0.2235	0.1388	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis fribergensis"	"S"	1515612	1162	1162	160	NA	NA	951	547	836	15	1	552	905	25	0.357	0.331	0.2999	NA	NA	0.09727	0.05638	0.1035	0.0008495	0.1199	0.357	0.0949	0.05028	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. EG6"	"S"	1874061	944	944	100	NA	NA	682	279	221	6	NA	100	180	7	0.2689	0.2689	0.1874	NA	NA	0.06976	0.02875	0.02736	0.0003398	NA	0.06467	0.01888	0.01408	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis macrogoltabida"	"S"	33050	496	496	61	NA	NA	395	257	344	5	NA	227	354	12	0.1468	0.1413	0.1143	NA	NA	0.0404	0.02649	0.04258	0.0002832	NA	0.1468	0.03712	0.02413	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis"	"S"	117207	209	209	33	NA	NA	155	79	76	2	NA	31	60	1	0.06185	0.05953	0.06185	NA	NA	0.01585	0.008142	0.009408	0.0001133	NA	0.02005	0.006292	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis RB2256"	"-"	317655	209	209	33	NA	NA	155	79	76	2	NA	31	60	1	0.06185	0.05953	0.06185	NA	NA	0.01585	0.008142	0.009408	0.0001133	NA	0.02005	0.006292	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis>Sphingopyxis&nbsp;alaskensis"
"Sphingopyxis sp. 113P3"	"S"	292913	42	42	9	NA	NA	29	17	20	NA	NA	11	15	NA	0.01687	0.01196	0.01687	NA	NA	0.002966	0.001752	0.002476	NA	NA	0.007114	0.001573	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. FD7"	"S"	1914525	33	33	7	NA	NA	19	11	9	2	NA	8	4	1	0.01312	0.009399	0.01312	NA	NA	0.001943	0.001134	0.001114	0.0001133	NA	0.005174	0.0004195	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. QXT-31"	"S"	1357916	23	23	4	NA	NA	17	10	9	1	NA	6	14	NA	0.007497	0.006551	0.007497	NA	NA	0.001739	0.001031	0.001114	5.663e-05	NA	0.00388	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Novosphingobium"	"G"	165696	3790	3076	407	NA	5	3311	2028	3790	308	1	1091	1738	42	0.8761	0.8761	0.7628	NA	0.3644	0.3387	0.209	0.4692	0.01744	0.1199	0.7056	0.1823	0.08446	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Novosphingobium sp. THN1"	"S"	1016987	1660	1272	153	NA	1	1555	980	1660	287	NA	449	820	27	0.3623	0.3623	0.2868	NA	0.07289	0.1591	0.101	0.2055	0.01625	NA	0.2904	0.08599	0.0543	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium tardaugens"	"S"	169176	426	426	57	NA	NA	379	197	402	5	NA	126	194	3	0.1213	0.1213	0.1068	NA	NA	0.03877	0.0203	0.04976	0.0002832	NA	0.08149	0.02034	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium tardaugens NBRC 16725"	"-"	1219035	426	426	57	NA	NA	379	197	402	5	NA	126	194	3	0.1213	0.1213	0.1068	NA	NA	0.03877	0.0203	0.04976	0.0002832	NA	0.08149	0.02034	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;tardaugens"
"Novosphingobium aromaticivorans"	"S"	48935	650	279	49	NA	1	368	215	650	3	NA	122	180	3	0.09184	0.07946	0.09184	NA	0.07289	0.03764	0.02216	0.08046	0.0001699	NA	0.0789	0.01888	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium aromaticivorans DSM 12444"	"-"	279238	650	279	49	NA	1	368	215	650	3	NA	122	180	3	0.09184	0.07946	0.09184	NA	0.07289	0.03764	0.02216	0.08046	0.0001699	NA	0.0789	0.01888	0.006033	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;aromaticivorans"
"Novosphingobium sp. P6W"	"S"	1609758	249	193	36	NA	NA	183	104	249	4	NA	53	67	NA	0.06748	0.05497	0.06748	NA	NA	0.01872	0.01072	0.03082	0.0002265	NA	0.03428	0.007026	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
