"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Castellaniella"	"G"	26382	70	2	3	39	46	NA	32	38	1	26	70	42	NA	0.02257	0.01399	0.01815	0.01684	0.01361	NA	0.01427	0.01555	0.0002606	0.01077	0.02257	0.01897	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	15	1	1	13	5	NA	11	14	NA	4	15	12	NA	0.006997	0.006997	0.00605	0.005613	0.001479	NA	0.004907	0.00573	NA	0.001657	0.004837	0.00542	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lampropedia"	"G"	26406	7	1	NA	4	NA	NA	2	4	NA	2	7	2	NA	0.006997	0.006997	NA	0.001727	NA	NA	0.0008921	0.001637	NA	0.0008283	0.002257	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"s3t2d-1089"	"G"	26470	10	1	NA	5	4	NA	10	10	NA	7	9	5	NA	0.006997	0.006997	NA	0.002159	0.001183	NA	0.004461	0.004093	NA	0.002899	0.002902	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methylibium"	"G"	26415	22	1	NA	12	10	NA	5	4	1	3	22	6	NA	0.007095	0.006997	NA	0.005181	0.002958	NA	0.00223	0.001637	0.0002606	0.001243	0.007095	0.00271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xenophilus"	"G"	26465	64	1	9	21	12	NA	17	27	NA	20	64	24	NA	0.05445	0.006997	0.05445	0.009067	0.003549	NA	0.007583	0.01105	NA	0.008283	0.02064	0.01084	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paenalcaligenes"	"G"	26424	44	1	2	16	17	NA	11	4	NA	8	44	19	NA	0.01419	0.006997	0.0121	0.006908	0.005028	NA	0.004907	0.001637	NA	0.003313	0.01419	0.008582	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	14	1	6	12	8	NA	1	12	NA	3	14	4	NA	0.0363	0.006997	0.0363	0.005181	0.002366	NA	0.0004461	0.004911	NA	0.001243	0.004515	0.001807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Glaciimonas"	"G"	26396	9	1	NA	9	6	NA	1	NA	NA	1	4	2	NA	0.006997	0.006997	NA	0.003886	0.001775	NA	0.0004461	NA	NA	0.0004142	0.00129	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Piscinibacter"	"G"	26435	84	1	NA	84	12	NA	8	11	1	4	22	6	NA	0.03627	0.006997	NA	0.03627	0.003549	NA	0.003568	0.004502	0.0002606	0.001657	0.007095	0.00271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Zinderia"	"G"	26380	17	1	NA	17	9	NA	9	5	NA	4	14	17	NA	0.007678	0.006997	NA	0.00734	0.002662	NA	0.004015	0.002046	NA	0.001657	0.004515	0.007678	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"RS62 marine group"	"G"	26442	91	1	7	55	34	NA	32	57	1	27	91	38	NA	0.04235	0.006997	0.04235	0.02375	0.01006	NA	0.01427	0.02333	0.0002606	0.01118	0.02935	0.01716	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Alicycliphilus"	"G"	26359	45	1	1	20	17	NA	14	25	NA	7	45	23	NA	0.01451	0.006997	0.00605	0.008635	0.005028	NA	0.006245	0.01023	NA	0.002899	0.01451	0.01039	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	20	1	NA	16	5	NA	7	6	NA	8	20	11	NA	0.006997	0.006997	NA	0.006908	0.001479	NA	0.003122	0.002456	NA	0.003313	0.00645	0.004968	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	11924	301	65	11924	6147	18	971	989	27	450	2677	706	5	5.148	2.106	0.3932	5.148	1.818	0.8333	0.4331	0.4048	0.007036	0.1864	0.8633	0.3189	0.9488	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Zoogloea"	"G"	26580	2253	87	13	2253	191	3	57	60	1	53	159	76	1	0.9728	0.6088	0.07864	0.9728	0.05649	0.1389	0.02543	0.02456	0.0002606	0.02195	0.05128	0.03433	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechloromonas"	"G"	26563	5175	81	14	5175	2932	7	154	188	11	98	506	160	2	2.234	0.5668	0.08469	2.234	0.8672	0.3241	0.06869	0.07695	0.002866	0.04059	0.1632	0.07227	0.3795	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	1091	34	7	1091	624	1	105	137	3	40	342	79	1	0.4711	0.2379	0.04235	0.4711	0.1846	0.0463	0.04684	0.05607	0.0007817	0.01657	0.1103	0.03568	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	529	25	6	486	410	2	247	224	2	69	529	110	NA	0.2098	0.1749	0.0363	0.2098	0.1213	0.09259	0.1102	0.09168	0.0005212	0.02858	0.1706	0.04968	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	546	13	3	546	188	NA	60	40	3	26	185	24	1	0.2357	0.09097	0.01815	0.2357	0.05561	NA	0.02676	0.01637	0.0007817	0.01077	0.05966	0.01084	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	392	12	7	392	305	NA	132	113	2	35	352	53	NA	0.1693	0.08397	0.04235	0.1693	0.09021	NA	0.05888	0.04625	0.0005212	0.0145	0.1135	0.02394	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	294	10	1	294	169	1	22	23	1	15	70	20	NA	0.1269	0.06997	0.00605	0.1269	0.04999	0.0463	0.009813	0.009414	0.0002606	0.006213	0.02257	0.009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	137	6	2	137	78	NA	20	13	NA	14	62	18	NA	0.05915	0.04198	0.0121	0.05915	0.02307	NA	0.008921	0.005321	NA	0.005798	0.01999	0.00813	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	48	3	NA	11	20	NA	8	25	NA	12	48	19	NA	0.02099	0.02099	NA	0.004749	0.005915	NA	0.003568	0.01023	NA	0.00497	0.01548	0.008582	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	8	3	NA	6	8	NA	2	1	NA	2	5	1	NA	0.02099	0.02099	NA	0.002591	0.002366	NA	0.0008921	0.0004093	NA	0.0008283	0.001612	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	30	3	3	29	30	NA	22	25	NA	16	30	20	NA	0.02099	0.02099	0.01815	0.01252	0.008873	NA	0.009813	0.01023	NA	0.006627	0.009675	0.009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	383	3	3	204	383	NA	35	28	1	21	96	33	NA	0.1133	0.02099	0.01815	0.08808	0.1133	NA	0.01561	0.01146	0.0002606	0.008698	0.03096	0.01491	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"C39"	"G"	26560	30	3	NA	6	10	NA	4	11	NA	7	30	5	NA	0.02099	0.02099	NA	0.002591	0.002958	NA	0.001784	0.004502	NA	0.002899	0.009675	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	14	2	NA	11	14	1	2	1	NA	2	6	2	NA	0.0463	0.01399	NA	0.004749	0.004141	0.0463	0.0008921	0.0004093	NA	0.0008283	0.001935	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	142	1	NA	142	93	NA	7	8	NA	6	32	10	NA	0.06131	0.006997	NA	0.06131	0.02751	NA	0.003122	0.003274	NA	0.002485	0.01032	0.004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	41	1	NA	41	24	NA	5	3	NA	2	6	1	NA	0.0177	0.006997	NA	0.0177	0.007099	NA	0.00223	0.001228	NA	0.0008283	0.001935	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechlorobacter"	"G"	26562	56	1	NA	56	37	NA	NA	5	1	NA	6	4	NA	0.02418	0.006997	NA	0.02418	0.01094	NA	NA	0.002046	0.0002606	NA	0.001935	0.001807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	313	1	NA	313	88	NA	4	1	1	1	12	2	NA	0.1351	0.006997	NA	0.1351	0.02603	NA	0.001784	0.0004093	0.0002606	0.0004142	0.00387	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Propionivibrio"	"G"	26571	113	1	NA	65	113	1	5	8	NA	4	22	10	NA	0.0463	0.006997	NA	0.02806	0.03342	0.0463	0.00223	0.003274	NA	0.001657	0.007095	0.004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1676	80	44	514	1676	7	318	636	8	428	564	1138	1	0.5598	0.5598	0.2662	0.2219	0.4957	0.3241	0.1418	0.2603	0.002085	0.1773	0.1819	0.514	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Methylotenera"	"G"	26521	718	35	19	237	718	3	100	271	4	131	215	464	NA	0.2449	0.2449	0.1149	0.1023	0.2124	0.1389	0.04461	0.1109	0.001042	0.05426	0.06934	0.2096	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	365	21	8	98	365	1	58	121	2	71	107	215	1	0.1898	0.1469	0.0484	0.04231	0.108	0.0463	0.02587	0.04952	0.0005212	0.02941	0.03451	0.09711	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"uncultured"	"G"	26525	205	7	5	69	205	1	87	97	NA	117	97	173	NA	0.07814	0.04898	0.03025	0.02979	0.06063	0.0463	0.03881	0.0397	NA	0.04846	0.03128	0.07814	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	152	5	4	35	152	NA	21	46	NA	35	50	111	NA	0.05014	0.03499	0.0242	0.01511	0.04496	NA	0.009367	0.01883	NA	0.0145	0.01612	0.05014	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Candidatus Methylopumilus"	"G"	26516	39	3	1	13	35	2	8	17	NA	15	17	39	NA	0.09259	0.02099	0.00605	0.005613	0.01035	0.09259	0.003568	0.006958	NA	0.006213	0.005482	0.01762	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"MM2"	"G"	26518	21	2	1	3	21	NA	7	7	1	5	6	18	NA	0.01399	0.01399	0.00605	0.001295	0.006211	NA	0.003122	0.002865	0.0002606	0.002071	0.001935	0.00813	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	77	1	2	16	77	NA	13	28	1	14	32	37	NA	0.02277	0.006997	0.0121	0.006908	0.02277	NA	0.005799	0.01146	0.0002606	0.005798	0.01032	0.01671	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	1163	56	15	875	666	3	283	262	6	108	1163	194	1	0.3919	0.3919	0.09074	0.3778	0.197	0.1389	0.1262	0.1072	0.001563	0.04473	0.3751	0.08762	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ellin6067"	"G"	26542	510	19	2	208	183	1	113	83	1	19	510	40	NA	0.1645	0.133	0.0121	0.08981	0.05413	0.0463	0.05041	0.03397	0.0002606	0.007869	0.1645	0.01807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	424	16	7	424	221	1	43	44	NA	26	97	40	NA	0.1831	0.112	0.04235	0.1831	0.06537	0.0463	0.01918	0.01801	NA	0.01077	0.03128	0.01807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	338	13	4	106	112	NA	62	84	4	29	338	69	NA	0.109	0.09097	0.0242	0.04577	0.03313	NA	0.02766	0.03438	0.001042	0.01201	0.109	0.03117	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	33	2	NA	33	15	NA	6	1	NA	1	3	4	NA	0.01425	0.01399	NA	0.01425	0.004437	NA	0.002676	0.0004093	NA	0.0004142	0.0009675	0.001807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	52	2	2	43	45	NA	19	13	1	13	52	16	NA	0.01857	0.01399	0.0121	0.01857	0.01331	NA	0.008475	0.005321	0.0002606	0.005384	0.01677	0.007227	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"uncultured"	"G"	26552	14	1	NA	NA	8	NA	3	6	NA	3	14	1	NA	0.006997	0.006997	NA	NA	0.002366	NA	0.001338	0.002456	NA	0.001243	0.004515	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"GOUTA6"	"G"	26543	34	1	NA	10	24	1	15	1	NA	4	34	9	NA	0.0463	0.006997	NA	0.004318	0.007099	0.0463	0.006691	0.0004093	NA	0.001657	0.01096	0.004065	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Gallionellaceae"	"F"	26497	357	24	4	186	357	1	156	159	1	82	320	126	NA	0.1679	0.1679	0.0242	0.08031	0.1056	0.0463	0.06959	0.06508	0.0002606	0.03396	0.1032	0.05691	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	140	9	3	65	140	NA	56	75	1	37	136	54	NA	0.06298	0.06298	0.01815	0.02806	0.04141	NA	0.02498	0.0307	0.0002606	0.01532	0.04386	0.02439	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sideroxydans"	"G"	26501	112	8	1	76	112	1	51	41	NA	18	88	32	NA	0.05598	0.05598	0.00605	0.03281	0.03313	0.0463	0.02275	0.01678	NA	0.007455	0.02838	0.01445	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"uncultured"	"G"	26502	51	5	NA	14	48	NA	27	24	NA	10	51	15	NA	0.03499	0.03499	NA	0.006045	0.0142	NA	0.01204	0.009823	NA	0.004142	0.01645	0.006775	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Candidatus Nitrotoga"	"G"	26498	29	2	NA	22	29	NA	11	10	NA	6	29	14	NA	0.01399	0.01399	NA	0.009499	0.008577	NA	0.004907	0.004093	NA	0.002485	0.009352	0.006323	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Neisseriaceae"	"F"	26526	887	23	16	353	887	4	126	167	1	97	278	144	2	0.3795	0.1609	0.09679	0.1524	0.2624	0.1852	0.0562	0.06835	0.0002606	0.04017	0.08965	0.06504	0.3795	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26538	385	12	2	54	385	1	47	48	NA	42	44	35	NA	0.1139	0.08397	0.0121	0.02332	0.1139	0.0463	0.02096	0.01965	NA	0.0174	0.01419	0.01581	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Neisseria"	"G"	26532	376	6	10	256	376	3	58	89	1	47	179	84	2	0.3795	0.04198	0.0605	0.1105	0.1112	0.1389	0.02587	0.03643	0.0002606	0.01947	0.05773	0.03794	0.3795	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Simonsiella"	"G"	26533	20	1	1	7	20	NA	2	4	NA	NA	11	5	NA	0.006997	0.006997	0.00605	0.003022	0.005915	NA	0.0008921	0.001637	NA	NA	0.003547	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Eikenella"	"G"	26530	4	1	NA	2	4	NA	NA	2	NA	NA	3	NA	NA	0.006997	0.006997	NA	0.0008635	0.001183	NA	NA	0.0008186	NA	NA	0.0009675	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Conchiformibius"	"G"	26529	3	1	NA	1	3	NA	NA	3	NA	NA	3	NA	NA	0.006997	0.006997	NA	0.0004318	0.0008873	NA	NA	0.001228	NA	NA	0.0009675	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Alysiella"	"G"	26527	6	1	NA	1	6	NA	NA	NA	NA	NA	1	1	NA	0.006997	0.006997	NA	0.0004318	0.001775	NA	NA	NA	NA	NA	0.0003225	0.0004517	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"SC-I-84"	"F"	26582	1546	18	2	308	250	4	187	154	2	35	1546	51	4	0.759	0.126	0.0121	0.133	0.07394	0.1852	0.08341	0.06303	0.0005212	0.0145	0.4986	0.02304	0.759	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"TRA3-20"	"F"	26589	212	17	3	147	130	1	88	65	2	43	212	63	NA	0.119	0.119	0.01815	0.06347	0.03845	0.0463	0.03925	0.0266	0.0005212	0.01781	0.06837	0.02846	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Hydrogenophilaceae"	"F"	26503	1004	10	5	264	1004	1	126	121	6	45	249	59	NA	0.297	0.06997	0.03025	0.114	0.297	0.0463	0.0562	0.04952	0.001563	0.01864	0.0803	0.02665	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Thiobacillus"	"G"	26509	861	5	NA	128	861	1	77	81	4	21	165	35	NA	0.2547	0.03499	NA	0.05527	0.2547	0.0463	0.03435	0.03315	0.001042	0.008698	0.05321	0.01581	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"uncultured"	"G"	26511	125	3	3	106	125	NA	42	36	1	14	60	16	NA	0.04577	0.02099	0.01815	0.04577	0.03697	NA	0.01873	0.01473	0.0002606	0.005798	0.01935	0.007227	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Tepidiphilus"	"G"	26508	11	1	1	11	3	NA	NA	1	1	3	5	4	NA	0.006997	0.006997	0.00605	0.004749	0.0008873	NA	NA	0.0004093	0.0002606	0.001243	0.001612	0.001807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Sulfuricellaceae"	"F"	26583	160	7	6	99	160	1	51	56	NA	30	139	59	1	0.1898	0.04898	0.0363	0.04274	0.04732	0.0463	0.02275	0.02292	NA	0.01243	0.04483	0.02665	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferritrophicum"	"G"	26584	87	4	3	45	78	NA	27	29	NA	18	87	30	1	0.1898	0.02799	0.01815	0.01943	0.02307	NA	0.01204	0.01187	NA	0.007455	0.02806	0.01355	0.1898	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfuriferula"	"G"	26586	24	2	1	13	24	1	6	7	NA	3	13	6	NA	0.0463	0.01399	0.00605	0.005613	0.007099	0.0463	0.002676	0.002865	NA	0.001243	0.004192	0.00271	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfurirhabdus"	"G"	26587	9	1	NA	9	4	NA	2	NA	NA	1	2	2	NA	0.006997	0.006997	NA	0.003886	0.001183	NA	0.0008921	NA	NA	0.0004142	0.000645	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Aquaspirillaceae"	"F"	26343	688	7	1	71	688	1	19	36	NA	24	111	39	NA	0.2035	0.04898	0.00605	0.03065	0.2035	0.0463	0.008475	0.01473	NA	0.00994	0.0358	0.01762	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Rivicola"	"G"	26347	635	5	NA	40	635	1	15	33	NA	23	106	37	NA	0.1878	0.03499	NA	0.01727	0.1878	0.0463	0.006691	0.01351	NA	0.009526	0.03418	0.01671	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Microvirgula"	"G"	26346	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006997	0.006997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Laribacter"	"G"	26345	10	1	NA	2	10	NA	1	NA	NA	NA	1	2	NA	0.006997	0.006997	NA	0.0008635	0.002958	NA	0.0004461	NA	NA	NA	0.0003225	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Chitinibacteraceae"	"F"	26472	805	3	1	23	805	3	32	94	3	35	102	29	NA	0.2381	0.02099	0.00605	0.00993	0.2381	0.1389	0.01427	0.03847	0.0007817	0.0145	0.03289	0.0131	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Silvimonas"	"G"	26482	2	1	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.006997	0.006997	NA	NA	0.0002958	NA	NA	NA	NA	NA	0.000645	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Iodobacter"	"G"	26480	150	1	NA	5	150	1	3	17	NA	3	19	2	NA	0.0463	0.006997	NA	0.002159	0.04437	0.0463	0.001338	0.006958	NA	0.001243	0.006127	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Deefgea"	"G"	26478	562	1	1	9	562	1	27	63	2	27	66	20	NA	0.1662	0.006997	0.00605	0.003886	0.1662	0.0463	0.01204	0.02578	0.0005212	0.01118	0.02128	0.009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"B1-7BS"	"F"	26348	77	2	NA	20	25	1	13	14	1	10	77	4	NA	0.0463	0.01399	NA	0.008635	0.007394	0.0463	0.005799	0.00573	0.0002606	0.004142	0.02483	0.001807	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Procabacteriaceae"	"F"	26553	9	1	NA	5	9	NA	3	1	NA	NA	6	2	NA	0.006997	0.006997	NA	0.002159	0.002662	NA	0.001338	0.0004093	NA	NA	0.001935	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Procabacter"	"G"	26554	9	1	NA	5	9	NA	3	1	NA	NA	6	2	NA	0.006997	0.006997	NA	0.002159	0.002662	NA	0.001338	0.0004093	NA	NA	0.001935	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Procabacteriaceae"
"Chromobacteriaceae"	"F"	26486	179	1	3	72	179	1	15	20	2	14	83	49	NA	0.05294	0.006997	0.01815	0.03109	0.05294	0.0463	0.006691	0.008186	0.0005212	0.005798	0.02677	0.02213	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Paludibacterium"	"G"	26491	32	1	NA	6	32	NA	NA	2	NA	3	5	2	NA	0.009465	0.006997	NA	0.002591	0.009465	NA	NA	0.0008186	NA	0.001243	0.001612	0.0009033	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"EC94"	"F"	26494	7	1	NA	6	7	NA	1	1	NA	1	3	7	NA	0.006997	0.006997	NA	0.002591	0.00207	NA	0.0004461	0.0004093	NA	0.0004142	0.0009675	0.003162	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovaceae"	"F"	26495	16	1	1	11	16	NA	4	6	NA	3	11	5	NA	0.006997	0.006997	0.00605	0.004749	0.004732	NA	0.001784	0.002456	NA	0.001243	0.003547	0.002258	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
