"name"	"taxRank"	"taxID"	"Max"	"BC01.cladeReads"	"BC02.cladeReads"	"BC03.cladeReads"	"BC04.cladeReads"	"BC05.cladeReads"	"BC06.cladeReads"	"BC07.cladeReads"	"BC08.cladeReads"	"BC09.cladeReads"	"BC10.cladeReads"	"BC11.cladeReads"	"BC12.cladeReads"	"Max.1"	"BC01.cladeReads.."	"BC02.cladeReads.."	"BC03.cladeReads.."	"BC04.cladeReads.."	"BC05.cladeReads.."	"BC06.cladeReads.."	"BC07.cladeReads.."	"BC08.cladeReads.."	"BC09.cladeReads.."	"BC10.cladeReads.."	"BC11.cladeReads.."	"BC12.cladeReads.."	"lineage"
"Rubrivivax"	"G"	28067	542	23	10	542	134	2	89	119	4	70	442	128	NA	0.2109	0.1451	0.05277	0.2109	0.0357	0.08453	0.03723	0.04435	0.001025	0.02707	0.1259	0.05334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	542	23	10	542	134	2	89	119	4	70	442	128	NA	0.2109	0.1451	0.05277	0.2109	0.0357	0.08453	0.03723	0.04435	0.001025	0.02707	0.1259	0.05334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
"Mitsuaria"	"G"	65047	301	12	15	242	101	3	92	131	3	95	301	119	NA	0.1268	0.07572	0.07916	0.09417	0.02691	0.1268	0.03849	0.04883	0.0007687	0.03674	0.08571	0.04958	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Mitsuaria sp. 7"	"S"	1658665	301	12	15	242	101	3	92	131	3	95	301	119	NA	0.1268	0.07572	0.07916	0.09417	0.02691	0.1268	0.03849	0.04883	0.0007687	0.03674	0.08571	0.04958	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Mitsuaria"
"[Polyangium] brachysporum"	"S"	413882	1028	34	14	554	260	2	240	257	7	209	1028	278	1	0.2927	0.2145	0.07388	0.2156	0.06927	0.08453	0.1004	0.09579	0.001794	0.08082	0.2927	0.1158	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"unclassified Burkholderiales (miscellaneous)"	"-"	80841	232	14	12	186	118	1	73	98	5	69	232	77	NA	0.08834	0.08834	0.06332	0.07237	0.03144	0.04227	0.03054	0.03653	0.001281	0.02668	0.06606	0.03208	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiales bacterium GJ-E10"	"S"	1469502	133	9	1	133	43	NA	24	22	2	14	90	10	NA	0.05679	0.05679	0.005277	0.05175	0.01146	NA	0.01004	0.0082	0.0005124	0.005414	0.02563	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium YL45"	"S"	1834205	140	5	11	51	75	1	48	76	3	55	140	66	NA	0.05805	0.03155	0.05805	0.01984	0.01998	0.04227	0.02008	0.02833	0.0007687	0.02127	0.03986	0.0275	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Oxalobacteraceae"	"F"	75682	9718	374	460	3448	3926	41	3309	4984	151	3505	9718	4829	6	2.767	2.36	2.427	1.342	1.046	1.733	1.384	1.858	0.03869	1.355	2.767	2.012	1.07	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Massilia"	"G"	149698	5675	231	264	2009	1868	18	1870	2832	90	2063	5675	2700	3	1.616	1.458	1.393	0.7817	0.4977	0.7608	0.7823	1.056	0.02306	0.7978	1.616	1.125	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Massilia sp. B2"	"S"	2045208	3168	134	133	860	1009	11	1060	1603	30	1187	3168	1419	1	0.9021	0.8455	0.7018	0.3346	0.2688	0.4649	0.4434	0.5975	0.007687	0.459	0.9021	0.5913	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. ZMN-3"	"S"	2072590	1389	41	90	353	438	6	446	784	15	500	1389	725	1	0.4749	0.2587	0.4749	0.1374	0.1167	0.2536	0.1866	0.2922	0.003843	0.1934	0.3955	0.3021	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. WG5"	"S"	1707785	294	17	18	294	95	NA	91	141	4	81	277	119	NA	0.1144	0.1073	0.09499	0.1144	0.02531	NA	0.03807	0.05255	0.001025	0.03132	0.07887	0.04958	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. NR 4-1"	"S"	1678028	342	14	9	74	96	1	113	116	1	114	342	171	1	0.1783	0.08834	0.04749	0.02879	0.02558	0.04227	0.04727	0.04324	0.0002562	0.04409	0.09738	0.07125	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia putida"	"S"	1141883	116	4	2	85	79	NA	41	43	39	44	116	59	NA	0.03307	0.02524	0.01055	0.03307	0.02105	NA	0.01715	0.01603	0.009993	0.01702	0.03303	0.02458	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Janthinobacterium"	"G"	29580	983	39	27	269	754	8	316	468	12	312	983	540	1	0.3381	0.2461	0.1425	0.1047	0.2009	0.3381	0.1322	0.1744	0.003075	0.1207	0.2799	0.225	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Janthinobacterium sp. LM6"	"S"	1938606	173	14	2	28	60	1	53	78	NA	68	173	126	NA	0.08834	0.08834	0.01055	0.0109	0.01599	0.04227	0.02217	0.02907	NA	0.0263	0.04926	0.0525	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. B9-8"	"S"	1236179	517	8	9	109	517	4	71	115	10	48	215	76	1	0.1783	0.05048	0.04749	0.04241	0.1377	0.1691	0.0297	0.04286	0.002562	0.01856	0.06122	0.03167	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium svalbardensis"	"S"	368607	171	3	2	33	37	NA	46	73	NA	57	171	81	NA	0.04869	0.01893	0.01055	0.01284	0.009858	NA	0.01924	0.02721	NA	0.02204	0.04869	0.03375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum"	"S"	55508	43	2	1	9	14	NA	10	23	2	17	43	27	NA	0.01262	0.01262	0.005277	0.003502	0.00373	NA	0.004183	0.008573	0.0005124	0.006574	0.01224	0.01125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. Marseille"	"S"	375286	60	1	1	26	18	1	31	31	NA	17	60	33	NA	0.04227	0.00631	0.005277	0.01012	0.004796	0.04227	0.01297	0.01155	NA	0.006574	0.01708	0.01375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. 1_2014MBL_MicDiv"	"S"	1644131	35	1	NA	3	14	NA	11	16	NA	9	35	18	NA	0.009966	0.00631	NA	0.001167	0.00373	NA	0.004602	0.005964	NA	0.00348	0.009966	0.0075	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Herbaspirillum"	"G"	963	597	28	25	310	359	5	290	330	22	267	597	388	NA	0.2113	0.1767	0.1319	0.1206	0.09565	0.2113	0.1213	0.123	0.005637	0.1033	0.17	0.1617	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Herbaspirillum seropedicae"	"S"	964	160	11	9	109	120	2	82	106	16	86	160	100	NA	0.08453	0.06941	0.04749	0.04241	0.03197	0.08453	0.0343	0.03951	0.0041	0.03326	0.04556	0.04167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum hiltneri"	"S"	341045	144	5	3	71	53	NA	40	60	NA	41	144	64	NA	0.041	0.03155	0.01583	0.02763	0.01412	NA	0.01673	0.02236	NA	0.01586	0.041	0.02667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum rubrisubalbicans"	"S"	80842	63	2	1	12	32	NA	31	30	2	27	63	41	NA	0.01794	0.01262	0.005277	0.004669	0.008526	NA	0.01297	0.01118	0.0005124	0.01044	0.01794	0.01708	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum frisingense"	"S"	92645	16	1	NA	5	5	1	6	7	NA	8	16	16	NA	0.04227	0.00631	NA	0.001946	0.001332	0.04227	0.00251	0.002609	NA	0.003094	0.004556	0.006667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum sp. meg3"	"S"	2025949	83	1	4	51	67	1	61	51	3	44	83	63	NA	0.04227	0.00631	0.02111	0.01984	0.01785	0.04227	0.02552	0.01901	0.0007687	0.01702	0.02363	0.02625	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Collimonas"	"G"	202907	478	20	24	253	214	3	192	256	6	182	478	240	1	0.1783	0.1262	0.1266	0.09845	0.05702	0.1268	0.08032	0.09542	0.001537	0.07038	0.1361	0.1	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Collimonas arenae"	"S"	279058	117	7	NA	41	47	NA	56	66	NA	37	117	65	NA	0.04417	0.04417	NA	0.01595	0.01252	NA	0.02343	0.0246	NA	0.01431	0.03331	0.02708	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Collimonas fungivorans"	"S"	158899	35	1	2	24	11	NA	19	17	3	15	35	12	1	0.1783	0.00631	0.01055	0.009339	0.002931	NA	0.007948	0.006336	0.0007687	0.005801	0.009966	0.005	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Collimonas pratensis"	"S"	279113	43	1	2	17	23	1	24	30	NA	25	43	26	NA	0.04227	0.00631	0.01055	0.006615	0.006128	0.04227	0.01004	0.01118	NA	0.009668	0.01224	0.01083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Herminiimonas"	"G"	303379	191	5	11	59	81	NA	70	111	2	54	191	90	1	0.1783	0.03155	0.05805	0.02296	0.02158	NA	0.02928	0.04137	0.0005124	0.02088	0.05439	0.0375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Herminiimonas arsenitoxidans"	"S"	1809410	171	5	9	51	70	NA	60	93	2	43	171	79	1	0.1783	0.03155	0.04749	0.01984	0.01865	NA	0.0251	0.03466	0.0005124	0.01663	0.04869	0.03292	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herminiimonas"
"Oxalobacter"	"G"	846	108	3	4	48	108	NA	22	37	2	17	67	44	NA	0.02877	0.01893	0.02111	0.01868	0.02877	NA	0.009203	0.01379	0.0005124	0.006574	0.01908	0.01833	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Oxalobacter formigenes"	"S"	847	108	3	4	48	108	NA	22	37	2	17	67	44	NA	0.02877	0.01893	0.02111	0.01868	0.02877	NA	0.009203	0.01379	0.0005124	0.006574	0.01908	0.01833	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Oxalobacter"
"Burkholderiaceae"	"F"	119060	4063	179	207	3020	2560	21	1622	1944	226	1453	4063	2380	3	1.175	1.129	1.092	1.175	0.6821	0.8876	0.6785	0.7246	0.05791	0.5619	1.157	0.9917	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderia"	"G"	32008	2535	105	114	1942	1535	15	965	1020	169	836	2535	1171	2	0.7557	0.6625	0.6016	0.7557	0.409	0.634	0.4037	0.3802	0.0433	0.3233	0.7218	0.4879	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Burkholderia sp. CCGE1001"	"S"	640510	1276	56	42	1276	861	6	334	441	11	340	1033	564	2	0.4965	0.3534	0.2216	0.4965	0.2294	0.2536	0.1397	0.1644	0.002818	0.1315	0.2941	0.235	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"pseudomallei group"	"S"	111527	854	19	33	340	374	5	344	277	96	279	854	324	NA	0.2432	0.1199	0.1741	0.1323	0.09965	0.2113	0.1439	0.1032	0.0246	0.1079	0.2432	0.135	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia mallei"	"S"	13373	224	6	17	165	162	3	185	152	56	132	224	133	NA	0.1268	0.03786	0.08971	0.0642	0.04316	0.1268	0.07739	0.05665	0.01435	0.05105	0.06378	0.05542	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia oklahomensis"	"S"	342113	464	6	6	72	124	1	66	44	2	69	464	114	NA	0.1321	0.03786	0.03166	0.02802	0.03304	0.04227	0.02761	0.0164	0.0005124	0.02668	0.1321	0.0475	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia thailandensis"	"S"	57975	130	5	8	77	54	1	69	60	23	58	130	64	NA	0.04227	0.03155	0.04222	0.02996	0.01439	0.04227	0.02886	0.02236	0.005893	0.02243	0.03702	0.02667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia pseudomallei"	"S"	28450	25	1	NA	18	25	NA	14	12	15	11	15	2	NA	0.007004	0.00631	NA	0.007004	0.006661	NA	0.005857	0.004473	0.003843	0.004254	0.004271	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia complex"	"S"	87882	334	15	20	177	185	3	191	176	54	148	334	182	NA	0.1268	0.09465	0.1055	0.06887	0.04929	0.1268	0.0799	0.0656	0.01384	0.05723	0.0951	0.07584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia vietnamiensis"	"S"	60552	127	4	2	49	53	2	127	63	1	72	55	76	NA	0.08453	0.02524	0.01055	0.01907	0.01412	0.08453	0.05313	0.02348	0.0002562	0.02784	0.01566	0.03167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia multivorans"	"S"	87883	60	2	3	26	10	NA	9	14	2	10	60	22	NA	0.01708	0.01262	0.01583	0.01012	0.002664	NA	0.003765	0.005218	0.0005124	0.003867	0.01708	0.009167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cenocepacia"	"S"	95486	37	2	2	16	20	NA	13	13	4	7	37	20	NA	0.01262	0.01262	0.01055	0.006226	0.005329	NA	0.005438	0.004845	0.001025	0.002707	0.01054	0.008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia contaminans"	"S"	488447	46	2	4	16	16	NA	11	23	2	16	46	13	NA	0.02111	0.01262	0.02111	0.006226	0.004263	NA	0.004602	0.008573	0.0005124	0.006188	0.0131	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia"	"S"	292	26	1	1	8	26	NA	4	14	19	8	19	4	NA	0.006927	0.00631	0.005277	0.003113	0.006927	NA	0.001673	0.005218	0.004868	0.003094	0.00541	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis"	"S"	101571	46	1	2	30	18	NA	12	14	10	16	46	17	NA	0.0131	0.00631	0.01055	0.01167	0.004796	NA	0.00502	0.005218	0.002562	0.006188	0.0131	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"[Pseudomonas] mesoacidophila"	"S"	265293	3	1	NA	1	3	NA	NA	1	NA	1	NA	2	NA	0.00631	0.00631	NA	0.0003891	0.0007993	NA	NA	0.0003727	NA	0.0003867	NA	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia gladioli"	"S"	28095	138	6	5	46	36	NA	38	65	4	29	138	52	NA	0.03929	0.03786	0.02639	0.0179	0.009592	NA	0.0159	0.02423	0.001025	0.01121	0.03929	0.02167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. CCGE1002"	"S"	640511	23	4	1	19	14	NA	5	7	NA	2	23	5	NA	0.02524	0.02524	0.005277	0.007393	0.00373	NA	0.002092	0.002609	NA	0.0007734	0.006549	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	23	1	5	23	13	NA	17	18	3	8	17	13	NA	0.02639	0.00631	0.02639	0.00895	0.003464	NA	0.007112	0.006709	0.0007687	0.003094	0.004841	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	593	23	27	250	265	1	260	412	11	214	413	593	NA	0.2471	0.1451	0.1425	0.09728	0.0706	0.04227	0.1088	0.1536	0.002818	0.08276	0.1176	0.2471	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter asymbioticus"	"S"	576611	339	15	12	134	125	1	141	213	9	109	220	339	NA	0.1413	0.09465	0.06332	0.05214	0.0333	0.04227	0.05898	0.07939	0.002306	0.04215	0.06264	0.1413	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	161	5	6	72	97	NA	74	134	1	58	131	161	NA	0.06709	0.03155	0.03166	0.02802	0.02584	NA	0.03096	0.04995	0.0002562	0.02243	0.0373	0.06709	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter necessarius"	"S"	576610	75	2	8	37	33	NA	37	54	1	43	51	75	NA	0.04222	0.01262	0.04222	0.0144	0.008792	NA	0.01548	0.02013	0.0002562	0.01663	0.01452	0.03125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Ralstonia"	"G"	48736	397	20	24	278	298	NA	181	249	22	176	397	297	1	0.1783	0.1262	0.1266	0.1082	0.0794	NA	0.07572	0.09281	0.005637	0.06806	0.113	0.1238	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	361	16	19	238	268	NA	158	217	21	158	361	261	1	0.1783	0.101	0.1003	0.09261	0.0714	NA	0.0661	0.08088	0.005381	0.0611	0.1028	0.1088	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Ralstonia pickettii"	"S"	329	5	1	2	3	1	NA	2	NA	NA	NA	3	5	NA	0.01055	0.00631	0.01055	0.001167	0.0002664	NA	0.0008367	NA	NA	NA	0.0008542	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Pandoraea"	"G"	93217	341	16	16	328	232	1	100	120	12	117	341	133	NA	0.1276	0.101	0.08443	0.1276	0.06181	0.04227	0.04183	0.04473	0.003075	0.04525	0.0971	0.05542	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea pnomenusa"	"S"	93220	34	3	2	14	10	NA	9	11	NA	12	34	13	NA	0.01893	0.01893	0.01055	0.005448	0.002664	NA	0.003765	0.0041	NA	0.004641	0.009681	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea thiooxydans"	"S"	445709	38	2	3	38	14	NA	9	8	2	10	37	10	NA	0.01583	0.01262	0.01583	0.01479	0.00373	NA	0.003765	0.002982	0.0005124	0.003867	0.01054	0.004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea apista"	"S"	93218	19	1	NA	13	10	NA	2	6	NA	2	19	NA	NA	0.00631	0.00631	NA	0.005058	0.002664	NA	0.0008367	0.002236	NA	0.0007734	0.00541	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea norimbergensis"	"S"	93219	56	1	1	23	56	NA	6	17	3	12	44	14	NA	0.01492	0.00631	0.005277	0.00895	0.01492	NA	0.00251	0.006336	0.0007687	0.004641	0.01253	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea pulmonicola"	"S"	93221	50	1	NA	50	10	NA	5	6	1	8	32	6	NA	0.01946	0.00631	NA	0.01946	0.002664	NA	0.002092	0.002236	0.0002562	0.003094	0.009112	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea faecigallinarum"	"S"	656179	11	1	NA	11	8	NA	4	2	NA	5	11	9	NA	0.00631	0.00631	NA	0.00428	0.002131	NA	0.001673	0.0007454	NA	0.001934	0.003132	0.00375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Cupriavidus"	"G"	106589	103	8	10	87	98	1	37	38	2	34	103	61	NA	0.05277	0.05048	0.05277	0.03385	0.02611	0.04227	0.01548	0.01416	0.0005124	0.01315	0.02933	0.02542	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus sp. USMAA1020"	"S"	367825	12	2	NA	2	5	NA	3	2	NA	1	12	7	NA	0.01262	0.01262	NA	0.0007782	0.001332	NA	0.001255	0.0007454	NA	0.0003867	0.003417	0.002917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus basilensis"	"S"	68895	17	1	3	4	7	NA	5	10	NA	6	10	17	NA	0.01583	0.00631	0.01583	0.001556	0.001865	NA	0.002092	0.003727	NA	0.00232	0.002847	0.007084	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus pinatubonensis"	"S"	248026	5	1	NA	5	5	NA	1	1	NA	2	3	4	NA	0.00631	0.00631	NA	0.001946	0.001332	NA	0.0004183	0.0003727	NA	0.0007734	0.0008542	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	18	1	3	6	18	1	3	3	1	3	9	6	NA	0.04227	0.00631	0.01583	0.002335	0.004796	0.04227	0.001255	0.001118	0.0002562	0.00116	0.002563	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Paraburkholderia"	"G"	1822464	133	6	13	60	53	1	36	51	5	30	133	48	NA	0.0686	0.03786	0.0686	0.02335	0.01412	0.04227	0.01506	0.01901	0.001281	0.0116	0.03787	0.02	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
