"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia pseudomallei 576"	"-"	557724	160	6	8	149	87	1	45	70	NA	41	160	54	1	0.1783	0.03786	0.04222	0.05798	0.02318	0.04227	0.01882	0.02609	NA	0.01586	0.04556	0.0225	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR305"	"-"	1335307	69	4	2	31	40	NA	14	22	1	7	69	27	NA	0.02524	0.02524	0.01055	0.01206	0.01066	NA	0.005857	0.0082	0.0002562	0.002707	0.01965	0.01125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR1079"	"-"	1249470	54	2	1	43	25	NA	15	18	1	11	54	24	NA	0.01673	0.01262	0.005277	0.01673	0.006661	NA	0.006275	0.006709	0.0002562	0.004254	0.01538	0.01	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR3965"	"-"	1435372	8	2	NA	8	7	NA	1	3	NA	2	7	4	NA	0.01262	0.01262	NA	0.003113	0.001865	NA	0.0004183	0.001118	NA	0.0007734	0.001993	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei 1026b"	"-"	884204	145	2	NA	145	77	NA	18	14	1	10	47	13	1	0.1783	0.01262	NA	0.05642	0.02052	NA	0.00753	0.005218	0.0002562	0.003867	0.01338	0.005417	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR5855"	"-"	1306421	10	1	NA	8	10	NA	2	3	NA	1	8	4	NA	0.00631	0.00631	NA	0.003113	0.002664	NA	0.0008367	0.001118	NA	0.0003867	0.002278	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia thailandensis"	"S"	57975	658	33	29	619	436	1	255	340	5	257	658	378	1	0.2409	0.2082	0.153	0.2409	0.1162	0.04227	0.1067	0.1267	0.001281	0.09939	0.1874	0.1575	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia thailandensis H0587"	"-"	1249663	243	14	14	190	145	NA	72	126	3	89	243	139	1	0.1783	0.08834	0.07388	0.07393	0.03863	NA	0.03012	0.04696	0.0007687	0.03442	0.06919	0.05792	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis E264"	"-"	271848	272	9	8	272	176	1	107	134	2	98	246	156	NA	0.1058	0.05679	0.04222	0.1058	0.04689	0.04227	0.04476	0.04995	0.0005124	0.0379	0.07005	0.065	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis USAMRU Malaysia "	"-"	1249667	139	9	7	135	105	NA	65	77	NA	65	139	78	NA	0.05679	0.05679	0.03694	0.05253	0.02798	NA	0.02719	0.0287	NA	0.02514	0.03958	0.0325	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis 34"	"-"	1249664	3	1	NA	3	1	NA	NA	NA	NA	1	2	NA	NA	0.00631	0.00631	NA	0.001167	0.0002664	NA	NA	NA	NA	0.0003867	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia mallei"	"S"	13373	381	14	21	227	189	2	148	171	8	124	381	163	NA	0.1108	0.08834	0.1108	0.08833	0.05036	0.08453	0.06191	0.06374	0.00205	0.04795	0.1085	0.06792	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia oklahomensis"	"S"	342113	188	8	6	118	101	NA	67	71	1	43	188	91	NA	0.05353	0.05048	0.03166	0.04592	0.02691	NA	0.02803	0.02646	0.0002562	0.01663	0.05353	0.03792	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia sp. BDU8"	"S"	1385592	5	1	NA	3	2	NA	1	2	NA	2	2	5	NA	0.00631	0.00631	NA	0.001167	0.0005329	NA	0.0004183	0.0007454	NA	0.0007734	0.0005695	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia complex"	"-"	87882	2029	98	106	2029	1172	7	1326	1105	8	892	1700	1086	2	0.7895	0.6184	0.5594	0.7895	0.3123	0.2959	0.5547	0.4119	0.00205	0.345	0.4841	0.4525	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia cenocepacia"	"S"	95486	1633	79	74	1633	786	5	413	575	7	363	1268	543	2	0.6354	0.4985	0.3905	0.6354	0.2094	0.2113	0.1728	0.2143	0.001794	0.1404	0.3611	0.2263	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cenocepacia H111"	"-"	1055524	1630	78	74	1630	785	5	412	571	6	363	1265	542	2	0.6343	0.4922	0.3905	0.6343	0.2091	0.2113	0.1724	0.2128	0.001537	0.1404	0.3602	0.2258	0.3565	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cenocepacia"
"Burkholderia vietnamiensis"	"S"	60552	787	7	9	164	186	1	787	367	NA	437	62	384	NA	0.3292	0.04417	0.04749	0.06381	0.04956	0.04227	0.3292	0.1368	NA	0.169	0.01765	0.16	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis"	"S"	101571	149	4	6	82	79	NA	34	50	1	23	149	46	NA	0.04243	0.02524	0.03166	0.03191	0.02105	NA	0.01422	0.01864	0.0002562	0.008895	0.04243	0.01917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis MSMB22"	"-"	1249668	34	2	2	22	17	NA	10	18	1	5	34	16	NA	0.01262	0.01262	0.01055	0.00856	0.004529	NA	0.004183	0.006709	0.0002562	0.001934	0.009681	0.006667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ubonensis"
"Burkholderia lata"	"S"	482957	74	2	6	32	30	NA	35	49	NA	23	74	39	NA	0.03166	0.01262	0.03166	0.01245	0.007993	NA	0.01464	0.01826	NA	0.008895	0.02107	0.01625	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia contaminans"	"S"	488447	26	2	1	26	16	NA	10	9	NA	1	16	13	NA	0.01262	0.01262	0.005277	0.01012	0.004263	NA	0.004183	0.003355	NA	0.0003867	0.004556	0.005417	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia"	"S"	292	45	1	1	31	25	NA	9	13	NA	14	45	24	NA	0.01281	0.00631	0.005277	0.01206	0.006661	NA	0.003765	0.004845	NA	0.005414	0.01281	0.01	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia ATCC 25416"	"-"	983594	42	1	1	30	24	NA	8	11	NA	12	42	23	NA	0.01196	0.00631	0.005277	0.01167	0.006394	NA	0.003347	0.0041	NA	0.004641	0.01196	0.009584	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cepacia"
"Burkholderia ambifaria"	"S"	152480	21	1	2	19	21	NA	4	6	NA	4	19	6	NA	0.01055	0.00631	0.01055	0.007393	0.005595	NA	0.001673	0.002236	NA	0.001547	0.00541	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ambifaria AMMD"	"-"	339670	21	1	2	19	21	NA	4	6	NA	4	19	5	NA	0.01055	0.00631	0.01055	0.007393	0.005595	NA	0.001673	0.002236	NA	0.001547	0.00541	0.002083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ambifaria"
"Burkholderia diffusa"	"S"	488732	6	1	1	NA	2	NA	3	1	NA	1	1	6	NA	0.00631	0.00631	0.005277	NA	0.0005329	NA	0.001255	0.0003727	NA	0.0003867	0.0002847	0.0025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	197	10	4	172	114	1	61	68	2	51	197	97	NA	0.06693	0.0631	0.02111	0.06693	0.03037	0.04227	0.02552	0.02535	0.0005124	0.01972	0.05609	0.04042	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	110	4	1	110	76	1	22	26	NA	7	58	14	NA	0.0428	0.02524	0.005277	0.0428	0.02025	0.04227	0.009203	0.009691	NA	0.002707	0.01652	0.005834	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. CCGE1002"	"S"	640511	3	1	2	3	2	NA	1	NA	NA	NA	1	3	NA	0.01055	0.00631	0.01055	0.001167	0.0005329	NA	0.0004183	NA	NA	NA	0.0002847	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1419	91	76	805	1029	6	792	1203	14	677	1296	1419	1	0.5913	0.5742	0.4011	0.3132	0.2742	0.2536	0.3313	0.4484	0.003587	0.2618	0.369	0.5913	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	536	35	37	354	380	3	293	445	4	249	536	466	1	0.2208	0.2208	0.1953	0.1377	0.1012	0.1268	0.1226	0.1659	0.001025	0.09629	0.1526	0.1942	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter necessarius STIR1"	"-"	452638	64	2	2	44	40	NA	44	45	NA	25	50	64	NA	0.02667	0.01262	0.01055	0.01712	0.01066	NA	0.01841	0.01677	NA	0.009668	0.01424	0.02667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter>Polynucleobacter&nbsp;necessarius"
"Polynucleobacter difficilis"	"S"	556054	460	29	22	219	366	2	260	394	7	215	397	460	NA	0.1917	0.183	0.1161	0.08522	0.09751	0.08453	0.1088	0.1469	0.001794	0.08315	0.113	0.1917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	112	5	5	65	77	NA	57	108	2	61	93	112	NA	0.04667	0.03155	0.02639	0.02529	0.02052	NA	0.02384	0.04025	0.0005124	0.02359	0.02648	0.04667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	49	2	3	24	21	1	27	36	NA	14	47	49	NA	0.04227	0.01262	0.01583	0.009339	0.005595	0.04227	0.01129	0.01342	NA	0.005414	0.01338	0.02042	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	26	1	NA	14	8	NA	10	24	NA	13	22	26	NA	0.01083	0.00631	NA	0.005448	0.002131	NA	0.004183	0.008945	NA	0.005027	0.006264	0.01083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Cupriavidus"	"G"	106589	436	23	20	413	301	2	148	190	3	128	436	213	NA	0.1607	0.1451	0.1055	0.1607	0.0802	0.08453	0.06191	0.07082	0.0007687	0.0495	0.1241	0.08875	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus taiwanensis"	"S"	164546	159	13	7	145	130	1	63	72	NA	50	159	74	NA	0.08203	0.08203	0.03694	0.05642	0.03464	0.04227	0.02635	0.02684	NA	0.01934	0.04527	0.03083	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus nantongensis"	"S"	1796606	123	3	8	86	57	NA	39	56	2	46	123	61	NA	0.04222	0.01893	0.04222	0.03346	0.01519	NA	0.01631	0.02087	0.0005124	0.01779	0.03502	0.02542	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus necator"	"S"	106590	2	1	NA	1	1	NA	NA	NA	NA	NA	NA	2	NA	0.00631	0.00631	NA	0.0003891	0.0002664	NA	NA	NA	NA	NA	NA	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	31	1	3	10	15	NA	9	13	NA	5	31	11	NA	0.01583	0.00631	0.01583	0.003891	0.003996	NA	0.003765	0.004845	NA	0.001934	0.008827	0.004583	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	34	1	NA	17	10	NA	9	11	NA	6	34	19	NA	0.009681	0.00631	NA	0.006615	0.002664	NA	0.003765	0.0041	NA	0.00232	0.009681	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Ralstonia"	"G"	48736	525	21	37	411	281	NA	155	213	2	151	525	215	1	0.1953	0.1325	0.1953	0.1599	0.07487	NA	0.06484	0.07939	0.0005124	0.05839	0.1495	0.08959	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	486	20	34	360	251	NA	145	204	2	138	486	196	NA	0.1794	0.1262	0.1794	0.1401	0.06687	NA	0.06066	0.07604	0.0005124	0.05337	0.1384	0.08167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Paraburkholderia"	"G"	1822464	452	13	7	452	62	3	41	49	NA	25	118	33	1	0.1783	0.08203	0.03694	0.1759	0.01652	0.1268	0.01715	0.01826	NA	0.009668	0.0336	0.01375	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	345	7	2	345	10	1	7	7	NA	5	18	5	1	0.1783	0.04417	0.01055	0.1342	0.002664	0.04227	0.002928	0.002609	NA	0.001934	0.005125	0.002083	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia rhizoxinica HKI 454"	"-"	882378	345	7	2	345	10	1	7	7	NA	5	18	5	1	0.1783	0.04417	0.01055	0.1342	0.002664	0.04227	0.002928	0.002609	NA	0.001934	0.005125	0.002083	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;rhizoxinica"
"Paraburkholderia xenovorans"	"S"	36873	32	2	3	32	15	NA	9	9	NA	1	10	3	NA	0.01583	0.01262	0.01583	0.01245	0.003996	NA	0.003765	0.003355	NA	0.0003867	0.002847	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans LB400"	"-"	266265	32	2	3	32	15	NA	9	9	NA	1	10	3	NA	0.01583	0.01262	0.01583	0.01245	0.003996	NA	0.003765	0.003355	NA	0.0003867	0.002847	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;xenovorans"
"Paraburkholderia hospita"	"S"	169430	6	1	NA	4	6	1	3	5	NA	NA	4	4	NA	0.04227	0.00631	NA	0.001556	0.001599	0.04227	0.001255	0.001864	NA	NA	0.001139	0.001667	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Hydromonas"	"G"	1910924	75	7	2	75	41	1	22	46	NA	7	58	19	NA	0.04417	0.04417	0.01055	0.02918	0.01092	0.04227	0.009203	0.01715	NA	0.002707	0.01652	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	75	7	2	75	41	1	22	46	NA	7	58	19	NA	0.04417	0.04417	0.01055	0.02918	0.01092	0.04227	0.009203	0.01715	NA	0.002707	0.01652	0.007917	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Pandoraea"	"G"	93217	280	5	5	168	120	NA	76	81	1	65	280	90	NA	0.07973	0.03155	0.02639	0.06537	0.03197	NA	0.03179	0.03019	0.0002562	0.02514	0.07973	0.0375	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	131	2	1	78	26	NA	17	25	NA	8	131	12	NA	0.0373	0.01262	0.005277	0.03035	0.006927	NA	0.007112	0.009318	NA	0.003094	0.0373	0.005	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"unclassified Burkholderiales"	"-"	119065	13497	425	271	8062	3798	43	3120	3044	54	2709	13497	3921	5	3.843	2.682	1.43	3.137	1.012	1.817	1.305	1.135	0.01384	1.048	3.843	1.634	0.8913	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	10984	344	230	6134	3113	33	2557	2506	37	2314	10984	3310	3	3.128	2.171	1.214	2.387	0.8294	1.395	1.07	0.934	0.00948	0.8949	3.128	1.379	0.5348	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Leptothrix"	"G"	88	1667	51	22	378	465	7	460	373	4	377	1667	558	NA	0.4747	0.3218	0.1161	0.1471	0.1239	0.2959	0.1924	0.139	0.001025	0.1458	0.4747	0.2325	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	1667	51	22	378	465	7	460	373	4	377	1667	558	NA	0.4747	0.3218	0.1161	0.1471	0.1239	0.2959	0.1924	0.139	0.001025	0.1458	0.4747	0.2325	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Leptothrix cholodnii SP-6"	"-"	395495	1667	51	22	378	465	7	460	373	4	377	1667	558	NA	0.4747	0.3218	0.1161	0.1471	0.1239	0.2959	0.1924	0.139	0.001025	0.1458	0.4747	0.2325	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix>Leptothrix&nbsp;cholodnii"
"Methylibium"	"G"	316612	1682	51	35	720	397	3	337	346	6	338	1682	433	1	0.4789	0.3218	0.1847	0.2802	0.1058	0.1268	0.141	0.129	0.001537	0.1307	0.4789	0.1804	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	1682	51	35	720	397	3	337	346	6	338	1682	433	1	0.4789	0.3218	0.1847	0.2802	0.1058	0.1268	0.141	0.129	0.001537	0.1307	0.4789	0.1804	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Methylibium petroleiphilum PM1"	"-"	420662	1682	51	35	720	397	3	337	346	6	338	1682	433	1	0.4789	0.3218	0.1847	0.2802	0.1058	0.1268	0.141	0.129	0.001537	0.1307	0.4789	0.1804	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium>Methylibium&nbsp;petroleiphilum"
"Thiomonas"	"G"	32012	1535	48	46	1081	539	4	422	467	8	395	1535	551	1	0.4371	0.3029	0.2427	0.4206	0.1436	0.1691	0.1765	0.1741	0.00205	0.1528	0.4371	0.2296	0.1783	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	567	20	10	457	223	3	165	164	1	182	567	249	NA	0.1778	0.1262	0.05277	0.1778	0.05941	0.1268	0.06902	0.06113	0.0002562	0.07038	0.1614	0.1038	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Thiomonas intermedia"	"S"	926	10	1	NA	7	2	NA	5	5	NA	3	10	2	NA	0.00631	0.00631	NA	0.002724	0.0005329	NA	0.002092	0.001864	NA	0.00116	0.002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Rubrivivax"	"G"	28067	859	28	13	859	129	2	96	103	2	64	439	96	NA	0.3342	0.1767	0.0686	0.3342	0.03437	0.08453	0.04016	0.03839	0.0005124	0.02475	0.125	0.04	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	859	28	13	859	129	2	96	103	2	64	439	96	NA	0.3342	0.1767	0.0686	0.3342	0.03437	0.08453	0.04016	0.03839	0.0005124	0.02475	0.125	0.04	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
