"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia ambifaria"	"S"	152480	22	1	2	20	22	NA	4	6	NA	4	20	6	NA	0.01088	0.006601	0.01088	0.008202	0.006348	NA	0.001784	0.002362	NA	0.001651	0.006013	0.002636	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia"	"S"	292	89	1	1	56	45	NA	18	25	NA	32	89	52	NA	0.02676	0.006601	0.005438	0.02297	0.01298	NA	0.008027	0.009843	NA	0.01321	0.02676	0.02285	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	303	13	6	287	176	1	96	108	2	93	303	142	NA	0.1177	0.08581	0.03263	0.1177	0.05079	0.04721	0.04281	0.04252	0.0005132	0.03838	0.09109	0.06239	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	1922	89	1	1922	1205	1	500	639	NA	381	1556	638	NA	0.7882	0.5875	0.005438	0.7882	0.3477	0.04721	0.223	0.2516	NA	0.1572	0.4678	0.2803	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. CCGE1002"	"S"	640511	3	1	2	3	2	NA	1	NA	NA	NA	1	3	NA	0.01088	0.006601	0.01088	0.00123	0.0005771	NA	0.000446	NA	NA	NA	0.0003006	0.001318	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1509	96	80	880	1095	6	836	1254	14	701	1357	1509	1	0.663	0.6337	0.435	0.3609	0.316	0.2833	0.3728	0.4937	0.003592	0.2893	0.408	0.663	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	607	54	46	406	476	3	350	502	5	286	607	553	1	0.3565	0.3565	0.2501	0.1665	0.1374	0.1416	0.1561	0.1976	0.001283	0.118	0.1825	0.243	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter difficilis"	"S"	556054	460	29	22	219	366	2	260	394	7	215	397	460	NA	0.2021	0.1914	0.1196	0.08981	0.1056	0.09443	0.116	0.1551	0.001796	0.08874	0.1194	0.2021	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	112	5	5	65	77	NA	57	108	2	61	93	112	NA	0.04921	0.03301	0.02719	0.02666	0.02222	NA	0.02542	0.04252	0.0005132	0.02518	0.02796	0.04921	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	112	6	7	73	66	1	59	69	NA	28	90	112	NA	0.04921	0.03961	0.03806	0.02994	0.01904	0.04721	0.02631	0.02717	NA	0.01156	0.02706	0.04921	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	272	1	NA	116	109	NA	109	180	NA	110	169	272	NA	0.1195	0.006601	NA	0.04757	0.03145	NA	0.04861	0.07087	NA	0.0454	0.05081	0.1195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Cupriavidus"	"G"	106589	678	30	35	653	495	2	267	339	7	229	678	393	NA	0.2678	0.198	0.1903	0.2678	0.1428	0.09443	0.1191	0.1335	0.001796	0.09451	0.2038	0.1727	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus taiwanensis"	"S"	164546	177	15	7	166	146	1	75	83	NA	60	177	84	NA	0.09902	0.09902	0.03806	0.06808	0.04213	0.04721	0.03345	0.03268	NA	0.02476	0.05321	0.03691	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus nantongensis"	"S"	1796606	316	12	23	316	207	NA	113	147	6	131	309	179	NA	0.1296	0.07921	0.1251	0.1296	0.05973	NA	0.05039	0.05787	0.001539	0.05407	0.0929	0.07865	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	81	1	NA	81	32	NA	15	17	NA	12	60	33	NA	0.03322	0.006601	NA	0.03322	0.009234	NA	0.006689	0.006693	NA	0.004953	0.01804	0.0145	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	59	1	4	54	53	NA	16	22	NA	11	59	21	NA	0.02215	0.006601	0.02175	0.02215	0.01529	NA	0.007135	0.008662	NA	0.00454	0.01774	0.009227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus necator"	"S"	106590	6	1	NA	1	1	NA	NA	NA	NA	NA	NA	6	NA	0.006601	0.006601	NA	0.0004101	0.0002886	NA	NA	NA	NA	NA	NA	0.002636	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Ralstonia"	"G"	48736	534	21	37	418	287	NA	160	216	2	154	534	218	1	0.2012	0.1386	0.2012	0.1714	0.08281	NA	0.07135	0.08504	0.0005132	0.06356	0.1605	0.09578	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	521	21	36	413	276	NA	155	215	2	151	521	216	NA	0.1958	0.1386	0.1958	0.1694	0.07964	NA	0.06912	0.08465	0.0005132	0.06232	0.1566	0.09491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Paraburkholderia"	"G"	1822464	471	13	8	471	69	3	45	54	NA	26	123	34	1	0.1969	0.08581	0.0435	0.1932	0.01991	0.1416	0.02007	0.02126	NA	0.01073	0.03698	0.01494	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	345	7	2	345	10	1	7	7	NA	5	18	5	1	0.1969	0.04621	0.01088	0.1415	0.002886	0.04721	0.003122	0.002756	NA	0.002064	0.005411	0.002197	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans"	"S"	36873	54	5	5	54	27	NA	15	13	NA	1	16	6	NA	0.03301	0.03301	0.02719	0.02215	0.007791	NA	0.006689	0.005118	NA	0.0004127	0.00481	0.002636	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia hospita"	"S"	169430	17	1	NA	8	16	1	6	7	NA	NA	9	17	NA	0.04721	0.006601	NA	0.003281	0.004617	0.04721	0.002676	0.002756	NA	NA	0.002706	0.007469	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Hydromonas"	"G"	1910924	75	7	2	75	41	1	22	46	NA	7	58	19	NA	0.04721	0.04621	0.01088	0.03076	0.01183	0.04721	0.009811	0.01811	NA	0.002889	0.01744	0.008348	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	75	7	2	75	41	1	22	46	NA	7	58	19	NA	0.04721	0.04621	0.01088	0.03076	0.01183	0.04721	0.009811	0.01811	NA	0.002889	0.01744	0.008348	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Pandoraea"	"G"	93217	280	5	5	170	123	NA	77	81	1	65	280	91	NA	0.08418	0.03301	0.02719	0.06972	0.03549	NA	0.03434	0.03189	0.0002566	0.02683	0.08418	0.03998	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	131	2	1	78	26	NA	17	25	NA	8	131	12	NA	0.03938	0.0132	0.005438	0.03199	0.007502	NA	0.007581	0.009843	NA	0.003302	0.03938	0.005273	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"unclassified Burkholderiales"	"-"	119065	13922	439	280	8294	3949	43	3213	3122	56	2797	13922	4053	5	4.185	2.898	1.523	3.401	1.139	2.03	1.433	1.229	0.01437	1.154	4.185	1.781	0.9843	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	12856	411	264	7482	3661	39	2981	2870	50	2678	12856	3849	3	3.865	2.713	1.436	3.068	1.056	1.841	1.329	1.13	0.01283	1.105	3.865	1.691	0.5906	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Methylibium"	"G"	316612	2796	98	57	1501	716	11	614	611	15	588	2796	772	1	0.8406	0.6469	0.31	0.6156	0.2066	0.5194	0.2738	0.2406	0.003849	0.2427	0.8406	0.3392	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	2796	98	57	1501	716	11	614	611	15	588	2796	772	1	0.8406	0.6469	0.31	0.6156	0.2066	0.5194	0.2738	0.2406	0.003849	0.2427	0.8406	0.3392	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Leptothrix"	"G"	88	1667	51	22	378	465	7	460	373	4	377	1667	558	NA	0.5012	0.3367	0.1196	0.155	0.1342	0.3305	0.2051	0.1469	0.001026	0.1556	0.5012	0.2452	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	1667	51	22	378	465	7	460	373	4	377	1667	558	NA	0.5012	0.3367	0.1196	0.155	0.1342	0.3305	0.2051	0.1469	0.001026	0.1556	0.5012	0.2452	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Thiomonas"	"G"	32012	1535	48	46	1081	539	4	422	467	8	395	1535	551	1	0.4615	0.3169	0.2501	0.4433	0.1555	0.1889	0.1882	0.1839	0.002053	0.163	0.4615	0.2421	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	1523	47	46	1073	535	4	416	461	1	391	1523	548	NA	0.4579	0.3103	0.2501	0.44	0.1544	0.1889	0.1855	0.1815	0.0002566	0.1614	0.4579	0.2408	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Thiomonas intermedia"	"S"	926	11	1	NA	7	2	NA	5	5	NA	3	11	2	NA	0.006601	0.006601	NA	0.002871	0.0005771	NA	0.00223	0.001969	NA	0.001238	0.003307	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Paucibacter"	"G"	318147	1755	62	36	739	519	1	385	369	8	354	1755	626	NA	0.5276	0.4093	0.1958	0.3031	0.1498	0.04721	0.1717	0.1453	0.002053	0.1461	0.5276	0.2751	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Paucibacter sp. KCTC 42545"	"S"	1768242	1755	62	36	739	519	1	385	369	8	354	1755	626	NA	0.5276	0.4093	0.1958	0.3031	0.1498	0.04721	0.1717	0.1453	0.002053	0.1461	0.5276	0.2751	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Paucibacter"
"Rubrivivax"	"G"	28067	859	28	13	859	129	2	96	103	2	64	439	96	NA	0.3523	0.1848	0.07069	0.3523	0.03722	0.09443	0.04281	0.04055	0.0005132	0.02641	0.132	0.04218	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	859	28	13	859	129	2	96	103	2	64	439	96	NA	0.3523	0.1848	0.07069	0.3523	0.03722	0.09443	0.04281	0.04055	0.0005132	0.02641	0.132	0.04218	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
"Aquabacterium"	"G"	92793	2928	63	43	1442	741	1	512	416	9	505	2928	672	1	0.8803	0.4159	0.2338	0.5914	0.2138	0.04721	0.2283	0.1638	0.002309	0.2084	0.8803	0.2953	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Aquabacterium olei"	"S"	1296669	2928	63	43	1442	741	1	512	416	9	505	2928	672	1	0.8803	0.4159	0.2338	0.5914	0.2138	0.04721	0.2283	0.1638	0.002309	0.2084	0.8803	0.2953	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Aquabacterium"
"Mitsuaria"	"G"	65047	813	25	18	813	264	8	192	197	1	139	685	227	NA	0.3777	0.165	0.09788	0.3334	0.07618	0.3777	0.08563	0.07756	0.0002566	0.05737	0.2059	0.09974	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Mitsuaria sp. 7"	"S"	1658665	813	25	18	813	264	8	192	197	1	139	685	227	NA	0.3777	0.165	0.09788	0.3334	0.07618	0.3777	0.08563	0.07756	0.0002566	0.05737	0.2059	0.09974	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Mitsuaria"
"Rhizobacter"	"G"	212743	653	19	5	434	182	3	171	168	1	158	653	221	NA	0.1963	0.1254	0.02719	0.178	0.05252	0.1416	0.07626	0.06614	0.0002566	0.06521	0.1963	0.0971	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rhizobacter gummiphilus"	"S"	946333	653	19	5	434	182	3	171	168	1	158	653	221	NA	0.1963	0.1254	0.02719	0.178	0.05252	0.1416	0.07626	0.06614	0.0002566	0.06521	0.1963	0.0971	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rhizobacter"
"Roseateles"	"G"	93681	397	15	22	233	103	1	126	164	1	96	397	123	NA	0.1196	0.09902	0.1196	0.09555	0.02972	0.04721	0.05619	0.06457	0.0002566	0.03962	0.1194	0.05404	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Roseateles depolymerans"	"S"	76731	397	15	22	233	103	1	126	164	1	96	397	123	NA	0.1196	0.09902	0.1196	0.09555	0.02972	0.04721	0.05619	0.06457	0.0002566	0.03962	0.1194	0.05404	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Roseateles"
"unclassified Burkholderiales (miscellaneous)"	"-"	80841	838	25	14	680	230	3	177	213	6	87	838	155	NA	0.2789	0.165	0.07613	0.2789	0.06637	0.1416	0.07894	0.08386	0.001539	0.03591	0.2519	0.0681	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiales bacterium JOSHI_001"	"S"	864051	580	16	6	361	151	3	108	148	2	40	580	89	NA	0.1744	0.1056	0.03263	0.148	0.04357	0.1416	0.04816	0.05827	0.0005132	0.01651	0.1744	0.0391	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium GJ-E10"	"S"	1469502	281	7	4	281	46	NA	49	36	2	20	171	32	NA	0.1152	0.04621	0.02175	0.1152	0.01327	NA	0.02185	0.01417	0.0005132	0.008254	0.05141	0.01406	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium YL45"	"S"	1834205	86	2	4	37	33	NA	20	29	2	26	86	33	NA	0.02585	0.0132	0.02175	0.01517	0.009522	NA	0.008919	0.01142	0.0005132	0.01073	0.02585	0.0145	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"[Polyangium] brachysporum"	"S"	413882	228	3	2	132	58	1	55	39	NA	32	228	49	1	0.1969	0.0198	0.01088	0.05413	0.01674	0.04721	0.02453	0.01535	NA	0.01321	0.06855	0.02153	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Oxalobacteraceae"	"F"	75682	8142	327	221	2675	4002	37	3131	3918	49	3244	8142	4907	5	2.448	2.159	1.202	1.097	1.155	1.747	1.396	1.543	0.01257	1.339	2.448	2.156	0.9843	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Massilia"	"G"	149698	4618	194	94	1604	1928	21	1709	2003	34	1771	4618	2593	3	1.388	1.281	0.5111	0.6578	0.5563	0.9915	0.7622	0.7886	0.008724	0.7309	1.388	1.139	0.5906	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Massilia violaceinigra"	"S"	2045208	1363	70	13	390	524	3	493	616	8	523	1363	687	NA	0.4621	0.4621	0.07069	0.1599	0.1512	0.1416	0.2199	0.2425	0.002053	0.2159	0.4098	0.3019	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia armeniaca"	"S"	2072590	1505	33	42	350	698	12	588	707	15	604	1505	923	NA	0.5666	0.2178	0.2284	0.1435	0.2014	0.5666	0.2622	0.2784	0.003849	0.2493	0.4525	0.4055	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. WG5"	"S"	1707785	882	58	23	642	365	1	300	372	1	301	882	424	1	0.3829	0.3829	0.1251	0.2633	0.1053	0.04721	0.1338	0.1465	0.0002566	0.1242	0.2652	0.1863	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. NR 4-1"	"S"	1678028	532	16	7	61	137	4	193	190	10	211	532	347	1	0.1969	0.1056	0.03806	0.02502	0.03953	0.1889	0.08607	0.0748	0.002566	0.08708	0.1599	0.1525	0.1969	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia putida"	"S"	1141883	192	9	NA	78	105	1	67	48	NA	78	192	118	NA	0.05941	0.05941	NA	0.03199	0.0303	0.04721	0.02988	0.0189	NA	0.03219	0.05772	0.05185	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia oculi"	"S"	945844	93	3	7	67	46	NA	45	52	NA	38	93	63	NA	0.03806	0.0198	0.03806	0.02748	0.01327	NA	0.02007	0.02047	NA	0.01568	0.02796	0.02768	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. YMA4"	"S"	1593482	51	2	1	15	51	NA	21	17	NA	14	49	29	NA	0.01473	0.0132	0.005438	0.006151	0.01472	NA	0.009365	0.006693	NA	0.005778	0.01473	0.01274	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Janthinobacterium"	"G"	29580	1891	46	34	333	1012	8	504	895	9	683	1891	1103	NA	0.5685	0.3037	0.1849	0.1366	0.292	0.3777	0.2248	0.3524	0.002309	0.2819	0.5685	0.4846	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Janthinobacterium svalbardensis"	"S"	368607	1182	20	30	174	342	NA	356	547	NA	379	1182	672	NA	0.3554	0.132	0.1631	0.07136	0.09868	NA	0.1588	0.2154	NA	0.1564	0.3554	0.2953	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. B9-8"	"S"	1236179	476	2	4	77	476	3	29	81	4	32	90	27	NA	0.1416	0.0132	0.02175	0.03158	0.1374	0.1416	0.01293	0.03189	0.001026	0.01321	0.02706	0.01186	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum"	"S"	55508	336	22	NA	79	164	NA	93	188	NA	192	336	252	NA	0.1452	0.1452	NA	0.0324	0.04732	NA	0.04147	0.07402	NA	0.07924	0.101	0.1107	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. LM6"	"S"	1938606	82	1	NA	1	1	1	23	49	NA	20	50	82	NA	0.04721	0.006601	NA	0.0004101	0.0002886	0.04721	0.01026	0.01929	NA	0.008254	0.01503	0.03603	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Collimonas"	"G"	202907	515	24	22	198	268	5	223	304	5	230	515	336	NA	0.2361	0.1584	0.1196	0.0812	0.07733	0.2361	0.09945	0.1197	0.001283	0.09493	0.1548	0.1476	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Collimonas pratensis"	"S"	279113	483	21	22	180	251	5	213	292	4	223	483	323	NA	0.2361	0.1386	0.1196	0.07382	0.07243	0.2361	0.09499	0.115	0.001026	0.09204	0.1452	0.1419	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Collimonas fungivorans"	"S"	158899	10	2	NA	10	3	NA	2	4	NA	1	9	1	NA	0.0132	0.0132	NA	0.004101	0.0008657	NA	0.0008919	0.001575	NA	0.0004127	0.002706	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Herbaspirillum"	"G"	963	613	26	66	333	474	2	358	368	NA	336	613	516	NA	0.3589	0.1716	0.3589	0.1366	0.1368	0.09443	0.1597	0.1449	NA	0.1387	0.1843	0.2267	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
