"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Kerstersia"	"G"	26404	42	2	2	32	19	NA	16	16	1	16	42	20	NA	0.01262	0.01262	0.01055	0.01245	0.005062	NA	0.006693	0.005964	0.0002562	0.006188	0.01196	0.008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	20	1	NA	16	5	NA	7	6	NA	8	20	11	NA	0.00631	0.00631	NA	0.006226	0.001332	NA	0.002928	0.002236	NA	0.003094	0.005695	0.004583	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Alicycliphilus"	"G"	26359	45	1	1	20	17	NA	14	25	NA	7	45	23	NA	0.01281	0.00631	0.005277	0.007782	0.004529	NA	0.005857	0.009318	NA	0.002707	0.01281	0.009584	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"RS62 marine group"	"G"	26442	91	1	7	55	34	NA	32	57	1	27	91	38	NA	0.03694	0.00631	0.03694	0.0214	0.009059	NA	0.01339	0.02125	0.0002562	0.01044	0.02591	0.01583	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Zinderia"	"G"	26380	17	1	NA	17	9	NA	9	5	NA	4	14	17	NA	0.007084	0.00631	NA	0.006615	0.002398	NA	0.003765	0.001864	NA	0.001547	0.003986	0.007084	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Piscinibacter"	"G"	26435	84	1	NA	84	12	NA	8	11	1	4	22	6	NA	0.03269	0.00631	NA	0.03269	0.003197	NA	0.003347	0.0041	0.0002562	0.001547	0.006264	0.0025	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Glaciimonas"	"G"	26396	9	1	NA	9	6	NA	1	NA	NA	1	4	2	NA	0.00631	0.00631	NA	0.003502	0.001599	NA	0.0004183	NA	NA	0.0003867	0.001139	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	14	1	6	12	8	NA	1	12	NA	3	14	4	NA	0.03166	0.00631	0.03166	0.004669	0.002131	NA	0.0004183	0.004473	NA	0.00116	0.003986	0.001667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paenalcaligenes"	"G"	26424	44	1	2	16	17	NA	11	4	NA	8	44	19	NA	0.01253	0.00631	0.01055	0.006226	0.004529	NA	0.004602	0.001491	NA	0.003094	0.01253	0.007917	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xenophilus"	"G"	26465	64	1	9	21	12	NA	17	27	NA	20	64	24	NA	0.04749	0.00631	0.04749	0.008171	0.003197	NA	0.007112	0.01006	NA	0.007734	0.01822	0.01	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methylibium"	"G"	26415	22	1	NA	12	10	NA	5	4	1	3	22	6	NA	0.00631	0.00631	NA	0.004669	0.002664	NA	0.002092	0.001491	0.0002562	0.00116	0.006264	0.0025	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"s3t2d-1089"	"G"	26470	10	1	NA	5	4	NA	10	10	NA	7	9	5	NA	0.00631	0.00631	NA	0.001946	0.001066	NA	0.004183	0.003727	NA	0.002707	0.002563	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lampropedia"	"G"	26406	7	1	NA	4	NA	NA	2	4	NA	2	7	2	NA	0.00631	0.00631	NA	0.001556	NA	NA	0.0008367	0.001491	NA	0.0007734	0.001993	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	15	1	1	13	5	NA	11	14	NA	4	15	12	NA	0.00631	0.00631	0.005277	0.005058	0.001332	NA	0.004602	0.005218	NA	0.001547	0.004271	0.005	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	11924	301	65	11924	6147	18	971	989	27	450	2677	706	5	4.64	1.899	0.343	4.64	1.638	0.7608	0.4062	0.3686	0.006918	0.174	0.7623	0.2942	0.8913	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Zoogloea"	"G"	26580	2253	87	13	2253	191	3	57	60	1	53	159	76	1	0.8767	0.549	0.0686	0.8767	0.05089	0.1268	0.02384	0.02236	0.0002562	0.0205	0.04527	0.03167	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechloromonas"	"G"	26563	5175	81	14	5175	2932	7	154	188	11	98	506	160	2	2.014	0.5111	0.07388	2.014	0.7812	0.2959	0.06442	0.07007	0.002818	0.0379	0.1441	0.06667	0.3565	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	1091	34	7	1091	624	1	105	137	3	40	342	79	1	0.4245	0.2145	0.03694	0.4245	0.1663	0.04227	0.04392	0.05106	0.0007687	0.01547	0.09738	0.03292	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	529	25	6	486	410	2	247	224	2	69	529	110	NA	0.1891	0.1577	0.03166	0.1891	0.1092	0.08453	0.1033	0.08349	0.0005124	0.02668	0.1506	0.04583	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	546	13	3	546	188	NA	60	40	3	26	185	24	1	0.2125	0.08203	0.01583	0.2125	0.05009	NA	0.0251	0.01491	0.0007687	0.01005	0.05268	0.01	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	392	12	7	392	305	NA	132	113	2	35	352	53	NA	0.1525	0.07572	0.03694	0.1525	0.08126	NA	0.05522	0.04212	0.0005124	0.01354	0.1002	0.02208	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	294	10	1	294	169	1	22	23	1	15	70	20	NA	0.1144	0.0631	0.005277	0.1144	0.04503	0.04227	0.009203	0.008573	0.0002562	0.005801	0.01993	0.008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	137	6	2	137	78	NA	20	13	NA	14	62	18	NA	0.05331	0.03786	0.01055	0.05331	0.02078	NA	0.008367	0.004845	NA	0.005414	0.01765	0.0075	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"C39"	"G"	26560	30	3	NA	6	10	NA	4	11	NA	7	30	5	NA	0.01893	0.01893	NA	0.002335	0.002664	NA	0.001673	0.0041	NA	0.002707	0.008542	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	383	3	3	204	383	NA	35	28	1	21	96	33	NA	0.102	0.01893	0.01583	0.07938	0.102	NA	0.01464	0.01044	0.0002562	0.008121	0.02734	0.01375	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	30	3	3	29	30	NA	22	25	NA	16	30	20	NA	0.01893	0.01893	0.01583	0.01128	0.007993	NA	0.009203	0.009318	NA	0.006188	0.008542	0.008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	8	3	NA	6	8	NA	2	1	NA	2	5	1	NA	0.01893	0.01893	NA	0.002335	0.002131	NA	0.0008367	0.0003727	NA	0.0007734	0.001424	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	48	3	NA	11	20	NA	8	25	NA	12	48	19	NA	0.01893	0.01893	NA	0.00428	0.005329	NA	0.003347	0.009318	NA	0.004641	0.01367	0.007917	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	14	2	NA	11	14	1	2	1	NA	2	6	2	NA	0.04227	0.01262	NA	0.00428	0.00373	0.04227	0.0008367	0.0003727	NA	0.0007734	0.001708	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Propionivibrio"	"G"	26571	113	1	NA	65	113	1	5	8	NA	4	22	10	NA	0.04227	0.00631	NA	0.02529	0.03011	0.04227	0.002092	0.002982	NA	0.001547	0.006264	0.004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	313	1	NA	313	88	NA	4	1	1	1	12	2	NA	0.1218	0.00631	NA	0.1218	0.02345	NA	0.001673	0.0003727	0.0002562	0.0003867	0.003417	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechlorobacter"	"G"	26562	56	1	NA	56	37	NA	NA	5	1	NA	6	4	NA	0.02179	0.00631	NA	0.02179	0.009858	NA	NA	0.001864	0.0002562	NA	0.001708	0.001667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	41	1	NA	41	24	NA	5	3	NA	2	6	1	NA	0.01595	0.00631	NA	0.01595	0.006394	NA	0.002092	0.001118	NA	0.0007734	0.001708	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	142	1	NA	142	93	NA	7	8	NA	6	32	10	NA	0.05525	0.00631	NA	0.05525	0.02478	NA	0.002928	0.002982	NA	0.00232	0.009112	0.004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1676	80	44	514	1676	7	318	636	8	428	564	1138	1	0.5048	0.5048	0.2322	0.2	0.4465	0.2959	0.133	0.2371	0.00205	0.1655	0.1606	0.4742	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Methylotenera"	"G"	26521	718	35	19	237	718	3	100	271	4	131	215	464	NA	0.2208	0.2208	0.1003	0.09222	0.1913	0.1268	0.04183	0.101	0.001025	0.05066	0.06122	0.1933	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	365	21	8	98	365	1	58	121	2	71	107	215	1	0.1783	0.1325	0.04222	0.03813	0.09725	0.04227	0.02426	0.0451	0.0005124	0.02746	0.03047	0.08959	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"uncultured"	"G"	26525	205	7	5	69	205	1	87	97	NA	117	97	173	NA	0.07209	0.04417	0.02639	0.02685	0.05462	0.04227	0.03639	0.03615	NA	0.04525	0.02762	0.07209	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	152	5	4	35	152	NA	21	46	NA	35	50	111	NA	0.04625	0.03155	0.02111	0.01362	0.0405	NA	0.008785	0.01715	NA	0.01354	0.01424	0.04625	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Candidatus Methylopumilus"	"G"	26516	39	3	1	13	35	2	8	17	NA	15	17	39	NA	0.08453	0.01893	0.005277	0.005058	0.009325	0.08453	0.003347	0.006336	NA	0.005801	0.004841	0.01625	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"MM2"	"G"	26518	21	2	1	3	21	NA	7	7	1	5	6	18	NA	0.01262	0.01262	0.005277	0.001167	0.005595	NA	0.002928	0.002609	0.0002562	0.001934	0.001708	0.0075	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	77	1	2	16	77	NA	13	28	1	14	32	37	NA	0.02052	0.00631	0.01055	0.006226	0.02052	NA	0.005438	0.01044	0.0002562	0.005414	0.009112	0.01542	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	1163	56	15	875	666	3	283	262	6	108	1163	194	1	0.3534	0.3534	0.07916	0.3405	0.1774	0.1268	0.1184	0.09765	0.001537	0.04177	0.3312	0.08084	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ellin6067"	"G"	26542	510	19	2	208	183	1	113	83	1	19	510	40	NA	0.1452	0.1199	0.01055	0.08094	0.04876	0.04227	0.04727	0.03094	0.0002562	0.007348	0.1452	0.01667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	424	16	7	424	221	1	43	44	NA	26	97	40	NA	0.165	0.101	0.03694	0.165	0.05888	0.04227	0.01799	0.0164	NA	0.01005	0.02762	0.01667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	338	13	4	106	112	NA	62	84	4	29	338	69	NA	0.09624	0.08203	0.02111	0.04125	0.02984	NA	0.02594	0.03131	0.001025	0.01121	0.09624	0.02875	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	52	2	2	43	45	NA	19	13	1	13	52	16	NA	0.01673	0.01262	0.01055	0.01673	0.01199	NA	0.007948	0.004845	0.0002562	0.005027	0.01481	0.006667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	33	2	NA	33	15	NA	6	1	NA	1	3	4	NA	0.01284	0.01262	NA	0.01284	0.003996	NA	0.00251	0.0003727	NA	0.0003867	0.0008542	0.001667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"GOUTA6"	"G"	26543	34	1	NA	10	24	1	15	1	NA	4	34	9	NA	0.04227	0.00631	NA	0.003891	0.006394	0.04227	0.006275	0.0003727	NA	0.001547	0.009681	0.00375	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"uncultured"	"G"	26552	14	1	NA	NA	8	NA	3	6	NA	3	14	1	NA	0.00631	0.00631	NA	NA	0.002131	NA	0.001255	0.002236	NA	0.00116	0.003986	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Gallionellaceae"	"F"	26497	357	24	4	186	357	1	156	159	1	82	320	126	NA	0.1514	0.1514	0.02111	0.07237	0.09512	0.04227	0.06526	0.05926	0.0002562	0.03171	0.09112	0.0525	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	140	9	3	65	140	NA	56	75	1	37	136	54	NA	0.05679	0.05679	0.01583	0.02529	0.0373	NA	0.02343	0.02795	0.0002562	0.01431	0.03872	0.0225	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sideroxydans"	"G"	26501	112	8	1	76	112	1	51	41	NA	18	88	32	NA	0.05048	0.05048	0.005277	0.02957	0.02984	0.04227	0.02133	0.01528	NA	0.006961	0.02506	0.01333	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"uncultured"	"G"	26502	51	5	NA	14	48	NA	27	24	NA	10	51	15	NA	0.03155	0.03155	NA	0.005448	0.01279	NA	0.01129	0.008945	NA	0.003867	0.01452	0.00625	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Candidatus Nitrotoga"	"G"	26498	29	2	NA	22	29	NA	11	10	NA	6	29	14	NA	0.01262	0.01262	NA	0.00856	0.007727	NA	0.004602	0.003727	NA	0.00232	0.008258	0.005834	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Neisseriaceae"	"F"	26526	887	23	16	353	887	4	126	167	1	97	278	144	2	0.3565	0.1451	0.08443	0.1374	0.2363	0.1691	0.05271	0.06224	0.0002562	0.03751	0.07916	0.06	0.3565	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26538	385	12	2	54	385	1	47	48	NA	42	44	35	NA	0.1026	0.07572	0.01055	0.02101	0.1026	0.04227	0.01966	0.01789	NA	0.01624	0.01253	0.01458	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Neisseria"	"G"	26532	376	6	10	256	376	3	58	89	1	47	179	84	2	0.3565	0.03786	0.05277	0.09961	0.1002	0.1268	0.02426	0.03317	0.0002562	0.01818	0.05097	0.035	0.3565	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Alysiella"	"G"	26527	6	1	NA	1	6	NA	NA	NA	NA	NA	1	1	NA	0.00631	0.00631	NA	0.0003891	0.001599	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Conchiformibius"	"G"	26529	3	1	NA	1	3	NA	NA	3	NA	NA	3	NA	NA	0.00631	0.00631	NA	0.0003891	0.0007993	NA	NA	0.001118	NA	NA	0.0008542	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Eikenella"	"G"	26530	4	1	NA	2	4	NA	NA	2	NA	NA	3	NA	NA	0.00631	0.00631	NA	0.0007782	0.001066	NA	NA	0.0007454	NA	NA	0.0008542	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Simonsiella"	"G"	26533	20	1	1	7	20	NA	2	4	NA	NA	11	5	NA	0.00631	0.00631	0.005277	0.002724	0.005329	NA	0.0008367	0.001491	NA	NA	0.003132	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"SC-I-84"	"F"	26582	1546	18	2	308	250	4	187	154	2	35	1546	51	4	0.713	0.1136	0.01055	0.1198	0.06661	0.1691	0.07823	0.0574	0.0005124	0.01354	0.4402	0.02125	0.713	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"TRA3-20"	"F"	26589	212	17	3	147	130	1	88	65	2	43	212	63	NA	0.1073	0.1073	0.01583	0.0572	0.03464	0.04227	0.03681	0.02423	0.0005124	0.01663	0.06037	0.02625	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Hydrogenophilaceae"	"F"	26503	1004	10	5	264	1004	1	126	121	6	45	249	59	NA	0.2675	0.0631	0.02639	0.1027	0.2675	0.04227	0.05271	0.0451	0.001537	0.0174	0.0709	0.02458	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Thiobacillus"	"G"	26509	861	5	NA	128	861	1	77	81	4	21	165	35	NA	0.2294	0.03155	NA	0.04981	0.2294	0.04227	0.03221	0.03019	0.001025	0.008121	0.04698	0.01458	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"uncultured"	"G"	26511	125	3	3	106	125	NA	42	36	1	14	60	16	NA	0.04125	0.01893	0.01583	0.04125	0.0333	NA	0.01757	0.01342	0.0002562	0.005414	0.01708	0.006667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Tepidiphilus"	"G"	26508	11	1	1	11	3	NA	NA	1	1	3	5	4	NA	0.00631	0.00631	0.005277	0.00428	0.0007993	NA	NA	0.0003727	0.0002562	0.00116	0.001424	0.001667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Aquaspirillaceae"	"F"	26343	688	7	1	71	688	1	19	36	NA	24	111	39	NA	0.1833	0.04417	0.005277	0.02763	0.1833	0.04227	0.007948	0.01342	NA	0.009281	0.03161	0.01625	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Rivicola"	"G"	26347	635	5	NA	40	635	1	15	33	NA	23	106	37	NA	0.1692	0.03155	NA	0.01556	0.1692	0.04227	0.006275	0.0123	NA	0.008895	0.03018	0.01542	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Laribacter"	"G"	26345	10	1	NA	2	10	NA	1	NA	NA	NA	1	2	NA	0.00631	0.00631	NA	0.0007782	0.002664	NA	0.0004183	NA	NA	NA	0.0002847	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Microvirgula"	"G"	26346	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00631	0.00631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Sulfuricellaceae"	"F"	26583	160	7	6	99	160	1	51	56	NA	30	139	59	1	0.1783	0.04417	0.03166	0.03852	0.04263	0.04227	0.02133	0.02087	NA	0.0116	0.03958	0.02458	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferritrophicum"	"G"	26584	87	4	3	45	78	NA	27	29	NA	18	87	30	1	0.1783	0.02524	0.01583	0.01751	0.02078	NA	0.01129	0.01081	NA	0.006961	0.02477	0.0125	0.1783	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfuriferula"	"G"	26586	24	2	1	13	24	1	6	7	NA	3	13	6	NA	0.04227	0.01262	0.005277	0.005058	0.006394	0.04227	0.00251	0.002609	NA	0.00116	0.003702	0.0025	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfurirhabdus"	"G"	26587	9	1	NA	9	4	NA	2	NA	NA	1	2	2	NA	0.00631	0.00631	NA	0.003502	0.001066	NA	0.0008367	NA	NA	0.0003867	0.0005695	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Chitinibacteraceae"	"F"	26472	805	3	1	23	805	3	32	94	3	35	102	29	NA	0.2145	0.01893	0.005277	0.00895	0.2145	0.1268	0.01339	0.03504	0.0007687	0.01354	0.02904	0.01208	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Deefgea"	"G"	26478	562	1	1	9	562	1	27	63	2	27	66	20	NA	0.1497	0.00631	0.005277	0.003502	0.1497	0.04227	0.01129	0.02348	0.0005124	0.01044	0.01879	0.008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Iodobacter"	"G"	26480	150	1	NA	5	150	1	3	17	NA	3	19	2	NA	0.04227	0.00631	NA	0.001946	0.03996	0.04227	0.001255	0.006336	NA	0.00116	0.00541	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Silvimonas"	"G"	26482	2	1	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.00631	0.00631	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0005695	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"B1-7BS"	"F"	26348	77	2	NA	20	25	1	13	14	1	10	77	4	NA	0.04227	0.01262	NA	0.007782	0.006661	0.04227	0.005438	0.005218	0.0002562	0.003867	0.02193	0.001667	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovaceae"	"F"	26495	16	1	1	11	16	NA	4	6	NA	3	11	5	NA	0.00631	0.00631	0.005277	0.00428	0.004263	NA	0.001673	0.002236	NA	0.00116	0.003132	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferrovum"	"G"	26496	16	1	1	11	16	NA	4	6	NA	3	11	5	NA	0.00631	0.00631	0.005277	0.00428	0.004263	NA	0.001673	0.002236	NA	0.00116	0.003132	0.002083	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Ferrovaceae"
"EC94"	"F"	26494	7	1	NA	6	7	NA	1	1	NA	1	3	7	NA	0.00631	0.00631	NA	0.002335	0.001865	NA	0.0004183	0.0003727	NA	0.0003867	0.0008542	0.002917	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chromobacteriaceae"	"F"	26486	179	1	3	72	179	1	15	20	2	14	83	49	NA	0.04769	0.00631	0.01583	0.02802	0.04769	0.04227	0.006275	0.007454	0.0005124	0.005414	0.02363	0.02042	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Paludibacterium"	"G"	26491	32	1	NA	6	32	NA	NA	2	NA	3	5	2	NA	0.008526	0.00631	NA	0.002335	0.008526	NA	NA	0.0007454	NA	0.00116	0.001424	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Procabacteriaceae"	"F"	26553	9	1	NA	5	9	NA	3	1	NA	NA	6	2	NA	0.00631	0.00631	NA	0.001946	0.002398	NA	0.001255	0.0003727	NA	NA	0.001708	0.0008334	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
