"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"[Eubacterium] brachy group"	"G"	11296	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"[Eubacterium] nodatum group"	"G"	11297	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"S5-A14a"	"G"	25640	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Family XVIII"	"F"	1970	5	5	0.0001599	0.0001599	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"uncultured"	"G"	1973	5	5	0.0001599	0.0001599	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XVIII"
"Family XVII"	"F"	1966	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Sulfobacillus"	"G"	1967	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XVII"
"Eubacteriaceae"	"F"	1928	3	3	9.596e-05	9.596e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Acetobacterium"	"G"	1929	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Pseudoramibacter"	"G"	1934	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Heliobacteriaceae"	"F"	1979	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Hydrogenispora"	"G"	14365	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae"
"Caldicoprobacteraceae"	"F"	1864	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Caldicoprobacter"	"G"	1865	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Caldicoprobacteraceae"
"Clostridiaceae 2"	"F"	1900	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Clostridium sensu stricto"	"G"	1904	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;2"
"Syntrophomonadaceae"	"F"	2072	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Syntrophomonas"	"G"	2076	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Syntrophomonadaceae"
"TSAC18"	"F"	2080	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Thermoanaerobacterales"	"O"	2112	20	20	0.0006397	0.0006397	"Bacteria>Firmicutes>Clostridia"
"Thermoanaerobacteraceae"	"F"	2126	10	10	0.0003199	0.0003199	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacter"	"G"	2139	8	8	0.0002559	0.0002559	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Syntrophaceticus"	"G"	2136	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"uncultured"	"G"	2140	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
"Family III"	"F"	2113	9	9	0.0002879	0.0002879	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales"
"Thermoanaerobacterium"	"G"	2118	5	5	0.0001599	0.0001599	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Family&nbsp;III"
"Caldicellulosiruptor"	"G"	2115	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Family&nbsp;III"
"SRB2"	"F"	2125	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales"
"DTU014"	"O"	25673	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Clostridia"
"MBA03"	"O"	14388	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Clostridia"
"D8A-2"	"O"	2085	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Clostridia"
"Erysipelotrichia"	"C"	2147	34	34	0.001088	0.001088	"Bacteria>Firmicutes"
"Erysipelotrichales"	"O"	2148	34	34	0.001088	0.001088	"Bacteria>Firmicutes>Erysipelotrichia"
"Erysipelotrichaceae"	"F"	2149	34	34	0.001088	0.001088	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales"
"[Anaerorhabdus] furcosa group"	"G"	11394	5	5	0.0001599	0.0001599	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelothrix"	"G"	2156	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelotrichaceae UCG-004"	"G"	11385	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"uncultured"	"G"	2163	3	3	9.596e-05	9.596e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelatoclostridium"	"G"	11381	3	3	9.596e-05	9.596e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Asteroleplasma"	"G"	2151	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Turicibacter"	"G"	2162	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"[Clostridium] innocuum group"	"G"	14397	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Holdemania"	"G"	2157	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Dielma"	"G"	11380	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelotrichaceae UCG-006"	"G"	11386	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Faecalibaculum"	"G"	14396	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Negativicutes"	"C"	2164	31	31	0.0009916	0.0009916	"Bacteria>Firmicutes"
"Selenomonadales"	"O"	2165	31	31	0.0009916	0.0009916	"Bacteria>Firmicutes>Negativicutes"
"Veillonellaceae"	"F"	2172	25	25	0.0007997	0.0007997	"Bacteria>Firmicutes>Negativicutes>Selenomonadales"
"Veillonella"	"G"	2198	6	6	0.0001919	0.0001919	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"uncultured"	"G"	2200	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Dendrosporobacter"	"G"	2182	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Megamonas"	"G"	2184	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Sporomusa"	"G"	2196	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas 3"	"G"	11396	2	2	6.397e-05	6.397e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Acetonema"	"G"	2173	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Anaeroglobus"	"G"	2176	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Anaerovibrio"	"G"	2180	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Negativicoccus"	"G"	2187	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Quinella"	"G"	2192	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas"	"G"	2194	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas 4"	"G"	11397	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Acidaminococcaceae"	"F"	2166	5	5	0.0001599	0.0001599	"Bacteria>Firmicutes>Negativicutes>Selenomonadales"
"uncultured"	"G"	2171	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Acidaminococcaceae"
"Phascolarctobacterium"	"G"	2168	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Acidaminococcaceae"
"uncultured"	"F"	2201	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes>Negativicutes>Selenomonadales"
"Limnochordia"	"C"	14398	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes"
"Limnochordales"	"O"	14399	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	14400	4	4	0.0001279	0.0001279	"Bacteria>Firmicutes>Limnochordia>Limnochordales"
"uncultured"	"C"	25679	1	1	3.199e-05	3.199e-05	"Bacteria>Firmicutes"
"Proteobacteria"	"P"	2375	2745	2745	0.0878	0.0878	"Bacteria"
"Gammaproteobacteria"	"C"	3303	1605	1605	0.05134	0.05134	"Bacteria>Proteobacteria"
"Enterobacteriales"	"O"	3468	742	742	0.02373	0.02373	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Enterobacteriaceae"	"F"	3469	742	742	0.02373	0.02373	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales"
"Arsenophonus"	"G"	3470	190	190	0.006077	0.006077	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Escherichia-Shigella"	"G"	3504	100	100	0.003199	0.003199	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Klebsiella"	"G"	3507	89	89	0.002847	0.002847	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Kluyvera"	"G"	3508	33	33	0.001056	0.001056	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Enterobacter"	"G"	3502	30	30	0.0009596	0.0009596	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts2"	"G"	14647	30	30	0.0009596	0.0009596	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Annandia"	"G"	14630	21	21	0.0006717	0.0006717	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Citrobacter"	"G"	3497	18	18	0.0005758	0.0005758	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Buchnera"	"G"	3473	13	13	0.0004158	0.0004158	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Serratia"	"G"	3523	11	11	0.0003519	0.0003519	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Salmonella"	"G"	3522	8	8	0.0002559	0.0002559	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Baumannia"	"G"	3476	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pantoea"	"G"	3513	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pectobacterium"	"G"	3514	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Proteus"	"G"	3518	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts3"	"G"	14648	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Curculioniphilus"	"G"	3480	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Purcelliella"	"G"	3487	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Cronobacter"	"G"	3499	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Sodalis"	"G"	3525	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Xenorhabdus"	"G"	3530	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts8"	"G"	14653	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Izhakiella"	"G"	26647	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Blochmannia"	"G"	3478	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Hamiltonella"	"G"	3481	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Moranella"	"G"	3484	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Providencia"	"G"	3519	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Raoultella"	"G"	3521	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Trabulsiella"	"G"	3528	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Rosenbergiella"	"G"	14643	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts4"	"G"	14649	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts5"	"G"	14650	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Betaproteobacteriales"	"O"	26341	188	188	0.006013	0.006013	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Burkholderiaceae"	"F"	26352	144	144	0.004606	0.004606	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Candidatus Nasuia"	"G"	26374	31	31	0.0009916	0.0009916	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Vidania"	"G"	26379	16	16	0.0005118	0.0005118	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Zinderia"	"G"	26380	14	14	0.0004478	0.0004478	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Burkholderia-Caballeronia-Paraburkholderia"	"G"	26368	12	12	0.0003838	0.0003838	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Cupriavidus"	"G"	26386	6	6	0.0001919	0.0001919	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Comamonas"	"G"	26384	5	5	0.0001599	0.0001599	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"GKS98 freshwater group"	"G"	26394	5	5	0.0001599	0.0001599	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Alcaligenes"	"G"	26358	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Janthinobacterium"	"G"	26403	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Massilia"	"G"	26414	4	4	0.0001279	0.0001279	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Acidovorax"	"G"	26355	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Diaphorobacter"	"G"	26390	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Undibacterium"	"G"	26461	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Achromobacter"	"G"	26354	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lautropia"	"G"	26407	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Limnobacter"	"G"	26409	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pelomonas"	"G"	26433	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Variovorax"	"G"	26462	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"uncultured"	"G"	26471	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Aquabacterium"	"G"	26361	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Caenimonas"	"G"	26370	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Symbiobacter"	"G"	26377	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Delftia"	"G"	26388	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Ottowia"	"G"	26421	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Parasutterella"	"G"	26429	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Polynucleobacter"	"G"	26437	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pusillimonas"	"G"	26441	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Ralstonia"	"G"	26443	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhizobacter"	"G"	26445	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodoferax"	"G"	26446	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Sutterella"	"G"	26454	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Taylorella"	"G"	26455	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Neisseriaceae"	"F"	26526	10	10	0.0003199	0.0003199	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Neisseria"	"G"	26532	7	7	0.0002239	0.0002239	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"uncultured"	"G"	26538	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Uruburuella"	"G"	26536	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Nitrosomonadaceae"	"F"	26539	7	7	0.0002239	0.0002239	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"IS-44"	"G"	26544	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"mle1-7"	"G"	26550	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"SC-I-84"	"F"	26582	6	6	0.0001919	0.0001919	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Methylophilaceae"	"F"	26515	5	5	0.0001599	0.0001599	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"OM43 clade"	"G"	26523	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylotenera"	"G"	26521	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Rhodocyclaceae"	"F"	26555	5	5	0.0001599	0.0001599	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Dechloromonas"	"G"	26563	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Hydrogenophilaceae"	"F"	26503	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Thiobacillus"	"G"	26509	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Hydrogenophilus"	"G"	26505	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Gallionellaceae"	"F"	26497	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Sideroxydans"	"G"	26501	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"TRA3-20"	"F"	26589	2	2	6.397e-05	6.397e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"B1-7BS"	"F"	26348	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Leeiaceae"	"F"	26512	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26514	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Leeiaceae"
"uncultured"	"F"	26590	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gammaproteobacteria Incertae Sedis"	"O"	3535	126	126	0.00403	0.00403	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Unknown Family"	"F"	3536	126	126	0.00403	0.00403	"Bacteria>Proteobacteria>Gammaproteobacteria>Gammaproteobacteria&nbsp;Incertae&nbsp;Sedis"
"Candidatus Carsonella"	"G"	14656	119	119	0.003806	0.003806	"Bacteria>Proteobacteria>Gammaproteobacteria>Gammaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"uncultured"	"G"	14661	3	3	9.596e-05	9.596e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Gammaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Acidibacter"	"G"	26661	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Gammaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Candidatus Ovatusbacter"	"G"	26665	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Gammaproteobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Pseudomonadales"	"O"	3709	121	121	0.00387	0.00387	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Pseudomonadaceae"	"F"	3718	80	80	0.002559	0.002559	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales"
"Pseudomonas"	"G"	3723	79	79	0.002527	0.002527	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Azotobacter"	"G"	3721	1	1	3.199e-05	3.199e-05	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Moraxellaceae"	"F"	3710	40	40	0.001279	0.001279	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales"
"Acinetobacter"	"G"	3711	28	28	0.0008956	0.0008956	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
