"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia ambifaria"	"S"	152480	24	1	2	22	24	NA	5	7	1	4	22	6	NA	0.01138	0.006888	0.01138	0.009097	0.006816	NA	0.002203	0.002746	0.0002485	0.001632	0.006628	0.002623	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia"	"S"	292	94	1	1	58	46	NA	18	28	NA	32	94	49	NA	0.02832	0.006888	0.005688	0.02398	0.01306	NA	0.00793	0.01098	NA	0.01306	0.02832	0.02142	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	303	13	4	289	180	1	91	103	2	85	303	143	NA	0.1195	0.08955	0.02275	0.1195	0.05112	0.04933	0.04009	0.0404	0.000497	0.03468	0.09128	0.06252	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	1979	91	1	1979	1262	1	541	699	NA	451	1705	726	NA	0.8183	0.6269	0.005688	0.8183	0.3584	0.04933	0.2383	0.2742	NA	0.184	0.5136	0.3174	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. CCGE1002"	"S"	640511	4	1	2	4	2	NA	1	NA	NA	NA	NA	3	NA	0.01138	0.006888	0.01138	0.001654	0.000568	NA	0.0004405	NA	NA	NA	NA	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1620	95	86	867	1128	7	880	1384	15	754	1430	1620	1	0.7083	0.6544	0.4891	0.3585	0.3203	0.3453	0.3877	0.5428	0.003727	0.3077	0.4308	0.7083	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	577	34	37	361	402	3	309	470	4	265	577	483	1	0.2342	0.2342	0.2104	0.1493	0.1142	0.148	0.1361	0.1843	0.000994	0.1081	0.1738	0.2112	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter difficilis"	"S"	556054	463	29	22	219	367	3	263	398	7	218	401	463	NA	0.2024	0.1998	0.1251	0.09055	0.1042	0.148	0.1159	0.1561	0.001739	0.08895	0.1208	0.2024	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	113	5	5	68	81	NA	59	110	3	64	95	113	NA	0.0494	0.03444	0.02844	0.02812	0.023	NA	0.02599	0.04314	0.0007455	0.02611	0.02862	0.0494	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	192	7	13	64	81	1	86	150	NA	53	119	192	NA	0.08394	0.04822	0.07394	0.02646	0.023	0.04933	0.03789	0.05883	NA	0.02163	0.03585	0.08394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	368	1	NA	154	196	NA	163	255	NA	153	237	368	NA	0.1609	0.006888	NA	0.06368	0.05566	NA	0.07181	0.1	NA	0.06243	0.0714	0.1609	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Cupriavidus"	"G"	106589	859	33	47	728	596	2	370	502	9	352	859	503	NA	0.301	0.2273	0.2673	0.301	0.1693	0.09867	0.163	0.1969	0.002236	0.1436	0.2588	0.2199	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus taiwanensis"	"S"	164546	214	16	9	201	177	1	111	109	NA	89	214	106	NA	0.1102	0.1102	0.05119	0.08311	0.05027	0.04933	0.0489	0.04275	NA	0.03631	0.06447	0.04634	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus nantongensis"	"S"	1796606	424	14	33	342	254	NA	154	248	8	201	424	243	NA	0.1877	0.09644	0.1877	0.1414	0.07214	NA	0.06784	0.09727	0.001988	0.08201	0.1277	0.1062	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	69	1	NA	69	33	NA	14	16	NA	11	57	32	NA	0.02853	0.006888	NA	0.02853	0.009372	NA	0.006168	0.006276	NA	0.004488	0.01717	0.01399	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	61	1	4	56	50	NA	17	23	NA	10	61	20	NA	0.02315	0.006888	0.02275	0.02315	0.0142	NA	0.007489	0.009021	NA	0.00408	0.01838	0.008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus necator"	"S"	106590	7	1	NA	1	NA	NA	NA	NA	NA	NA	NA	7	NA	0.006888	0.006888	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	0.00306	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Ralstonia"	"G"	48736	572	21	36	423	301	NA	175	242	2	168	572	237	1	0.2048	0.1447	0.2048	0.1749	0.08548	NA	0.07709	0.09492	0.000497	0.06855	0.1723	0.1036	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	557	21	35	416	287	NA	169	241	2	165	557	227	NA	0.1991	0.1447	0.1991	0.172	0.08151	NA	0.07445	0.09453	0.000497	0.06732	0.1678	0.09924	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Paraburkholderia"	"G"	1822464	470	14	8	470	74	3	47	61	NA	30	131	36	1	0.1996	0.09644	0.0455	0.1943	0.02102	0.148	0.02071	0.02393	NA	0.01224	0.03946	0.01574	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	343	7	2	343	10	1	7	7	NA	5	17	5	1	0.1996	0.04822	0.01138	0.1418	0.00284	0.04933	0.003084	0.002746	NA	0.00204	0.005121	0.002186	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans"	"S"	36873	46	3	4	46	24	NA	14	14	NA	3	14	4	NA	0.02275	0.02067	0.02275	0.01902	0.006816	NA	0.006168	0.005491	NA	0.001224	0.004218	0.001749	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia hospita"	"S"	169430	20	1	NA	9	17	1	6	8	NA	NA	7	20	NA	0.04933	0.006888	NA	0.003721	0.004828	0.04933	0.002643	0.003138	NA	NA	0.002109	0.008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Hydromonas"	"G"	1910924	75	7	3	75	41	1	25	50	NA	8	62	20	NA	0.04933	0.04822	0.01706	0.03101	0.01164	0.04933	0.01101	0.01961	NA	0.003264	0.01868	0.008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	75	7	3	75	41	1	25	50	NA	8	62	20	NA	0.04933	0.04822	0.01706	0.03101	0.01164	0.04933	0.01101	0.01961	NA	0.003264	0.01868	0.008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Pandoraea"	"G"	93217	284	5	5	176	130	NA	79	82	1	67	284	94	NA	0.08556	0.03444	0.02844	0.07277	0.03692	NA	0.0348	0.03216	0.0002485	0.02734	0.08556	0.0411	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	131	2	1	78	27	NA	17	25	NA	9	131	12	NA	0.03946	0.01378	0.005688	0.03225	0.007668	NA	0.007489	0.009806	NA	0.003672	0.03946	0.005246	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"unclassified Burkholderiales"	"-"	119065	14174	441	280	8615	3988	43	3281	3205	58	2855	14174	4118	5	4.27	3.038	1.593	3.562	1.133	2.121	1.445	1.257	0.01441	1.165	4.27	1.8	0.998	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	11541	356	237	6359	3275	33	2698	2642	41	2444	11541	3482	3	3.477	2.452	1.348	2.629	0.9301	1.628	1.189	1.036	0.01019	0.9972	3.477	1.522	0.5988	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Methylibium"	"G"	316612	1757	53	36	747	422	3	358	366	5	353	1757	459	1	0.5293	0.3651	0.2048	0.3089	0.1198	0.148	0.1577	0.1436	0.001242	0.144	0.5293	0.2007	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	1757	53	36	747	422	3	358	366	5	353	1757	459	1	0.5293	0.3651	0.2048	0.3089	0.1198	0.148	0.1577	0.1436	0.001242	0.144	0.5293	0.2007	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Leptothrix"	"G"	88	1680	51	22	381	470	7	461	377	4	385	1680	560	NA	0.5061	0.3513	0.1251	0.1575	0.1335	0.3453	0.2031	0.1479	0.000994	0.1571	0.5061	0.2448	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	1680	51	22	381	470	7	461	377	4	385	1680	560	NA	0.5061	0.3513	0.1251	0.1575	0.1335	0.3453	0.2031	0.1479	0.000994	0.1571	0.5061	0.2448	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Thiomonas"	"G"	32012	1578	48	46	1089	550	4	436	486	7	411	1578	566	1	0.4754	0.3306	0.2616	0.4503	0.1562	0.1973	0.1921	0.1906	0.001739	0.1677	0.4754	0.2475	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	1567	47	46	1081	546	4	430	481	1	406	1567	563	NA	0.4721	0.3238	0.2616	0.447	0.1551	0.1973	0.1894	0.1887	0.0002485	0.1657	0.4721	0.2461	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Thiomonas intermedia"	"S"	926	10	1	NA	7	2	NA	5	5	NA	4	10	2	NA	0.006888	0.006888	NA	0.002894	0.000568	NA	0.002203	0.001961	NA	0.001632	0.003013	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Paucibacter"	"G"	318147	807	29	19	313	229	1	169	162	3	150	807	286	NA	0.2431	0.1998	0.1081	0.1294	0.06504	0.04933	0.07445	0.06354	0.0007455	0.0612	0.2431	0.125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Paucibacter sp. KCTC 42545"	"S"	1768242	807	29	19	313	229	1	169	162	3	150	807	286	NA	0.2431	0.1998	0.1081	0.1294	0.06504	0.04933	0.07445	0.06354	0.0007455	0.0612	0.2431	0.125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Paucibacter"
"Rubrivivax"	"G"	28067	862	28	13	862	132	2	98	104	3	66	447	96	NA	0.3564	0.1929	0.07394	0.3564	0.03749	0.09867	0.04317	0.04079	0.0007455	0.02693	0.1347	0.04197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	862	28	13	862	132	2	98	104	3	66	447	96	NA	0.3564	0.1929	0.07394	0.3564	0.03749	0.09867	0.04317	0.04079	0.0007455	0.02693	0.1347	0.04197	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
"Mitsuaria"	"G"	65047	549	19	15	549	185	3	137	147	1	96	487	166	NA	0.227	0.1309	0.08531	0.227	0.05254	0.148	0.06035	0.05766	0.0002485	0.03917	0.1467	0.07257	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Mitsuaria sp. 7"	"S"	1658665	549	19	15	549	185	3	137	147	1	96	487	166	NA	0.227	0.1309	0.08531	0.227	0.05254	0.148	0.06035	0.05766	0.0002485	0.03917	0.1467	0.07257	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Mitsuaria"
"Aquabacterium"	"G"	92793	1312	25	21	504	328	1	215	184	4	219	1312	302	1	0.3953	0.1722	0.1194	0.2084	0.09315	0.04933	0.09472	0.07217	0.000994	0.08936	0.3953	0.132	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Aquabacterium olei"	"S"	1296669	1312	25	21	504	328	1	215	184	4	219	1312	302	1	0.3953	0.1722	0.1194	0.2084	0.09315	0.04933	0.09472	0.07217	0.000994	0.08936	0.3953	0.132	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Aquabacterium"
"Rhizobacter"	"G"	212743	530	16	5	342	144	2	136	135	1	126	530	178	NA	0.1597	0.1102	0.02844	0.1414	0.0409	0.09867	0.05991	0.05295	0.0002485	0.05141	0.1597	0.07782	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rhizobacter gummiphilus"	"S"	946333	530	16	5	342	144	2	136	135	1	126	530	178	NA	0.1597	0.1102	0.02844	0.1414	0.0409	0.09867	0.05991	0.05295	0.0002485	0.05141	0.1597	0.07782	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rhizobacter"
"Roseateles"	"G"	93681	222	8	13	124	53	1	71	92	3	50	222	68	NA	0.07394	0.05511	0.07394	0.05127	0.01505	0.04933	0.03128	0.03608	0.0007455	0.0204	0.06688	0.02973	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Roseateles depolymerans"	"S"	76731	222	8	13	124	53	1	71	92	3	50	222	68	NA	0.07394	0.05511	0.07394	0.05127	0.01505	0.04933	0.03128	0.03608	0.0007455	0.0204	0.06688	0.02973	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Roseateles"
"unclassified Burkholderiales (miscellaneous)"	"-"	80841	973	28	16	973	245	3	189	229	6	90	889	163	NA	0.4023	0.1929	0.091	0.4023	0.06958	0.148	0.08326	0.08982	0.001491	0.03672	0.2678	0.07126	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiales bacterium JOSHI_001"	"S"	864051	590	16	6	362	153	3	108	151	2	39	590	89	NA	0.1777	0.1102	0.03413	0.1497	0.04345	0.148	0.04758	0.05923	0.000497	0.01591	0.1777	0.03891	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium GJ-E10"	"S"	1469502	569	10	5	569	56	NA	58	41	2	20	211	35	NA	0.2353	0.06888	0.02844	0.2353	0.0159	NA	0.02555	0.01608	0.000497	0.008161	0.06357	0.0153	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium YL45"	"S"	1834205	87	2	5	39	36	NA	23	37	2	30	87	38	NA	0.02844	0.01378	0.02844	0.01613	0.01022	NA	0.01013	0.01451	0.000497	0.01224	0.02621	0.01661	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"[Polyangium] brachysporum"	"S"	413882	235	3	2	128	58	1	57	41	NA	35	235	53	1	0.1996	0.02067	0.01138	0.05293	0.01647	0.04933	0.02511	0.01608	NA	0.01428	0.0708	0.02317	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Oxalobacteraceae"	"F"	75682	8345	330	225	2719	4098	37	3201	4004	51	3333	8345	4991	5	2.514	2.273	1.28	1.124	1.164	1.825	1.41	1.57	0.01267	1.36	2.514	2.182	0.998	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Massilia"	"G"	149698	4316	177	78	1440	1745	14	1562	1864	24	1620	4316	2342	3	1.3	1.219	0.4436	0.5954	0.4956	0.6907	0.6881	0.7311	0.005964	0.661	1.3	1.024	0.5988	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Massilia violaceinigra"	"S"	2045208	1377	70	14	396	528	3	497	624	8	524	1377	692	NA	0.4822	0.4822	0.07963	0.1637	0.15	0.148	0.2189	0.2447	0.001988	0.2138	0.4148	0.3025	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia armeniaca"	"S"	2072590	1215	26	29	301	555	7	465	562	4	467	1215	721	NA	0.366	0.1791	0.1649	0.1245	0.1576	0.3453	0.2048	0.2204	0.000994	0.1905	0.366	0.3152	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. WG5"	"S"	1707785	915	51	21	528	345	1	304	401	7	320	915	422	1	0.3513	0.3513	0.1194	0.2183	0.09798	0.04933	0.1339	0.1573	0.001739	0.1306	0.2757	0.1845	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. NR 4-1"	"S"	1678028	446	15	5	54	114	2	156	156	4	167	446	279	1	0.1996	0.1033	0.02844	0.02233	0.03238	0.09867	0.06872	0.06119	0.000994	0.06814	0.1344	0.122	0.1996	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia putida"	"S"	1141883	225	9	NA	79	116	1	77	54	NA	89	225	139	NA	0.06778	0.062	NA	0.03266	0.03294	0.04933	0.03392	0.02118	NA	0.03631	0.06778	0.06077	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia oculi"	"S"	945844	95	3	7	67	46	NA	46	53	NA	41	95	64	NA	0.03981	0.02067	0.03981	0.0277	0.01306	NA	0.02026	0.02079	NA	0.01673	0.02862	0.02798	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. YMA4"	"S"	1593482	40	2	1	13	39	NA	16	13	NA	11	40	24	NA	0.01378	0.01378	0.005688	0.005375	0.01108	NA	0.007049	0.005099	NA	0.004488	0.01205	0.01049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Janthinobacterium"	"G"	29580	1557	38	27	288	897	8	417	728	9	527	1557	854	NA	0.4691	0.2618	0.1536	0.1191	0.2547	0.3947	0.1837	0.2855	0.002236	0.215	0.4691	0.3734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Janthinobacterium svalbardensis"	"S"	368607	345	5	6	61	99	NA	96	160	NA	108	345	190	NA	0.1039	0.03444	0.03413	0.02522	0.02812	NA	0.04229	0.06276	NA	0.04407	0.1039	0.08307	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. B9-8"	"S"	1236179	488	2	4	78	488	3	30	82	4	33	94	30	NA	0.148	0.01378	0.02275	0.03225	0.1386	0.148	0.01322	0.03216	0.000994	0.01346	0.02832	0.01312	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum"	"S"	55508	436	30	NA	147	228	NA	219	295	NA	210	436	322	NA	0.2067	0.2067	NA	0.06078	0.06475	NA	0.09648	0.1157	NA	0.08569	0.1313	0.1408	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. LM6"	"S"	1938606	135	1	NA	1	1	1	70	100	NA	28	83	135	NA	0.05902	0.006888	NA	0.0004135	0.000284	0.04933	0.03084	0.03922	NA	0.01142	0.025	0.05902	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Collimonas"	"G"	202907	503	23	21	197	258	5	219	297	5	226	503	322	NA	0.2467	0.1584	0.1194	0.08146	0.07327	0.2467	0.09648	0.1165	0.001242	0.09221	0.1515	0.1408	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Collimonas pratensis"	"S"	279113	474	20	21	180	241	5	208	286	3	218	474	310	NA	0.2467	0.1378	0.1194	0.07443	0.06844	0.2467	0.09163	0.1122	0.0007455	0.08895	0.1428	0.1355	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Collimonas fungivorans"	"S"	158899	9	2	NA	9	4	NA	2	4	NA	2	6	1	NA	0.01378	0.01378	NA	0.003721	0.001136	NA	0.0008811	0.001569	NA	0.0008161	0.001808	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Collimonas"
"Herbaspirillum"	"G"	963	369	18	21	206	277	2	217	216	NA	192	369	277	NA	0.124	0.124	0.1194	0.08518	0.07867	0.09867	0.0956	0.08472	NA	0.07834	0.1112	0.1211	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Herbaspirillum seropedicae"	"S"	964	261	13	14	149	192	NA	135	145	NA	118	261	181	NA	0.08955	0.08955	0.07963	0.06161	0.05453	NA	0.05947	0.05687	NA	0.04815	0.07863	0.07913	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
