"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Belliella baltica"	"S"	232259	119	37	5	NA	NA	60	119	40	NA	NA	8	44	2	0.01463	0.01216	0.01059	NA	NA	0.007063	0.01463	0.005699	NA	NA	0.005495	0.004828	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Belliella"
"Cyclobacterium"	"G"	68288	410	34	7	NA	NA	293	410	172	NA	NA	16	182	34	0.07425	0.01118	0.01482	NA	NA	0.03449	0.05041	0.0245	NA	NA	0.01099	0.01997	0.07425	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Cyclobacterium amurskyense"	"S"	320787	409	34	7	NA	NA	293	409	169	NA	NA	16	182	34	0.07425	0.01118	0.01482	NA	NA	0.03449	0.05028	0.02408	NA	NA	0.01099	0.01997	0.07425	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Cyclobacterium"
"Aquiflexum"	"G"	280472	23	6	1	NA	NA	4	12	5	NA	NA	2	23	1	0.002524	0.001972	0.002117	NA	NA	0.0004708	0.001475	0.0007123	NA	NA	0.001374	0.002524	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Aquiflexum balticum"	"S"	280473	23	6	1	NA	NA	4	12	5	NA	NA	2	23	1	0.002524	0.001972	0.002117	NA	NA	0.0004708	0.001475	0.0007123	NA	NA	0.001374	0.002524	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum"
"Echinicola"	"G"	390846	35	5	NA	NA	1	17	35	23	NA	NA	3	16	8	0.0788	0.001643	NA	NA	0.0788	0.002001	0.004303	0.003277	NA	NA	0.002061	0.001756	0.01747	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Echinicola vietnamensis"	"S"	390884	20	5	NA	NA	1	8	10	20	NA	NA	2	10	NA	0.0788	0.001643	NA	NA	0.0788	0.0009417	0.001229	0.002849	NA	NA	0.001374	0.001097	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"Persicobacteraceae"	"F"	1853234	1194	159	24	NA	NA	907	1194	499	4	NA	99	886	84	0.1834	0.05226	0.05081	NA	NA	0.1068	0.1468	0.07109	0.0002267	NA	0.068	0.09722	0.1834	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	1194	159	24	NA	NA	907	1194	499	4	NA	99	886	84	0.1834	0.05226	0.05081	NA	NA	0.1068	0.1468	0.07109	0.0002267	NA	0.068	0.09722	0.1834	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	1194	159	24	NA	NA	907	1194	499	4	NA	99	886	84	0.1834	0.05226	0.05081	NA	NA	0.1068	0.1468	0.07109	0.0002267	NA	0.068	0.09722	0.1834	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"unclassified Cytophagales"	"-"	1124781	479	113	14	1	NA	316	479	223	6	NA	37	215	31	0.13	0.03714	0.02964	0.13	NA	0.0372	0.05889	0.03177	0.00034	NA	0.02541	0.02359	0.0677	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	448	93	11	1	NA	290	448	202	6	NA	25	136	25	0.13	0.03057	0.02329	0.13	NA	0.03414	0.05508	0.02878	0.00034	NA	0.01717	0.01492	0.0546	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	448	93	11	1	NA	290	448	202	6	NA	25	136	25	0.13	0.03057	0.02329	0.13	NA	0.03414	0.05508	0.02878	0.00034	NA	0.01717	0.01492	0.0546	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"unclassified Cytophagales (miscellaneous)"	"-"	1751870	79	20	3	NA	NA	26	31	21	NA	NA	11	79	6	0.0131	0.006574	0.006351	NA	NA	0.00306	0.003811	0.002992	NA	NA	0.007556	0.008668	0.0131	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Cytophagales bacterium TFI 002"	"S"	1945892	79	20	3	NA	NA	26	31	21	NA	NA	11	79	6	0.0131	0.006574	0.006351	NA	NA	0.00306	0.003811	0.002992	NA	NA	0.007556	0.008668	0.0131	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>unclassified&nbsp;Cytophagales&nbsp;(miscellaneous)"
"Bernardetiaceae"	"F"	1937968	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03599	0.03155	0.03599	NA	NA	0.01389	0.02865	0.006553	0.0001133	NA	0.01923	0.01185	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03599	0.03155	0.03599	NA	NA	0.01389	0.02865	0.006553	0.0001133	NA	0.01923	0.01185	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	233	96	17	NA	NA	118	233	46	2	NA	28	108	2	0.03599	0.03155	0.03599	NA	NA	0.01389	0.02865	0.006553	0.0001133	NA	0.01923	0.01185	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Flavobacteriia"	"C"	117743	52268	20874	2672	55	56	39591	52268	22595	184	35	7288	39486	3825	8.353	6.861	5.657	7.152	4.413	4.66	6.426	3.219	0.01043	4.481	5.006	4.333	8.353	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	52268	20874	2672	55	56	39591	52268	22595	184	35	7288	39486	3825	8.353	6.861	5.657	7.152	4.413	4.66	6.426	3.219	0.01043	4.481	5.006	4.333	8.353	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	31713	11199	1560	36	50	21848	29934	14177	154	31	5704	31713	3101	6.772	3.681	3.303	4.681	3.94	2.572	3.68	2.02	0.008727	3.969	3.918	3.48	6.772	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Olleya"	"G"	336276	10958	3767	470	5	9	8010	10958	4076	50	NA	811	5253	466	1.347	1.238	0.9951	0.6502	0.7092	0.9428	1.347	0.5807	0.002834	NA	0.5571	0.5764	1.018	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Olleya sp. Bg11-27"	"S"	2058135	10958	3767	470	4	9	8010	10958	4076	50	NA	811	5253	466	1.347	1.238	0.9951	0.5202	0.7092	0.9428	1.347	0.5807	0.002834	NA	0.5571	0.5764	1.018	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Flavobacterium"	"G"	237	18697	2541	530	16	23	4774	6557	4971	73	23	3928	18697	2052	4.481	0.8352	1.122	2.081	1.812	0.5619	0.8061	0.7082	0.004137	2.945	2.698	2.052	4.481	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	9174	937	231	4	1	1492	1699	1977	35	7	2013	9174	1042	2.276	0.308	0.4891	0.5202	0.0788	0.1756	0.2089	0.2817	0.001983	0.8963	1.383	1.007	2.276	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	1275	456	63	NA	4	851	1136	516	4	1	252	1275	162	0.3538	0.1499	0.1334	NA	0.3152	0.1002	0.1397	0.07351	0.0002267	0.128	0.1731	0.1399	0.3538	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	390	147	19	NA	3	135	180	113	2	1	77	390	80	0.2364	0.04832	0.04023	NA	0.2364	0.01589	0.02213	0.0161	0.0001133	0.128	0.05289	0.04279	0.1747	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	1506	140	32	2	1	243	291	315	6	2	305	1506	141	0.3079	0.04602	0.06775	0.2601	0.0788	0.0286	0.03578	0.04488	0.00034	0.2561	0.2095	0.1653	0.3079	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	682	97	20	1	NA	252	297	263	1	1	132	682	64	0.1398	0.03188	0.04234	0.13	NA	0.02966	0.03651	0.03747	5.667e-05	0.128	0.09067	0.07483	0.1398	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	1191	93	26	1	2	270	301	243	5	2	280	1191	113	0.2561	0.03057	0.05505	0.13	0.1576	0.03178	0.03701	0.03462	0.0002834	0.2561	0.1923	0.1307	0.2468	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	268	57	7	NA	NA	34	59	83	2	NA	63	268	8	0.04327	0.01874	0.01482	NA	NA	0.004002	0.007254	0.01182	0.0001133	NA	0.04327	0.02941	0.01747	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	462	55	6	NA	2	105	93	71	1	NA	72	462	64	0.1576	0.01808	0.0127	NA	0.1576	0.01236	0.01143	0.01011	5.667e-05	NA	0.04945	0.05069	0.1398	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	820	45	25	NA	2	138	142	192	2	1	185	820	77	0.1682	0.01479	0.05293	NA	0.1576	0.01624	0.01746	0.02735	0.0001133	0.128	0.1271	0.08998	0.1682	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	125	33	7	1	NA	75	125	47	NA	NA	9	68	8	0.13	0.01085	0.01482	0.13	NA	0.008828	0.01537	0.006696	NA	NA	0.006182	0.007461	0.01747	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	75	28	5	NA	1	33	29	26	2	NA	17	75	8	0.0788	0.009203	0.01059	NA	0.0788	0.003884	0.003565	0.003704	0.0001133	NA	0.01168	0.00823	0.01747	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0049"	"S"	2172098	90	20	3	NA	NA	45	67	21	1	NA	21	90	3	0.01442	0.006574	0.006351	NA	NA	0.005297	0.008237	0.002992	5.667e-05	NA	0.01442	0.009876	0.006552	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	396	20	9	NA	NA	193	396	156	NA	NA	48	304	20	0.04868	0.006574	0.01905	NA	NA	0.02272	0.04868	0.02222	NA	NA	0.03297	0.03336	0.04368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	122	17	6	2	NA	12	11	16	NA	1	15	122	33	0.2601	0.005588	0.0127	0.2601	NA	0.001413	0.001352	0.002279	NA	0.128	0.0103	0.01339	0.07207	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	133	15	7	NA	1	65	39	54	NA	NA	27	133	10	0.0788	0.00493	0.01482	NA	0.0788	0.007651	0.004795	0.007693	NA	NA	0.01855	0.01459	0.02184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	80	13	3	1	1	56	56	33	NA	1	18	80	2	0.13	0.004273	0.006351	0.13	0.0788	0.006592	0.006885	0.004701	NA	0.128	0.01236	0.008778	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	2041	366	1	NA	1	768	1624	838	NA	1	387	2041	215	0.4695	0.1203	0.002117	NA	0.0788	0.0904	0.1997	0.1194	NA	0.128	0.2658	0.224	0.4695	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0048"	"S"	2162713	16	2	NA	NA	1	7	12	7	NA	NA	7	16	2	0.0788	0.0006574	NA	NA	0.0788	0.000824	0.001475	0.0009973	NA	NA	0.004808	0.001756	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Capnocytophaga"	"G"	1016	484	210	30	NA	3	297	362	187	1	1	83	484	21	0.2364	0.06903	0.06351	NA	0.2364	0.03496	0.0445	0.02664	5.667e-05	0.128	0.05701	0.05311	0.04586	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga sp. oral taxon 323"	"S"	1705617	407	145	26	NA	NA	187	227	112	NA	NA	69	407	16	0.05505	0.04766	0.05505	NA	NA	0.02201	0.02791	0.01596	NA	NA	0.04739	0.04466	0.03494	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga sputigena"	"S"	1019	59	43	NA	NA	NA	59	57	32	NA	1	12	32	1	0.128	0.01413	NA	NA	NA	0.006945	0.007008	0.004559	NA	0.128	0.008242	0.003511	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga gingivalis"	"S"	1017	37	9	1	NA	NA	22	37	23	NA	NA	NA	15	1	0.004549	0.002958	0.002117	NA	NA	0.00259	0.004549	0.003277	NA	NA	NA	0.001646	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga canimorsus"	"S"	28188	25	7	2	NA	NA	15	25	10	NA	NA	NA	5	1	0.004234	0.002301	0.004234	NA	NA	0.001766	0.003074	0.001425	NA	NA	NA	0.0005486	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga haemolytica"	"S"	45243	20	6	NA	NA	NA	11	9	5	NA	NA	1	20	2	0.004368	0.001972	NA	NA	NA	0.001295	0.001106	0.0007123	NA	NA	0.0006869	0.002195	0.004368	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Siansivirga"	"G"	1204360	444	184	25	NA	NA	374	444	185	1	NA	23	174	12	0.06048	0.06048	0.05293	NA	NA	0.04402	0.05459	0.02636	5.667e-05	NA	0.0158	0.01909	0.02621	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Siansivirga zeaxanthinifaciens"	"S"	762954	444	184	25	NA	NA	374	444	185	1	NA	23	174	12	0.06048	0.06048	0.05293	NA	NA	0.04402	0.05459	0.02636	5.667e-05	NA	0.0158	0.01909	0.02621	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Siansivirga"
"Chryseobacterium"	"G"	59732	6446	1667	256	1	1	4908	6446	2753	2	NA	325	2423	285	0.7925	0.5479	0.542	0.13	0.0788	0.5777	0.7925	0.3922	0.0001133	NA	0.2232	0.2659	0.6224	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Chryseobacterium sp. StRB126"	"S"	878220	305	42	6	NA	NA	172	305	60	1	NA	6	32	10	0.0375	0.01381	0.0127	NA	NA	0.02025	0.0375	0.008548	5.667e-05	NA	0.004121	0.003511	0.02184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium indologenes"	"S"	253	87	87	15	NA	NA	68	52	52	NA	NA	16	65	NA	0.03176	0.0286	0.03176	NA	NA	0.008004	0.006393	0.007408	NA	NA	0.01099	0.007132	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium taklimakanense"	"S"	536441	6048	1196	232	1	1	4623	6048	2274	NA	NA	297	2204	271	0.7436	0.3931	0.4912	0.13	0.0788	0.5442	0.7436	0.324	NA	NA	0.204	0.2418	0.5918	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium glaciei"	"S"	1685010	33	9	1	NA	NA	20	33	12	NA	NA	4	15	NA	0.004057	0.002958	0.002117	NA	NA	0.002354	0.004057	0.00171	NA	NA	0.002747	0.001646	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium camelliae"	"S"	1265445	336	329	1	NA	NA	NA	1	336	1	NA	NA	87	NA	0.1081	0.1081	0.002117	NA	NA	NA	0.0001229	0.04787	5.667e-05	NA	NA	0.009546	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. 6424"	"S"	2039166	3	2	NA	NA	NA	3	2	1	NA	NA	NA	3	1	0.002184	0.0006574	NA	NA	NA	0.0003531	0.0002459	0.0001425	NA	NA	NA	0.0003292	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. T16E-39"	"S"	2015076	18	1	NA	NA	NA	18	NA	12	NA	NA	NA	11	NA	0.002119	0.0003287	NA	NA	NA	0.002119	NA	0.00171	NA	NA	NA	0.001207	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium piperi"	"S"	558152	3	1	NA	NA	NA	3	3	NA	NA	NA	NA	2	1	0.002184	0.0003287	NA	NA	NA	0.0003531	0.0003688	NA	NA	NA	NA	0.0002195	0.002184	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Tenacibaculum"	"G"	104267	932	132	23	2	1	629	932	334	NA	NA	28	271	37	0.2601	0.04339	0.04869	0.2601	0.0788	0.07404	0.1146	0.04758	NA	NA	0.01923	0.02974	0.0808	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum jejuense"	"S"	584609	341	67	16	NA	1	209	341	96	NA	NA	10	79	4	0.0788	0.02202	0.03387	NA	0.0788	0.0246	0.04192	0.01368	NA	NA	0.006869	0.008668	0.008735	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum dicentrarchi"	"S"	669041	43	40	3	NA	NA	30	43	32	NA	NA	5	26	NA	0.01315	0.01315	0.006351	NA	NA	0.003531	0.005286	0.004559	NA	NA	0.003434	0.002853	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum maritimum"	"S"	107401	538	16	4	1	NA	381	538	200	NA	NA	10	148	25	0.13	0.005259	0.008469	0.13	NA	0.04485	0.06614	0.02849	NA	NA	0.006869	0.01624	0.0546	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum sp. SZ-18"	"S"	754423	14	5	NA	1	NA	3	4	5	NA	NA	3	14	8	0.13	0.001643	NA	0.13	NA	0.0003531	0.0004918	0.0007123	NA	NA	0.002061	0.001536	0.01747	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
