"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Jannaschia sp. CCS1"	"S"	290400	20	8	1	NA	NA	9	6	20	NA	NA	3	8	NA	0.002476	0.002279	0.001874	NA	NA	0.0009206	0.0006184	0.002476	NA	NA	0.00194	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Jannaschia"
"Loktanella"	"G"	245186	11	8	1	NA	NA	9	1	11	NA	NA	4	3	NA	0.002587	0.002279	0.001874	NA	NA	0.0009206	0.0001031	0.001362	NA	NA	0.002587	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Loktanella vestfoldensis"	"S"	245188	11	8	1	NA	NA	9	1	11	NA	NA	4	3	NA	0.002587	0.002279	0.001874	NA	NA	0.0009206	0.0001031	0.001362	NA	NA	0.002587	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Loktanella"
"Antarctobacter"	"G"	74032	7	6	1	NA	NA	6	3	7	1	NA	4	6	NA	0.002587	0.001709	0.001874	NA	NA	0.0006137	0.0003092	0.0008665	5.663e-05	NA	0.002587	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Antarctobacter heliothermus"	"S"	74033	7	6	1	NA	NA	6	3	7	1	NA	4	6	NA	0.002587	0.001709	0.001874	NA	NA	0.0006137	0.0003092	0.0008665	5.663e-05	NA	0.002587	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Antarctobacter"
"Sagittula"	"G"	58842	9	5	2	NA	NA	9	4	8	1	NA	3	1	1	0.003749	0.001424	0.003749	NA	NA	0.0009206	0.0004123	0.0009903	5.663e-05	NA	0.00194	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sagittula sp. P11"	"S"	2009329	9	5	2	NA	NA	9	4	8	1	NA	3	1	1	0.003749	0.001424	0.003749	NA	NA	0.0009206	0.0004123	0.0009903	5.663e-05	NA	0.00194	0.0001049	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sagittula"
"Tateyamaria"	"G"	299261	8	5	NA	NA	NA	4	8	7	1	NA	3	5	1	0.002011	0.001424	NA	NA	NA	0.0004091	0.0008245	0.0008665	5.663e-05	NA	0.00194	0.0005243	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria omphalii"	"S"	299262	8	5	NA	NA	NA	4	8	7	1	NA	3	5	1	0.002011	0.001424	NA	NA	NA	0.0004091	0.0008245	0.0008665	5.663e-05	NA	0.00194	0.0005243	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Tateyamaria"
"Sulfitobacter"	"G"	60136	25	4	1	NA	NA	15	10	25	NA	NA	4	8	NA	0.003095	0.001139	0.001874	NA	NA	0.001534	0.001031	0.003095	NA	NA	0.002587	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sulfitobacter pseudonitzschiae"	"S"	1402135	23	4	1	NA	NA	13	10	23	NA	NA	3	5	NA	0.002847	0.001139	0.001874	NA	NA	0.00133	0.001031	0.002847	NA	NA	0.00194	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Thalassococcus"	"G"	436357	24	4	1	NA	NA	10	7	24	NA	NA	3	2	NA	0.002971	0.001139	0.001874	NA	NA	0.001023	0.0007214	0.002971	NA	NA	0.00194	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus sp. SH-1"	"S"	2109625	24	4	1	NA	NA	10	7	24	NA	NA	3	2	NA	0.002971	0.001139	0.001874	NA	NA	0.001023	0.0007214	0.002971	NA	NA	0.00194	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thalassococcus"
"Yangia"	"G"	354203	6	2	NA	NA	NA	2	4	6	NA	NA	NA	2	NA	0.0007427	0.0005696	NA	NA	NA	0.0002046	0.0004123	0.0007427	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia sp. CCB-MM3"	"S"	1792508	6	2	NA	NA	NA	2	4	6	NA	NA	NA	2	NA	0.0007427	0.0005696	NA	NA	NA	0.0002046	0.0004123	0.0007427	NA	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Thiobacimonas"	"G"	1701761	29	2	2	NA	NA	25	7	29	1	NA	10	12	NA	0.006467	0.0005696	0.003749	NA	NA	0.002557	0.0007214	0.00359	5.663e-05	NA	0.006467	0.001258	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thiobacimonas profunda"	"S"	1229727	29	2	2	NA	NA	25	7	29	1	NA	10	12	NA	0.006467	0.0005696	0.003749	NA	NA	0.002557	0.0007214	0.00359	5.663e-05	NA	0.006467	0.001258	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thiobacimonas"
"Hyphomonadaceae"	"F"	69657	559	256	30	NA	NA	381	240	559	165	NA	118	182	13	0.07632	0.07291	0.05623	NA	NA	0.03897	0.02474	0.0692	0.009344	NA	0.07632	0.01908	0.02614	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales"
"Hyphomonas"	"G"	85	198	104	15	NA	NA	120	74	198	75	NA	39	56	6	0.02962	0.02962	0.02811	NA	NA	0.01227	0.007627	0.02451	0.004247	NA	0.02522	0.005872	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hyphomonas neptunium"	"S"	81032	185	96	14	NA	NA	112	66	185	1	NA	35	42	6	0.02734	0.02734	0.02624	NA	NA	0.01146	0.006802	0.0229	5.663e-05	NA	0.02264	0.004404	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas sp. Mor2"	"S"	1906738	73	7	1	NA	NA	5	6	7	73	NA	1	14	NA	0.004134	0.001994	0.001874	NA	NA	0.0005114	0.0006184	0.0008665	0.004134	NA	0.0006467	0.001468	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Maricaulis"	"G"	74317	145	69	9	NA	NA	110	73	145	47	NA	40	56	4	0.02587	0.01965	0.01687	NA	NA	0.01125	0.007524	0.01795	0.002662	NA	0.02587	0.005872	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Maricaulis maris"	"S"	74318	145	69	9	NA	NA	110	73	145	47	NA	40	56	4	0.02587	0.01965	0.01687	NA	NA	0.01125	0.007524	0.01795	0.002662	NA	0.02587	0.005872	0.008044	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis"
"Hirschia"	"G"	2723	83	27	2	NA	NA	56	35	83	1	NA	16	28	NA	0.01035	0.00769	0.003749	NA	NA	0.005728	0.003607	0.01027	5.663e-05	NA	0.01035	0.002936	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hirschia baltica"	"S"	2724	83	27	2	NA	NA	56	35	83	1	NA	16	28	NA	0.01035	0.00769	0.003749	NA	NA	0.005728	0.003607	0.01027	5.663e-05	NA	0.01035	0.002936	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia"
"Sphingomonadales"	"O"	204457	14310	14310	1768	5	15	12919	7846	12202	965	11	5497	9449	579	4.076	4.076	3.314	0.5714	1.093	1.321	0.8086	1.51	0.05465	1.319	3.555	0.9908	1.164	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	41297	12750	12750	1574	4	12	11156	6787	10530	933	8	4799	8488	503	3.631	3.631	2.95	0.4571	0.8746	1.141	0.6995	1.303	0.05284	0.9592	3.104	0.8901	1.012	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Sphingopyxis"	"G"	165697	7168	7168	851	NA	5	5828	3439	4821	74	3	3039	5231	165	2.042	2.042	1.595	NA	0.3644	0.5961	0.3544	0.5968	0.004191	0.3597	1.965	0.5485	0.3318	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis sp. LPB0140"	"S"	1913578	3792	3792	416	NA	3	3125	1938	2806	33	NA	1763	2954	97	1.14	1.08	0.7797	NA	0.2187	0.3196	0.1997	0.3474	0.001869	NA	1.14	0.3098	0.1951	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis fribergensis"	"S"	1515612	1561	1561	209	NA	NA	1311	757	1087	15	1	747	1261	35	0.4831	0.4446	0.3917	NA	NA	0.1341	0.07802	0.1346	0.0008495	0.1199	0.4831	0.1322	0.07039	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis macrogoltabida"	"S"	33050	680	680	83	NA	NA	508	308	439	8	1	289	477	19	0.1937	0.1937	0.1556	NA	NA	0.05196	0.03174	0.05434	0.0004531	0.1199	0.1869	0.05002	0.03821	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis"	"S"	117207	194	194	19	NA	NA	132	59	31	NA	NA	8	28	1	0.05525	0.05525	0.03561	NA	NA	0.0135	0.006081	0.003837	NA	NA	0.005174	0.002936	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. 113P3"	"S"	292913	82	82	13	NA	1	59	15	26	NA	NA	10	22	NA	0.07289	0.02335	0.02437	NA	0.07289	0.006035	0.001546	0.003219	NA	NA	0.006467	0.002307	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis terrae"	"S"	33052	28	28	4	NA	NA	15	22	27	2	NA	7	13	NA	0.007975	0.007975	0.007497	NA	NA	0.001534	0.002267	0.003342	0.0001133	NA	0.004527	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. QXT-31"	"S"	1357916	22	21	6	NA	NA	22	6	15	NA	1	5	6	1	0.1199	0.005981	0.01125	NA	NA	0.00225	0.0006184	0.001857	NA	0.1199	0.003234	0.0006292	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingobium"	"G"	165695	2063	2063	257	2	2	1737	1078	1212	28	3	563	1108	54	0.5876	0.5876	0.4817	0.2286	0.1458	0.1777	0.1111	0.15	0.001586	0.3597	0.3641	0.1162	0.1086	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium hydrophobicum"	"S"	1673076	292	292	37	1	NA	213	96	129	3	NA	49	88	11	0.1143	0.08317	0.06935	0.1143	NA	0.02179	0.009894	0.01597	0.0001699	NA	0.03169	0.009228	0.02212	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. YBL2"	"S"	484429	165	165	23	NA	NA	159	75	84	3	NA	32	47	NA	0.04699	0.04699	0.04311	NA	NA	0.01626	0.00773	0.0104	0.0001699	NA	0.0207	0.004929	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. SYK-6"	"S"	627192	164	164	29	NA	NA	140	87	142	NA	1	41	64	1	0.1199	0.04671	0.05435	NA	NA	0.01432	0.008967	0.01758	NA	0.1199	0.02652	0.006711	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium yanoikuyae"	"S"	13690	117	117	4	NA	NA	43	15	14	2	NA	2	12	NA	0.03332	0.03332	0.007497	NA	NA	0.004398	0.001546	0.001733	0.0001133	NA	0.001293	0.001258	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. RAC03"	"S"	1843368	69	55	6	NA	1	69	29	27	NA	NA	14	21	1	0.07289	0.01566	0.01125	NA	0.07289	0.007058	0.002989	0.003342	NA	NA	0.009054	0.002202	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum"	"S"	332056	17	17	1	NA	1	10	15	14	1	NA	5	10	NA	0.07289	0.004842	0.001874	NA	0.07289	0.001023	0.001546	0.001733	5.663e-05	NA	0.003234	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium indicum"	"S"	332055	16	16	2	NA	NA	14	5	5	1	1	1	6	NA	0.1199	0.004557	0.003749	NA	NA	0.001432	0.0005153	0.0006189	5.663e-05	0.1199	0.0006467	0.0006292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium cloacae"	"S"	120107	22	10	2	NA	NA	20	10	22	NA	NA	5	8	NA	0.003749	0.002848	0.003749	NA	NA	0.002046	0.001031	0.002723	NA	NA	0.003234	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. TKS"	"S"	1315974	18	7	1	NA	NA	10	15	18	NA	NA	4	4	NA	0.002587	0.001994	0.001874	NA	NA	0.001023	0.001546	0.002228	NA	NA	0.002587	0.0004195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium baderi"	"S"	1332080	13	6	1	1	NA	10	13	9	NA	NA	4	11	1	0.1143	0.001709	0.001874	0.1143	NA	0.001023	0.00134	0.001114	NA	NA	0.002587	0.001153	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium chlorophenolicum"	"S"	46429	3	1	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0003146	0.0002848	NA	NA	NA	NA	0.0002061	0.0002476	NA	NA	NA	0.0003146	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. MI1205"	"S"	407020	2	1	NA	NA	NA	1	2	2	1	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	0.0001023	0.0002061	0.0002476	5.663e-05	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingomonas"	"G"	13687	1742	1335	168	1	NA	1331	753	1742	781	2	443	868	254	0.5108	0.3802	0.3149	0.1143	NA	0.1361	0.07761	0.2156	0.04423	0.2398	0.2865	0.09102	0.5108	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingomonas sp. KC8"	"S"	1030157	348	348	40	NA	NA	331	200	272	5	NA	163	317	8	0.1054	0.09912	0.07497	NA	NA	0.03386	0.02061	0.03367	0.0002832	NA	0.1054	0.03324	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas panacis"	"S"	1560345	155	135	5	NA	NA	34	23	154	3	NA	23	36	155	0.3117	0.03845	0.009372	NA	NA	0.003478	0.00237	0.01906	0.0001699	NA	0.01488	0.003775	0.3117	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. JJ-A5"	"S"	1921510	132	131	13	NA	NA	132	81	113	2	1	31	60	19	0.1199	0.03731	0.02437	NA	NA	0.0135	0.008348	0.01399	0.0001133	0.1199	0.02005	0.006292	0.03821	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sanxanigenens"	"S"	397260	129	93	15	NA	NA	129	69	100	5	NA	33	45	NA	0.02811	0.02649	0.02811	NA	NA	0.01319	0.007111	0.01238	0.0002832	NA	0.02134	0.004719	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas koreensis"	"S"	93064	202	81	15	NA	NA	113	67	202	1	NA	40	50	9	0.02811	0.02307	0.02811	NA	NA	0.01156	0.006905	0.02501	5.663e-05	NA	0.02587	0.005243	0.0181	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. Cra20"	"S"	1327635	131	64	14	NA	NA	75	45	131	NA	NA	16	30	8	0.02624	0.01823	0.02624	NA	NA	0.007671	0.004638	0.01622	NA	NA	0.01035	0.003146	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LM7"	"S"	1938607	267	22	1	1	NA	35	17	58	267	NA	19	34	6	0.1143	0.006266	0.001874	0.1143	NA	0.00358	0.001752	0.00718	0.01512	NA	0.01229	0.003565	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas taxi"	"S"	1549858	28	16	3	NA	NA	23	15	28	1	NA	7	16	11	0.02212	0.004557	0.005623	NA	NA	0.002353	0.001546	0.003466	5.663e-05	NA	0.004527	0.001678	0.02212	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas hengshuiensis"	"S"	1609977	73	14	3	NA	NA	23	15	73	1	NA	8	13	NA	0.009037	0.003987	0.005623	NA	NA	0.002353	0.001546	0.009037	5.663e-05	NA	0.005174	0.001363	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. LK11"	"S"	1390395	33	12	1	NA	NA	17	17	33	NA	NA	3	10	NA	0.004085	0.003418	0.001874	NA	NA	0.001739	0.001752	0.004085	NA	NA	0.00194	0.001049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas melonis"	"S"	152682	28	8	NA	NA	NA	28	NA	7	2	NA	NA	8	NA	0.002864	0.002279	NA	NA	NA	0.002864	NA	0.0008665	0.0001133	NA	NA	0.0008389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. MM-1"	"S"	745310	8	2	1	NA	NA	8	3	8	NA	NA	6	5	NA	0.00388	0.0005696	0.001874	NA	NA	0.0008183	0.0003092	0.0009903	NA	NA	0.00388	0.0005243	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas wittichii"	"S"	160791	2	1	NA	NA	NA	1	1	NA	1	NA	NA	2	NA	0.0002848	0.0002848	NA	NA	NA	0.0001023	0.0001031	NA	5.663e-05	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Novosphingobium"	"G"	165696	1709	1103	155	NA	4	1097	676	1709	12	NA	349	566	11	0.3142	0.3142	0.2905	NA	0.2915	0.1122	0.06967	0.2116	0.0006796	NA	0.2257	0.05935	0.02212	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Novosphingobium aromaticivorans"	"S"	48935	1210	720	104	NA	1	739	448	1210	5	NA	223	376	8	0.2051	0.2051	0.1949	NA	0.07289	0.07559	0.04617	0.1498	0.0002832	NA	0.1442	0.03943	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium resinovorum"	"S"	158500	332	208	30	NA	2	185	129	332	1	NA	84	96	NA	0.1458	0.05924	0.05623	NA	0.1458	0.01892	0.0133	0.0411	5.663e-05	NA	0.05433	0.01007	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium sp. PP1Y"	"S"	702113	14	11	NA	NA	1	14	10	10	NA	NA	8	7	NA	0.07289	0.003133	NA	NA	0.07289	0.001432	0.001031	0.001238	NA	NA	0.005174	0.000734	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans"	"S"	205844	17	10	1	NA	NA	8	7	17	1	NA	1	8	1	0.002848	0.002848	0.001874	NA	NA	0.0008183	0.0007214	0.002104	5.663e-05	NA	0.0006467	0.0008389	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Sphingorhabdus"	"G"	1434046	214	214	31	NA	NA	200	201	212	2	NA	82	130	8	0.06095	0.06095	0.0581	NA	NA	0.02046	0.02072	0.02624	0.0001133	NA	0.05303	0.01363	0.01609	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingorhabdus sp. M41"	"S"	1806885	121	104	21	NA	NA	102	80	121	1	NA	51	84	6	0.03936	0.02962	0.03936	NA	NA	0.01043	0.008245	0.01498	5.663e-05	NA	0.03298	0.008808	0.01207	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Sphingorhabdus flavimaris"	"S"	266812	24	24	1	NA	NA	12	8	6	1	NA	NA	NA	NA	0.006836	0.006836	0.001874	NA	NA	0.001227	0.0008245	0.0007427	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Blastomonas"	"G"	150203	240	163	20	NA	NA	185	106	240	1	NA	87	109	1	0.05627	0.04642	0.03749	NA	NA	0.01892	0.01092	0.02971	5.663e-05	NA	0.05627	0.01143	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Blastomonas sp. RAC04"	"S"	1842535	240	163	20	NA	NA	185	106	240	1	NA	87	109	1	0.05627	0.04642	0.03749	NA	NA	0.01892	0.01092	0.02971	5.663e-05	NA	0.05627	0.01143	0.002011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Blastomonas"
"Zymomonas"	"G"	541	60	53	7	NA	NA	60	48	54	4	NA	13	36	NA	0.0151	0.0151	0.01312	NA	NA	0.006137	0.004947	0.006685	0.0002265	NA	0.008408	0.003775	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Zymomonas mobilis"	"S"	542	60	53	7	NA	NA	60	48	54	4	NA	13	36	NA	0.0151	0.0151	0.01312	NA	NA	0.006137	0.004947	0.006685	0.0002265	NA	0.008408	0.003775	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Zymomonas"
"Citromicrobium"	"G"	72173	120	53	8	NA	NA	95	75	120	6	NA	29	44	2	0.01876	0.0151	0.01499	NA	NA	0.009717	0.00773	0.01485	0.0003398	NA	0.01876	0.004614	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Citromicrobium sp. JL477"	"S"	1634516	120	53	8	NA	NA	95	75	120	6	NA	29	44	2	0.01876	0.0151	0.01499	NA	NA	0.009717	0.00773	0.01485	0.0003398	NA	0.01876	0.004614	0.004022	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Citromicrobium"
