"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia pseudomallei 576"	"-"	557724	168	6	8	149	89	1	46	72	NA	44	168	56	1	0.1776	0.03757	0.04178	0.05611	0.02287	0.04212	0.01859	0.02589	NA	0.01643	0.04606	0.02256	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR305"	"-"	1335307	75	4	2	32	41	NA	14	22	1	7	75	29	NA	0.02505	0.02505	0.01045	0.01205	0.01053	NA	0.005658	0.007909	0.000248	0.002614	0.02056	0.01169	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR3965"	"-"	1435372	8	2	NA	8	7	NA	1	3	NA	2	7	4	NA	0.01252	0.01252	NA	0.003013	0.001799	NA	0.0004041	0.001079	NA	0.0007469	0.001919	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR1079"	"-"	1249470	57	2	1	44	26	NA	16	20	1	11	57	28	NA	0.01657	0.01252	0.005223	0.01657	0.006681	NA	0.006466	0.00719	0.000248	0.004108	0.01563	0.01128	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei 1026b"	"-"	884204	146	2	NA	146	80	NA	18	14	1	11	48	12	1	0.1776	0.01252	NA	0.05498	0.02056	NA	0.007274	0.005033	0.000248	0.004108	0.01316	0.004835	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei B03"	"-"	1439854	18	1	NA	12	16	NA	5	13	NA	5	18	NA	NA	0.006262	0.006262	NA	0.004519	0.004111	NA	0.002021	0.004674	NA	0.001867	0.004935	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR5855"	"-"	1306421	10	1	NA	8	10	NA	2	3	NA	1	9	4	NA	0.006262	0.006262	NA	0.003013	0.002569	NA	0.0008082	0.001079	NA	0.0003734	0.002467	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia thailandensis"	"S"	57975	750	35	31	665	477	1	295	378	9	276	750	419	1	0.2504	0.2192	0.1619	0.2504	0.1226	0.04212	0.1192	0.1359	0.002232	0.1031	0.2056	0.1688	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia thailandensis H0587"	"-"	1249663	258	14	14	192	151	NA	77	126	5	91	258	143	1	0.1776	0.08766	0.07312	0.07231	0.0388	NA	0.03112	0.0453	0.00124	0.03398	0.07073	0.05762	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis E264"	"-"	271848	321	11	10	307	207	1	135	170	3	112	321	186	NA	0.1156	0.06888	0.05223	0.1156	0.05319	0.04212	0.05455	0.06112	0.0007441	0.04183	0.08801	0.07495	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis USAMRU Malaysia "	"-"	1249667	144	9	7	144	108	NA	72	78	1	68	141	85	NA	0.05636	0.05636	0.03656	0.05423	0.02775	NA	0.0291	0.02804	0.000248	0.02539	0.03866	0.03425	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis 34"	"-"	1249664	3	1	NA	3	1	NA	NA	NA	NA	1	1	NA	NA	0.006262	0.006262	NA	0.00113	0.0002569	NA	NA	NA	NA	0.0003734	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia mallei"	"S"	13373	506	15	25	253	207	2	165	198	9	145	506	185	NA	0.1387	0.09393	0.1306	0.09528	0.05319	0.08425	0.06668	0.07119	0.002232	0.05415	0.1387	0.07454	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia oklahomensis"	"S"	342113	191	8	6	118	108	NA	67	73	1	43	191	92	NA	0.05237	0.05009	0.03134	0.04444	0.02775	NA	0.02708	0.02625	0.000248	0.01606	0.05237	0.03707	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia sp. BDU8"	"S"	1385592	5	1	NA	3	2	NA	1	2	NA	2	2	5	NA	0.006262	0.006262	NA	0.00113	0.0005139	NA	0.0004041	0.000719	NA	0.0007469	0.0005483	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia complex"	"-"	87882	2050	100	108	2050	1215	7	1369	1165	15	935	1775	1126	2	0.772	0.6262	0.5641	0.772	0.3122	0.2949	0.5532	0.4188	0.00372	0.3492	0.4866	0.4537	0.3552	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia cenocepacia"	"S"	95486	1645	81	76	1645	811	5	432	609	12	386	1320	559	2	0.6195	0.5072	0.3969	0.6195	0.2084	0.2106	0.1746	0.2189	0.002976	0.1442	0.3619	0.2252	0.3552	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cenocepacia H111"	"-"	1055524	1642	80	76	1642	808	5	431	604	11	386	1317	558	2	0.6184	0.5009	0.3969	0.6184	0.2076	0.2106	0.1742	0.2172	0.002728	0.1442	0.3611	0.2248	0.3552	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cenocepacia"
"Burkholderia vietnamiensis"	"S"	60552	803	7	9	163	199	1	803	383	1	452	66	395	NA	0.3245	0.04383	0.04701	0.06139	0.05113	0.04212	0.3245	0.1377	0.000248	0.1688	0.01809	0.1592	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis"	"S"	101571	155	4	6	85	81	NA	34	51	1	24	155	52	NA	0.0425	0.02505	0.03134	0.03201	0.02081	NA	0.01374	0.01834	0.000248	0.008963	0.0425	0.02095	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis MSMB22"	"-"	1249668	35	2	2	22	19	NA	10	19	1	6	35	17	NA	0.01252	0.01252	0.01045	0.008285	0.004882	NA	0.004041	0.006831	0.000248	0.002241	0.009596	0.00685	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ubonensis"
"Burkholderia lata"	"S"	482957	76	2	6	32	32	NA	37	52	NA	24	76	41	NA	0.03134	0.01252	0.03134	0.01205	0.008222	NA	0.01495	0.0187	NA	0.008963	0.02084	0.01652	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia contaminans"	"S"	488447	27	2	1	27	16	NA	10	9	NA	1	19	15	NA	0.01252	0.01252	0.005223	0.01017	0.004111	NA	0.004041	0.003236	NA	0.0003734	0.005209	0.006044	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia"	"S"	292	50	1	1	32	25	NA	9	15	NA	16	50	25	NA	0.01371	0.006262	0.005223	0.01205	0.006424	NA	0.003637	0.005393	NA	0.005975	0.01371	0.01007	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia ATCC 25416"	"-"	983594	43	1	1	31	24	NA	8	12	NA	14	43	24	NA	0.01179	0.006262	0.005223	0.01167	0.006167	NA	0.003233	0.004314	NA	0.005228	0.01179	0.009671	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cepacia"
"Burkholderia ambifaria"	"S"	152480	21	1	2	19	21	NA	5	6	1	4	20	6	NA	0.01045	0.006262	0.01045	0.007155	0.005396	NA	0.002021	0.002157	0.000248	0.001494	0.005483	0.002418	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ambifaria AMMD"	"-"	339670	21	1	2	19	21	NA	5	6	1	4	20	5	NA	0.01045	0.006262	0.01045	0.007155	0.005396	NA	0.002021	0.002157	0.000248	0.001494	0.005483	0.002015	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ambifaria"
"Burkholderia diffusa"	"S"	488732	6	1	1	NA	2	NA	3	1	NA	1	1	6	NA	0.006262	0.006262	0.005223	NA	0.0005139	NA	0.001212	0.0003595	NA	0.0003734	0.0002742	0.002418	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	199	10	3	176	115	1	59	66	2	50	199	99	NA	0.06628	0.06262	0.01567	0.06628	0.02955	0.04212	0.02384	0.02373	0.000496	0.01867	0.05456	0.03989	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	112	4	1	112	77	1	22	26	NA	7	59	14	NA	0.04218	0.02505	0.005223	0.04218	0.01978	0.04212	0.00889	0.009348	NA	0.002614	0.01618	0.005641	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. CCGE1002"	"S"	640511	4	1	2	4	2	NA	1	NA	NA	NA	NA	3	NA	0.01045	0.006262	0.01045	0.001506	0.0005139	NA	0.0004041	NA	NA	NA	NA	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1449	90	76	817	1058	7	813	1237	15	700	1346	1449	1	0.5839	0.5636	0.3969	0.3077	0.2718	0.2949	0.3285	0.4447	0.00372	0.2614	0.369	0.5839	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	577	34	37	361	402	3	309	470	4	265	577	483	1	0.2129	0.2129	0.1933	0.136	0.1033	0.1264	0.1249	0.169	0.0009921	0.09896	0.1582	0.1946	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter necessarius STIR1"	"-"	452638	64	2	2	46	41	NA	48	45	NA	26	53	64	NA	0.02579	0.01252	0.01045	0.01732	0.01053	NA	0.0194	0.01618	NA	0.00971	0.01453	0.02579	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter>Polynucleobacter&nbsp;necessarius"
"Polynucleobacter difficilis"	"S"	556054	463	29	22	219	367	3	263	398	7	218	401	463	NA	0.1866	0.1816	0.1149	0.08247	0.0943	0.1264	0.1063	0.1431	0.001736	0.08141	0.1099	0.1866	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	113	5	5	68	81	NA	59	110	3	64	95	113	NA	0.04553	0.03131	0.02612	0.02561	0.02081	NA	0.02384	0.03955	0.0007441	0.0239	0.02605	0.04553	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	51	2	3	24	21	1	27	36	NA	14	48	51	NA	0.04212	0.01252	0.01567	0.009038	0.005396	0.04212	0.01091	0.01294	NA	0.005228	0.01316	0.02055	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	26	1	NA	14	8	NA	9	25	NA	13	21	26	NA	0.01048	0.006262	NA	0.005272	0.002056	NA	0.003637	0.008988	NA	0.004855	0.005757	0.01048	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Cupriavidus"	"G"	106589	456	23	21	421	310	2	157	200	3	136	456	214	NA	0.1585	0.144	0.1097	0.1585	0.07965	0.08425	0.06345	0.0719	0.0007441	0.05079	0.125	0.08623	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus taiwanensis"	"S"	164546	164	12	8	147	133	1	68	75	NA	53	164	75	NA	0.07514	0.07514	0.04178	0.05536	0.03417	0.04212	0.02748	0.02696	NA	0.01979	0.04496	0.03022	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus nantongensis"	"S"	1796606	133	3	8	87	59	NA	40	60	2	47	133	61	NA	0.04178	0.01879	0.04178	0.03276	0.01516	NA	0.01616	0.02157	0.000496	0.01755	0.03646	0.02458	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus necator"	"S"	106590	2	1	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA	0.006262	0.006262	NA	0.0003766	NA	NA	NA	NA	NA	NA	NA	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	33	1	3	12	16	NA	10	14	NA	5	33	11	NA	0.01567	0.006262	0.01567	0.004519	0.004111	NA	0.004041	0.005033	NA	0.001867	0.009047	0.004432	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	34	1	NA	17	12	NA	9	11	NA	6	34	19	NA	0.009322	0.006262	NA	0.006402	0.003083	NA	0.003637	0.003955	NA	0.002241	0.009322	0.007656	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Ralstonia"	"G"	48736	559	21	36	414	291	NA	165	235	2	161	559	225	1	0.188	0.1315	0.188	0.1559	0.07477	NA	0.06668	0.08449	0.000496	0.06013	0.1533	0.09066	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	518	20	33	367	262	NA	155	226	2	148	518	204	NA	0.1724	0.1252	0.1724	0.1382	0.06732	NA	0.06264	0.08125	0.000496	0.05527	0.142	0.0822	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Paraburkholderia"	"G"	1822464	449	13	7	449	64	3	41	52	NA	28	123	34	1	0.1776	0.0814	0.03656	0.1691	0.01644	0.1264	0.01657	0.0187	NA	0.01046	0.03372	0.0137	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	343	7	2	343	10	1	7	7	NA	5	17	5	1	0.1776	0.04383	0.01045	0.1292	0.002569	0.04212	0.002829	0.002517	NA	0.001867	0.004661	0.002015	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia rhizoxinica HKI 454"	"-"	882378	343	7	2	343	10	1	7	7	NA	5	17	5	1	0.1776	0.04383	0.01045	0.1292	0.002569	0.04212	0.002829	0.002517	NA	0.001867	0.004661	0.002015	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;rhizoxinica"
"Paraburkholderia xenovorans"	"S"	36873	29	2	3	29	15	NA	9	9	NA	2	10	3	NA	0.01567	0.01252	0.01567	0.01092	0.003854	NA	0.003637	0.003236	NA	0.0007469	0.002742	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans LB400"	"-"	266265	29	2	3	29	15	NA	9	9	NA	2	10	3	NA	0.01567	0.01252	0.01567	0.01092	0.003854	NA	0.003637	0.003236	NA	0.0007469	0.002742	0.001209	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;xenovorans"
"Paraburkholderia hospita"	"S"	169430	7	1	NA	5	7	1	3	6	NA	NA	4	4	NA	0.04212	0.006262	NA	0.001883	0.001799	0.04212	0.001212	0.002157	NA	NA	0.001097	0.001612	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Hydromonas"	"G"	1910924	75	7	3	75	41	1	25	50	NA	8	62	20	NA	0.04383	0.04383	0.01567	0.02824	0.01053	0.04212	0.0101	0.01798	NA	0.002988	0.017	0.008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	75	7	3	75	41	1	25	50	NA	8	62	20	NA	0.04383	0.04383	0.01567	0.02824	0.01053	0.04212	0.0101	0.01798	NA	0.002988	0.017	0.008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Pandoraea"	"G"	93217	284	5	5	172	123	NA	77	82	1	67	284	92	NA	0.07786	0.03131	0.02612	0.06477	0.0316	NA	0.03112	0.02948	0.000248	0.02502	0.07786	0.03707	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	131	2	1	78	27	NA	17	25	NA	9	131	12	NA	0.03592	0.01252	0.005223	0.02937	0.006938	NA	0.00687	0.008988	NA	0.003361	0.03592	0.004835	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"unclassified Burkholderiales"	"-"	119065	13827	432	274	8454	3870	43	3210	3145	57	2786	13827	4015	5	3.791	2.705	1.431	3.184	0.9944	1.811	1.297	1.131	0.01414	1.04	3.791	1.618	0.8881	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	11194	347	231	6198	3157	33	2627	2582	40	2375	11194	3379	3	3.069	2.173	1.207	2.334	0.8112	1.39	1.062	0.9283	0.009921	0.8869	3.069	1.362	0.5329	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Leptothrix"	"G"	88	1680	51	22	381	470	7	461	377	4	385	1680	560	NA	0.4606	0.3193	0.1149	0.1435	0.1208	0.2949	0.1863	0.1355	0.0009921	0.1438	0.4606	0.2256	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	1680	51	22	381	470	7	461	377	4	385	1680	560	NA	0.4606	0.3193	0.1149	0.1435	0.1208	0.2949	0.1863	0.1355	0.0009921	0.1438	0.4606	0.2256	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Leptothrix cholodnii SP-6"	"-"	395495	1680	51	22	381	470	7	461	377	4	385	1680	560	NA	0.4606	0.3193	0.1149	0.1435	0.1208	0.2949	0.1863	0.1355	0.0009921	0.1438	0.4606	0.2256	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix>Leptothrix&nbsp;cholodnii"
"Methylibium"	"G"	316612	1706	51	35	721	405	3	346	354	5	341	1706	442	1	0.4677	0.3193	0.1828	0.2715	0.1041	0.1264	0.1398	0.1273	0.00124	0.1273	0.4677	0.1781	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	1706	51	35	721	405	3	346	354	5	341	1706	442	1	0.4677	0.3193	0.1828	0.2715	0.1041	0.1264	0.1398	0.1273	0.00124	0.1273	0.4677	0.1781	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Methylibium petroleiphilum PM1"	"-"	420662	1706	51	35	721	405	3	346	354	5	341	1706	442	1	0.4677	0.3193	0.1828	0.2715	0.1041	0.1264	0.1398	0.1273	0.00124	0.1273	0.4677	0.1781	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium>Methylibium&nbsp;petroleiphilum"
"Thiomonas"	"G"	32012	1578	48	46	1089	550	4	436	487	7	411	1578	566	1	0.4326	0.3006	0.2403	0.4101	0.1413	0.1685	0.1762	0.1751	0.001736	0.1535	0.4326	0.2281	0.1776	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	575	20	10	458	225	3	167	166	1	183	575	252	NA	0.1725	0.1252	0.05223	0.1725	0.05781	0.1264	0.06749	0.05968	0.000248	0.06834	0.1576	0.1015	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Thiomonas intermedia"	"S"	926	10	1	NA	7	2	NA	5	5	NA	4	10	2	NA	0.006262	0.006262	NA	0.002636	0.0005139	NA	0.002021	0.001798	NA	0.001494	0.002742	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Paucibacter"	"G"	318147	807	29	19	313	229	1	169	162	3	150	807	286	NA	0.2213	0.1816	0.09924	0.1179	0.05884	0.04212	0.06829	0.05824	0.0007441	0.05602	0.2213	0.1152	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
