"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Castellaniella"	"G"	26382	74	2	4	40	45	NA	31	40	1	26	74	43	NA	0.02395	0.0139	0.02395	0.01682	0.01292	NA	0.01343	0.01589	0.0002529	0.01046	0.02312	0.01889	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tepidimonas"	"G"	26458	81	2	1	81	24	NA	17	28	1	9	55	11	NA	0.03406	0.0139	0.005988	0.03406	0.006889	NA	0.007366	0.01112	0.0002529	0.003621	0.01719	0.004832	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	18	1	1	18	5	NA	13	16	NA	5	16	13	NA	0.007568	0.006949	0.005988	0.007568	0.001435	NA	0.005633	0.006356	NA	0.002012	0.004999	0.00571	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lampropedia"	"G"	26406	10	1	NA	5	NA	NA	2	4	NA	2	10	3	NA	0.006949	0.006949	NA	0.002102	NA	NA	0.0008666	0.001589	NA	0.0008048	0.003125	0.001318	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"s3t2d-1089"	"G"	26470	10	1	NA	5	4	NA	10	10	NA	7	9	5	NA	0.006949	0.006949	NA	0.002102	0.001148	NA	0.004333	0.003972	NA	0.002817	0.002812	0.002196	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methylibium"	"G"	26415	25	1	NA	14	10	NA	5	5	1	3	25	6	NA	0.007812	0.006949	NA	0.005886	0.00287	NA	0.002167	0.001986	0.0002529	0.001207	0.007812	0.002635	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xenophilus"	"G"	26465	64	1	9	21	13	NA	17	27	NA	23	64	25	NA	0.05389	0.006949	0.05389	0.008829	0.003731	NA	0.007366	0.01072	NA	0.009255	0.02	0.01098	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paenalcaligenes"	"G"	26424	45	1	2	16	17	NA	11	5	NA	9	45	22	NA	0.01406	0.006949	0.01198	0.006727	0.004879	NA	0.004767	0.001986	NA	0.003621	0.01406	0.009663	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	16	1	6	11	9	NA	2	12	NA	4	16	5	NA	0.03593	0.006949	0.03593	0.004625	0.002583	NA	0.0008666	0.004767	NA	0.00161	0.004999	0.002196	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Glaciimonas"	"G"	26396	9	1	NA	9	6	NA	2	NA	NA	1	4	2	NA	0.006949	0.006949	NA	0.003784	0.001722	NA	0.0008666	NA	NA	0.0004024	0.00125	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Piscinibacter"	"G"	26435	87	1	NA	87	10	NA	8	14	1	4	23	7	NA	0.03658	0.006949	NA	0.03658	0.00287	NA	0.003467	0.005561	0.0002529	0.00161	0.007187	0.003075	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Zinderia"	"G"	26380	18	1	NA	17	11	NA	9	9	1	4	15	18	NA	0.007906	0.006949	NA	0.007147	0.003157	NA	0.0039	0.003575	0.0002529	0.00161	0.004687	0.007906	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"RS62 marine group"	"G"	26442	101	1	7	57	34	NA	35	60	1	29	101	41	NA	0.04192	0.006949	0.04192	0.02396	0.009759	NA	0.01517	0.02383	0.0002529	0.01167	0.03156	0.01801	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Alicycliphilus"	"G"	26359	49	1	1	21	19	NA	14	28	NA	8	49	23	NA	0.01531	0.006949	0.005988	0.008829	0.005454	NA	0.006066	0.01112	NA	0.003219	0.01531	0.0101	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	12047	302	66	12047	6244	18	1001	1030	31	478	2779	744	5	5.065	2.099	0.3952	5.065	1.792	0.8291	0.4338	0.4091	0.007841	0.1923	0.8683	0.3268	0.9434	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Zoogloea"	"G"	26580	2281	88	14	2281	199	3	60	62	1	55	168	83	1	0.959	0.6115	0.08383	0.959	0.05712	0.1382	0.026	0.02463	0.0002529	0.02213	0.05249	0.03646	0.1887	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechloromonas"	"G"	26563	5186	81	14	5186	2956	7	164	199	10	105	523	167	2	2.18	0.5629	0.08383	2.18	0.8485	0.3224	0.07106	0.07905	0.002529	0.04225	0.1634	0.07335	0.3774	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	1095	33	7	1095	631	1	109	137	3	42	359	81	1	0.4604	0.2293	0.04192	0.4604	0.1811	0.04606	0.04723	0.05442	0.0007588	0.0169	0.1122	0.03558	0.1887	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	542	25	6	499	422	2	248	226	2	73	542	110	NA	0.2098	0.1737	0.03593	0.2098	0.1211	0.09212	0.1075	0.08977	0.0005059	0.02937	0.1694	0.04832	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	555	13	4	555	191	NA	61	43	3	28	187	24	1	0.2333	0.09034	0.02395	0.2333	0.05482	NA	0.02643	0.01708	0.0007588	0.01127	0.05843	0.01054	0.1887	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	403	12	7	403	307	NA	135	117	2	38	362	57	NA	0.1694	0.08339	0.04192	0.1694	0.08812	NA	0.0585	0.04647	0.0005059	0.01529	0.1131	0.02504	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	293	10	1	293	177	1	23	25	2	17	76	21	NA	0.1232	0.06949	0.005988	0.1232	0.0508	0.04606	0.009966	0.00993	0.0005059	0.006841	0.02375	0.009224	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	143	6	2	143	80	NA	20	16	3	14	67	22	NA	0.06012	0.0417	0.01198	0.06012	0.02296	NA	0.008666	0.006356	0.0007588	0.005633	0.02094	0.009663	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	387	4	2	214	387	NA	37	33	1	24	104	37	NA	0.1111	0.0278	0.01198	0.08997	0.1111	NA	0.01603	0.01311	0.0002529	0.009657	0.0325	0.01625	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	49	3	NA	11	24	NA	8	28	NA	13	49	23	NA	0.02085	0.02085	NA	0.004625	0.006889	NA	0.003467	0.01112	NA	0.005231	0.01531	0.0101	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	8	3	NA	7	8	NA	2	1	NA	2	5	2	NA	0.02085	0.02085	NA	0.002943	0.002296	NA	0.0008666	0.0003972	NA	0.0008048	0.001562	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	30	3	3	29	30	NA	23	26	NA	17	30	19	NA	0.02085	0.02085	0.01796	0.01219	0.008611	NA	0.009966	0.01033	NA	0.006841	0.009374	0.008346	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"C39"	"G"	26560	31	3	NA	6	12	NA	4	11	NA	7	31	5	NA	0.02085	0.02085	NA	0.002523	0.003444	NA	0.001733	0.004369	NA	0.002817	0.009687	0.002196	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	14	2	NA	11	14	1	3	1	NA	2	6	2	NA	0.04606	0.0139	NA	0.004625	0.004018	0.04606	0.0013	0.0003972	NA	0.0008048	0.001875	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	149	1	NA	149	99	NA	8	9	NA	6	36	10	NA	0.06265	0.006949	NA	0.06265	0.02842	NA	0.003467	0.003575	NA	0.002414	0.01125	0.004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	43	1	NA	43	26	NA	5	3	NA	2	6	NA	NA	0.01808	0.006949	NA	0.01808	0.007463	NA	0.002167	0.001192	NA	0.0008048	0.001875	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechlorobacter"	"G"	26562	53	1	NA	53	38	NA	NA	6	1	NA	6	5	NA	0.02228	0.006949	NA	0.02228	0.01091	NA	NA	0.002383	0.0002529	NA	0.001875	0.002196	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	312	1	NA	312	90	NA	4	1	2	1	11	2	NA	0.1312	0.006949	NA	0.1312	0.02583	NA	0.001733	0.0003972	0.0005059	0.0004024	0.003437	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Propionivibrio"	"G"	26571	111	1	NA	69	111	1	5	10	NA	4	21	10	NA	0.04606	0.006949	NA	0.02901	0.03186	0.04606	0.002167	0.003972	NA	0.00161	0.006562	0.004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1721	83	45	534	1721	7	327	658	9	440	587	1170	2	0.5768	0.5768	0.2695	0.2245	0.494	0.3224	0.1417	0.2614	0.002276	0.177	0.1834	0.5139	0.3774	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Methylotenera"	"G"	26521	733	37	20	243	733	3	103	277	4	132	222	470	NA	0.2571	0.2571	0.1198	0.1022	0.2104	0.1382	0.04463	0.11	0.001012	0.05311	0.06937	0.2064	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	384	22	8	105	384	1	59	133	3	76	118	227	2	0.3774	0.1529	0.0479	0.04415	0.1102	0.04606	0.02557	0.05283	0.0007588	0.03058	0.03687	0.09971	0.3774	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"uncultured"	"G"	26525	211	8	5	73	211	1	89	100	NA	121	97	175	NA	0.07687	0.05559	0.02994	0.03069	0.06056	0.04606	0.03857	0.03972	NA	0.04869	0.03031	0.07687	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	153	5	4	38	153	NA	24	46	NA	37	57	114	NA	0.05007	0.03475	0.02395	0.01598	0.04392	NA	0.0104	0.01827	NA	0.01489	0.01781	0.05007	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Candidatus Methylopumilus"	"G"	26516	40	3	1	13	34	2	8	17	NA	16	18	40	NA	0.09212	0.02085	0.005988	0.005466	0.009759	0.09212	0.003467	0.006753	NA	0.006438	0.005624	0.01757	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"MM2"	"G"	26518	21	2	1	3	21	NA	8	7	1	5	6	19	NA	0.0139	0.0139	0.005988	0.001261	0.006028	NA	0.003467	0.002781	0.0002529	0.002012	0.001875	0.008346	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	79	1	2	15	79	NA	11	28	1	13	32	39	NA	0.02268	0.006949	0.01198	0.006307	0.02268	NA	0.004767	0.01112	0.0002529	0.005231	0.009999	0.01713	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	1221	58	15	898	690	3	295	282	9	120	1221	212	1	0.4031	0.4031	0.08982	0.3776	0.198	0.1382	0.1278	0.112	0.002276	0.04829	0.3815	0.09312	0.1887	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ellin6067"	"G"	26542	521	21	2	212	188	1	116	89	1	21	521	44	NA	0.1628	0.1459	0.01198	0.08913	0.05396	0.04606	0.05027	0.03535	0.0002529	0.00845	0.1628	0.01933	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	434	16	7	434	230	1	47	48	NA	28	115	43	NA	0.1825	0.1112	0.04192	0.1825	0.06602	0.04606	0.02037	0.01907	NA	0.01127	0.03593	0.01889	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	352	13	4	110	117	NA	63	84	5	30	352	75	NA	0.11	0.09034	0.02395	0.04625	0.03358	NA	0.0273	0.03337	0.001265	0.01207	0.11	0.03294	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	33	2	NA	33	16	NA	8	3	NA	1	4	4	NA	0.0139	0.0139	NA	0.01387	0.004592	NA	0.003467	0.001192	NA	0.0004024	0.00125	0.001757	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	54	2	2	42	45	NA	21	18	1	15	54	17	NA	0.01766	0.0139	0.01198	0.01766	0.01292	NA	0.0091	0.00715	0.0002529	0.006036	0.01687	0.007467	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"uncultured"	"G"	26552	14	1	NA	1	9	NA	3	6	NA	4	14	3	NA	0.006949	0.006949	NA	0.0004204	0.002583	NA	0.0013	0.002383	NA	0.00161	0.004375	0.001318	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"GOUTA6"	"G"	26543	36	1	NA	12	24	1	16	2	NA	5	36	9	NA	0.04606	0.006949	NA	0.005045	0.006889	0.04606	0.006933	0.0007944	NA	0.002012	0.01125	0.003953	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Gallionellaceae"	"F"	26497	373	24	4	202	373	1	160	167	2	88	335	135	NA	0.1668	0.1668	0.02395	0.08493	0.1071	0.04606	0.06933	0.06634	0.0005059	0.03541	0.1047	0.0593	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Gallionella"	"G"	26500	151	9	3	72	151	NA	58	81	1	40	142	57	NA	0.06254	0.06254	0.01796	0.03027	0.04334	NA	0.02513	0.03217	0.0002529	0.0161	0.04437	0.02504	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Sideroxydans"	"G"	26501	116	8	1	82	116	1	53	42	1	20	97	36	NA	0.05559	0.05559	0.005988	0.03448	0.0333	0.04606	0.02297	0.01668	0.0002529	0.008048	0.03031	0.01581	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"uncultured"	"G"	26502	50	5	NA	16	50	NA	27	24	NA	11	50	15	NA	0.03475	0.03475	NA	0.006727	0.01435	NA	0.0117	0.009533	NA	0.004426	0.01562	0.006589	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Candidatus Nitrotoga"	"G"	26498	31	2	NA	23	30	NA	10	10	NA	6	31	15	NA	0.0139	0.0139	NA	0.00967	0.008611	NA	0.004333	0.003972	NA	0.002414	0.009687	0.006589	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Neisseriaceae"	"F"	26526	924	23	16	376	924	4	146	184	3	106	324	157	2	0.3774	0.1598	0.09581	0.1581	0.2652	0.1842	0.06326	0.07309	0.0007588	0.04265	0.1012	0.06896	0.3774	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26538	392	12	2	58	392	1	51	48	1	42	47	35	NA	0.1125	0.08339	0.01198	0.02439	0.1125	0.04606	0.0221	0.01907	0.0002529	0.0169	0.01469	0.01537	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Neisseria"	"G"	26532	392	6	10	270	392	3	73	100	2	54	210	94	2	0.3774	0.0417	0.05988	0.1135	0.1125	0.1382	0.03163	0.03972	0.0005059	0.02173	0.06562	0.04129	0.3774	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Simonsiella"	"G"	26533	24	1	1	7	24	NA	1	5	NA	NA	14	5	NA	0.006949	0.006949	0.005988	0.002943	0.006889	NA	0.0004333	0.001986	NA	NA	0.004375	0.002196	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Eikenella"	"G"	26530	4	1	NA	3	4	NA	NA	2	NA	NA	4	NA	NA	0.006949	0.006949	NA	0.001261	0.001148	NA	NA	0.0007944	NA	NA	0.00125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Conchiformibius"	"G"	26529	3	1	NA	1	3	NA	NA	3	NA	NA	3	NA	NA	0.006949	0.006949	NA	0.0004204	0.0008611	NA	NA	0.001192	NA	NA	0.0009374	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Alysiella"	"G"	26527	7	1	NA	1	7	NA	1	NA	NA	NA	1	1	NA	0.006949	0.006949	NA	0.0004204	0.002009	NA	0.0004333	NA	NA	NA	0.0003125	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"SC-I-84"	"F"	26582	1574	18	2	310	255	4	192	161	2	40	1574	53	4	0.7547	0.1251	0.01198	0.1303	0.07319	0.1842	0.0832	0.06395	0.0005059	0.0161	0.4918	0.02328	0.7547	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"TRA3-20"	"F"	26589	223	17	3	158	142	1	96	79	4	55	223	72	NA	0.1181	0.1181	0.01796	0.06643	0.04076	0.04606	0.0416	0.03138	0.001012	0.02213	0.06968	0.03163	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Hydrogenophilaceae"	"F"	26503	1035	12	5	280	1035	1	129	133	7	45	266	66	NA	0.2971	0.08339	0.02994	0.1177	0.2971	0.04606	0.0559	0.05283	0.001771	0.01811	0.08312	0.02899	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Thiobacillus"	"G"	26509	881	5	NA	134	881	1	81	88	5	22	175	38	NA	0.2529	0.03475	NA	0.05634	0.2529	0.04606	0.0351	0.03496	0.001265	0.008852	0.05468	0.01669	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"uncultured"	"G"	26511	133	4	3	110	133	NA	41	39	1	13	65	19	NA	0.04625	0.0278	0.01796	0.04625	0.03817	NA	0.01777	0.01549	0.0002529	0.005231	0.02031	0.008346	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Tepidiphilus"	"G"	26508	11	2	1	11	3	NA	NA	1	1	3	6	4	NA	0.0139	0.0139	0.005988	0.004625	0.0008611	NA	NA	0.0003972	0.0002529	0.001207	0.001875	0.001757	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Sulfuricellaceae"	"F"	26583	169	7	6	111	169	1	53	60	1	36	141	63	1	0.1887	0.04864	0.03593	0.04667	0.04851	0.04606	0.02297	0.02383	0.0002529	0.01449	0.04406	0.02767	0.1887	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ferritrophicum"	"G"	26584	88	4	3	49	82	NA	29	32	NA	20	88	33	1	0.1887	0.0278	0.01796	0.0206	0.02354	NA	0.01257	0.01271	NA	0.008048	0.0275	0.0145	0.1887	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfuriferula"	"G"	26586	28	2	1	20	28	1	5	7	NA	4	15	7	NA	0.04606	0.0139	0.005988	0.008409	0.008037	0.04606	0.002167	0.002781	NA	0.00161	0.004687	0.003075	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Sulfurirhabdus"	"G"	26587	9	1	NA	9	4	NA	3	1	NA	2	2	1	NA	0.006949	0.006949	NA	0.003784	0.001148	NA	0.0013	0.0003972	NA	0.0008048	0.0006249	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Sulfuricellaceae"
"Aquaspirillaceae"	"F"	26343	694	7	1	74	694	1	20	36	NA	24	113	41	NA	0.1992	0.04864	0.005988	0.03111	0.1992	0.04606	0.008666	0.0143	NA	0.009657	0.03531	0.01801	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Rivicola"	"G"	26347	640	5	NA	41	640	1	16	33	NA	23	108	38	NA	0.1837	0.03475	NA	0.01724	0.1837	0.04606	0.006933	0.01311	NA	0.009255	0.03375	0.01669	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Microvirgula"	"G"	26346	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006949	0.006949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Laribacter"	"G"	26345	10	1	NA	2	10	NA	1	NA	NA	NA	1	2	NA	0.006949	0.006949	NA	0.0008409	0.00287	NA	0.0004333	NA	NA	NA	0.0003125	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"Chitinibacteraceae"	"F"	26472	813	3	1	23	813	3	33	95	4	35	104	30	NA	0.2334	0.02085	0.005988	0.00967	0.2334	0.1382	0.0143	0.03774	0.001012	0.01408	0.0325	0.01318	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Silvimonas"	"G"	26482	2	1	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.006949	0.006949	NA	NA	0.0005741	NA	NA	NA	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Iodobacter"	"G"	26480	151	1	NA	6	151	1	3	16	NA	3	19	2	NA	0.04606	0.006949	NA	0.002523	0.04334	0.04606	0.0013	0.006356	NA	0.001207	0.005937	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Deefgea"	"G"	26478	565	1	1	9	565	1	28	65	2	27	67	20	NA	0.1622	0.006949	0.005988	0.003784	0.1622	0.04606	0.01213	0.02582	0.0005059	0.01086	0.02094	0.008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"B1-7BS"	"F"	26348	81	2	NA	23	26	1	14	15	2	11	81	4	NA	0.04606	0.0139	NA	0.00967	0.007463	0.04606	0.006066	0.005958	0.0005059	0.004426	0.02531	0.001757	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Procabacteriaceae"	"F"	26553	9	1	NA	5	9	NA	3	2	NA	1	6	4	NA	0.006949	0.006949	NA	0.002102	0.002583	NA	0.0013	0.0007944	NA	0.0004024	0.001875	0.001757	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Procabacter"	"G"	26554	9	1	NA	5	9	NA	3	2	NA	1	6	4	NA	0.006949	0.006949	NA	0.002102	0.002583	NA	0.0013	0.0007944	NA	0.0004024	0.001875	0.001757	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Procabacteriaceae"
"Chromobacteriaceae"	"F"	26486	190	1	3	79	190	1	15	23	3	17	88	50	NA	0.05454	0.006949	0.01796	0.03321	0.05454	0.04606	0.0065	0.009136	0.0007588	0.006841	0.0275	0.02196	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Paludibacterium"	"G"	26491	35	1	NA	7	35	NA	NA	2	1	3	6	2	NA	0.01005	0.006949	NA	0.002943	0.01005	NA	NA	0.0007944	0.0002529	0.001207	0.001875	0.0008785	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"EC94"	"F"	26494	8	1	NA	6	7	NA	1	2	NA	3	4	8	NA	0.006949	0.006949	NA	0.002523	0.002009	NA	0.0004333	0.0007944	NA	0.001207	0.00125	0.003514	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
