"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Arcticibacter"	"G"	25022	4	1	NA	NA	NA	NA	1	NA	NA	NA	NA	4	NA	0.0004195	0.0002848	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0004195	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Lentimicrobiaceae"	"F"	25012	316	121	15	NA	1	228	316	95	4	NA	26	250	12	0.07289	0.03446	0.02811	NA	0.07289	0.02332	0.03257	0.01176	0.0002265	NA	0.01682	0.02622	0.02413	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Lentimicrobium"	"G"	25013	51	22	2	NA	NA	41	51	19	NA	NA	3	36	2	0.006266	0.006266	0.003749	NA	NA	0.004194	0.005256	0.002352	NA	NA	0.00194	0.003775	0.004022	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Lentimicrobiaceae"
"env.OPS 17"	"F"	25035	161	100	14	NA	NA	154	161	53	1	1	16	109	4	0.1199	0.02848	0.02624	NA	NA	0.01575	0.01659	0.006561	5.663e-05	0.1199	0.01035	0.01143	0.008044	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"LiUU-11-161"	"F"	25014	221	54	5	1	NA	131	221	61	1	NA	8	82	1	0.1143	0.01538	0.009372	0.1143	NA	0.0134	0.02278	0.007551	5.663e-05	NA	0.005174	0.008599	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"AKYH767"	"F"	25004	182	29	15	NA	NA	182	157	96	NA	NA	23	168	1	0.02811	0.00826	0.02811	NA	NA	0.01862	0.01618	0.01188	NA	NA	0.01488	0.01762	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"S15A-MN91"	"F"	25017	41	14	1	NA	NA	33	41	9	NA	NA	3	28	2	0.004226	0.003987	0.001874	NA	NA	0.003375	0.004226	0.001114	NA	NA	0.00194	0.002936	0.004022	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"E6aC02"	"F"	25007	43	12	1	NA	NA	29	43	8	NA	NA	2	24	NA	0.004432	0.003418	0.001874	NA	NA	0.002966	0.004432	0.0009903	NA	NA	0.001293	0.002517	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD1-131"	"F"	25010	34	11	NA	NA	NA	18	16	7	NA	NA	2	34	4	0.008044	0.003133	NA	NA	NA	0.001841	0.001649	0.0008665	NA	NA	0.001293	0.003565	0.008044	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"ST-12K33"	"F"	25019	10	5	NA	NA	NA	2	2	1	NA	NA	NA	10	NA	0.001424	0.001424	NA	NA	NA	0.0002046	0.0002061	0.0001238	NA	NA	NA	0.001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD3-93"	"F"	25011	20	2	2	NA	NA	20	13	9	NA	NA	2	17	NA	0.003749	0.0005696	0.003749	NA	NA	0.002046	0.00134	0.001114	NA	NA	0.001293	0.001783	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"CWT CU03-E12"	"F"	25006	4	2	1	NA	NA	3	4	NA	NA	NA	NA	1	NA	0.001874	0.0005696	0.001874	NA	NA	0.0003069	0.0004123	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"FFCH9454"	"F"	25008	3	1	NA	NA	NA	3	NA	3	NA	NA	NA	2	NA	0.0003714	0.0002848	NA	NA	NA	0.0003069	NA	0.0003714	NA	NA	NA	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Z4MB62"	"F"	25034	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0002848	0.0002848	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"s74e-6049"	"F"	25036	5	1	NA	NA	NA	NA	3	1	NA	NA	1	5	NA	0.0006467	0.0002848	NA	NA	NA	NA	0.0003092	0.0001238	NA	NA	0.0006467	0.0005243	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Flavobacteriales"	"O"	24819	26248	4578	820	23	8	5997	7910	6410	124	22	5524	26248	2524	5.076	1.304	1.537	2.629	0.5831	0.6134	0.8152	0.7935	0.007022	2.638	3.573	2.752	5.076	"Bacteria>Bacteroidetes>Bacteroidia"
"Flavobacteriaceae"	"F"	24841	20291	2425	532	15	7	4065	4662	4600	85	19	4213	20291	2210	4.444	0.6907	0.9971	1.714	0.5102	0.4158	0.4805	0.5694	0.004814	2.278	2.725	2.128	4.444	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacterium"	"G"	24881	19032	2126	484	14	7	3573	3928	4255	73	19	4008	19032	2130	4.284	0.6055	0.9072	1.6	0.5102	0.3655	0.4048	0.5267	0.004134	2.278	2.592	1.996	4.284	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	119	40	3	NA	NA	55	82	32	2	NA	23	119	12	0.02413	0.01139	0.005623	NA	NA	0.005626	0.008451	0.003961	0.0001133	NA	0.01488	0.01248	0.02413	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pseudofulvibacter"	"G"	24938	110	40	4	1	NA	39	47	30	NA	NA	19	110	3	0.1143	0.01139	0.007497	0.1143	NA	0.003989	0.004844	0.003714	NA	NA	0.01229	0.01153	0.006033	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24976	132	31	7	NA	NA	43	48	31	2	NA	25	132	6	0.01617	0.008829	0.01312	NA	NA	0.004398	0.004947	0.003837	0.0001133	NA	0.01617	0.01384	0.01207	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Winogradskyella"	"G"	24968	46	15	NA	NA	NA	28	46	14	NA	NA	2	17	1	0.004741	0.004272	NA	NA	NA	0.002864	0.004741	0.001733	NA	NA	0.001293	0.001783	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS5 marine group"	"G"	24925	50	12	3	NA	NA	39	42	22	NA	NA	1	50	3	0.006033	0.003418	0.005623	NA	NA	0.003989	0.004329	0.002723	NA	NA	0.0006467	0.005243	0.006033	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	34	11	2	NA	NA	13	29	12	NA	NA	6	34	NA	0.00388	0.003133	0.003749	NA	NA	0.00133	0.002989	0.001485	NA	NA	0.00388	0.003565	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maribacter"	"G"	24912	17	7	NA	NA	NA	4	7	6	NA	NA	1	17	1	0.002011	0.001994	NA	NA	NA	0.0004091	0.0007214	0.0007427	NA	NA	0.0006467	0.001783	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	34	7	NA	NA	NA	5	9	7	1	NA	3	34	NA	0.003565	0.001994	NA	NA	NA	0.0005114	0.0009276	0.0008665	5.663e-05	NA	0.00194	0.003565	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salinimicrobium"	"G"	24947	12	7	NA	NA	NA	5	8	4	NA	NA	NA	12	NA	0.001994	0.001994	NA	NA	NA	0.0005114	0.0008245	0.0004952	NA	NA	NA	0.001258	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maritimimonas"	"G"	24914	17	5	NA	NA	NA	9	17	3	NA	NA	2	17	1	0.002011	0.001424	NA	NA	NA	0.0009206	0.001752	0.0003714	NA	NA	0.001293	0.001783	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	8	4	NA	NA	NA	4	8	3	NA	NA	3	8	1	0.002011	0.001139	NA	NA	NA	0.0004091	0.0008245	0.0003714	NA	NA	0.00194	0.0008389	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroserpens"	"G"	24941	29	4	3	NA	NA	18	29	3	NA	NA	1	18	1	0.005623	0.001139	0.005623	NA	NA	0.001841	0.002989	0.0003714	NA	NA	0.0006467	0.001888	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	14	4	NA	NA	NA	8	6	2	NA	NA	2	14	1	0.002011	0.001139	NA	NA	NA	0.0008183	0.0006184	0.0002476	NA	NA	0.001293	0.001468	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	21	4	NA	NA	NA	4	9	3	1	NA	4	21	2	0.004022	0.001139	NA	NA	NA	0.0004091	0.0009276	0.0003714	5.663e-05	NA	0.002587	0.002202	0.004022	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	21	4	1	NA	NA	12	8	3	NA	NA	2	21	NA	0.002202	0.001139	0.001874	NA	NA	0.001227	0.0008245	0.0003714	NA	NA	0.001293	0.002202	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	15	3	1	NA	NA	1	2	3	NA	NA	5	15	3	0.006033	0.0008544	0.001874	NA	NA	0.0001023	0.0002061	0.0003714	NA	NA	0.003234	0.001573	0.006033	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Xanthomarina"	"G"	24969	12	3	1	NA	NA	6	12	2	NA	NA	NA	5	1	0.002011	0.0008544	0.001874	NA	NA	0.0006137	0.001237	0.0002476	NA	NA	NA	0.0005243	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005696	0.0005696	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS2b marine group"	"G"	24922	14	2	NA	NA	NA	2	11	5	NA	NA	1	14	NA	0.001468	0.0005696	NA	NA	NA	0.0002046	0.001134	0.0006189	NA	NA	0.0006467	0.001468	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Kordia"	"G"	24902	7	2	3	NA	NA	3	5	NA	NA	NA	NA	7	NA	0.005623	0.0005696	0.005623	NA	NA	0.0003069	0.0005153	NA	NA	NA	NA	0.000734	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter"	"G"	24931	18	2	NA	NA	NA	11	7	2	NA	NA	2	18	1	0.002011	0.0005696	NA	NA	NA	0.001125	0.0007214	0.0002476	NA	NA	0.001293	0.001888	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	11	2	NA	NA	NA	1	11	2	NA	NA	1	6	1	0.002011	0.0005696	NA	NA	NA	0.0001023	0.001134	0.0002476	NA	NA	0.0006467	0.0006292	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	16	2	1	NA	NA	2	9	6	NA	NA	1	16	1	0.002011	0.0005696	0.001874	NA	NA	0.0002046	0.0009276	0.0007427	NA	NA	0.0006467	0.001678	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Arcticiflavibacter"	"G"	24851	15	2	NA	NA	NA	7	4	4	NA	NA	4	15	NA	0.002587	0.0005696	NA	NA	NA	0.000716	0.0004123	0.0004952	NA	NA	0.002587	0.001573	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algibacter"	"G"	24846	18	2	NA	NA	NA	3	3	3	NA	NA	2	18	NA	0.001888	0.0005696	NA	NA	NA	0.0003069	0.0003092	0.0003714	NA	NA	0.001293	0.001888	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutimonas"	"G"	24910	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0006467	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	0.0006467	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aequorivita"	"G"	24843	11	1	NA	NA	NA	2	3	1	NA	NA	2	11	NA	0.001293	0.0002848	NA	NA	NA	0.0002046	0.0003092	0.0001238	NA	NA	0.001293	0.001153	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	5	1	NA	NA	NA	3	5	2	NA	NA	1	3	1	0.002011	0.0002848	NA	NA	NA	0.0003069	0.0005153	0.0002476	NA	NA	0.0006467	0.0003146	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Meridianimaribacter"	"G"	24916	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	3	1	NA	NA	NA	NA	3	1	NA	NA	1	1	NA	0.0006467	0.0002848	NA	NA	NA	NA	0.0003092	0.0001238	NA	NA	0.0006467	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Muricauda"	"G"	24919	7	1	NA	NA	NA	1	1	1	NA	NA	1	7	NA	0.000734	0.0002848	NA	NA	NA	0.0001023	0.0001031	0.0001238	NA	NA	0.0006467	0.000734	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Nonlabens"	"G"	24927	12	1	2	NA	NA	4	12	2	NA	NA	5	5	NA	0.003749	0.0002848	0.003749	NA	NA	0.0004091	0.001237	0.0002476	NA	NA	0.003234	0.0005243	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Olleya"	"G"	24928	12	1	NA	NA	NA	6	3	NA	NA	NA	1	12	1	0.002011	0.0002848	NA	NA	NA	0.0006137	0.0003092	NA	NA	NA	0.0006467	0.001258	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 3"	"G"	24934	4	1	NA	NA	NA	1	2	1	NA	NA	1	4	1	0.002011	0.0002848	NA	NA	NA	0.0001023	0.0002061	0.0001238	NA	NA	0.0006467	0.0004195	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 4"	"G"	24935	12	1	1	NA	NA	NA	2	3	NA	NA	1	12	NA	0.001874	0.0002848	0.001874	NA	NA	NA	0.0002061	0.0003714	NA	NA	0.0006467	0.001258	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pricia"	"G"	24937	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salegentibacter"	"G"	24946	5	1	1	NA	NA	1	2	NA	NA	NA	1	5	1	0.002011	0.0002848	0.001874	NA	NA	0.0001023	0.0002061	NA	NA	NA	0.0006467	0.0005243	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiimonas"	"G"	24957	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Subsaxibacter"	"G"	24959	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	18	1	NA	NA	NA	18	11	NA	NA	NA	NA	9	NA	0.001841	0.0002848	NA	NA	NA	0.001841	0.001134	NA	NA	NA	NA	0.0009438	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Flavicella"	"G"	24876	4	1	NA	NA	NA	3	3	2	NA	NA	NA	4	NA	0.0004195	0.0002848	NA	NA	NA	0.0003069	0.0003092	0.0002476	NA	NA	NA	0.0004195	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Citreitalea"	"G"	24865	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002848	0.0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Dokdonia"	"G"	24872	2	1	NA	NA	NA	2	NA	1	NA	NA	2	NA	NA	0.001293	0.0002848	NA	NA	NA	0.0002046	NA	0.0001238	NA	NA	0.001293	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	4806	1188	178	3	NA	1171	1536	1039	21	3	1109	4806	262	0.7172	0.3384	0.3336	0.3429	NA	0.1198	0.1583	0.1286	0.001189	0.3597	0.7172	0.504	0.5269	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	4584	1141	171	3	NA	1129	1475	981	20	3	1066	4584	252	0.6894	0.325	0.3205	0.3429	NA	0.1155	0.152	0.1214	0.001133	0.3597	0.6894	0.4807	0.5068	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	80	17	3	NA	NA	19	23	27	NA	NA	7	80	3	0.008389	0.004842	0.005623	NA	NA	0.001943	0.00237	0.003342	NA	NA	0.004527	0.008389	0.006033	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	45	8	2	NA	NA	6	9	12	NA	NA	12	45	3	0.007761	0.002279	0.003749	NA	NA	0.0006137	0.0009276	0.001485	NA	NA	0.007761	0.004719	0.006033	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	25	7	NA	NA	NA	2	5	3	NA	NA	5	25	1	0.003234	0.001994	NA	NA	NA	0.0002046	0.0005153	0.0003714	NA	NA	0.003234	0.002622	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Wandonia"	"G"	24832	14	3	NA	NA	NA	NA	3	3	NA	NA	4	14	NA	0.002587	0.0008544	NA	NA	NA	NA	0.0003092	0.0003714	NA	NA	0.002587	0.001468	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Brumimicrobium"	"G"	24827	4	1	NA	NA	NA	2	4	NA	NA	NA	2	4	NA	0.001293	0.0002848	NA	NA	NA	0.0002046	0.0004123	NA	NA	NA	0.001293	0.0004195	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	508	508	42	NA	NA	135	156	87	6	NA	19	168	5	0.1447	0.1447	0.07872	NA	NA	0.01381	0.01608	0.01077	0.0003398	NA	0.01229	0.01762	0.01006	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	497	497	40	NA	NA	116	134	75	6	NA	11	126	2	0.1416	0.1416	0.07497	NA	NA	0.01186	0.01381	0.009284	0.0003398	NA	0.007114	0.01321	0.004022	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS10 marine group"	"G"	24837	34	6	1	NA	NA	11	13	9	NA	NA	6	34	2	0.004022	0.001709	0.001874	NA	NA	0.001125	0.00134	0.001114	NA	NA	0.00388	0.003565	0.004022	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Luteibaculum"	"G"	24836	2	2	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	0.0005696	0.0005696	NA	NA	NA	0.0002046	0.0002061	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Cryomorpha"	"G"	24835	5	1	NA	NA	NA	1	5	2	NA	NA	1	5	NA	0.0006467	0.0002848	NA	NA	NA	0.0001023	0.0005153	0.0002476	NA	NA	0.0006467	0.0005243	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	4	1	1	NA	NA	4	2	1	NA	NA	1	2	NA	0.001874	0.0002848	0.001874	NA	NA	0.0004091	0.0002061	0.0001238	NA	NA	0.0006467	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1215	239	43	NA	NA	365	1215	493	3	NA	83	279	14	0.1252	0.06807	0.0806	NA	NA	0.03733	0.1252	0.06103	0.0001699	NA	0.05368	0.02926	0.02815	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	471	141	18	3	NA	160	193	138	6	NA	66	471	21	0.3429	0.04016	0.03374	0.3429	NA	0.01637	0.01989	0.01708	0.0003398	NA	0.04269	0.04939	0.04223	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	314	98	12	3	NA	94	108	86	2	NA	43	314	16	0.3429	0.02791	0.02249	0.3429	NA	0.009615	0.01113	0.01065	0.0001133	NA	0.02781	0.03293	0.03218	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	54	13	1	NA	NA	25	22	19	2	NA	8	54	3	0.006033	0.003703	0.001874	NA	NA	0.002557	0.002267	0.002352	0.0001133	NA	0.005174	0.005663	0.006033	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	12	10	1	NA	NA	5	5	8	NA	NA	5	12	NA	0.003234	0.002848	0.001874	NA	NA	0.0005114	0.0005153	0.0009903	NA	NA	0.003234	0.001258	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	23	10	1	NA	NA	11	22	7	NA	NA	2	23	NA	0.002848	0.002848	0.001874	NA	NA	0.001125	0.002267	0.0008665	NA	NA	0.001293	0.002412	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Moheibacter"	"G"	24994	16	3	NA	NA	NA	5	10	7	2	NA	1	16	NA	0.001678	0.0008544	NA	NA	NA	0.0005114	0.001031	0.0008665	0.0001133	NA	0.0006467	0.001678	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Weeksella"	"G"	24998	1	1	1	NA	NA	1	NA	1	NA	NA	1	1	NA	0.001874	0.0002848	0.001874	NA	NA	0.0001023	NA	0.0001238	NA	NA	0.0006467	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	19	8	NA	NA	NA	17	18	9	1	NA	1	19	1	0.002279	0.002279	NA	NA	NA	0.001739	0.001855	0.001114	5.663e-05	NA	0.0006467	0.001992	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Candidatus Uzinura"	"G"	24824	9	3	NA	NA	NA	4	8	4	NA	NA	1	9	1	0.002011	0.0008544	NA	NA	NA	0.0004091	0.0008245	0.0004952	NA	NA	0.0006467	0.0009438	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Sulcia"	"G"	24823	7	2	NA	NA	NA	7	4	2	NA	NA	NA	2	NA	0.000716	0.0005696	NA	NA	NA	0.000716	0.0004123	0.0002476	NA	NA	NA	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"uncultured"	"G"	24825	2	2	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	0.0005696	0.0005696	NA	NA	NA	0.0002046	NA	0.0002476	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Brownia"	"G"	24822	7	1	NA	NA	NA	3	2	1	1	NA	NA	7	NA	0.000734	0.0002848	NA	NA	NA	0.0003069	0.0002061	0.0001238	5.663e-05	NA	NA	0.000734	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"NS7 marine group"	"F"	24979	29	6	2	1	NA	29	29	8	NA	NA	4	10	1	0.1143	0.001709	0.003749	0.1143	NA	0.002966	0.002989	0.0009903	NA	NA	0.002587	0.001049	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacteriales Incertae Sedis"	"F"	24977	3	1	NA	NA	NA	NA	2	1	NA	NA	NA	3	NA	0.0003146	0.0002848	NA	NA	NA	NA	0.0002061	0.0001238	NA	NA	NA	0.0003146	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Ichthyobacterium"	"G"	24978	3	1	NA	NA	NA	NA	2	1	NA	NA	NA	3	NA	0.0003146	0.0002848	NA	NA	NA	NA	0.0002061	0.0001238	NA	NA	NA	0.0003146	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriales&nbsp;Incertae&nbsp;Sedis"
