"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Lentimicrobiaceae"	"F"	25012	316	121	15	NA	1	228	316	95	4	NA	26	250	12	0.07628	0.03663	0.02995	NA	0.07628	0.02517	0.03508	0.01282	0.0002296	NA	0.01823	0.02841	0.02542	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Lentimicrobium"	"G"	25013	51	22	2	NA	NA	41	51	19	NA	NA	3	36	2	0.00666	0.00666	0.003993	NA	NA	0.004526	0.005662	0.002565	NA	NA	0.002104	0.004091	0.004237	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Lentimicrobiaceae"
"env.OPS 17"	"F"	25035	161	100	14	NA	NA	154	161	53	1	1	16	109	4	0.1244	0.03027	0.02795	NA	NA	0.017	0.01787	0.007154	5.739e-05	0.1244	0.01122	0.01239	0.008474	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"LiUU-11-161"	"F"	25014	221	54	5	1	NA	131	221	61	1	NA	8	82	1	0.1222	0.01635	0.009983	0.1222	NA	0.01446	0.02453	0.008234	5.739e-05	NA	0.00561	0.009318	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"AKYH767"	"F"	25004	182	29	15	NA	NA	182	157	96	NA	NA	23	168	1	0.02995	0.008779	0.02995	NA	NA	0.02009	0.01743	0.01296	NA	NA	0.01613	0.01909	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"S15A-MN91"	"F"	25017	41	14	1	NA	NA	33	41	9	NA	NA	3	28	2	0.004552	0.004238	0.001997	NA	NA	0.003643	0.004552	0.001215	NA	NA	0.002104	0.003182	0.004237	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"E6aC02"	"F"	25007	43	12	1	NA	NA	29	43	8	NA	NA	2	24	NA	0.004774	0.003633	0.001997	NA	NA	0.003201	0.004774	0.00108	NA	NA	0.001403	0.002727	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD1-131"	"F"	25010	34	11	NA	NA	NA	18	16	7	NA	NA	2	34	4	0.008474	0.00333	NA	NA	NA	0.001987	0.001776	0.0009449	NA	NA	0.001403	0.003863	0.008474	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"ST-12K33"	"F"	25019	10	5	NA	NA	NA	2	2	1	NA	NA	NA	10	NA	0.001514	0.001514	NA	NA	NA	0.0002208	0.000222	0.000135	NA	NA	NA	0.001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"CWT CU03-E12"	"F"	25006	4	2	1	NA	NA	3	4	NA	NA	NA	NA	1	NA	0.001997	0.0006055	0.001997	NA	NA	0.0003311	0.0004441	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"KD3-93"	"F"	25011	20	2	2	NA	NA	20	13	9	NA	NA	2	17	NA	0.003993	0.0006055	0.003993	NA	NA	0.002208	0.001443	0.001215	NA	NA	0.001403	0.001932	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"s74e-6049"	"F"	25036	5	1	NA	NA	NA	NA	3	1	NA	NA	1	5	NA	0.0007013	0.0003027	NA	NA	NA	NA	0.000333	0.000135	NA	NA	0.0007013	0.0005682	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Z4MB62"	"F"	25034	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0003027	0.0003027	NA	NA	NA	0.0001104	NA	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"FFCH9454"	"F"	25008	3	1	NA	NA	NA	3	NA	3	NA	NA	NA	2	NA	0.000405	0.0003027	NA	NA	NA	0.0003311	NA	0.000405	NA	NA	NA	0.0002273	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales"
"Flavobacteriales"	"O"	24819	26248	4578	820	23	8	5997	7910	6410	124	22	5524	26248	2524	5.347	1.386	1.637	2.812	0.6102	0.662	0.8781	0.8652	0.007117	2.736	3.874	2.983	5.347	"Bacteria>Bacteroidetes>Bacteroidia"
"Flavobacteriaceae"	"F"	24841	20291	2425	532	15	7	4065	4662	4600	85	19	4213	20291	2210	4.682	0.7341	1.062	1.834	0.5339	0.4487	0.5175	0.6209	0.004879	2.363	2.955	2.306	4.682	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacterium"	"G"	24881	19032	2126	484	14	7	3573	3928	4255	73	19	4008	19032	2130	4.512	0.6436	0.9664	1.711	0.5339	0.3944	0.4361	0.5744	0.00419	2.363	2.811	2.163	4.512	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pseudofulvibacter"	"G"	24938	110	40	4	1	NA	39	47	30	NA	NA	19	110	3	0.1222	0.01211	0.007986	0.1222	NA	0.004305	0.005218	0.00405	NA	NA	0.01332	0.0125	0.006355	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	119	40	3	NA	NA	55	82	32	2	NA	23	119	12	0.02542	0.01211	0.00599	NA	NA	0.006071	0.009103	0.004319	0.0001148	NA	0.01613	0.01352	0.02542	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24976	132	31	7	NA	NA	43	48	31	2	NA	25	132	6	0.01753	0.009385	0.01398	NA	NA	0.004746	0.005329	0.004185	0.0001148	NA	0.01753	0.015	0.01271	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Winogradskyella"	"G"	24968	46	15	NA	NA	NA	28	46	14	NA	NA	2	17	1	0.005107	0.004541	NA	NA	NA	0.003091	0.005107	0.00189	NA	NA	0.001403	0.001932	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS5 marine group"	"G"	24925	50	12	3	NA	NA	39	42	22	NA	NA	1	50	3	0.006355	0.003633	0.00599	NA	NA	0.004305	0.004663	0.00297	NA	NA	0.0007013	0.005682	0.006355	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	34	11	2	NA	NA	13	29	12	NA	NA	6	34	NA	0.004208	0.00333	0.003993	NA	NA	0.001435	0.003219	0.00162	NA	NA	0.004208	0.003863	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salinimicrobium"	"G"	24947	12	7	NA	NA	NA	5	8	4	NA	NA	NA	12	NA	0.002119	0.002119	NA	NA	NA	0.0005519	0.0008881	0.0005399	NA	NA	NA	0.001364	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	34	7	NA	NA	NA	5	9	7	1	NA	3	34	NA	0.003863	0.002119	NA	NA	NA	0.0005519	0.0009991	0.0009449	5.739e-05	NA	0.002104	0.003863	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maribacter"	"G"	24912	17	7	NA	NA	NA	4	7	6	NA	NA	1	17	1	0.002119	0.002119	NA	NA	NA	0.0004415	0.0007771	0.0008099	NA	NA	0.0007013	0.001932	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maritimimonas"	"G"	24914	17	5	NA	NA	NA	9	17	3	NA	NA	2	17	1	0.002118	0.001514	NA	NA	NA	0.0009934	0.001887	0.000405	NA	NA	0.001403	0.001932	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	21	4	1	NA	NA	12	8	3	NA	NA	2	21	NA	0.002386	0.001211	0.001997	NA	NA	0.001325	0.0008881	0.000405	NA	NA	0.001403	0.002386	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	21	4	NA	NA	NA	4	9	3	1	NA	4	21	2	0.004237	0.001211	NA	NA	NA	0.0004415	0.0009991	0.000405	5.739e-05	NA	0.002805	0.002386	0.004237	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	14	4	NA	NA	NA	8	6	2	NA	NA	2	14	1	0.002118	0.001211	NA	NA	NA	0.0008831	0.0006661	0.00027	NA	NA	0.001403	0.001591	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroserpens"	"G"	24941	29	4	3	NA	NA	18	29	3	NA	NA	1	18	1	0.00599	0.001211	0.00599	NA	NA	0.001987	0.003219	0.000405	NA	NA	0.0007013	0.002045	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	8	4	NA	NA	NA	4	8	3	NA	NA	3	8	1	0.002118	0.001211	NA	NA	NA	0.0004415	0.0008881	0.000405	NA	NA	0.002104	0.000909	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Xanthomarina"	"G"	24969	12	3	1	NA	NA	6	12	2	NA	NA	NA	5	1	0.002118	0.0009082	0.001997	NA	NA	0.0006623	0.001332	0.00027	NA	NA	NA	0.0005682	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	15	3	1	NA	NA	1	2	3	NA	NA	5	15	3	0.006355	0.0009082	0.001997	NA	NA	0.0001104	0.000222	0.000405	NA	NA	0.003507	0.001704	0.006355	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algibacter"	"G"	24846	18	2	NA	NA	NA	3	3	3	NA	NA	2	18	NA	0.002045	0.0006055	NA	NA	NA	0.0003311	0.000333	0.000405	NA	NA	0.001403	0.002045	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Arcticiflavibacter"	"G"	24851	15	2	NA	NA	NA	7	4	4	NA	NA	4	15	NA	0.002805	0.0006055	NA	NA	NA	0.0007727	0.0004441	0.0005399	NA	NA	0.002805	0.001704	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	16	2	1	NA	NA	2	9	6	NA	NA	1	16	1	0.002118	0.0006055	0.001997	NA	NA	0.0002208	0.0009991	0.0008099	NA	NA	0.0007013	0.001818	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	11	2	NA	NA	NA	1	11	2	NA	NA	1	6	1	0.002118	0.0006055	NA	NA	NA	0.0001104	0.001221	0.00027	NA	NA	0.0007013	0.0006818	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter"	"G"	24931	18	2	NA	NA	NA	11	7	2	NA	NA	2	18	1	0.002118	0.0006055	NA	NA	NA	0.001214	0.0007771	0.00027	NA	NA	0.001403	0.002045	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Kordia"	"G"	24902	7	2	3	NA	NA	3	5	NA	NA	NA	NA	7	NA	0.00599	0.0006055	0.00599	NA	NA	0.0003311	0.0005551	NA	NA	NA	NA	0.0007954	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS2b marine group"	"G"	24922	14	2	NA	NA	NA	2	11	5	NA	NA	1	14	NA	0.001591	0.0006055	NA	NA	NA	0.0002208	0.001221	0.0006749	NA	NA	0.0007013	0.001591	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0006055	0.0006055	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Dokdonia"	"G"	24872	2	1	NA	NA	NA	2	NA	1	NA	NA	2	NA	NA	0.001403	0.0003027	NA	NA	NA	0.0002208	NA	0.000135	NA	NA	0.001403	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Citreitalea"	"G"	24865	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Flavicella"	"G"	24876	4	1	NA	NA	NA	3	3	2	NA	NA	NA	4	NA	0.0004545	0.0003027	NA	NA	NA	0.0003311	0.000333	0.00027	NA	NA	NA	0.0004545	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	18	1	NA	NA	NA	18	11	NA	NA	NA	NA	9	NA	0.001987	0.0003027	NA	NA	NA	0.001987	0.001221	NA	NA	NA	NA	0.001023	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Subsaxibacter"	"G"	24959	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	0.0002273	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiimonas"	"G"	24957	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salegentibacter"	"G"	24946	5	1	1	NA	NA	1	2	NA	NA	NA	1	5	1	0.002118	0.0003027	0.001997	NA	NA	0.0001104	0.000222	NA	NA	NA	0.0007013	0.0005682	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pricia"	"G"	24937	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 4"	"G"	24935	12	1	1	NA	NA	NA	2	3	NA	NA	1	12	NA	0.001997	0.0003027	0.001997	NA	NA	NA	0.000222	0.000405	NA	NA	0.0007013	0.001364	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 3"	"G"	24934	4	1	NA	NA	NA	1	2	1	NA	NA	1	4	1	0.002118	0.0003027	NA	NA	NA	0.0001104	0.000222	0.000135	NA	NA	0.0007013	0.0004545	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Olleya"	"G"	24928	12	1	NA	NA	NA	6	3	NA	NA	NA	1	12	1	0.002118	0.0003027	NA	NA	NA	0.0006623	0.000333	NA	NA	NA	0.0007013	0.001364	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Nonlabens"	"G"	24927	12	1	2	NA	NA	4	12	2	NA	NA	5	5	NA	0.003993	0.0003027	0.003993	NA	NA	0.0004415	0.001332	0.00027	NA	NA	0.003507	0.0005682	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Muricauda"	"G"	24919	7	1	NA	NA	NA	1	1	1	NA	NA	1	7	NA	0.0007954	0.0003027	NA	NA	NA	0.0001104	0.000111	0.000135	NA	NA	0.0007013	0.0007954	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	3	1	NA	NA	NA	NA	3	1	NA	NA	1	1	NA	0.0007013	0.0003027	NA	NA	NA	NA	0.000333	0.000135	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Meridianimaribacter"	"G"	24916	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0003027	0.0003027	NA	NA	NA	0.0001104	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	5	1	NA	NA	NA	3	5	2	NA	NA	1	3	1	0.002118	0.0003027	NA	NA	NA	0.0003311	0.0005551	0.00027	NA	NA	0.0007013	0.0003409	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aequorivita"	"G"	24843	11	1	NA	NA	NA	2	3	1	NA	NA	2	11	NA	0.001403	0.0003027	NA	NA	NA	0.0002208	0.000333	0.000135	NA	NA	0.001403	0.00125	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lutimonas"	"G"	24910	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0007013	0.0003027	NA	NA	NA	NA	NA	NA	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	4806	1188	178	3	NA	1171	1536	1039	21	3	1109	4806	262	0.7777	0.3597	0.3554	0.3667	NA	0.1293	0.1705	0.1402	0.001205	0.3731	0.7777	0.5461	0.555	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	4584	1141	171	3	NA	1129	1475	981	20	3	1066	4584	252	0.7476	0.3454	0.3414	0.3667	NA	0.1246	0.1637	0.1324	0.001148	0.3731	0.7476	0.5209	0.5338	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	80	17	3	NA	NA	19	23	27	NA	NA	7	80	3	0.00909	0.005147	0.00599	NA	NA	0.002097	0.002553	0.003645	NA	NA	0.004909	0.00909	0.006355	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	45	8	2	NA	NA	6	9	12	NA	NA	12	45	3	0.008416	0.002422	0.003993	NA	NA	0.0006623	0.0009991	0.00162	NA	NA	0.008416	0.005113	0.006355	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	25	7	NA	NA	NA	2	5	3	NA	NA	5	25	1	0.003507	0.002119	NA	NA	NA	0.0002208	0.0005551	0.000405	NA	NA	0.003507	0.002841	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Wandonia"	"G"	24832	14	3	NA	NA	NA	NA	3	3	NA	NA	4	14	NA	0.002805	0.0009082	NA	NA	NA	NA	0.000333	0.000405	NA	NA	0.002805	0.001591	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Brumimicrobium"	"G"	24827	4	1	NA	NA	NA	2	4	NA	NA	NA	2	4	NA	0.001403	0.0003027	NA	NA	NA	0.0002208	0.0004441	NA	NA	NA	0.001403	0.0004545	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	508	508	42	NA	NA	135	156	87	6	NA	19	168	5	0.1538	0.1538	0.08386	NA	NA	0.0149	0.01732	0.01174	0.0003444	NA	0.01332	0.01909	0.01059	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	497	497	40	NA	NA	116	134	75	6	NA	11	126	2	0.1505	0.1505	0.07986	NA	NA	0.0128	0.01488	0.01012	0.0003444	NA	0.007714	0.01432	0.004237	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS10 marine group"	"G"	24837	34	6	1	NA	NA	11	13	9	NA	NA	6	34	2	0.004237	0.001816	0.001997	NA	NA	0.001214	0.001443	0.001215	NA	NA	0.004208	0.003863	0.004237	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Luteibaculum"	"G"	24836	2	2	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	0.0006055	0.0006055	NA	NA	NA	0.0002208	0.000222	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	4	1	1	NA	NA	4	2	1	NA	NA	1	2	NA	0.001997	0.0003027	0.001997	NA	NA	0.0004415	0.000222	0.000135	NA	NA	0.0007013	0.0002273	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Cryomorpha"	"G"	24835	5	1	NA	NA	NA	1	5	2	NA	NA	1	5	NA	0.0007013	0.0003027	NA	NA	NA	0.0001104	0.0005551	0.00027	NA	NA	0.0007013	0.0005682	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1215	239	43	NA	NA	365	1215	493	3	NA	83	279	14	0.1349	0.07235	0.08585	NA	NA	0.04029	0.1349	0.06655	0.0001722	NA	0.05821	0.0317	0.02966	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	471	141	18	3	NA	160	193	138	6	NA	66	471	21	0.3667	0.04269	0.03594	0.3667	NA	0.01766	0.02143	0.01863	0.0003444	NA	0.04629	0.05352	0.04449	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	314	98	12	3	NA	94	108	86	2	NA	43	314	16	0.3667	0.02967	0.02396	0.3667	NA	0.01038	0.01199	0.01161	0.0001148	NA	0.03016	0.03568	0.03389	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	54	13	1	NA	NA	25	22	19	2	NA	8	54	3	0.006355	0.003936	0.001997	NA	NA	0.00276	0.002442	0.002565	0.0001148	NA	0.00561	0.006136	0.006355	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	23	10	1	NA	NA	11	22	7	NA	NA	2	23	NA	0.003027	0.003027	0.001997	NA	NA	0.001214	0.002442	0.0009449	NA	NA	0.001403	0.002614	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	12	10	1	NA	NA	5	5	8	NA	NA	5	12	NA	0.003507	0.003027	0.001997	NA	NA	0.0005519	0.0005551	0.00108	NA	NA	0.003507	0.001364	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Moheibacter"	"G"	24994	16	3	NA	NA	NA	5	10	7	2	NA	1	16	NA	0.001818	0.0009082	NA	NA	NA	0.0005519	0.00111	0.0009449	0.0001148	NA	0.0007013	0.001818	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Weeksella"	"G"	24998	1	1	1	NA	NA	1	NA	1	NA	NA	1	1	NA	0.001997	0.0003027	0.001997	NA	NA	0.0001104	NA	0.000135	NA	NA	0.0007013	0.0001136	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	19	8	NA	NA	NA	17	18	9	1	NA	1	19	1	0.002422	0.002422	NA	NA	NA	0.001877	0.001998	0.001215	5.739e-05	NA	0.0007013	0.002159	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Candidatus Uzinura"	"G"	24824	9	3	NA	NA	NA	4	8	4	NA	NA	1	9	1	0.002118	0.0009082	NA	NA	NA	0.0004415	0.0008881	0.0005399	NA	NA	0.0007013	0.001023	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"uncultured"	"G"	24825	2	2	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	0.0006055	0.0006055	NA	NA	NA	0.0002208	NA	0.00027	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Sulcia"	"G"	24823	7	2	NA	NA	NA	7	4	2	NA	NA	NA	2	NA	0.0007727	0.0006055	NA	NA	NA	0.0007727	0.0004441	0.00027	NA	NA	NA	0.0002273	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Brownia"	"G"	24822	7	1	NA	NA	NA	3	2	1	1	NA	NA	7	NA	0.0007954	0.0003027	NA	NA	NA	0.0003311	0.000222	0.000135	5.739e-05	NA	NA	0.0007954	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"NS7 marine group"	"F"	24979	29	6	2	1	NA	29	29	8	NA	NA	4	10	1	0.1222	0.001816	0.003993	0.1222	NA	0.003201	0.003219	0.00108	NA	NA	0.002805	0.001136	0.002118	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferiaceae"	"F"	24981	15	1	NA	NA	NA	4	11	2	NA	NA	NA	15	NA	0.001704	0.0003027	NA	NA	NA	0.0004415	0.001221	0.00027	NA	NA	NA	0.001704	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferia"	"G"	24982	15	1	NA	NA	NA	4	11	2	NA	NA	NA	15	NA	0.001704	0.0003027	NA	NA	NA	0.0004415	0.001221	0.00027	NA	NA	NA	0.001704	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Schleiferiaceae"
"Flavobacteriales Incertae Sedis"	"F"	24977	3	1	NA	NA	NA	NA	2	1	NA	NA	NA	3	NA	0.0003409	0.0003027	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0003409	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
