"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Anabaena sp. 90"	"S"	46234	16	13	NA	16	NA	6	NA	NA	NA	NA	NA	2	NA	0.01292	0.006683	NA	0.01292	NA	0.003746	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. WA102"	"S"	1647413	83	2	1	4	NA	11	NA	NA	NA	NA	NA	83	NA	0.1028	0.001028	0.01773	0.00323	NA	0.006868	NA	NA	NA	NA	NA	0.1028	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Nostoc"	"G"	1177	138	101	9	138	NA	82	NA	NA	NA	NA	NA	22	NA	0.1596	0.05192	0.1596	0.1114	NA	0.0512	NA	NA	NA	NA	NA	0.02724	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Nostoc flagelliforme"	"S"	1306274	55	55	1	35	NA	26	NA	NA	NA	NA	NA	1	NA	0.02827	0.02827	0.01773	0.02826	NA	0.01623	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc punctiforme"	"S"	272131	65	18	4	65	NA	36	NA	NA	NA	NA	NA	13	NA	0.07092	0.009253	0.07092	0.05249	NA	0.02248	NA	NA	NA	NA	NA	0.01609	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc piscinale"	"S"	224012	32	23	1	32	NA	16	NA	NA	NA	NA	NA	NA	NA	0.02584	0.01182	0.01773	0.02584	NA	0.00999	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. PCC 7524"	"S"	28072	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001238	0.001028	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-4103"	"S"	2005458	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. CENA543"	"S"	1869241	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001873	0.000514	NA	NA	NA	0.001873	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008075	0.000514	NA	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus"	"G"	264688	4	3	NA	4	NA	1	NA	NA	NA	NA	NA	1	NA	0.00323	0.001542	NA	0.00323	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Trichormus azollae"	"S"	1164	4	2	NA	4	NA	1	NA	NA	NA	NA	NA	1	NA	0.00323	0.001028	NA	0.00323	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus variabilis"	"S"	264691	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000514	0.000514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"unclassified Nostocales"	"-"	201821	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002056	0.002056	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"unclassified Nostocales (miscellaneous)"	"-"	1219117	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002056	0.002056	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales"
"Nostocales cyanobacterium HT-58-2"	"S"	1940762	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002056	0.002056	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales>unclassified&nbsp;Nostocales&nbsp;(miscellaneous)"
"Oscillatoriophycideae"	"-"	1301283	6486	6486	181	5792	NA	4228	NA	2	NA	NA	NA	320	1	4.677	3.334	3.209	4.677	NA	2.64	NA	3.509	NA	NA	NA	0.3962	0.6329	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Oscillatoriales"	"O"	1150	4526	4526	124	4003	NA	2917	NA	2	NA	NA	NA	222	NA	3.509	2.327	2.199	3.232	NA	1.821	NA	3.509	NA	NA	NA	0.2748	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	2745	2745	74	2381	NA	1803	NA	NA	NA	NA	NA	122	NA	1.923	1.411	1.312	1.923	NA	1.126	NA	NA	NA	NA	NA	0.151	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Planktothrix"	"G"	54304	2676	2676	71	2311	NA	1751	NA	NA	NA	NA	NA	117	NA	1.866	1.376	1.259	1.866	NA	1.093	NA	NA	NA	NA	NA	0.1448	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Planktothrix agardhii"	"S"	1160	2676	2676	71	2311	NA	1751	NA	NA	NA	NA	NA	117	NA	1.866	1.376	1.259	1.866	NA	1.093	NA	NA	NA	NA	NA	0.1448	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix"
"Arthrospira"	"G"	35823	43	35	1	43	NA	26	NA	NA	NA	NA	NA	3	NA	0.03472	0.01799	0.01773	0.03472	NA	0.01623	NA	NA	NA	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus"	"G"	44471	31	31	2	26	NA	25	NA	NA	NA	NA	NA	2	NA	0.03546	0.01594	0.03546	0.02099	NA	0.01561	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus sp. PCC 7113"	"S"	1173027	31	31	2	26	NA	25	NA	NA	NA	NA	NA	2	NA	0.03546	0.01594	0.03546	0.02099	NA	0.01561	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Microcoleus"
"Gomontiellaceae"	"F"	1892255	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.7954	0.5634	0.3369	0.7954	NA	0.3884	NA	NA	NA	NA	NA	0.05943	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Crinalium"	"G"	241421	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.7954	0.5634	0.3369	0.7954	NA	0.3884	NA	NA	NA	NA	NA	0.05943	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae"
"Crinalium epipsammum"	"S"	241425	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.7954	0.5634	0.3369	0.7954	NA	0.3884	NA	NA	NA	NA	NA	0.05943	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium"
"Coleofasciculaceae"	"F"	1892251	381	381	21	344	NA	253	NA	NA	NA	NA	NA	23	NA	0.3723	0.1959	0.3723	0.2778	NA	0.158	NA	NA	NA	NA	NA	0.02847	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Geitlerinema"	"G"	63132	381	381	21	344	NA	253	NA	NA	NA	NA	NA	23	NA	0.3723	0.1959	0.3723	0.2778	NA	0.158	NA	NA	NA	NA	NA	0.02847	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae"
"Geitlerinema sp. PCC 7407"	"S"	1173025	381	381	21	344	NA	253	NA	NA	NA	NA	NA	23	NA	0.3723	0.1959	0.3723	0.2778	NA	0.158	NA	NA	NA	NA	NA	0.02847	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae>Geitlerinema"
"Cyanothecaceae"	"F"	1892249	249	249	7	234	NA	188	NA	2	NA	NA	NA	14	NA	3.509	0.128	0.1241	0.189	NA	0.1174	NA	3.509	NA	NA	NA	0.01733	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Cyanothece"	"G"	43988	249	249	7	234	NA	188	NA	2	NA	NA	NA	14	NA	3.509	0.128	0.1241	0.189	NA	0.1174	NA	3.509	NA	NA	NA	0.01733	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae"
"Cyanothece sp. PCC 7822"	"S"	497965	232	232	7	192	NA	172	NA	NA	NA	NA	NA	8	NA	0.155	0.1193	0.1241	0.155	NA	0.1074	NA	NA	NA	NA	NA	0.009904	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Oscillatoriaceae"	"F"	1892254	47	41	1	47	NA	35	NA	NA	NA	NA	NA	13	NA	0.03795	0.02108	0.01773	0.03795	NA	0.02185	NA	NA	NA	NA	NA	0.01609	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	35	30	NA	35	NA	28	NA	NA	NA	NA	NA	11	NA	0.02826	0.01542	NA	0.02826	NA	0.01748	NA	NA	NA	NA	NA	0.01362	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria acuminata"	"S"	118323	26	18	NA	23	NA	26	NA	NA	NA	NA	NA	3	NA	0.01857	0.009253	NA	0.01857	NA	0.01623	NA	NA	NA	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria nigro-viridis"	"S"	482564	12	12	NA	12	NA	2	NA	NA	NA	NA	NA	8	NA	0.009904	0.006169	NA	0.00969	NA	0.001249	NA	NA	NA	NA	NA	0.009904	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Moorea"	"G"	1155738	12	11	1	12	NA	7	NA	NA	NA	NA	NA	2	NA	0.01773	0.005655	0.01773	0.00969	NA	0.004371	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	12	11	1	12	NA	7	NA	NA	NA	NA	NA	2	NA	0.01773	0.005655	0.01773	0.00969	NA	0.004371	NA	NA	NA	NA	NA	0.002476	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
"unclassified Oscillatoriales"	"-"	1892256	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"unclassified Oscillatoriales (miscellaneous)"	"-"	44887	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales"
"Oscillatoriales cyanobacterium JSC-12"	"S"	864702	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001615	0.000514	NA	0.001615	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales>unclassified&nbsp;Oscillatoriales&nbsp;(miscellaneous)"
"Chroococcales"	"O"	1118	1926	1926	55	1742	NA	1287	NA	NA	NA	NA	NA	96	1	1.407	0.9901	0.9752	1.407	NA	0.8036	NA	NA	NA	NA	NA	0.1189	0.6329	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Chroococcaceae"	"F"	1890464	1339	1339	36	1192	NA	854	NA	NA	NA	NA	NA	59	NA	0.9625	0.6883	0.6383	0.9625	NA	0.5332	NA	NA	NA	NA	NA	0.07304	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Gloeocapsa"	"G"	102231	1069	1069	32	954	NA	702	NA	NA	NA	NA	NA	43	NA	0.7703	0.5495	0.5674	0.7703	NA	0.4383	NA	NA	NA	NA	NA	0.05323	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Gloeocapsa sp. PCC 7428"	"S"	1173026	1069	1069	32	954	NA	702	NA	NA	NA	NA	NA	43	NA	0.7703	0.5495	0.5674	0.7703	NA	0.4383	NA	NA	NA	NA	NA	0.05323	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Gloeocapsa"
"Chondrocystis"	"G"	268175	237	237	4	222	NA	132	NA	NA	NA	NA	NA	13	NA	0.1793	0.1218	0.07092	0.1793	NA	0.08242	NA	NA	NA	NA	NA	0.01609	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Chondrocystis sp. NIES-4102"	"S"	2005460	237	237	4	222	NA	132	NA	NA	NA	NA	NA	13	NA	0.1793	0.1218	0.07092	0.1793	NA	0.08242	NA	NA	NA	NA	NA	0.01609	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Chondrocystis"
"Geminocystis"	"G"	669357	30	30	NA	15	NA	18	NA	NA	NA	NA	NA	3	NA	0.01542	0.01542	NA	0.01211	NA	0.01124	NA	NA	NA	NA	NA	0.003714	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Geminocystis sp. NIES-3708"	"S"	1615909	3	3	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001542	0.001542	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis sp. NIES-3709"	"S"	1617448	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001615	0.000514	NA	0.001615	NA	0.0006244	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis herdmanii"	"S"	669359	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0008075	0.000514	NA	0.0008075	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Aphanothecaceae"	"F"	1890450	299	299	8	218	NA	198	NA	NA	NA	NA	NA	13	NA	0.176	0.1537	0.1418	0.176	NA	0.1236	NA	NA	NA	NA	NA	0.01609	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Candidatus Atelocyanobacterium"	"G"	1453359	292	292	8	214	NA	191	NA	NA	NA	NA	NA	12	NA	0.1728	0.1501	0.1418	0.1728	NA	0.1193	NA	NA	NA	NA	NA	0.01486	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Candidatus Atelocyanobacterium thalassa"	"S"	713887	292	292	8	214	NA	191	NA	NA	NA	NA	NA	12	NA	0.1728	0.1501	0.1418	0.1728	NA	0.1193	NA	NA	NA	NA	NA	0.01486	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Candidatus&nbsp;Atelocyanobacterium"
"Halothece cluster"	"-"	92682	7	7	NA	4	NA	7	NA	NA	NA	NA	NA	1	NA	0.004371	0.003598	NA	0.00323	NA	0.004371	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Halothece"	"G"	76023	7	7	NA	4	NA	7	NA	NA	NA	NA	NA	1	NA	0.004371	0.003598	NA	0.00323	NA	0.004371	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster"
"Halothece sp. PCC 7418"	"S"	65093	7	7	NA	4	NA	7	NA	NA	NA	NA	NA	1	NA	0.004371	0.003598	NA	0.00323	NA	0.004371	NA	NA	NA	NA	NA	0.001238	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster>Halothece"
"Cyanobacteriaceae"	"F"	1890452	281	242	9	281	NA	194	NA	NA	NA	NA	NA	12	NA	0.2269	0.1244	0.1596	0.2269	NA	0.1211	NA	NA	NA	NA	NA	0.01486	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Cyanobacterium"	"G"	102234	281	242	9	281	NA	194	NA	NA	NA	NA	NA	12	NA	0.2269	0.1244	0.1596	0.2269	NA	0.1211	NA	NA	NA	NA	NA	0.01486	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae"
"Cyanobacterium aponinum"	"S"	379064	281	242	9	281	NA	194	NA	NA	NA	NA	NA	12	NA	0.2269	0.1244	0.1596	0.2269	NA	0.1211	NA	NA	NA	NA	NA	0.01486	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae>Cyanobacterium"
"Microcystaceae"	"F"	1890449	5	5	NA	3	NA	3	NA	NA	NA	NA	NA	1	1	0.6329	0.00257	NA	0.002422	NA	0.001873	NA	NA	NA	NA	NA	0.001238	0.6329	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Microcystis"	"G"	1125	5	5	NA	3	NA	3	NA	NA	NA	NA	NA	1	1	0.6329	0.00257	NA	0.002422	NA	0.001873	NA	NA	NA	NA	NA	0.001238	0.6329	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae"
"Microcystis sp. MC19"	"S"	1967666	4	4	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002056	0.002056	NA	0.001615	NA	0.0006244	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Microcystis aeruginosa"	"S"	1126	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	0.6329	0.000514	NA	0.0008075	NA	NA	NA	NA	NA	NA	NA	NA	0.6329	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"unclassified Cyanobacteria"	"-"	34079	1303	1303	36	1053	NA	868	NA	NA	NA	NA	NA	39	NA	0.8503	0.6698	0.6383	0.8503	NA	0.542	NA	NA	NA	NA	NA	0.04828	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
