"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Octadecabacter arcticus 238"	"-"	391616	4	4	NA	NA	NA	4	3	NA	NA	NA	2	NA	NA	0.001302	0.001141	NA	NA	NA	0.0004121	0.0003116	NA	NA	NA	0.001302	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter>Octadecabacter&nbsp;arcticus"
"Octadecabacter antarcticus"	"S"	1217908	11	3	NA	NA	NA	3	2	11	NA	NA	2	2	NA	0.001369	0.0008557	NA	NA	NA	0.0003091	0.0002077	0.001369	NA	NA	0.001302	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Octadecabacter antarcticus 307"	"-"	391626	11	3	NA	NA	NA	3	2	11	NA	NA	2	2	NA	0.001369	0.0008557	NA	NA	NA	0.0003091	0.0002077	0.001369	NA	NA	0.001302	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter>Octadecabacter&nbsp;antarcticus"
"Octadecabacter temperatus"	"S"	1458307	2	1	NA	NA	NA	2	2	1	NA	NA	1	1	NA	0.0006512	0.0002852	NA	NA	NA	0.0002061	0.0002077	0.0001244	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Octadecabacter"
"Pannonibacter"	"G"	227873	24	9	1	1	NA	13	7	24	NA	NA	10	6	1	0.1433	0.002567	0.001911	0.1433	NA	0.001339	0.000727	0.002987	NA	NA	0.006512	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pannonibacter phragmitetus"	"S"	121719	24	9	1	1	NA	13	7	24	NA	NA	10	6	1	0.1433	0.002567	0.001911	0.1433	NA	0.001339	0.000727	0.002987	NA	NA	0.006512	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pannonibacter"
"Pannonibacter phragmitetus BB"	"-"	1402210	10	6	NA	1	NA	8	4	10	NA	NA	8	4	NA	0.1433	0.001711	NA	0.1433	NA	0.0008242	0.0004154	0.001244	NA	NA	0.00521	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pannonibacter>Pannonibacter&nbsp;phragmitetus"
"Silicimonas"	"G"	1955420	24	7	1	NA	NA	16	8	24	NA	NA	13	8	NA	0.008466	0.001997	0.001911	NA	NA	0.001648	0.0008309	0.002987	NA	NA	0.008466	0.0008528	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Silicimonas algicola"	"S"	1826607	24	7	1	NA	NA	16	8	24	NA	NA	13	8	NA	0.008466	0.001997	0.001911	NA	NA	0.001648	0.0008309	0.002987	NA	NA	0.008466	0.0008528	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Silicimonas"
"Confluentimicrobium"	"G"	1609958	22	6	1	NA	NA	10	5	22	NA	NA	3	7	NA	0.002738	0.001711	0.001911	NA	NA	0.00103	0.0005193	0.002738	NA	NA	0.001954	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Confluentimicrobium sp. EMB200-NS6"	"S"	1609966	22	6	1	NA	NA	10	5	22	NA	NA	3	7	NA	0.002738	0.001711	0.001911	NA	NA	0.00103	0.0005193	0.002738	NA	NA	0.001954	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Confluentimicrobium"
"Ruegeria"	"G"	97050	94	4	1	NA	NA	15	12	22	94	NA	10	4	NA	0.006512	0.001141	0.001911	NA	NA	0.001545	0.001246	0.002738	0.005333	NA	0.006512	0.0004264	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Ruegeria pomeroyi"	"S"	89184	18	3	1	NA	NA	11	9	18	NA	NA	7	2	NA	0.004559	0.0008557	0.001911	NA	NA	0.001133	0.0009348	0.00224	NA	NA	0.004559	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Ruegeria pomeroyi DSS-3"	"-"	246200	18	3	1	NA	NA	11	9	18	NA	NA	7	2	NA	0.004559	0.0008557	0.001911	NA	NA	0.001133	0.0009348	0.00224	NA	NA	0.004559	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria>Ruegeria&nbsp;pomeroyi"
"Yangia"	"G"	354203	4	4	1	NA	NA	3	4	4	NA	NA	2	NA	1	0.002023	0.001141	0.001911	NA	NA	0.0003091	0.0004154	0.0004978	NA	NA	0.001302	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia pacifica"	"S"	311180	2	2	1	NA	NA	2	2	2	NA	NA	2	NA	1	0.002023	0.0005704	0.001911	NA	NA	0.0002061	0.0002077	0.0002489	NA	NA	0.001302	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Yangia sp. CCB-MM3"	"S"	1792508	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Pelagibaca"	"G"	360528	112	4	1	NA	1	46	22	112	NA	NA	24	11	NA	0.0878	0.001141	0.001911	NA	0.0878	0.004739	0.002285	0.01394	NA	NA	0.01563	0.001173	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pelagibaca abyssi"	"S"	1250539	112	4	1	NA	1	46	22	112	NA	NA	24	11	NA	0.0878	0.001141	0.001911	NA	0.0878	0.004739	0.002285	0.01394	NA	NA	0.01563	0.001173	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pelagibaca"
"Halocynthiibacter"	"G"	1579315	9	4	1	NA	NA	6	8	9	NA	1	3	7	NA	0.13	0.001141	0.001911	NA	NA	0.0006182	0.0008309	0.00112	NA	0.13	0.001954	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Halocynthiibacter arcticus"	"S"	1579316	9	4	1	NA	NA	6	8	9	NA	1	3	7	NA	0.13	0.001141	0.001911	NA	NA	0.0006182	0.0008309	0.00112	NA	0.13	0.001954	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Halocynthiibacter"
"Salipiger"	"G"	263377	35	3	2	NA	NA	30	10	35	NA	NA	6	8	NA	0.004355	0.0008557	0.003822	NA	NA	0.003091	0.001039	0.004355	NA	NA	0.003907	0.0008528	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Salipiger profundus"	"S"	1229727	35	3	2	NA	NA	30	10	35	NA	NA	6	8	NA	0.004355	0.0008557	0.003822	NA	NA	0.003091	0.001039	0.004355	NA	NA	0.003907	0.0008528	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Salipiger"
"Roseobacter"	"G"	2433	11	2	2	NA	NA	6	4	11	NA	NA	2	5	1	0.003822	0.0005704	0.003822	NA	NA	0.0006182	0.0004154	0.001369	NA	NA	0.001302	0.000533	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter denitrificans"	"S"	2434	9	2	2	NA	NA	6	3	9	NA	NA	2	5	NA	0.003822	0.0005704	0.003822	NA	NA	0.0006182	0.0003116	0.00112	NA	NA	0.001302	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter"
"Yoonia"	"G"	2211641	5	2	1	NA	NA	5	4	2	NA	NA	4	2	NA	0.002605	0.0005704	0.001911	NA	NA	0.0005151	0.0004154	0.0002489	NA	NA	0.002605	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yoonia vestfoldensis"	"S"	245188	5	2	1	NA	NA	5	4	2	NA	NA	4	2	NA	0.002605	0.0005704	0.001911	NA	NA	0.0005151	0.0004154	0.0002489	NA	NA	0.002605	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yoonia"
"Tateyamaria"	"G"	299261	2	1	NA	NA	NA	2	2	NA	NA	NA	NA	2	NA	0.0002852	0.0002852	NA	NA	NA	0.0002061	0.0002077	NA	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Tateyamaria omphalii"	"S"	299262	2	1	NA	NA	NA	2	2	NA	NA	NA	NA	2	NA	0.0002852	0.0002852	NA	NA	NA	0.0002061	0.0002077	NA	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Tateyamaria"
"Thalassococcus"	"G"	436357	3	1	NA	NA	NA	1	NA	3	NA	NA	2	2	NA	0.001302	0.0002852	NA	NA	NA	0.000103	NA	0.0003733	NA	NA	0.001302	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus sp. S3"	"S"	2017482	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thalassococcus"
"Hyphomonadaceae"	"F"	69657	299	136	15	NA	NA	188	113	299	30	NA	59	72	7	0.03879	0.03879	0.02866	NA	NA	0.01937	0.01174	0.03721	0.001702	NA	0.03842	0.007675	0.01416	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales"
"Hyphomonas"	"G"	85	149	72	6	NA	NA	89	56	149	2	NA	24	35	5	0.02054	0.02054	0.01147	NA	NA	0.00917	0.005816	0.01854	0.0001135	NA	0.01563	0.003731	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hyphomonas neptunium"	"S"	81032	144	70	6	NA	NA	87	54	144	NA	NA	22	27	4	0.01997	0.01997	0.01147	NA	NA	0.008964	0.005609	0.01792	NA	NA	0.01433	0.002878	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hyphomonas neptunium ATCC 15444"	"-"	228405	144	70	6	NA	NA	87	54	144	NA	NA	22	27	4	0.01997	0.01997	0.01147	NA	NA	0.008964	0.005609	0.01792	NA	NA	0.01433	0.002878	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas>Hyphomonas&nbsp;neptunium"
"Hyphomonas sp. Mor2"	"S"	1906738	7	1	NA	NA	NA	1	2	3	2	NA	2	7	1	0.002023	0.0002852	NA	NA	NA	0.000103	0.0002077	0.0003733	0.0001135	NA	0.001302	0.0007462	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Hirschia"	"G"	2723	38	20	2	NA	NA	23	16	38	2	NA	9	12	1	0.005861	0.005704	0.003822	NA	NA	0.00237	0.001662	0.004729	0.0001135	NA	0.005861	0.001279	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Hirschia baltica"	"S"	2724	38	20	2	NA	NA	23	16	38	2	NA	9	12	1	0.005861	0.005704	0.003822	NA	NA	0.00237	0.001662	0.004729	0.0001135	NA	0.005861	0.001279	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia"
"Hirschia baltica ATCC 49814"	"-"	582402	38	20	2	NA	NA	23	16	38	2	NA	9	12	1	0.005861	0.005704	0.003822	NA	NA	0.00237	0.001662	0.004729	0.0001135	NA	0.005861	0.001279	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hirschia>Hirschia&nbsp;baltica"
"Glycocaulis"	"G"	1433402	48	19	4	NA	NA	27	8	48	NA	NA	9	6	1	0.007644	0.005419	0.007644	NA	NA	0.002782	0.0008309	0.005973	NA	NA	0.005861	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Glycocaulis alkaliphilus"	"S"	1434191	48	19	4	NA	NA	27	8	48	NA	NA	9	6	1	0.007644	0.005419	0.007644	NA	NA	0.002782	0.0008309	0.005973	NA	NA	0.005861	0.0006396	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Glycocaulis"
"Maricaulis"	"G"	74317	22	11	2	NA	NA	15	12	22	4	NA	9	11	NA	0.005861	0.003137	0.003822	NA	NA	0.001545	0.001246	0.002738	0.0002269	NA	0.005861	0.001173	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae"
"Maricaulis maris"	"S"	74318	22	11	2	NA	NA	15	12	22	4	NA	9	11	NA	0.005861	0.003137	0.003822	NA	NA	0.001545	0.001246	0.002738	0.0002269	NA	0.005861	0.001173	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis"
"Maricaulis maris MCS10"	"-"	394221	22	11	2	NA	NA	15	12	22	4	NA	9	11	NA	0.005861	0.003137	0.003822	NA	NA	0.001545	0.001246	0.002738	0.0002269	NA	0.005861	0.001173	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Maricaulis>Maricaulis&nbsp;maris"
"Sphingomonadales"	"O"	204457	16701	16701	2043	6	13	15242	9106	13956	832	11	6234	10338	643	4.763	4.763	3.904	0.8596	1.141	1.57	0.9458	1.737	0.0472	1.43	4.06	1.102	1.301	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria"
"Sphingomonadaceae"	"F"	41297	14889	14889	1842	6	12	13071	7696	11999	691	10	5418	9114	555	4.247	4.247	3.52	0.8596	1.054	1.347	0.7993	1.493	0.0392	1.3	3.528	0.9716	1.123	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales"
"Sphingopyxis"	"G"	165697	8101	8101	992	1	3	6329	3591	4897	60	4	3012	5101	171	2.311	2.311	1.896	0.1433	0.2634	0.6521	0.373	0.6094	0.003404	0.5202	1.962	0.5438	0.3459	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingopyxis sp. LPB0140"	"S"	1913578	3637	3637	486	NA	2	2931	1783	2649	33	3	1689	2825	100	1.1	1.037	0.9287	NA	0.1756	0.302	0.1852	0.3296	0.001872	0.3901	1.1	0.3012	0.2023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. EG6"	"S"	1874061	1518	1518	191	1	NA	1090	471	374	2	NA	161	267	8	0.433	0.433	0.365	0.1433	NA	0.1123	0.04892	0.04654	0.0001135	NA	0.1048	0.02846	0.01618	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis fribergensis"	"S"	1515612	1504	1504	155	NA	NA	1182	622	984	13	NA	651	1131	35	0.429	0.429	0.2962	NA	NA	0.1218	0.0646	0.1225	0.0007375	NA	0.424	0.1206	0.07079	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis macrogoltabida"	"S"	33050	749	749	82	NA	NA	605	430	508	7	NA	345	606	18	0.2247	0.2136	0.1567	NA	NA	0.06233	0.04466	0.06322	0.0003971	NA	0.2247	0.0646	0.03641	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis"	"S"	117207	191	191	16	NA	NA	147	48	79	NA	1	39	38	1	0.13	0.05448	0.03058	NA	NA	0.01515	0.004985	0.009831	NA	0.13	0.0254	0.004051	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis RB2256"	"-"	317655	191	191	16	NA	NA	147	48	79	NA	1	39	38	1	0.13	0.05448	0.03058	NA	NA	0.01515	0.004985	0.009831	NA	0.13	0.0254	0.004051	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis>Sphingopyxis&nbsp;alaskensis"
"Sphingopyxis sp. 113P3"	"S"	292913	48	48	11	NA	NA	26	11	32	NA	NA	7	8	NA	0.02102	0.01369	0.02102	NA	NA	0.002679	0.001142	0.003982	NA	NA	0.004559	0.0008528	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. FD7"	"S"	1914525	34	34	7	NA	NA	32	18	15	NA	NA	5	8	3	0.01338	0.009697	0.01338	NA	NA	0.003297	0.00187	0.001867	NA	NA	0.003256	0.0008528	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis sp. QXT-31"	"S"	1357916	19	13	5	NA	NA	19	13	15	NA	NA	3	14	1	0.009555	0.003708	0.009555	NA	NA	0.001958	0.00135	0.001867	NA	NA	0.001954	0.001492	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Novosphingobium"	"G"	165696	4169	3371	444	NA	4	3396	2052	4169	84	3	1180	1843	47	0.9615	0.9615	0.8485	NA	0.3512	0.3499	0.2131	0.5188	0.004765	0.3901	0.7685	0.1965	0.09506	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Novosphingobium sp. THN1"	"S"	1016987	1522	1106	132	NA	1	1212	728	1522	73	NA	392	657	14	0.3155	0.3155	0.2522	NA	0.0878	0.1249	0.07561	0.1894	0.004141	NA	0.2553	0.07004	0.02832	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium tardaugens"	"S"	169176	512	495	63	NA	1	467	299	512	2	2	172	261	4	0.2601	0.1412	0.1204	NA	0.0878	0.04811	0.03105	0.06371	0.0001135	0.2601	0.112	0.02782	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium tardaugens NBRC 16725"	"-"	1219035	512	495	63	NA	1	467	299	512	2	2	172	261	4	0.2601	0.1412	0.1204	NA	0.0878	0.04811	0.03105	0.06371	0.0001135	0.2601	0.112	0.02782	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;tardaugens"
"Novosphingobium aromaticivorans"	"S"	48935	847	393	71	NA	2	482	278	847	3	NA	133	222	9	0.1756	0.1121	0.1357	NA	0.1756	0.04966	0.02887	0.1054	0.0001702	NA	0.08661	0.02367	0.0182	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium aromaticivorans DSM 12444"	"-"	279238	847	393	71	NA	2	482	278	847	3	NA	133	222	9	0.1756	0.1121	0.1357	NA	0.1756	0.04966	0.02887	0.1054	0.0001702	NA	0.08661	0.02367	0.0182	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;aromaticivorans"
"Novosphingobium sp. P6W"	"S"	1609758	352	308	42	NA	NA	260	161	352	2	NA	86	120	NA	0.08785	0.08785	0.08026	NA	NA	0.02679	0.01672	0.0438	0.0001135	NA	0.05601	0.01279	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium resinovorum"	"S"	158500	264	264	28	NA	NA	240	135	239	1	NA	106	134	3	0.0753	0.0753	0.05351	NA	NA	0.02473	0.01402	0.02974	5.673e-05	NA	0.06903	0.01428	0.006068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans"	"S"	205844	122	122	14	NA	NA	85	66	94	NA	1	50	82	7	0.13	0.0348	0.02675	NA	NA	0.008757	0.006855	0.0117	NA	0.13	0.03256	0.008741	0.01416	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans US6-1"	"-"	1088721	122	122	14	NA	NA	85	66	94	NA	1	50	82	7	0.13	0.0348	0.02675	NA	NA	0.008757	0.006855	0.0117	NA	0.13	0.03256	0.008741	0.01416	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;pentaromativorans"
"Novosphingobium sp. PP1Y"	"S"	702113	25	25	3	NA	NA	14	19	17	NA	NA	8	13	1	0.007131	0.007131	0.005733	NA	NA	0.001442	0.001973	0.002116	NA	NA	0.00521	0.001386	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Sphingobium"	"G"	165695	1208	1208	147	2	1	1113	723	873	24	NA	449	800	30	0.3445	0.3445	0.2809	0.2865	0.0878	0.1147	0.07509	0.1086	0.001362	NA	0.2924	0.08528	0.06068	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingobium hydrophobicum"	"S"	1673076	228	228	31	NA	NA	185	95	179	1	NA	103	148	10	0.06708	0.06503	0.05924	NA	NA	0.01906	0.009867	0.02228	5.673e-05	NA	0.06708	0.01578	0.02023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. YBL2"	"S"	484429	158	158	16	1	NA	138	77	71	NA	NA	28	30	NA	0.1433	0.04506	0.03058	0.1433	NA	0.01422	0.007997	0.008835	NA	NA	0.01823	0.003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. RAC03"	"S"	1843368	34	34	NA	NA	NA	26	9	18	NA	NA	7	11	NA	0.009697	0.009697	NA	NA	NA	0.002679	0.0009348	0.00224	NA	NA	0.004559	0.001173	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium amiense"	"S"	135719	33	33	1	NA	1	18	9	16	NA	NA	6	1	1	0.0878	0.009412	0.001911	NA	0.0878	0.001855	0.0009348	0.001991	NA	NA	0.003907	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. YG1"	"S"	2082188	33	23	2	NA	NA	33	18	21	1	NA	9	21	1	0.00656	0.00656	0.003822	NA	NA	0.0034	0.00187	0.002613	5.673e-05	NA	0.005861	0.002239	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium yanoikuyae"	"S"	13690	21	21	NA	NA	NA	4	8	8	1	NA	1	2	NA	0.00599	0.00599	NA	NA	NA	0.0004121	0.0008309	0.0009955	5.673e-05	NA	0.0006512	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. SYK-6"	"S"	627192	70	18	4	NA	NA	33	31	70	NA	NA	17	20	1	0.01107	0.005134	0.007644	NA	NA	0.0034	0.00322	0.008711	NA	NA	0.01107	0.002132	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
