"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Aquiflexum"	"G"	280472	7	3	NA	NA	NA	4	5	7	NA	NA	3	3	NA	0.001954	0.0008557	NA	NA	NA	0.0004121	0.0005193	0.0008711	NA	NA	0.001954	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Aquiflexum balticum"	"S"	280473	7	3	NA	NA	NA	4	5	7	NA	NA	3	3	NA	0.001954	0.0008557	NA	NA	NA	0.0004121	0.0005193	0.0008711	NA	NA	0.001954	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum"
"Aquiflexum balticum DSM 16537"	"-"	758820	7	3	NA	NA	NA	4	5	7	NA	NA	3	3	NA	0.001954	0.0008557	NA	NA	NA	0.0004121	0.0005193	0.0008711	NA	NA	0.001954	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Aquiflexum>Aquiflexum&nbsp;balticum"
"Echinicola"	"G"	390846	33	3	1	NA	1	14	33	10	NA	NA	NA	9	1	0.0878	0.0008557	0.001911	NA	0.0878	0.001442	0.003427	0.001244	NA	NA	NA	0.0009594	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae"
"Echinicola vietnamensis"	"S"	390884	16	1	1	NA	NA	2	16	4	NA	NA	NA	5	NA	0.001911	0.0002852	0.001911	NA	NA	0.0002061	0.001662	0.0004978	NA	NA	NA	0.000533	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola"
"Echinicola vietnamensis DSM 17526"	"-"	926556	16	1	1	NA	NA	2	16	4	NA	NA	NA	5	NA	0.001911	0.0002852	0.001911	NA	NA	0.0002061	0.001662	0.0004978	NA	NA	NA	0.000533	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Cyclobacteriaceae>Echinicola>Echinicola&nbsp;vietnamensis"
"Hymenobacteraceae"	"F"	1853232	2227	634	70	NA	1	1615	2227	894	NA	NA	99	643	58	0.2313	0.1808	0.1338	NA	0.0878	0.1664	0.2313	0.1113	NA	NA	0.06447	0.06855	0.1173	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Hymenobacter"	"G"	89966	1190	403	47	NA	NA	908	1190	411	NA	NA	46	357	33	0.1236	0.1149	0.08981	NA	NA	0.09355	0.1236	0.05115	NA	NA	0.02996	0.03806	0.06674	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Hymenobacter swuensis"	"S"	1446467	29	27	3	NA	NA	29	28	11	NA	NA	2	21	3	0.007701	0.007701	0.005733	NA	NA	0.002988	0.002908	0.001369	NA	NA	0.001302	0.002239	0.006068	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter swuensis DY53"	"-"	1227739	29	27	3	NA	NA	29	28	11	NA	NA	2	21	3	0.007701	0.007701	0.005733	NA	NA	0.002988	0.002908	0.001369	NA	NA	0.001302	0.002239	0.006068	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter>Hymenobacter&nbsp;swuensis"
"Hymenobacter sp. PAMC 26554"	"S"	1484116	21	7	1	NA	NA	19	21	6	NA	NA	NA	2	NA	0.002181	0.001997	0.001911	NA	NA	0.001958	0.002181	0.0007467	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sedentarius"	"S"	1411621	22	4	NA	NA	NA	22	18	12	NA	NA	NA	3	1	0.002267	0.001141	NA	NA	NA	0.002267	0.00187	0.001493	NA	NA	NA	0.0003198	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. sh-6"	"S"	2319843	24	3	NA	NA	NA	9	24	10	NA	NA	1	2	2	0.004045	0.0008557	NA	NA	NA	0.0009273	0.002493	0.001244	NA	NA	0.0006512	0.0002132	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Hymenobacter sp. APR13"	"S"	1356852	7	1	NA	NA	NA	7	6	3	NA	NA	NA	NA	1	0.002023	0.0002852	NA	NA	NA	0.0007212	0.0006232	0.0003733	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Rufibacter"	"G"	1379908	606	136	9	NA	1	373	606	293	NA	NA	25	127	17	0.0878	0.03879	0.0172	NA	0.0878	0.03843	0.06294	0.03646	NA	NA	0.01628	0.01354	0.03438	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Rufibacter sp. DG15C"	"S"	1379909	238	48	6	NA	NA	165	238	147	NA	NA	5	40	10	0.02472	0.01369	0.01147	NA	NA	0.017	0.02472	0.01829	NA	NA	0.003256	0.004264	0.02023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter tibetensis"	"S"	512763	28	16	1	NA	NA	24	28	10	NA	NA	1	7	2	0.004564	0.004564	0.001911	NA	NA	0.002473	0.002908	0.001244	NA	NA	0.0006512	0.0007462	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG31D"	"S"	1379910	29	4	NA	NA	NA	13	17	29	NA	NA	NA	11	1	0.003609	0.001141	NA	NA	NA	0.001339	0.001766	0.003609	NA	NA	NA	0.001173	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Pontibacter"	"G"	323449	126	34	3	NA	NA	97	126	55	NA	NA	9	36	5	0.01309	0.009697	0.005733	NA	NA	0.009994	0.01309	0.006844	NA	NA	0.005861	0.003838	0.01011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Pontibacter akesuensis"	"S"	388950	19	10	NA	NA	NA	19	14	15	NA	NA	6	2	NA	0.003907	0.002852	NA	NA	NA	0.001958	0.001454	0.001867	NA	NA	0.003907	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Pontibacter actiniarum"	"S"	323450	8	1	NA	NA	NA	3	8	1	NA	NA	NA	1	1	0.002023	0.0002852	NA	NA	NA	0.0003091	0.0008309	0.0001244	NA	NA	NA	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"unclassified Cytophagales"	"-"	1124781	1029	154	15	NA	NA	546	1029	426	NA	NA	40	222	35	0.1069	0.04392	0.02866	NA	NA	0.05625	0.1069	0.05301	NA	NA	0.02605	0.02367	0.07079	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	982	141	15	NA	NA	514	982	410	NA	NA	38	206	33	0.102	0.04022	0.02866	NA	NA	0.05296	0.102	0.05102	NA	NA	0.02475	0.02196	0.06674	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	982	141	15	NA	NA	514	982	410	NA	NA	38	206	33	0.102	0.04022	0.02866	NA	NA	0.05296	0.102	0.05102	NA	NA	0.02475	0.02196	0.06674	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"unclassified Cytophagales (miscellaneous)"	"-"	1751870	46	13	NA	NA	NA	31	46	15	NA	NA	2	15	2	0.004778	0.003708	NA	NA	NA	0.003194	0.004778	0.001867	NA	NA	0.001302	0.001599	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Cytophagales bacterium TFI 002"	"S"	1945892	46	13	NA	NA	NA	31	46	15	NA	NA	2	15	2	0.004778	0.003708	NA	NA	NA	0.003194	0.004778	0.001867	NA	NA	0.001302	0.001599	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>unclassified&nbsp;Cytophagales&nbsp;(miscellaneous)"
"Persicobacteraceae"	"F"	1853234	1359	141	25	NA	NA	968	1359	510	3	2	41	488	73	0.2601	0.04022	0.04777	NA	NA	0.09973	0.1411	0.06347	0.0001702	0.2601	0.0267	0.05202	0.1476	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	1359	141	25	NA	NA	968	1359	510	3	2	41	488	73	0.2601	0.04022	0.04777	NA	NA	0.09973	0.1411	0.06347	0.0001702	0.2601	0.0267	0.05202	0.1476	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	1359	141	25	NA	NA	968	1359	510	3	2	41	488	73	0.2601	0.04022	0.04777	NA	NA	0.09973	0.1411	0.06347	0.0001702	0.2601	0.0267	0.05202	0.1476	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"Bernardetiaceae"	"F"	1937968	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01628	0.01455	0.01529	NA	NA	0.007006	0.01267	0.00672	NA	NA	0.01628	0.006716	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01628	0.01455	0.01529	NA	NA	0.007006	0.01267	0.00672	NA	NA	0.01628	0.006716	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01628	0.01455	0.01529	NA	NA	0.007006	0.01267	0.00672	NA	NA	0.01628	0.006716	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Bernardetia litoralis DSM 6794"	"-"	880071	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01628	0.01455	0.01529	NA	NA	0.007006	0.01267	0.00672	NA	NA	0.01628	0.006716	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia>Bernardetia&nbsp;litoralis"
"Flavobacteriia"	"C"	117743	36356	14712	1960	30	50	27239	36356	16368	148	35	6546	33774	3396	6.869	4.196	3.745	4.298	4.39	2.806	3.776	2.037	0.008396	4.551	4.263	3.6	6.869	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	36356	14712	1960	30	50	27239	36356	16368	148	35	6546	33774	3396	6.869	4.196	3.745	4.298	4.39	2.806	3.776	2.037	0.008396	4.551	4.263	3.6	6.869	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	26028	8290	1212	23	46	15905	21533	10605	128	30	5125	26028	2866	5.797	2.364	2.316	3.295	4.039	1.639	2.236	1.32	0.007261	3.901	3.338	2.775	5.797	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Olleya"	"G"	336276	7749	2857	310	3	4	5702	7749	2728	19	NA	378	2720	301	0.8149	0.8149	0.5924	0.4298	0.3512	0.5875	0.8048	0.3395	0.001078	NA	0.2462	0.29	0.6088	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Olleya sp. Bg11-27"	"S"	2058135	7749	2857	310	3	4	5702	7749	2728	19	NA	378	2720	301	0.8149	0.8149	0.5924	0.4298	0.3512	0.5875	0.8048	0.3395	0.001078	NA	0.2462	0.29	0.6088	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Flavobacterium"	"G"	237	19480	2573	525	13	23	4647	6104	4968	91	25	4064	19480	2152	4.353	0.7339	1.003	1.862	2.019	0.4788	0.634	0.6182	0.005162	3.251	2.647	2.077	4.353	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	12535	1284	298	5	3	2043	2297	2724	48	13	2772	12535	1443	2.919	0.3662	0.5695	0.7163	0.2634	0.2105	0.2386	0.339	0.002723	1.691	1.805	1.336	2.919	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium branchiophilum FL-15"	"-"	1034807	12535	1284	298	5	3	2043	2297	2724	48	13	2772	12535	1443	2.919	0.3662	0.5695	0.7163	0.2634	0.2105	0.2386	0.339	0.002723	1.691	1.805	1.336	2.919	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;branchiophilum"
"Flavobacterium columnare"	"S"	996	1014	439	57	1	3	781	1014	499	4	NA	164	997	95	0.2634	0.1252	0.1089	0.1433	0.2634	0.08047	0.1053	0.0621	0.0002269	NA	0.1068	0.1063	0.1921	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	1108	145	27	NA	1	169	209	206	11	1	197	1108	137	0.2771	0.04136	0.0516	NA	0.0878	0.01741	0.02171	0.02564	0.000624	0.13	0.1283	0.1181	0.2771	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum GPTSA100-9 = DSM 17447"	"-"	1094466	1108	145	27	NA	1	169	209	206	11	1	197	1108	137	0.2771	0.04136	0.0516	NA	0.0878	0.01741	0.02171	0.02564	0.000624	0.13	0.1283	0.1181	0.2771	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;indicum"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	246	112	13	NA	NA	67	108	68	NA	1	44	246	73	0.1476	0.03194	0.02484	NA	NA	0.006903	0.01122	0.008462	NA	0.13	0.02865	0.02622	0.1476	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	640	93	17	NA	NA	263	272	209	3	NA	109	640	63	0.1274	0.02653	0.03249	NA	NA	0.0271	0.02825	0.02601	0.0001702	NA	0.07098	0.06823	0.1274	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum FPG3"	"-"	1452724	11	7	NA	NA	NA	6	3	2	NA	NA	1	11	NA	0.001997	0.001997	NA	NA	NA	0.0006182	0.0003116	0.0002489	NA	NA	0.0006512	0.001173	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium psychrophilum FPG101"	"-"	1452725	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Flavobacterium gilvum"	"S"	1492737	1030	88	23	NA	4	255	296	200	4	2	224	1030	85	0.3512	0.0251	0.04395	NA	0.3512	0.02627	0.03074	0.02489	0.0002269	0.2601	0.1459	0.1098	0.1719	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	625	38	16	NA	NA	118	144	130	3	1	138	625	72	0.1456	0.01084	0.03058	NA	NA	0.01216	0.01496	0.01618	0.0001702	0.13	0.08987	0.06663	0.1456	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	359	36	9	NA	5	104	77	78	2	NA	55	359	37	0.439	0.01027	0.0172	NA	0.439	0.01071	0.007997	0.009706	0.0001135	NA	0.03582	0.03827	0.07484	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	247	31	7	1	NA	39	41	87	1	NA	54	247	9	0.1433	0.008842	0.01338	0.1433	NA	0.004018	0.004258	0.01083	5.673e-05	NA	0.03517	0.02633	0.0182	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	104	21	10	1	1	65	52	44	2	2	25	104	2	0.2601	0.00599	0.01911	0.1433	0.0878	0.006697	0.005401	0.005475	0.0001135	0.2601	0.01628	0.01109	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0049"	"S"	2172098	75	21	4	NA	1	29	56	15	NA	1	15	75	1	0.13	0.00599	0.007644	NA	0.0878	0.002988	0.005816	0.001867	NA	0.13	0.009768	0.007995	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	360	18	3	NA	2	190	360	121	4	NA	21	172	2	0.1756	0.005134	0.005733	NA	0.1756	0.01958	0.03739	0.01506	0.0002269	NA	0.01368	0.01834	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	64	15	7	NA	NA	47	39	39	1	1	9	64	3	0.13	0.004278	0.01338	NA	NA	0.004842	0.004051	0.004853	5.673e-05	0.13	0.005861	0.006823	0.006068	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	67	12	NA	NA	NA	25	67	23	NA	NA	2	50	5	0.01011	0.003423	NA	NA	NA	0.002576	0.006959	0.002862	NA	NA	0.001302	0.00533	0.01011	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	77	9	6	2	NA	11	8	14	2	NA	12	77	29	0.2865	0.002567	0.01147	0.2865	NA	0.001133	0.0008309	0.001742	0.0001135	NA	0.007815	0.008208	0.05865	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	27	5	NA	NA	NA	12	14	13	NA	NA	5	27	2	0.004045	0.001426	NA	NA	NA	0.001236	0.001454	0.001618	NA	NA	0.003256	0.002878	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	9	4	2	NA	2	5	4	3	NA	NA	1	9	3	0.1756	0.001141	0.003822	NA	0.1756	0.0005151	0.0004154	0.0003733	NA	NA	0.0006512	0.0009594	0.006068	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae UW101"	"-"	376686	9	1	1	NA	2	5	4	3	NA	NA	1	9	2	0.1756	0.0002852	0.001911	NA	0.1756	0.0005151	0.0004154	0.0003733	NA	NA	0.0006512	0.0009594	0.004045	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;johnsoniae"
"Flavobacterium sp. HYN0048"	"S"	2162713	18	2	NA	NA	NA	3	7	2	NA	NA	1	18	NA	0.001919	0.0005704	NA	NA	NA	0.0003091	0.000727	0.0002489	NA	NA	0.0006512	0.001919	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Siansivirga"	"G"	1204360	367	153	23	NA	1	290	367	128	NA	NA	15	116	13	0.0878	0.04364	0.04395	NA	0.0878	0.02988	0.03812	0.01593	NA	NA	0.009768	0.01237	0.02629	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Siansivirga zeaxanthinifaciens"	"S"	762954	367	153	23	NA	1	290	367	128	NA	NA	15	116	13	0.0878	0.04364	0.04395	NA	0.0878	0.02988	0.03812	0.01593	NA	NA	0.009768	0.01237	0.02629	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Siansivirga"
