"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia pseudomallei 576"	"-"	557724	79	9	4	67	53	NA	22	32	NA	13	79	35	NA	0.05894	0.05894	0.0223	0.02647	0.01421	NA	0.009342	0.01219	NA	0.004919	0.02281	0.0152	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei 1026b"	"-"	884204	218	9	3	218	119	NA	22	25	NA	10	69	22	NA	0.08613	0.05894	0.01673	0.08613	0.0319	NA	0.009342	0.00952	NA	0.003784	0.01992	0.009553	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR305"	"-"	1335307	61	3	NA	30	26	NA	17	24	NA	20	61	16	NA	0.01965	0.01965	NA	0.01185	0.00697	NA	0.007219	0.009139	NA	0.007568	0.01761	0.006948	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR1079"	"-"	1249470	23	1	NA	16	13	NA	8	7	NA	3	23	15	NA	0.006641	0.006549	NA	0.006321	0.003485	NA	0.003397	0.002666	NA	0.001135	0.006641	0.006513	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia pseudomallei MSHR5855"	"-"	1306421	18	1	NA	18	10	NA	1	5	NA	1	10	4	NA	0.007111	0.006549	NA	0.007111	0.002681	NA	0.0004247	0.001904	NA	0.0003784	0.002887	0.001737	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia thailandensis"	"S"	57975	338	23	16	338	206	2	118	142	NA	107	314	183	1	0.2584	0.1506	0.0892	0.1335	0.05523	0.1647	0.05011	0.05407	NA	0.04049	0.09066	0.07946	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia thailandensis E264"	"-"	271848	135	9	3	135	87	1	49	69	NA	39	117	84	1	0.2584	0.05894	0.01673	0.05333	0.02332	0.08237	0.02081	0.02627	NA	0.01476	0.03378	0.03647	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis H0587"	"-"	1249663	125	8	4	125	70	1	36	41	NA	39	111	58	NA	0.08237	0.05239	0.0223	0.04938	0.01877	0.08237	0.01529	0.01561	NA	0.01476	0.03205	0.02518	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia thailandensis USAMRU Malaysia "	"-"	1249667	69	5	9	69	45	NA	27	25	NA	27	68	33	NA	0.05018	0.03275	0.05018	0.02726	0.01206	NA	0.01147	0.00952	NA	0.01022	0.01963	0.01433	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;thailandensis"
"Burkholderia mallei"	"S"	13373	200	11	6	156	112	2	81	92	NA	52	200	93	NA	0.1647	0.07204	0.03345	0.06163	0.03003	0.1647	0.0344	0.03503	NA	0.01968	0.05774	0.04038	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia mallei ATCC 23344"	"-"	243160	5	1	NA	5	NA	NA	1	1	NA	1	3	1	NA	0.006549	0.006549	NA	0.001975	NA	NA	0.0004247	0.0003808	NA	0.0003784	0.0008662	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;mallei"
"Burkholderia oklahomensis"	"S"	342113	103	4	3	61	78	NA	45	63	1	44	103	78	NA	0.03387	0.0262	0.01673	0.0241	0.02091	NA	0.01911	0.02399	0.0002587	0.01665	0.02974	0.03387	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia complex"	"-"	87882	1895	86	55	1895	787	3	683	578	4	534	1009	557	2	0.7487	0.5632	0.3066	0.7487	0.211	0.2471	0.29	0.2201	0.001035	0.2021	0.2913	0.2419	0.5168	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia cenocepacia"	"S"	95486	1634	70	34	1634	558	2	204	265	3	194	747	242	1	0.6455	0.4584	0.1896	0.6455	0.1496	0.1647	0.08663	0.1009	0.000776	0.07341	0.2157	0.1051	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cenocepacia H111"	"-"	1055524	1633	70	33	1633	557	2	204	260	3	194	744	239	1	0.6452	0.4584	0.184	0.6452	0.1493	0.1647	0.08663	0.09901	0.000776	0.07341	0.2148	0.1038	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cenocepacia"
"Burkholderia vietnamiensis"	"S"	60552	406	5	9	87	116	NA	406	218	1	293	37	232	NA	0.1724	0.03275	0.05018	0.03437	0.0311	NA	0.1724	0.08301	0.0002587	0.1109	0.01068	0.1007	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ambifaria"	"S"	152480	41	3	NA	38	19	NA	13	19	NA	5	41	9	1	0.2584	0.01965	NA	0.01501	0.005094	NA	0.005521	0.007235	NA	0.001892	0.01184	0.003908	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ambifaria AMMD"	"-"	339670	41	3	NA	38	19	NA	13	19	NA	5	41	9	1	0.2584	0.01965	NA	0.01501	0.005094	NA	0.005521	0.007235	NA	0.001892	0.01184	0.003908	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ambifaria"
"Burkholderia ubonensis"	"S"	101571	80	2	3	57	39	1	15	32	NA	9	80	25	NA	0.08237	0.0131	0.01673	0.02252	0.01046	0.08237	0.00637	0.01219	NA	0.003406	0.0231	0.01086	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia ubonensis MSMB22"	"-"	1249668	20	2	1	18	12	NA	4	9	NA	6	20	11	NA	0.0131	0.0131	0.005575	0.007111	0.003217	NA	0.001699	0.003427	NA	0.00227	0.005774	0.004776	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;ubonensis"
"Burkholderia territorii"	"S"	1503055	4	1	NA	4	2	NA	NA	NA	NA	NA	2	1	NA	0.006549	0.006549	NA	0.00158	0.0005362	NA	NA	NA	NA	NA	0.0005774	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia"	"S"	292	22	1	NA	22	14	NA	13	10	NA	7	22	15	NA	0.008692	0.006549	NA	0.008692	0.003753	NA	0.005521	0.003808	NA	0.002649	0.006352	0.006513	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia cepacia ATCC 25416"	"-"	983594	22	1	NA	22	14	NA	13	10	NA	7	21	15	NA	0.008692	0.006549	NA	0.008692	0.003753	NA	0.005521	0.003808	NA	0.002649	0.006063	0.006513	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cepacia"
"Burkholderia diffusa"	"S"	488732	8	1	1	NA	1	NA	8	2	NA	2	NA	6	NA	0.006549	0.006549	0.005575	NA	0.0002681	NA	0.003397	0.0007616	NA	0.0007568	NA	0.002605	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia contaminans"	"S"	488447	8	1	NA	5	8	NA	5	2	NA	1	5	3	NA	0.006549	0.006549	NA	0.001975	0.002145	NA	0.002123	0.0007616	NA	0.0003784	0.001444	0.001303	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	118	3	1	118	55	NA	32	36	NA	40	110	61	NA	0.04662	0.01965	0.005575	0.04662	0.01474	NA	0.01359	0.01371	NA	0.01514	0.03176	0.02649	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. IDO3"	"S"	1705310	3	2	NA	3	1	NA	NA	1	NA	NA	2	NA	NA	0.0131	0.0131	NA	0.001185	0.0002681	NA	NA	0.0003808	NA	NA	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	54	2	NA	54	35	NA	10	8	NA	3	32	6	NA	0.02133	0.0131	NA	0.02133	0.009383	NA	0.004247	0.003046	NA	0.001135	0.009239	0.002605	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. Bp7605"	"S"	1740163	12	1	1	3	6	NA	5	5	NA	2	12	1	NA	0.006549	0.006549	0.005575	0.001185	0.001609	NA	0.002123	0.001904	NA	0.0007568	0.003465	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1725	114	70	891	1097	5	882	1374	9	828	1376	1725	1	0.749	0.7466	0.3903	0.352	0.2941	0.4119	0.3745	0.5232	0.002328	0.3133	0.3973	0.749	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	549	44	25	345	329	3	274	412	5	265	428	549	1	0.2882	0.2882	0.1394	0.1363	0.0882	0.2471	0.1164	0.1569	0.001293	0.1003	0.1236	0.2384	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter necessarius STIR1"	"-"	452638	103	5	5	57	44	NA	48	61	1	41	68	103	NA	0.04473	0.03275	0.02788	0.02252	0.0118	NA	0.02038	0.02323	0.0002587	0.01551	0.01963	0.04473	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter>Polynucleobacter&nbsp;necessarius"
"Polynucleobacter difficilis"	"S"	556054	589	35	22	263	467	NA	343	533	1	300	514	589	NA	0.2558	0.2292	0.1227	0.1039	0.1252	NA	0.1457	0.203	0.0002587	0.1135	0.1484	0.2558	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	95	9	4	39	43	1	43	73	NA	33	85	95	NA	0.08237	0.05894	0.0223	0.01541	0.01153	0.08237	0.01826	0.0278	NA	0.01249	0.02454	0.04125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	37	3	1	20	17	NA	7	37	NA	11	19	34	NA	0.01965	0.01965	0.005575	0.007901	0.004557	NA	0.002973	0.01409	NA	0.004162	0.005486	0.01476	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	91	2	2	70	71	NA	51	68	2	42	86	91	NA	0.03951	0.0131	0.01115	0.02765	0.01903	NA	0.02166	0.02589	0.0005173	0.01589	0.02483	0.03951	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Paraburkholderia"	"G"	1822464	787	30	6	787	46	NA	42	30	NA	23	176	21	NA	0.3109	0.1965	0.03345	0.3109	0.01233	NA	0.01784	0.01142	NA	0.008703	0.05082	0.009119	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	678	24	3	678	14	NA	12	9	NA	10	51	6	NA	0.2679	0.1572	0.01673	0.2679	0.003753	NA	0.005096	0.003427	NA	0.003784	0.01472	0.002605	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia rhizoxinica HKI 454"	"-"	882378	678	24	3	678	14	NA	12	9	NA	10	51	6	NA	0.2679	0.1572	0.01673	0.2679	0.003753	NA	0.005096	0.003427	NA	0.003784	0.01472	0.002605	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;rhizoxinica"
"Paraburkholderia xenovorans"	"S"	36873	23	2	NA	23	10	NA	5	5	NA	3	19	4	NA	0.0131	0.0131	NA	0.009087	0.002681	NA	0.002123	0.001904	NA	0.001135	0.005486	0.001737	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans LB400"	"-"	266265	23	2	NA	23	10	NA	5	5	NA	3	19	4	NA	0.0131	0.0131	NA	0.009087	0.002681	NA	0.002123	0.001904	NA	0.001135	0.005486	0.001737	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;xenovorans"
"Ralstonia"	"G"	48736	331	20	17	331	192	NA	81	101	1	74	314	97	NA	0.131	0.131	0.09478	0.1308	0.05147	NA	0.0344	0.03846	0.0002587	0.028	0.09066	0.04212	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	301	19	16	301	173	NA	76	93	1	69	293	88	NA	0.1244	0.1244	0.0892	0.1189	0.04638	NA	0.03227	0.03541	0.0002587	0.02611	0.0846	0.03821	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Ralstonia solanacearum CMR15"	"-"	859655	14	1	NA	14	1	NA	5	3	NA	5	7	7	NA	0.006549	0.006549	NA	0.005531	0.0002681	NA	0.002123	0.001142	NA	0.001892	0.002021	0.00304	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia>Ralstonia&nbsp;solanacearum"
"Cupriavidus"	"G"	106589	302	10	13	302	143	NA	100	108	NA	71	248	120	1	0.2584	0.06549	0.07248	0.1193	0.03834	NA	0.04247	0.04113	NA	0.02687	0.0716	0.05211	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus taiwanensis"	"S"	164546	80	2	5	77	51	NA	43	35	NA	35	80	40	NA	0.03042	0.0131	0.02788	0.03042	0.01367	NA	0.01826	0.01333	NA	0.01324	0.0231	0.01737	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus nantongensis"	"S"	1796606	66	2	6	66	30	NA	19	25	NA	14	64	30	NA	0.03345	0.0131	0.03345	0.02607	0.008043	NA	0.008068	0.00952	NA	0.005298	0.01848	0.01303	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus gilardii"	"S"	82541	21	1	NA	3	7	NA	7	5	NA	1	21	1	NA	0.006549	0.006549	NA	0.001185	0.001877	NA	0.002973	0.001904	NA	0.0003784	0.006063	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus gilardii CR3"	"-"	1267562	21	1	NA	3	7	NA	7	5	NA	1	21	1	NA	0.006549	0.006549	NA	0.001185	0.001877	NA	0.002973	0.001904	NA	0.0003784	0.006063	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus>Cupriavidus&nbsp;gilardii"
"Cupriavidus metallidurans"	"S"	119219	19	1	NA	7	9	NA	10	18	NA	5	4	19	NA	0.00825	0.006549	NA	0.002765	0.002413	NA	0.004247	0.006854	NA	0.001892	0.001155	0.00825	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	13	1	1	10	5	NA	3	1	NA	5	13	5	NA	0.006549	0.006549	0.005575	0.003951	0.00134	NA	0.001274	0.0003808	NA	0.001892	0.003753	0.002171	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	14	1	NA	5	4	NA	5	9	NA	3	14	8	NA	0.006549	0.006549	NA	0.001975	0.001072	NA	0.002123	0.003427	NA	0.001135	0.004042	0.003474	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Hydromonas"	"G"	1910924	65	8	3	65	36	NA	24	38	NA	19	62	23	NA	0.05239	0.05239	0.01673	0.02568	0.009651	NA	0.01019	0.01447	NA	0.00719	0.0179	0.009987	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	65	8	3	65	36	NA	24	38	NA	19	62	23	NA	0.05239	0.05239	0.01673	0.02568	0.009651	NA	0.01019	0.01447	NA	0.00719	0.0179	0.009987	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Pandoraea"	"G"	93217	433	7	2	163	109	1	72	73	2	40	433	79	NA	0.125	0.04584	0.01115	0.0644	0.02922	0.08237	0.03058	0.0278	0.0005173	0.01514	0.125	0.0343	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	336	3	NA	109	50	1	29	39	1	11	336	20	NA	0.09701	0.01965	NA	0.04306	0.0134	0.08237	0.01232	0.01485	0.0002587	0.004162	0.09701	0.008684	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea norimbergensis"	"S"	93219	25	2	1	5	2	NA	12	10	NA	1	25	8	NA	0.0131	0.0131	0.005575	0.001975	0.0005362	NA	0.005096	0.003808	NA	0.0003784	0.007218	0.003474	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"unclassified Burkholderiales"	"-"	119065	14491	436	200	8980	4056	23	3219	2998	20	2854	14491	3945	4	4.184	2.855	1.115	3.548	1.087	1.895	1.367	1.142	0.005173	1.08	4.184	1.713	1.034	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	12470	377	171	7285	3516	20	2815	2550	18	2599	12470	3505	1	3.6	2.469	0.9533	2.878	0.9426	1.647	1.195	0.971	0.004656	0.9835	3.6	1.522	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Leptothrix"	"G"	88	2679	65	22	548	736	3	658	531	NA	640	2679	849	NA	0.7735	0.4257	0.1227	0.2165	0.1973	0.2471	0.2794	0.2022	NA	0.2422	0.7735	0.3687	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	2679	65	22	548	736	3	658	531	NA	640	2679	849	NA	0.7735	0.4257	0.1227	0.2165	0.1973	0.2471	0.2794	0.2022	NA	0.2422	0.7735	0.3687	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Leptothrix cholodnii SP-6"	"-"	395495	2679	65	22	548	736	3	658	531	NA	640	2679	849	NA	0.7735	0.4257	0.1227	0.2165	0.1973	0.2471	0.2794	0.2022	NA	0.2422	0.7735	0.3687	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix>Leptothrix&nbsp;cholodnii"
"Methylibium"	"G"	316612	2165	60	35	1140	515	4	409	369	3	375	2165	517	NA	0.6251	0.393	0.1951	0.4504	0.1381	0.3295	0.1737	0.1405	0.000776	0.1419	0.6251	0.2245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	2165	60	35	1140	515	4	409	369	3	375	2165	517	NA	0.6251	0.393	0.1951	0.4504	0.1381	0.3295	0.1737	0.1405	0.000776	0.1419	0.6251	0.2245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Methylibium petroleiphilum PM1"	"-"	420662	2165	60	35	1140	515	4	409	369	3	375	2165	517	NA	0.6251	0.393	0.1951	0.4504	0.1381	0.3295	0.1737	0.1405	0.000776	0.1419	0.6251	0.2245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium>Methylibium&nbsp;petroleiphilum"
"Thiomonas"	"G"	32012	1223	54	30	1057	515	2	376	347	2	373	1223	426	1	0.4176	0.3537	0.1673	0.4176	0.1381	0.1647	0.1597	0.1321	0.0005173	0.1411	0.3531	0.185	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	740	32	16	642	284	1	225	209	1	267	740	315	1	0.2584	0.2096	0.0892	0.2536	0.07614	0.08237	0.09555	0.07959	0.0002587	0.101	0.2137	0.1368	0.2584	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Rubrivivax"	"G"	28067	1197	37	9	1197	159	1	123	111	3	63	548	93	NA	0.4729	0.2423	0.05018	0.4729	0.04263	0.08237	0.05223	0.04227	0.000776	0.02384	0.1582	0.04038	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	1197	37	9	1197	159	1	123	111	3	63	548	93	NA	0.4729	0.2423	0.05018	0.4729	0.04263	0.08237	0.05223	0.04227	0.000776	0.02384	0.1582	0.04038	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
