"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Caenimonas"	"G"	26370	49	12	NA	3	NA	49	NA	NA	NA	NA	NA	45	NA	0.05331	0.006038	NA	0.001854	NA	0.02638	NA	NA	NA	NA	NA	0.05331	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xylophilus"	"G"	26466	54	12	1	3	NA	54	NA	NA	NA	NA	NA	30	NA	0.03554	0.006038	0.01463	0.001854	NA	0.02907	NA	NA	NA	NA	NA	0.03554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Collimonas"	"G"	26383	41	9	NA	3	NA	41	NA	NA	NA	NA	NA	28	NA	0.03317	0.004528	NA	0.001854	NA	0.02207	NA	NA	NA	NA	NA	0.03317	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Duganella"	"G"	26391	49	9	1	5	NA	35	NA	NA	NA	NA	NA	49	NA	0.05805	0.004528	0.01463	0.00309	NA	0.01884	NA	NA	NA	NA	NA	0.05805	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Malikia"	"G"	26413	24	8	1	1	NA	24	NA	NA	NA	NA	NA	22	NA	0.02606	0.004025	0.01463	0.000618	NA	0.01292	NA	NA	NA	NA	NA	0.02606	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pandoraea"	"G"	26425	18	8	NA	NA	NA	18	NA	NA	1	NA	NA	6	NA	0.009691	0.004025	NA	NA	NA	0.009691	NA	NA	0.000556	NA	NA	0.007108	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Xenophilus"	"G"	26465	19	6	1	5	NA	19	NA	NA	NA	NA	NA	16	NA	0.01895	0.003019	0.01463	0.00309	NA	0.01023	NA	NA	NA	NA	NA	0.01895	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"AAP99"	"G"	26353	10	6	NA	9	NA	4	NA	1	NA	NA	NA	10	NA	1.562	0.003019	NA	0.005562	NA	0.002154	NA	1.562	NA	NA	NA	0.01185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Lautropia"	"G"	26407	48	6	1	12	NA	48	NA	NA	NA	NA	NA	39	NA	0.0462	0.003019	0.01463	0.007416	NA	0.02584	NA	NA	NA	NA	NA	0.0462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Paucibacter"	"G"	26430	37	6	1	5	NA	34	NA	NA	1	NA	NA	37	NA	0.04383	0.003019	0.01463	0.00309	NA	0.0183	NA	NA	0.000556	NA	NA	0.04383	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pseudacidovorax"	"G"	26438	23	6	NA	2	NA	23	NA	NA	NA	NA	NA	10	NA	0.01238	0.003019	NA	0.001236	NA	0.01238	NA	NA	NA	NA	NA	0.01185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Limnobacter"	"G"	26409	27	5	1	5	NA	25	NA	NA	1	NA	NA	27	NA	0.03198	0.002516	0.01463	0.00309	NA	0.01346	NA	NA	0.000556	NA	NA	0.03198	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Bordetella"	"G"	26365	23	5	1	8	NA	21	NA	NA	NA	NA	NA	23	NA	0.02725	0.002516	0.01463	0.004944	NA	0.01131	NA	NA	NA	NA	NA	0.02725	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oxalicibacterium"	"G"	26422	9	5	NA	2	NA	9	NA	NA	NA	NA	NA	5	NA	0.005923	0.002516	NA	0.001236	NA	0.004845	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Parasutterella"	"G"	26429	33	5	2	6	NA	33	NA	NA	1	NA	NA	32	NA	0.03791	0.002516	0.02925	0.003708	NA	0.01777	NA	NA	0.000556	NA	NA	0.03791	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Inhella"	"G"	26402	19	5	1	3	NA	19	NA	NA	1	NA	NA	11	NA	0.01463	0.002516	0.01463	0.001854	NA	0.01023	NA	NA	0.000556	NA	NA	0.01303	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verminephrobacter"	"G"	26463	38	4	1	NA	NA	38	NA	NA	NA	NA	NA	28	NA	0.03317	0.002013	0.01463	NA	NA	0.02046	NA	NA	NA	NA	NA	0.03317	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Macromonas"	"G"	26412	31	4	NA	3	NA	31	NA	NA	NA	NA	NA	21	NA	0.02488	0.002013	NA	0.001854	NA	0.01669	NA	NA	NA	NA	NA	0.02488	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Verticia"	"G"	26464	18	4	NA	2	NA	3	NA	NA	NA	NA	NA	18	NA	0.02132	0.002013	NA	0.001236	NA	0.001615	NA	NA	NA	NA	NA	0.02132	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pigmentiphaga"	"G"	26434	6	4	NA	NA	NA	3	NA	NA	NA	NA	NA	6	NA	0.007108	0.002013	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.007108	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Oxalobacter"	"G"	26423	4	4	NA	1	NA	2	NA	NA	NA	NA	NA	3	NA	0.003554	0.002013	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Thiomonas"	"G"	26459	11	3	NA	NA	NA	11	NA	NA	NA	NA	NA	6	NA	0.007108	0.001509	NA	NA	NA	0.005922	NA	NA	NA	NA	NA	0.007108	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Sutterella"	"G"	26454	25	3	NA	4	NA	24	NA	NA	NA	NA	NA	25	NA	0.02962	0.001509	NA	0.002472	NA	0.01292	NA	NA	NA	NA	NA	0.02962	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Vidania"	"G"	26379	25	3	NA	NA	NA	25	NA	NA	NA	NA	NA	24	NA	0.02843	0.001509	NA	NA	NA	0.01346	NA	NA	NA	NA	NA	0.02843	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Alicycliphilus"	"G"	26359	19	3	NA	1	NA	19	NA	NA	1	NA	NA	13	NA	0.0154	0.001509	NA	0.000618	NA	0.01023	NA	NA	0.000556	NA	NA	0.0154	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Pusillimonas"	"G"	26441	9	3	NA	2	NA	9	NA	NA	NA	NA	NA	4	NA	0.004845	0.001509	NA	0.001236	NA	0.004845	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Telluria"	"G"	26456	8	2	NA	NA	NA	8	NA	NA	NA	NA	NA	1	NA	0.004307	0.001006	NA	NA	NA	0.004307	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Methylibium"	"G"	26415	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	0.001006	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Tibeticola"	"G"	26460	31	2	1	3	NA	31	NA	NA	1	NA	NA	12	NA	0.01669	0.001006	0.01463	0.001854	NA	0.01669	NA	NA	0.000556	NA	NA	0.01422	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rubrivivax"	"G"	26449	16	2	NA	2	NA	16	NA	NA	NA	NA	NA	10	NA	0.01185	0.001006	NA	0.001236	NA	0.008614	NA	NA	NA	NA	NA	0.01185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Piscinibacter"	"G"	26435	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001006	0.001006	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"[Aquaspirillum] arcticum group"	"G"	26468	20	2	NA	NA	NA	20	NA	NA	NA	NA	NA	6	NA	0.01077	0.001006	NA	NA	NA	0.01077	NA	NA	NA	NA	NA	0.007108	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Azohydromonas"	"G"	26363	2	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001006	0.001006	NA	0.000618	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Taylorella"	"G"	26455	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Castellaniella"	"G"	26382	15	1	1	NA	NA	15	NA	NA	NA	NA	NA	13	NA	0.0154	0.0005032	0.01463	NA	NA	0.008076	NA	NA	NA	NA	NA	0.0154	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Kinneretia"	"G"	26405	5	1	NA	NA	NA	2	NA	NA	NA	NA	NA	5	NA	0.005923	0.0005032	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Extensimonas"	"G"	26393	17	1	NA	3	NA	17	NA	NA	NA	NA	NA	3	NA	0.009152	0.0005032	NA	0.001854	NA	0.009152	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Tremblaya"	"G"	26378	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Giesbergeria"	"G"	26395	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Mitsuaria"	"G"	26416	8	1	NA	NA	NA	8	NA	NA	NA	NA	NA	3	NA	0.004307	0.0005032	NA	NA	NA	0.004307	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Derxia"	"G"	26389	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"RS62 marine group"	"G"	26442	11	1	NA	1	NA	11	NA	NA	NA	NA	NA	7	NA	0.008292	0.0005032	NA	0.000618	NA	0.005922	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Candidatus Kinetoplastibacterium"	"G"	26373	7	1	NA	NA	NA	7	NA	NA	1	NA	NA	3	NA	0.003769	0.0005032	NA	NA	NA	0.003769	NA	NA	0.000556	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Caldimonas"	"G"	26371	4	1	NA	1	NA	4	NA	NA	NA	NA	NA	1	NA	0.002154	0.0005032	NA	0.000618	NA	0.002154	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Hylemonella"	"G"	26400	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Rhodocyclaceae"	"F"	26555	431	369	9	295	NA	247	NA	NA	4	NA	NA	431	NA	0.5106	0.1857	0.1316	0.1823	NA	0.133	NA	NA	0.002224	NA	NA	0.5106	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Zoogloea"	"G"	26580	104	104	2	102	NA	11	NA	NA	NA	NA	NA	57	NA	0.06752	0.05233	0.02925	0.06303	NA	0.005922	NA	NA	NA	NA	NA	0.06752	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Dechloromonas"	"G"	26563	81	81	2	74	NA	32	NA	NA	1	NA	NA	66	NA	0.07819	0.04076	0.02925	0.04573	NA	0.01723	NA	NA	0.000556	NA	NA	0.07819	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Thauera"	"G"	26577	55	55	NA	35	NA	13	NA	NA	1	NA	NA	29	NA	0.03435	0.02767	NA	0.02163	NA	0.006999	NA	NA	0.000556	NA	NA	0.03435	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"uncultured"	"G"	26581	34	30	NA	17	NA	33	NA	NA	NA	NA	NA	34	NA	0.04028	0.01509	NA	0.01051	NA	0.01777	NA	NA	NA	NA	NA	0.04028	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Ferribacterium"	"G"	26567	21	21	NA	15	NA	3	NA	NA	1	NA	NA	2	NA	0.01057	0.01057	NA	0.00927	NA	0.001615	NA	NA	0.000556	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sulfuritalea"	"G"	26576	125	18	NA	17	NA	98	NA	NA	1	NA	NA	125	NA	0.1481	0.009057	NA	0.01051	NA	0.05276	NA	NA	0.000556	NA	NA	0.1481	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitratisoma"	"G"	26565	20	10	NA	4	NA	20	NA	NA	NA	NA	NA	20	NA	0.02369	0.005032	NA	0.002472	NA	0.01077	NA	NA	NA	NA	NA	0.02369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azoarcus"	"G"	26556	9	7	NA	5	NA	NA	NA	NA	NA	NA	NA	9	NA	0.01066	0.003522	NA	0.00309	NA	NA	NA	NA	NA	NA	NA	0.01066	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azospira"	"G"	26558	8	6	NA	2	NA	5	NA	NA	NA	NA	NA	8	NA	0.009477	0.003019	NA	0.001236	NA	0.002692	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Sterolibacterium"	"G"	26574	4	4	NA	2	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	0.002013	NA	0.001236	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Candidatus Accumulibacter"	"G"	26561	12	4	1	9	NA	12	NA	NA	NA	NA	NA	8	NA	0.01463	0.002013	0.01463	0.005562	NA	0.006461	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Propionivibrio"	"G"	26571	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	0.009477	0.001006	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Uliginosibacterium"	"G"	26578	22	2	NA	NA	NA	1	NA	NA	NA	NA	NA	22	NA	0.02606	0.001006	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.02606	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methyloversatilis"	"G"	26569	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001006	0.001006	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Azonexus"	"G"	26557	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Z-35"	"G"	26579	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Denitromonas"	"G"	26566	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Methylophilaceae"	"F"	26515	1129	68	6	87	NA	796	NA	NA	13	NA	NA	1129	NA	1.337	0.03421	0.08776	0.05376	NA	0.4286	NA	NA	0.007229	NA	NA	1.337	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26525	789	45	2	62	NA	561	NA	NA	10	NA	NA	789	NA	0.9347	0.02264	0.02925	0.03831	NA	0.302	NA	NA	0.00556	NA	NA	0.9347	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylotenera"	"G"	26521	152	12	NA	13	NA	84	NA	NA	1	NA	NA	152	NA	0.1801	0.006038	NA	0.008034	NA	0.04522	NA	NA	0.000556	NA	NA	0.1801	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylophilus"	"G"	26520	70	7	NA	4	NA	68	NA	NA	1	NA	NA	70	NA	0.08292	0.003522	NA	0.002472	NA	0.03661	NA	NA	0.000556	NA	NA	0.08292	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Methylobacillus"	"G"	26519	25	2	2	3	NA	14	NA	NA	1	NA	NA	25	NA	0.02962	0.001006	0.02925	0.001854	NA	0.007537	NA	NA	0.000556	NA	NA	0.02962	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"OM43 clade"	"G"	26523	41	1	2	2	NA	30	NA	NA	NA	NA	NA	41	NA	0.04857	0.0005032	0.02925	0.001236	NA	0.01615	NA	NA	NA	NA	NA	0.04857	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Nitrosomonadaceae"	"F"	26539	121	44	NA	53	NA	98	NA	NA	1	NA	NA	121	NA	0.1433	0.02214	NA	0.03275	NA	0.05276	NA	NA	0.000556	NA	NA	0.1433	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Ellin6067"	"G"	26542	44	17	NA	14	NA	42	NA	NA	NA	NA	NA	44	NA	0.05212	0.008554	NA	0.008652	NA	0.02261	NA	NA	NA	NA	NA	0.05212	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosomonas"	"G"	26546	30	15	NA	30	NA	6	NA	NA	NA	NA	NA	5	NA	0.01854	0.007547	NA	0.01854	NA	0.00323	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"MND1"	"G"	26545	50	6	NA	6	NA	37	NA	NA	1	NA	NA	50	NA	0.05923	0.003019	NA	0.003708	NA	0.01992	NA	NA	0.000556	NA	NA	0.05923	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"oc32"	"G"	26551	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001185	0.001006	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"IS-44"	"G"	26544	7	2	NA	NA	NA	4	NA	NA	NA	NA	NA	7	NA	0.008292	0.001006	NA	NA	NA	0.002154	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Nitrosospira"	"G"	26547	4	1	NA	1	NA	2	NA	NA	NA	NA	NA	4	NA	0.004738	0.0005032	NA	0.000618	NA	0.001077	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"GOUTA6"	"G"	26543	4	1	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.004738	0.0005032	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"SC-I-84"	"F"	26582	174	24	1	6	NA	150	NA	NA	NA	NA	NA	174	NA	0.2061	0.01208	0.01463	0.003708	NA	0.08076	NA	NA	NA	NA	NA	0.2061	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonadaceae"	"F"	26483	15	15	1	7	NA	1	NA	NA	NA	NA	NA	2	NA	0.01463	0.007547	0.01463	0.004326	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Chitinimonas"	"G"	26484	14	14	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01463	0.007044	0.01463	0.00309	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Chitinivorax"	"G"	26485	2	1	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	0.0005032	NA	0.000618	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinimonadaceae"
"Neisseriaceae"	"F"	26526	25	13	3	13	NA	21	NA	NA	NA	NA	NA	25	NA	0.04388	0.006541	0.04388	0.008034	NA	0.01131	NA	NA	NA	NA	NA	0.02962	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Neisseria"	"G"	26532	14	11	2	8	NA	14	NA	NA	NA	NA	NA	14	NA	0.02925	0.005535	0.02925	0.004944	NA	0.007537	NA	NA	NA	NA	NA	0.01658	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"uncultured"	"G"	26538	7	1	1	5	NA	4	NA	NA	NA	NA	NA	7	NA	0.01463	0.0005032	0.01463	0.00309	NA	0.002154	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Stenoxybacter"	"G"	26535	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005032	0.0005032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Chromobacteriaceae"	"F"	26486	43	9	11	2	NA	43	NA	NA	NA	NA	NA	40	NA	0.1609	0.004528	0.1609	0.001236	NA	0.02315	NA	NA	NA	NA	NA	0.04738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Vogesella"	"G"	26493	41	9	11	1	NA	41	NA	NA	NA	NA	NA	34	NA	0.1609	0.004528	0.1609	0.000618	NA	0.02207	NA	NA	NA	NA	NA	0.04028	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Hydrogenophilaceae"	"F"	26503	20	6	NA	10	NA	20	NA	NA	1	NA	NA	16	NA	0.01895	0.003019	NA	0.00618	NA	0.01077	NA	NA	0.000556	NA	NA	0.01895	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26511	5	3	NA	3	NA	4	NA	NA	NA	NA	NA	5	NA	0.005923	0.001509	NA	0.001854	NA	0.002154	NA	NA	NA	NA	NA	0.005923	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Hydrogenophilus"	"G"	26505	3	2	NA	3	NA	1	NA	NA	1	NA	NA	3	NA	0.003554	0.001006	NA	0.001854	NA	0.0005384	NA	NA	0.000556	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
