"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Burkholderia territorii"	"S"	1503055	4	1	NA	4	2	NA	NA	NA	NA	NA	2	1	NA	0.00711	0.00711	NA	0.001746	0.0005971	NA	NA	NA	NA	NA	0.0006393	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. CCGE1001"	"S"	640510	194	5	1	194	87	NA	51	56	NA	61	183	100	NA	0.08466	0.03555	0.006075	0.08466	0.02597	NA	0.02474	0.02378	NA	0.02584	0.05849	0.04796	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. 2002721687"	"S"	1468409	1165	63	NA	1165	673	NA	289	349	NA	177	809	366	NA	0.5084	0.448	NA	0.5084	0.2009	NA	0.1402	0.1482	NA	0.07499	0.2586	0.1755	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. IDO3"	"S"	1705310	3	2	NA	3	1	NA	NA	1	NA	NA	2	NA	NA	0.01422	0.01422	NA	0.001309	0.0002985	NA	NA	0.0004246	NA	NA	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia sp. Bp7605"	"S"	1740163	12	1	1	3	6	NA	5	5	NA	2	12	1	NA	0.00711	0.00711	0.006075	0.001309	0.001791	NA	0.002426	0.002123	NA	0.0008473	0.003836	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Polynucleobacter"	"G"	44013	1829	121	73	918	1161	5	919	1450	9	865	1415	1829	1	0.8772	0.8604	0.4434	0.4006	0.3466	0.4682	0.4458	0.6156	0.002329	0.3665	0.4523	0.8772	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Polynucleobacter necessarius"	"S"	576610	549	44	25	345	329	3	274	412	5	265	428	549	1	0.3129	0.3129	0.1519	0.1506	0.09822	0.2809	0.1329	0.1749	0.001294	0.1123	0.1368	0.2633	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter difficilis"	"S"	556054	589	35	22	263	467	NA	343	533	1	300	514	589	NA	0.2825	0.2489	0.1336	0.1148	0.1394	NA	0.1664	0.2263	0.0002588	0.1271	0.1643	0.2825	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter duraquae"	"S"	1835254	185	15	7	61	98	1	78	135	NA	65	121	185	NA	0.1067	0.1067	0.04252	0.02662	0.02926	0.09363	0.03784	0.05732	NA	0.02754	0.03868	0.08872	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter wuianus"	"S"	1743168	414	24	1	178	196	NA	173	301	NA	192	266	414	NA	0.1985	0.1706	0.006075	0.07768	0.05851	NA	0.08393	0.1278	NA	0.08134	0.08503	0.1985	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Polynucleobacter acidiphobus"	"S"	556053	91	2	2	70	71	NA	51	68	2	42	86	91	NA	0.04364	0.01422	0.01215	0.03055	0.0212	NA	0.02474	0.02887	0.0005176	0.01779	0.02749	0.04364	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Polynucleobacter"
"Paraburkholderia"	"G"	1822464	792	30	6	792	49	NA	43	30	NA	23	183	21	NA	0.3456	0.2133	0.03645	0.3456	0.01463	NA	0.02086	0.01274	NA	0.009744	0.05849	0.01007	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Paraburkholderia rhizoxinica"	"S"	412963	678	24	3	678	14	NA	12	9	NA	10	51	6	NA	0.2959	0.1706	0.01822	0.2959	0.00418	NA	0.005822	0.003821	NA	0.004237	0.0163	0.002878	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia xenovorans"	"S"	36873	28	2	NA	28	12	NA	6	5	NA	3	21	4	NA	0.01422	0.01422	NA	0.01222	0.003583	NA	0.002911	0.002123	NA	0.001271	0.006713	0.001918	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Ralstonia"	"G"	48736	334	20	17	334	193	NA	83	102	1	75	315	99	NA	0.1458	0.1422	0.1033	0.1458	0.05762	NA	0.04027	0.04331	0.0002588	0.03177	0.1007	0.04748	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Ralstonia solanacearum"	"S"	305	330	20	16	330	192	NA	83	99	1	75	314	95	NA	0.144	0.1422	0.09719	0.144	0.05732	NA	0.04027	0.04203	0.0002588	0.03177	0.1004	0.04556	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"Cupriavidus"	"G"	106589	457	13	21	457	238	NA	184	187	NA	113	379	207	1	0.2899	0.09243	0.1276	0.1994	0.07105	NA	0.08926	0.07939	NA	0.04787	0.1211	0.09927	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Cupriavidus nantongensis"	"S"	1796606	190	6	14	190	86	NA	47	59	NA	34	142	74	NA	0.08504	0.04266	0.08504	0.08291	0.02567	NA	0.0228	0.02505	NA	0.0144	0.04539	0.03549	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus taiwanensis"	"S"	164546	99	2	6	99	64	NA	62	45	NA	48	98	51	NA	0.0432	0.01422	0.03645	0.0432	0.01911	NA	0.03008	0.01911	NA	0.02034	0.03133	0.02446	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAHM13"	"S"	1389192	31	1	NA	25	12	NA	7	18	NA	5	31	14	NA	0.01091	0.00711	NA	0.01091	0.003583	NA	0.003396	0.007642	NA	0.002118	0.009909	0.006714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus sp. USMAA1020"	"S"	367825	59	1	1	59	18	NA	5	1	NA	9	32	10	NA	0.02575	0.00711	0.006075	0.02575	0.005374	NA	0.002426	0.0004246	NA	0.003813	0.01023	0.004796	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus metallidurans"	"S"	119219	55	1	NA	23	33	NA	30	49	NA	14	10	55	NA	0.02638	0.00711	NA	0.01004	0.009852	NA	0.01455	0.0208	NA	0.005931	0.003196	0.02638	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus gilardii"	"S"	82541	64	1	NA	9	21	NA	20	14	NA	1	64	1	NA	0.02046	0.00711	NA	0.003927	0.006269	NA	0.009703	0.005944	NA	0.0004237	0.02046	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Hydromonas"	"G"	1910924	65	8	3	65	36	NA	24	38	NA	19	62	23	NA	0.05688	0.05688	0.01822	0.02837	0.01075	NA	0.01164	0.01613	NA	0.008049	0.01982	0.01103	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Hydromonas sp. F02"	"S"	2268024	65	8	3	65	36	NA	24	38	NA	19	62	23	NA	0.05688	0.05688	0.01822	0.02837	0.01075	NA	0.01164	0.01613	NA	0.008049	0.01982	0.01103	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Hydromonas"
"Pandoraea"	"G"	93217	433	7	2	164	111	1	72	76	2	40	433	79	NA	0.1384	0.04977	0.01215	0.07157	0.03314	0.09363	0.03493	0.03227	0.0005176	0.01695	0.1384	0.03789	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae"
"Pandoraea thiooxydans"	"S"	445709	336	3	NA	109	50	1	29	39	1	11	336	20	NA	0.1074	0.02133	NA	0.04757	0.01493	0.09363	0.01407	0.01656	0.0002588	0.00466	0.1074	0.009592	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea norimbergensis"	"S"	93219	25	2	1	5	2	NA	12	10	NA	1	25	8	NA	0.01422	0.01422	0.006075	0.002182	0.0005971	NA	0.005822	0.004246	NA	0.0004237	0.007991	0.003837	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"unclassified Burkholderiales"	"-"	119065	14611	440	201	9057	4109	23	3249	3016	20	2878	14611	3977	4	4.67	3.129	1.221	3.952	1.227	2.154	1.576	1.28	0.005176	1.219	4.67	1.907	1.159	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Burkholderiales Genera incertae sedis"	"-"	224471	12590	381	172	7362	3569	20	2845	2568	18	2623	12590	3537	1	4.024	2.709	1.045	3.213	1.065	1.873	1.38	1.09	0.004659	1.111	4.024	1.696	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Leptothrix"	"G"	88	2679	65	22	548	736	3	658	531	NA	640	2679	849	NA	0.8563	0.4622	0.1336	0.2391	0.2197	0.2809	0.3192	0.2254	NA	0.2711	0.8563	0.4072	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Leptothrix cholodnii"	"S"	34029	2679	65	22	548	736	3	658	531	NA	640	2679	849	NA	0.8563	0.4622	0.1336	0.2391	0.2197	0.2809	0.3192	0.2254	NA	0.2711	0.8563	0.4072	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Leptothrix"
"Methylibium"	"G"	316612	2181	60	35	1155	523	4	413	372	3	379	2181	522	NA	0.6971	0.4266	0.2126	0.504	0.1561	0.3745	0.2004	0.1579	0.0007764	0.1606	0.6971	0.2503	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Methylibium petroleiphilum"	"S"	105560	2181	60	35	1155	523	4	413	372	3	379	2181	522	NA	0.6971	0.4266	0.2126	0.504	0.1561	0.3745	0.2004	0.1579	0.0007764	0.1606	0.6971	0.2503	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Methylibium"
"Thiomonas"	"G"	32012	1223	54	30	1057	515	2	376	347	2	373	1223	426	1	0.4613	0.384	0.1822	0.4613	0.1537	0.1873	0.1824	0.1473	0.0005176	0.158	0.3909	0.2043	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Thiomonas sp. X19"	"S"	1050370	1219	54	30	1053	514	1	372	346	1	372	1219	426	1	0.4595	0.384	0.1822	0.4595	0.1535	0.09363	0.1805	0.1469	0.0002588	0.1576	0.3896	0.2043	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Rubrivivax"	"G"	28067	1197	37	9	1197	159	1	123	111	3	63	548	93	NA	0.5224	0.2631	0.05467	0.5224	0.04747	0.09363	0.05967	0.04713	0.0007764	0.02669	0.1752	0.0446	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rubrivivax gelatinosus"	"S"	28068	1197	37	9	1197	159	1	123	111	3	63	548	93	NA	0.5224	0.2631	0.05467	0.5224	0.04747	0.09363	0.05967	0.04713	0.0007764	0.02669	0.1752	0.0446	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rubrivivax"
"Aquabacterium"	"G"	92793	1589	32	13	527	330	1	242	190	4	221	1589	312	NA	0.5079	0.2275	0.07897	0.23	0.09852	0.09363	0.1174	0.08067	0.001035	0.09363	0.5079	0.1496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Aquabacterium olei"	"S"	1296669	1589	32	13	527	330	1	242	190	4	221	1589	312	NA	0.5079	0.2275	0.07897	0.23	0.09852	0.09363	0.1174	0.08067	0.001035	0.09363	0.5079	0.1496	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Aquabacterium"
"Paucibacter"	"G"	318147	801	23	16	318	217	1	170	179	1	183	801	281	NA	0.256	0.1635	0.09719	0.1388	0.06478	0.09363	0.08247	0.076	0.0002588	0.07753	0.256	0.1348	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Paucibacter sp. KCTC 42545"	"S"	1768242	801	23	16	318	217	1	170	179	1	183	801	281	NA	0.256	0.1635	0.09719	0.1388	0.06478	0.09363	0.08247	0.076	0.0002588	0.07753	0.256	0.1348	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Paucibacter"
"Rhizobacter"	"G"	212743	839	19	9	585	253	2	191	206	1	186	839	247	NA	0.2682	0.1351	0.05467	0.2553	0.07553	0.1873	0.09266	0.08746	0.0002588	0.0788	0.2682	0.1185	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Rhizobacter gummiphilus"	"S"	946333	839	19	9	585	253	2	191	206	1	186	839	247	NA	0.2682	0.1351	0.05467	0.2553	0.07553	0.1873	0.09266	0.08746	0.0002588	0.0788	0.2682	0.1185	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Rhizobacter"
"Mitsuaria"	"G"	65047	528	19	2	528	177	1	114	133	NA	95	406	121	NA	0.2304	0.1351	0.01215	0.2304	0.05284	0.09363	0.0553	0.05647	NA	0.04025	0.1298	0.05803	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Mitsuaria sp. 7"	"S"	1658665	528	19	2	528	177	1	114	133	NA	95	406	121	NA	0.2304	0.1351	0.01215	0.2304	0.05284	0.09363	0.0553	0.05647	NA	0.04025	0.1298	0.05803	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Mitsuaria"
"Roseateles"	"G"	93681	195	8	6	138	55	NA	48	77	NA	34	195	58	NA	0.06233	0.05688	0.03645	0.06022	0.01642	NA	0.02329	0.03269	NA	0.0144	0.06233	0.02782	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis"
"Roseateles depolymerans"	"S"	76731	195	8	6	138	55	NA	48	77	NA	34	195	58	NA	0.06233	0.05688	0.03645	0.06022	0.01642	NA	0.02329	0.03269	NA	0.0144	0.06233	0.02782	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Roseateles"
"unclassified Burkholderiales (miscellaneous)"	"-"	80841	1095	25	8	812	260	2	185	240	NA	88	1095	167	2	0.5797	0.1778	0.0486	0.3543	0.07762	0.1873	0.08975	0.1019	NA	0.03728	0.35	0.08009	0.5797	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Burkholderiales bacterium JOSHI_001"	"S"	864051	828	17	4	501	190	2	132	178	NA	56	828	113	2	0.5797	0.1209	0.0243	0.2186	0.05672	0.1873	0.06404	0.07557	NA	0.02372	0.2647	0.05419	0.5797	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium GJ-E10"	"S"	1469502	279	7	1	279	50	NA	39	47	NA	16	231	39	NA	0.1218	0.04977	0.006075	0.1218	0.01493	NA	0.01892	0.01995	NA	0.006778	0.07384	0.0187	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"Burkholderiales bacterium YL45"	"S"	1834205	36	1	3	32	19	NA	14	15	NA	16	36	14	NA	0.01822	0.00711	0.01822	0.01396	0.005672	NA	0.006792	0.006369	NA	0.006778	0.01151	0.006714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>unclassified&nbsp;Burkholderiales&nbsp;(miscellaneous)"
"[Polyangium] brachysporum"	"S"	413882	144	4	4	108	23	NA	37	38	NA	14	144	32	1	0.2899	0.02844	0.0243	0.04713	0.006866	NA	0.01795	0.01613	NA	0.005931	0.04603	0.01535	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales"
"Oxalobacteraceae"	"F"	75682	8673	359	200	2885	4369	11	3388	4079	28	3674	8673	5250	1	2.772	2.553	1.215	1.259	1.304	1.03	1.644	1.732	0.007247	1.556	2.772	2.518	0.2899	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales"
"Massilia"	"G"	149698	4691	202	80	1625	1850	8	1625	1967	12	1812	4691	2460	NA	1.499	1.436	0.486	0.7091	0.5523	0.7491	0.7883	0.8351	0.003106	0.7677	1.499	1.18	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Massilia violaceinigra"	"S"	2045208	2273	108	27	653	852	4	787	962	5	866	2273	1081	NA	0.7679	0.7679	0.164	0.285	0.2544	0.3745	0.3818	0.4084	0.001294	0.3669	0.7265	0.5184	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. NR 4-1"	"S"	1678028	697	19	12	80	171	NA	196	240	2	214	697	381	NA	0.2228	0.1351	0.0729	0.03491	0.05105	NA	0.09509	0.1019	0.0005176	0.09066	0.2228	0.1827	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. WG5"	"S"	1707785	759	47	20	630	273	1	246	340	2	297	759	358	NA	0.3342	0.3342	0.1215	0.2749	0.0815	0.09363	0.1193	0.1444	0.0005176	0.1258	0.2426	0.1717	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia armeniaca"	"S"	2072590	531	17	8	131	303	2	241	259	2	259	531	373	NA	0.1873	0.1209	0.0486	0.05717	0.09046	0.1873	0.1169	0.11	0.0005176	0.1097	0.1697	0.1789	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia oculi"	"S"	945844	115	3	5	48	50	1	43	60	NA	48	115	66	NA	0.09363	0.02133	0.03037	0.02095	0.01493	0.09363	0.02086	0.02547	NA	0.02034	0.03676	0.03165	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia sp. YMA4"	"S"	1593482	30	2	1	14	30	NA	17	12	NA	11	23	24	NA	0.01422	0.01422	0.006075	0.006109	0.008956	NA	0.008247	0.005095	NA	0.00466	0.007352	0.01151	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Massilia putida"	"S"	1141883	291	4	6	67	171	NA	93	93	NA	115	291	177	NA	0.09302	0.02844	0.03645	0.02924	0.05105	NA	0.04512	0.03948	NA	0.04872	0.09302	0.08489	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Massilia"
"Janthinobacterium"	"G"	29580	1900	55	21	312	998	3	508	832	5	661	1900	1094	NA	0.6073	0.3911	0.1276	0.1362	0.2979	0.2809	0.2464	0.3532	0.001294	0.28	0.6073	0.5247	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Janthinobacterium svalbardensis"	"S"	368607	560	14	7	82	152	1	143	229	NA	188	560	318	NA	0.179	0.09954	0.04252	0.03578	0.04538	0.09363	0.06937	0.09723	NA	0.07965	0.179	0.1525	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum"	"S"	55508	744	37	NA	155	280	NA	171	265	1	236	744	421	NA	0.2631	0.2631	NA	0.06764	0.08359	NA	0.08296	0.1125	0.0002588	0.09998	0.2378	0.2019	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. B9-8"	"S"	1236179	496	3	2	45	496	NA	23	66	NA	32	81	27	NA	0.1481	0.02133	0.01215	0.01964	0.1481	NA	0.01116	0.02802	NA	0.01356	0.02589	0.01295	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium sp. LM6"	"S"	1938606	68	1	NA	1	1	NA	1	68	1	26	47	60	NA	0.02887	0.00711	NA	0.0004364	0.0002985	NA	0.0004851	0.02887	0.0002588	0.01101	0.01502	0.02878	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Herbaspirillum"	"G"	963	473	29	25	235	456	NA	341	307	1	296	473	413	NA	0.2062	0.2062	0.1519	0.1026	0.1361	NA	0.1654	0.1303	0.0002588	0.1254	0.1512	0.1981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae"
"Herbaspirillum seropedicae"	"S"	964	308	18	15	150	308	NA	218	188	NA	194	307	253	NA	0.128	0.128	0.09112	0.06546	0.09195	NA	0.1058	0.07982	NA	0.08219	0.09813	0.1213	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum hiltneri"	"S"	341045	117	6	5	49	99	NA	88	68	NA	70	103	117	NA	0.05611	0.04266	0.03037	0.02138	0.02956	NA	0.04269	0.02887	NA	0.02966	0.03292	0.05611	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum robiniae"	"S"	2014887	29	4	1	3	26	NA	23	21	NA	11	29	18	NA	0.02844	0.02844	0.006075	0.001309	0.007762	NA	0.01116	0.008916	NA	0.00466	0.00927	0.008633	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Herbaspirillum rubrisubalbicans"	"S"	80842	21	1	3	11	16	NA	5	21	NA	18	17	14	NA	0.01822	0.00711	0.01822	0.0048	0.004777	NA	0.002426	0.008916	NA	0.007626	0.005434	0.006714	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
