"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Rufibacter"	"G"	1379908	606	136	9	NA	1	373	606	293	NA	NA	25	127	17	0.09398	0.0457	0.01973	NA	0.09398	0.04561	0.07701	0.042	NA	NA	0.01725	0.01417	0.03774	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Rufibacter sp. DG15C"	"S"	1379909	238	48	6	NA	NA	165	238	147	NA	NA	5	40	10	0.03024	0.01613	0.01315	NA	NA	0.02018	0.03024	0.02107	NA	NA	0.003451	0.004463	0.0222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter tibetensis"	"S"	512763	28	16	1	NA	NA	24	28	10	NA	NA	1	7	2	0.005377	0.005377	0.002192	NA	NA	0.002935	0.003558	0.001434	NA	NA	0.0006902	0.0007811	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Rufibacter sp. DG31D"	"S"	1379910	29	4	NA	NA	NA	13	17	29	NA	NA	NA	11	1	0.004157	0.001344	NA	NA	NA	0.00159	0.00216	0.004157	NA	NA	NA	0.001227	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Rufibacter"
"Pontibacter"	"G"	323449	126	34	3	NA	NA	97	126	55	NA	NA	9	36	5	0.01601	0.01143	0.006576	NA	NA	0.01186	0.01601	0.007884	NA	NA	0.006211	0.004017	0.0111	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae"
"Pontibacter akesuensis"	"S"	388950	19	10	NA	NA	NA	19	14	15	NA	NA	6	2	NA	0.004141	0.00336	NA	NA	NA	0.002323	0.001779	0.00215	NA	NA	0.004141	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"Pontibacter actiniarum"	"S"	323450	8	1	NA	NA	NA	3	8	1	NA	NA	NA	1	1	0.00222	0.000336	NA	NA	NA	0.0003668	0.001017	0.0001434	NA	NA	NA	0.0001116	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Pontibacter"
"unclassified Cytophagales"	"-"	1124781	1029	154	15	NA	NA	546	1029	426	NA	NA	40	222	35	0.1308	0.05175	0.03288	NA	NA	0.06676	0.1308	0.06107	NA	NA	0.02761	0.02477	0.0777	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Chryseolinea"	"G"	1433993	982	141	15	NA	NA	514	982	410	NA	NA	38	206	33	0.1248	0.04738	0.03288	NA	NA	0.06285	0.1248	0.05877	NA	NA	0.02623	0.02299	0.07326	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Chryseolinea sp. KIS68-18"	"S"	2321403	982	141	15	NA	NA	514	982	410	NA	NA	38	206	33	0.1248	0.04738	0.03288	NA	NA	0.06285	0.1248	0.05877	NA	NA	0.02623	0.02299	0.07326	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>Chryseolinea"
"unclassified Cytophagales (miscellaneous)"	"-"	1751870	46	13	NA	NA	NA	31	46	15	NA	NA	2	15	2	0.005845	0.004369	NA	NA	NA	0.003791	0.005845	0.00215	NA	NA	0.00138	0.001674	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales"
"Cytophagales bacterium TFI 002"	"S"	1945892	46	13	NA	NA	NA	31	46	15	NA	NA	2	15	2	0.005845	0.004369	NA	NA	NA	0.003791	0.005845	0.00215	NA	NA	0.00138	0.001674	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>unclassified&nbsp;Cytophagales>unclassified&nbsp;Cytophagales&nbsp;(miscellaneous)"
"Persicobacteraceae"	"F"	1853234	1359	141	25	NA	NA	968	1359	510	3	2	41	488	73	0.2786	0.04738	0.0548	NA	NA	0.1184	0.1727	0.07311	0.0001702	0.2786	0.0283	0.05445	0.1621	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Persicobacter"	"G"	59740	1359	141	25	NA	NA	968	1359	510	3	2	41	488	73	0.2786	0.04738	0.0548	NA	NA	0.1184	0.1727	0.07311	0.0001702	0.2786	0.0283	0.05445	0.1621	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae"
"Persicobacter sp. JZB09"	"S"	1085624	1359	141	25	NA	NA	968	1359	510	3	2	41	488	73	0.2786	0.04738	0.0548	NA	NA	0.1184	0.1727	0.07311	0.0001702	0.2786	0.0283	0.05445	0.1621	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Persicobacteraceae>Persicobacter"
"Bernardetiaceae"	"F"	1937968	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01754	0.01714	0.01754	NA	NA	0.008315	0.0155	0.007741	NA	NA	0.01725	0.00703	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales"
"Bernardetia"	"G"	1937972	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01754	0.01714	0.01754	NA	NA	0.008315	0.0155	0.007741	NA	NA	0.01725	0.00703	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae"
"Bernardetia litoralis"	"S"	999	122	51	8	NA	NA	68	122	54	NA	NA	25	63	1	0.01754	0.01714	0.01754	NA	NA	0.008315	0.0155	0.007741	NA	NA	0.01725	0.00703	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Bernardetiaceae>Bernardetia"
"Flavobacteriia"	"C"	117743	36359	14789	1977	30	50	27245	36359	16493	148	35	6547	33776	3395	7.537	4.97	4.334	4.91	4.699	3.332	4.62	2.364	0.008399	4.875	4.518	3.769	7.537	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes"
"Flavobacteriales"	"O"	200644	36359	14789	1977	30	50	27245	36359	16493	148	35	6547	33776	3395	7.537	4.97	4.334	4.91	4.699	3.332	4.62	2.364	0.008399	4.875	4.518	3.769	7.537	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia"
"Flavobacteriaceae"	"F"	49546	26030	8367	1229	23	46	15911	23741	10730	128	30	5126	26030	2865	6.36	2.812	2.694	3.764	4.323	1.946	3.017	1.538	0.007264	4.178	3.538	2.905	6.36	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales"
"Olleya"	"G"	336276	7749	2857	310	3	4	5702	7749	2728	19	NA	378	2720	301	0.9847	0.9601	0.6795	0.491	0.3759	0.6972	0.9847	0.3911	0.001078	NA	0.2609	0.3035	0.6682	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Olleya sp. Bg11-27"	"S"	2058135	7749	2857	310	3	4	5702	7749	2728	19	NA	378	2720	301	0.9847	0.9601	0.6795	0.491	0.3759	0.6972	0.9847	0.3911	0.001078	NA	0.2609	0.3035	0.6682	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Olleya"
"Flavobacterium"	"G"	237	19480	2573	525	13	23	4647	6104	4968	91	25	4064	19480	2152	4.777	0.8647	1.151	2.128	2.162	0.5682	0.7756	0.7122	0.005164	3.482	2.805	2.174	4.777	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Flavobacterium branchiophilum"	"S"	55197	12535	1284	298	5	3	2043	2297	2724	48	13	2772	12535	1443	3.203	0.4315	0.6532	0.8183	0.282	0.2498	0.2919	0.3905	0.002724	1.811	1.913	1.399	3.203	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium columnare"	"S"	996	1014	439	57	1	3	781	1014	499	4	NA	164	997	95	0.282	0.1475	0.1249	0.1637	0.282	0.0955	0.1289	0.07153	0.000227	NA	0.1132	0.1113	0.2109	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium indicum"	"S"	312277	1108	145	27	NA	1	169	209	206	11	1	197	1108	137	0.3041	0.04873	0.05918	NA	0.09398	0.02067	0.02656	0.02953	0.0006242	0.1393	0.136	0.1236	0.3041	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. MEBiC07310"	"S"	2201181	246	112	13	NA	NA	67	108	68	NA	1	44	246	73	0.1621	0.03764	0.0285	NA	NA	0.008193	0.01372	0.009748	NA	0.1393	0.03037	0.02745	0.1621	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium psychrophilum"	"S"	96345	640	93	17	NA	NA	263	272	209	3	NA	109	640	63	0.1399	0.03125	0.03726	NA	NA	0.03216	0.03456	0.02996	0.0001702	NA	0.07523	0.07142	0.1399	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium gilvum"	"S"	1492737	1030	88	23	NA	4	255	296	200	4	2	224	1030	85	0.3759	0.02957	0.05042	NA	0.3759	0.03118	0.03761	0.02867	0.000227	0.2786	0.1546	0.1149	0.1887	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium crassostreae"	"S"	1763534	625	38	16	NA	NA	118	144	130	3	1	138	625	72	0.1598	0.01277	0.03507	NA	NA	0.01443	0.0183	0.01864	0.0001702	0.1393	0.09524	0.06974	0.1598	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium faecale"	"S"	1355330	359	36	9	NA	5	104	77	78	2	NA	55	359	37	0.4699	0.0121	0.01973	NA	0.4699	0.01272	0.009784	0.01118	0.0001135	NA	0.03796	0.04006	0.08214	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium kingsejongi"	"S"	1678728	247	31	7	1	NA	39	41	87	1	NA	54	247	9	0.1637	0.01042	0.01534	0.1637	NA	0.004769	0.00521	0.01247	5.675e-05	NA	0.03727	0.02756	0.01998	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0049"	"S"	2172098	75	21	4	NA	1	29	56	15	NA	1	15	75	1	0.1393	0.007057	0.008768	NA	0.09398	0.003546	0.007116	0.00215	NA	0.1393	0.01035	0.008369	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium commune"	"S"	1306519	104	21	10	1	1	65	52	44	2	2	25	104	2	0.2786	0.007057	0.02192	0.1637	0.09398	0.007948	0.006608	0.006307	0.0001135	0.2786	0.01725	0.01161	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium arcticum"	"S"	1784713	360	18	3	NA	2	190	360	121	4	NA	21	172	2	0.188	0.006049	0.006576	NA	0.188	0.02323	0.04575	0.01735	0.000227	NA	0.01449	0.01919	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0086"	"S"	2249356	64	15	7	NA	NA	47	39	39	1	1	9	64	3	0.1393	0.005041	0.01534	NA	NA	0.005747	0.004956	0.005591	5.675e-05	0.1393	0.006211	0.007142	0.00666	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. CJ74"	"S"	2294119	67	12	NA	NA	NA	25	67	23	NA	NA	2	50	5	0.0111	0.004033	NA	NA	NA	0.003057	0.008514	0.003297	NA	NA	0.00138	0.005579	0.0111	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0056"	"S"	2183896	77	9	6	2	NA	11	8	14	2	NA	12	77	29	0.3273	0.003024	0.01315	0.3273	NA	0.001345	0.001017	0.002007	0.0001135	NA	0.008282	0.008592	0.06438	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0059"	"S"	2175091	27	5	NA	NA	NA	12	14	13	NA	NA	5	27	2	0.00444	0.00168	NA	NA	NA	0.001467	0.001779	0.001864	NA	NA	0.003451	0.003013	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium johnsoniae"	"S"	986	1105	204	28	NA	3	426	1043	496	NA	NA	1	1105	94	0.282	0.06855	0.06138	NA	0.282	0.05209	0.1325	0.0711	NA	NA	0.0006902	0.1233	0.2087	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Flavobacterium sp. HYN0048"	"S"	2162713	18	2	NA	NA	NA	3	7	2	NA	NA	1	18	NA	0.002009	0.0006721	NA	NA	NA	0.0003668	0.0008895	0.0002867	NA	NA	0.0006902	0.002009	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium"
"Siansivirga"	"G"	1204360	367	153	23	NA	1	290	367	128	NA	NA	15	116	13	0.09398	0.05142	0.05042	NA	0.09398	0.03546	0.04664	0.01835	NA	NA	0.01035	0.01294	0.02886	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Siansivirga zeaxanthinifaciens"	"S"	762954	367	153	23	NA	1	290	367	128	NA	NA	15	116	13	0.09398	0.05142	0.05042	NA	0.09398	0.03546	0.04664	0.01835	NA	NA	0.01035	0.01294	0.02886	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Siansivirga"
"Capnocytophaga"	"G"	1016	360	147	27	NA	NA	163	210	99	1	NA	88	360	22	0.06073	0.0494	0.05918	NA	NA	0.01993	0.02668	0.01419	5.675e-05	NA	0.06073	0.04017	0.04884	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga sp. oral taxon 323"	"S"	1705617	295	110	21	NA	NA	83	124	58	NA	NA	66	295	1	0.04603	0.03697	0.04603	NA	NA	0.01015	0.01576	0.008314	NA	NA	0.04555	0.03292	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga gingivalis"	"S"	1017	20	14	4	NA	NA	19	20	16	NA	NA	3	16	NA	0.008768	0.004705	0.008768	NA	NA	0.002323	0.002541	0.002294	NA	NA	0.00207	0.001785	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga sputigena"	"S"	1019	38	17	1	NA	NA	33	38	13	NA	NA	18	22	19	0.04218	0.005713	0.002192	NA	NA	0.004035	0.004829	0.001864	NA	NA	0.01242	0.002455	0.04218	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga haemolytica"	"S"	45243	8	2	NA	NA	NA	5	8	2	NA	NA	NA	5	NA	0.001017	0.0006721	NA	NA	NA	0.0006114	0.001017	0.0002867	NA	NA	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga canimorsus"	"S"	28188	12	2	NA	NA	NA	7	12	5	NA	NA	NA	2	1	0.00222	0.0006721	NA	NA	NA	0.000856	0.001525	0.0007168	NA	NA	NA	0.0002232	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Capnocytophaga leadbetteri"	"S"	327575	13	1	NA	NA	NA	13	6	4	NA	NA	NA	10	NA	0.00159	0.000336	NA	NA	NA	0.00159	0.0007624	0.0005734	NA	NA	NA	0.001116	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Capnocytophaga"
"Riemerella"	"G"	34084	565	144	13	NA	NA	146	173	110	2	NA	128	565	79	0.1754	0.04839	0.0285	NA	NA	0.01785	0.02198	0.01577	0.0001135	NA	0.08834	0.06305	0.1754	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Riemerella anatipestifer"	"S"	34085	565	144	13	NA	NA	146	173	110	2	NA	128	565	79	0.1754	0.04839	0.0285	NA	NA	0.01785	0.02198	0.01577	0.0001135	NA	0.08834	0.06305	0.1754	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Riemerella"
"Tenacibaculum"	"G"	104267	774	109	14	1	1	492	774	249	1	NA	21	195	36	0.1637	0.03663	0.03069	0.1637	0.09398	0.06016	0.09835	0.03569	5.675e-05	NA	0.01449	0.02176	0.07992	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum jejuense"	"S"	584609	196	70	11	NA	NA	121	196	50	NA	NA	2	54	2	0.02491	0.02352	0.02411	NA	NA	0.0148	0.02491	0.007168	NA	NA	0.00138	0.006026	0.00444	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum dicentrarchi"	"S"	669041	35	20	2	NA	1	24	35	16	NA	NA	2	12	NA	0.09398	0.006721	0.004384	NA	0.09398	0.002935	0.004447	0.002294	NA	NA	0.00138	0.001339	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum maritimum"	"S"	107401	527	17	NA	NA	NA	333	527	177	1	NA	11	115	27	0.06697	0.005713	NA	NA	NA	0.04072	0.06697	0.02537	5.675e-05	NA	0.007592	0.01283	0.05994	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Tenacibaculum sp. SZ-18"	"S"	754423	8	1	1	1	NA	5	2	3	NA	NA	4	8	6	0.1637	0.000336	0.002192	0.1637	NA	0.0006114	0.0002541	0.0004301	NA	NA	0.002761	0.0008927	0.01332	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Tenacibaculum"
"Chryseobacterium"	"G"	59732	3065	950	27	1	NA	2291	3065	1345	1	NA	112	988	116	0.3895	0.3192	0.05918	0.1637	NA	0.2801	0.3895	0.1928	5.675e-05	NA	0.0773	0.1102	0.2575	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae"
"Chryseobacterium sp. StRB126"	"S"	878220	165	26	3	NA	NA	89	165	27	NA	NA	3	13	3	0.02097	0.008737	0.006576	NA	NA	0.01088	0.02097	0.00387	NA	NA	0.00207	0.001451	0.00666	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium indologenes"	"S"	253	90	90	1	NA	NA	36	34	33	NA	NA	6	20	NA	0.03024	0.03024	0.002192	NA	NA	0.004402	0.00432	0.004731	NA	NA	0.004141	0.002232	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium glaciei"	"S"	1685010	19	9	NA	NA	NA	15	19	14	NA	NA	4	15	1	0.003024	0.003024	NA	NA	NA	0.001834	0.002414	0.002007	NA	NA	0.002761	0.001674	0.00222	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium taklimakanense"	"S"	536441	2839	719	1	1	NA	2135	2839	1129	1	NA	96	913	111	0.3608	0.2416	0.002192	0.1637	NA	0.2611	0.3608	0.1618	5.675e-05	NA	0.06625	0.1019	0.2464	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium camelliae"	"S"	1265445	121	101	22	NA	NA	1	NA	121	NA	NA	NA	NA	NA	0.04822	0.03394	0.04822	NA	NA	0.0001223	NA	0.01735	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
