"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Flavobacteriaceae"	"F"	24841	18980	2127	484	10	7	3572	3868	4235	86	18	4051	18980	2163	4.511	0.6273	0.9599	1.458	0.6318	0.3867	0.4199	0.5577	0.004927	2.394	2.787	2.129	4.511	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacterium"	"G"	24881	18623	2052	478	8	7	3447	3713	4175	84	18	4009	18623	2143	4.47	0.6052	0.948	1.166	0.6318	0.3731	0.4031	0.5498	0.004813	2.394	2.758	2.089	4.47	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	22	8	NA	NA	NA	8	10	7	NA	NA	2	22	1	0.002468	0.002359	NA	NA	NA	0.000866	0.001086	0.0009218	NA	NA	0.001376	0.002468	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pseudofulvibacter"	"G"	24938	24	8	1	1	NA	9	14	3	NA	NA	6	24	2	0.1458	0.002359	0.001983	0.1458	NA	0.0009742	0.00152	0.000395	NA	NA	0.004128	0.002693	0.004171	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maritimimonas"	"G"	24914	5	5	NA	NA	NA	NA	5	1	NA	NA	1	3	NA	0.001475	0.001475	NA	NA	NA	NA	0.0005428	0.0001317	NA	NA	0.000688	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24976	32	5	NA	NA	NA	6	9	3	NA	NA	4	32	4	0.008343	0.001475	NA	NA	NA	0.0006495	0.0009771	0.000395	NA	NA	0.002752	0.00359	0.008343	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS5 marine group"	"G"	24925	11	4	NA	NA	NA	3	2	3	1	NA	NA	11	NA	0.001234	0.00118	NA	NA	NA	0.0003247	0.0002171	0.000395	5.729e-05	NA	NA	0.001234	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algibacter"	"G"	24846	17	3	NA	NA	NA	2	2	3	NA	NA	3	17	NA	0.002064	0.0008847	NA	NA	NA	0.0002165	0.0002171	0.000395	NA	NA	0.002064	0.001907	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	5	2	NA	NA	NA	NA	5	1	NA	NA	1	5	NA	0.000688	0.0005898	NA	NA	NA	NA	0.0005428	0.0001317	NA	NA	0.000688	0.000561	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Winogradskyella"	"G"	24968	7	2	1	NA	NA	1	7	2	NA	NA	NA	2	NA	0.001983	0.0005898	0.001983	NA	NA	0.0001082	0.00076	0.0002634	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	10	2	NA	NA	NA	2	NA	1	NA	NA	1	10	1	0.002086	0.0005898	NA	NA	NA	0.0002165	NA	0.0001317	NA	NA	0.000688	0.001122	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	19	2	1	NA	NA	6	2	3	NA	NA	2	19	1	0.002132	0.0005898	0.001983	NA	NA	0.0006495	0.0002171	0.000395	NA	NA	0.001376	0.002132	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	6	2	NA	NA	NA	NA	1	1	NA	NA	NA	6	NA	0.0006732	0.0005898	NA	NA	NA	NA	0.0001086	0.0001317	NA	NA	NA	0.0006732	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	24	1	NA	NA	NA	24	14	NA	NA	NA	NA	5	NA	0.002598	0.0002949	NA	NA	NA	0.002598	0.00152	NA	NA	NA	NA	0.000561	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	4	1	NA	NA	NA	NA	3	1	NA	NA	NA	4	NA	0.0004488	0.0002949	NA	NA	NA	NA	0.0003257	0.0001317	NA	NA	NA	0.0004488	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	2	1	NA	NA	NA	1	2	1	NA	NA	1	1	NA	0.000688	0.0002949	NA	NA	NA	0.0001082	0.0002171	0.0001317	NA	NA	0.000688	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salinimicrobium"	"G"	24947	4	1	NA	NA	NA	2	4	2	NA	NA	NA	3	NA	0.0004343	0.0002949	NA	NA	NA	0.0002165	0.0004343	0.0002634	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	8	1	NA	NA	NA	1	3	1	NA	NA	NA	8	NA	0.0008975	0.0002949	NA	NA	NA	0.0001082	0.0003257	0.0001317	NA	NA	NA	0.0008975	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zobellia"	"G"	24973	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Cellulophaga"	"G"	24864	2	1	NA	NA	NA	1	1	2	NA	NA	NA	1	1	0.002086	0.0002949	NA	NA	NA	0.0001082	0.0001086	0.0002634	NA	NA	NA	0.0001122	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	3	1	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	0.0003366	0.0002949	NA	NA	NA	NA	0.0001086	NA	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zunongwangia"	"G"	24974	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0002949	0.0002949	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Joostella"	"G"	24901	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	10	1	2	NA	NA	6	NA	NA	NA	NA	NA	10	NA	0.003966	0.0002949	0.003966	NA	NA	0.0006495	NA	NA	NA	NA	NA	0.001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	7	1	NA	NA	NA	1	1	1	NA	NA	1	7	NA	0.0007854	0.0002949	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	0.000688	0.0007854	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	5303	1307	192	1	1	1199	1590	1117	29	3	1243	5303	288	0.8552	0.3854	0.3808	0.1458	0.09025	0.1298	0.1726	0.1471	0.001661	0.3989	0.8552	0.595	0.6007	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	5187	1290	192	1	1	1183	1572	1099	28	3	1218	5187	284	0.838	0.3804	0.3808	0.1458	0.09025	0.1281	0.1707	0.1447	0.001604	0.3989	0.838	0.5819	0.5923	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	27	7	NA	NA	NA	6	1	5	NA	NA	3	27	1	0.003029	0.002064	NA	NA	NA	0.0006495	0.0001086	0.0006584	NA	NA	0.002064	0.003029	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	30	4	NA	NA	NA	3	6	4	1	NA	6	30	1	0.004128	0.00118	NA	NA	NA	0.0003247	0.0006514	0.0005267	5.729e-05	NA	0.004128	0.003366	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	23	1	NA	NA	NA	2	5	2	NA	NA	7	23	1	0.004816	0.0002949	NA	NA	NA	0.0002165	0.0005428	0.0002634	NA	NA	0.004816	0.00258	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	504	504	37	NA	NA	102	89	61	2	NA	3	107	NA	0.1486	0.1486	0.07338	NA	NA	0.01104	0.009663	0.008033	0.0001146	NA	0.002064	0.012	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	502	502	36	NA	NA	98	84	56	2	NA	3	98	NA	0.148	0.148	0.0714	NA	NA	0.01061	0.00912	0.007374	0.0001146	NA	0.002064	0.01099	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	2	2	NA	NA	NA	2	2	NA	NA	NA	NA	2	NA	0.0005898	0.0005898	NA	NA	NA	0.0002165	0.0002171	NA	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1215	211	39	NA	1	292	1215	465	3	NA	71	128	6	0.1319	0.06223	0.07735	NA	0.09025	0.03161	0.1319	0.06123	0.0001719	NA	0.04885	0.01436	0.01251	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	150	48	8	NA	NA	47	76	42	NA	NA	12	150	7	0.01683	0.01416	0.01587	NA	NA	0.005088	0.008251	0.005531	NA	NA	0.008256	0.01683	0.0146	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	120	39	6	NA	NA	28	45	39	NA	NA	11	120	7	0.0146	0.0115	0.0119	NA	NA	0.003031	0.004886	0.005136	NA	NA	0.007568	0.01346	0.0146	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	14	4	NA	NA	NA	9	12	1	NA	NA	NA	14	NA	0.001571	0.00118	NA	NA	NA	0.0009742	0.001303	0.0001317	NA	NA	NA	0.001571	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	4	2	NA	NA	NA	1	4	1	NA	NA	NA	1	NA	0.0005898	0.0005898	NA	NA	NA	0.0001082	0.0004343	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"uncultured"	"G"	24999	2	1	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002949	0.0002949	NA	NA	NA	NA	0.0001086	0.0001317	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0002949	0.0002949	NA	NA	NA	NA	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	4	4	NA	NA	NA	2	4	3	NA	NA	1	4	NA	0.00118	0.00118	NA	NA	NA	0.0002165	0.0004343	0.000395	NA	NA	0.000688	0.0004488	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24825	4	4	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.00118	0.00118	NA	NA	NA	NA	0.0002171	0.0002634	NA	NA	0.000688	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Schleiferiaceae"	"F"	24981	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0002949	0.0002949	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferia"	"G"	24982	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0002949	0.0002949	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Schleiferiaceae"
"NS7 marine group"	"F"	24979	7	1	NA	NA	NA	5	7	NA	NA	NA	NA	4	NA	0.00076	0.0002949	NA	NA	NA	0.0005412	0.00076	NA	NA	NA	NA	0.0004488	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chitinophagales"	"O"	24665	7804	3925	493	4	4	7804	4803	2457	47	NA	520	2695	334	1.158	1.158	0.9777	0.5831	0.361	0.8448	0.5215	0.3235	0.002693	NA	0.3578	0.3024	0.6966	"Bacteria>Bacteroidetes>Bacteroidia"
"Chitinophagaceae"	"F"	24667	6848	3708	462	3	3	6848	3968	1945	41	NA	442	2001	262	1.094	1.094	0.9162	0.4373	0.2708	0.7413	0.4308	0.2561	0.002349	NA	0.3041	0.2245	0.5464	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Dinghuibacter"	"G"	24673	4948	1932	246	NA	NA	4948	2208	705	23	NA	43	202	92	0.5698	0.5698	0.4879	NA	NA	0.5356	0.2397	0.09284	0.001318	NA	0.02958	0.02266	0.1919	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Sediminibacterium"	"G"	24693	1356	1356	147	NA	2	849	714	516	9	NA	198	834	117	0.3999	0.3999	0.2915	NA	0.1805	0.0919	0.07752	0.06795	0.0005156	NA	0.1362	0.09357	0.244	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"G"	24700	422	160	33	2	NA	365	375	284	5	NA	91	422	18	0.2915	0.04719	0.06545	0.2915	NA	0.03951	0.04071	0.0374	0.0002865	NA	0.06261	0.04735	0.03754	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	206	69	12	NA	1	190	206	189	1	NA	44	165	7	0.09025	0.02035	0.0238	NA	0.09025	0.02057	0.02237	0.02489	5.729e-05	NA	0.03027	0.01851	0.0146	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Ferruginibacter"	"G"	24674	198	55	6	NA	NA	198	147	84	1	NA	21	115	11	0.02294	0.01622	0.0119	NA	NA	0.02143	0.01596	0.01106	5.729e-05	NA	0.01445	0.0129	0.02294	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter"	"G"	24679	69	23	4	NA	NA	69	59	30	1	NA	9	49	2	0.007933	0.006783	0.007933	NA	NA	0.007469	0.006406	0.00395	5.729e-05	NA	0.006192	0.005497	0.004171	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Taibaiella"	"G"	24695	19	9	3	1	NA	17	16	19	NA	NA	4	15	1	0.1458	0.002654	0.00595	0.1458	NA	0.00184	0.001737	0.002502	NA	NA	0.002752	0.001683	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niastella"	"G"	24687	23	8	NA	NA	NA	8	23	9	NA	NA	2	15	2	0.004171	0.002359	NA	NA	NA	0.000866	0.002497	0.001185	NA	NA	0.001376	0.001683	0.004171	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Lacibacter"	"G"	24685	43	8	NA	NA	NA	22	43	2	NA	NA	1	9	NA	0.004668	0.002359	NA	NA	NA	0.002381	0.004668	0.0002634	NA	NA	0.000688	0.00101	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Vibrionimonas"	"G"	24699	8	4	NA	NA	NA	3	7	3	NA	NA	NA	8	NA	0.00118	0.00118	NA	NA	NA	0.0003247	0.00076	0.000395	NA	NA	NA	0.0008975	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasegetibacter"	"G"	24691	5	4	1	NA	NA	1	5	3	NA	NA	1	2	1	0.002086	0.00118	0.001983	NA	NA	0.0001082	0.0005428	0.000395	NA	NA	0.000688	0.0002244	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	19	3	NA	NA	NA	19	19	3	NA	NA	1	7	NA	0.002063	0.0008847	NA	NA	NA	0.002057	0.002063	0.000395	NA	NA	0.000688	0.0007854	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	38	3	NA	NA	NA	11	20	5	NA	NA	3	38	NA	0.004263	0.0008847	NA	NA	NA	0.001191	0.002171	0.0006584	NA	NA	0.002064	0.004263	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filimonas"	"G"	24675	6	3	NA	NA	NA	5	6	2	NA	NA	NA	2	NA	0.0008847	0.0008847	NA	NA	NA	0.0005412	0.0006514	0.0002634	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavihumibacter"	"G"	24678	14	3	NA	NA	NA	11	11	14	NA	NA	4	12	NA	0.002752	0.0008847	NA	NA	NA	0.001191	0.001194	0.001844	NA	NA	0.002752	0.001346	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flaviaesturariibacter"	"G"	24677	3	2	NA	NA	NA	3	NA	3	NA	NA	NA	2	NA	0.0005898	0.0005898	NA	NA	NA	0.0003247	NA	0.000395	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavitalea"	"G"	24680	13	2	1	NA	NA	13	3	6	NA	NA	5	10	2	0.004171	0.0005898	0.001983	NA	NA	0.001407	0.0003257	0.0007901	NA	NA	0.00344	0.001122	0.004171	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niabella"	"G"	24686	9	2	1	NA	NA	5	6	8	1	NA	2	9	NA	0.001983	0.0005898	0.001983	NA	NA	0.0005412	0.0006514	0.001053	5.729e-05	NA	0.001376	0.00101	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea"	"G"	24692	2	2	1	NA	NA	1	1	1	NA	NA	1	1	1	0.002086	0.0005898	0.001983	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	0.000688	0.0001122	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasediminibacterium"	"G"	24690	3	2	NA	NA	NA	2	3	NA	NA	NA	NA	1	1	0.002086	0.0005898	NA	NA	NA	0.0002165	0.0003257	NA	NA	NA	NA	0.0001122	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parafilimonas"	"G"	24689	3	2	NA	NA	NA	2	3	1	NA	NA	NA	2	NA	0.0005898	0.0005898	NA	NA	NA	0.0002165	0.0003257	0.0001317	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filobacterium"	"G"	24676	3	1	1	NA	NA	1	1	3	NA	NA	NA	3	NA	0.001983	0.0002949	0.001983	NA	NA	0.0001082	0.0001086	0.000395	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Saprospiraceae"	"F"	24701	730	160	21	NA	1	730	584	324	3	NA	65	455	30	0.09025	0.04719	0.04165	NA	0.09025	0.07902	0.0634	0.04266	0.0001719	NA	0.04472	0.05105	0.06257	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"uncultured"	"G"	24712	487	147	17	NA	1	487	466	302	3	NA	59	391	29	0.09025	0.04335	0.03371	NA	0.09025	0.05272	0.05059	0.03977	0.0001719	NA	0.04059	0.04387	0.06048	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Haliscomenobacter"	"G"	24704	21	7	NA	NA	NA	21	16	8	NA	NA	NA	11	NA	0.002273	0.002064	NA	NA	NA	0.002273	0.001737	0.001053	NA	NA	NA	0.001234	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Candidatus Aquirestis"	"G"	24703	203	4	2	NA	NA	203	77	5	NA	NA	4	26	NA	0.02197	0.00118	0.003966	NA	NA	0.02197	0.00836	0.0006584	NA	NA	0.002752	0.002917	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Phaeodactylibacter"	"G"	24708	11	2	1	NA	NA	7	10	6	NA	NA	1	11	NA	0.001983	0.0005898	0.001983	NA	NA	0.0007577	0.001086	0.0007901	NA	NA	0.000688	0.001234	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"uncultured"	"F"	24713	148	48	10	1	NA	148	141	148	2	NA	9	136	40	0.1458	0.01416	0.01983	0.1458	NA	0.01602	0.01531	0.01949	0.0001146	NA	0.006192	0.01526	0.08343	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"37-13"	"F"	24666	95	2	NA	NA	NA	67	95	31	1	NA	2	60	NA	0.01031	0.0005898	NA	NA	NA	0.007253	0.01031	0.004082	5.729e-05	NA	0.001376	0.006732	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Bacteroidales"	"O"	913	1542	625	67	NA	1	777	1102	814	10	NA	241	1542	38	0.1843	0.1843	0.1329	NA	0.09025	0.08411	0.1196	0.1072	0.0005729	NA	0.1658	0.173	0.07926	"Bacteria>Bacteroidetes>Bacteroidia"
"Rikenellaceae"	"F"	967	247	176	15	NA	NA	141	155	173	3	NA	58	247	5	0.0519	0.0519	0.02975	NA	NA	0.01526	0.01683	0.02278	0.0001719	NA	0.03991	0.02771	0.01043	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	980	102	39	2	NA	NA	55	38	37	NA	NA	12	102	1	0.0115	0.0115	0.003966	NA	NA	0.005954	0.004126	0.004872	NA	NA	0.008256	0.01144	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rikenellaceae RC9 gut group"	"G"	11191	106	35	3	NA	NA	36	47	106	2	NA	27	82	1	0.01858	0.01032	0.00595	NA	NA	0.003897	0.005103	0.01396	0.0001146	NA	0.01858	0.0092	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"dgA-11 gut group"	"G"	978	29	29	3	NA	NA	NA	3	3	NA	NA	3	4	NA	0.008552	0.008552	0.00595	NA	NA	NA	0.0003257	0.000395	NA	NA	0.002064	0.0004488	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"U29-B03"	"G"	977	24	24	NA	NA	NA	3	4	NA	NA	NA	1	NA	NA	0.007078	0.007078	NA	NA	NA	0.0003247	0.0004343	NA	NA	NA	0.000688	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"A7P-90m"	"G"	24648	21	21	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.006193	0.006193	0.003966	NA	NA	NA	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes"	"G"	968	38	15	4	NA	NA	21	38	14	1	NA	10	31	3	0.007933	0.004424	0.007933	NA	NA	0.002273	0.004126	0.001844	5.729e-05	NA	0.00688	0.003478	0.006257	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"DMER64"	"G"	24650	6	5	NA	NA	NA	1	6	3	NA	NA	NA	6	NA	0.001475	0.001475	NA	NA	NA	0.0001082	0.0006514	0.000395	NA	NA	NA	0.0006732	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"BCf9-17 termite group"	"G"	969	3	1	NA	NA	NA	NA	NA	1	NA	NA	NA	3	NA	0.0003366	0.0002949	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bacteroidaceae"	"F"	917	239	64	15	NA	NA	59	111	81	NA	NA	31	239	3	0.02975	0.01887	0.02975	NA	NA	0.006387	0.01205	0.01067	NA	NA	0.02133	0.02681	0.006257	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	918	239	64	15	NA	NA	59	111	81	NA	NA	31	239	3	0.02975	0.01887	0.02975	NA	NA	0.006387	0.01205	0.01067	NA	NA	0.02133	0.02681	0.006257	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
