"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads"	"Max.1"	"kraken2_16s_classification_loman_loman_bracken.kreport.cladeReads.."	"lineage"
"Lachnospiraceae FCS020 group"	"G"	11314	10	10	0.000322	0.000322	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] ventriosum group"	"G"	11341	10	10	0.000322	0.000322	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"A2"	"G"	25642	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-002"	"G"	11322	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] oxidoreducens group"	"G"	11339	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] xylanophilum group"	"G"	14375	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Catonella"	"G"	1994	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Shuttleworthia"	"G"	2013	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Syntrophococcus"	"G"	2016	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Tyzzerella 4"	"G"	11336	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Johnsonella"	"G"	2002	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerosporobacter"	"G"	1990	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Coprococcus 3"	"G"	11303	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Hungatella"	"G"	11306	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-009"	"G"	11329	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Sellimonas"	"G"	14369	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnotalea"	"G"	14367	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium 10"	"G"	11310	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoanaerobaculum"	"G"	2003	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Pseudobutyrivibrio"	"G"	2010	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Coprococcus 1"	"G"	11301	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio"	"G"	1993	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-007"	"G"	11327	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Vallitalea"	"G"	2017	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-003"	"G"	11323	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae FE2018 group"	"G"	11315	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Howardella"	"G"	2000	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnoclostridium 12"	"G"	11311	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-010"	"G"	11330	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NK4B4 group"	"G"	11320	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Herbinix"	"G"	25653	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Cellulosilyticum"	"G"	1995	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Eisenbergiella"	"G"	11304	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Natranaerovirga"	"G"	2007	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"probable genus 10"	"G"	2020	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerocolumna"	"G"	25646	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Robinsoniella"	"G"	2011	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Incertae Sedis"	"G"	2001	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnobacterium"	"G"	11307	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"GCA-900066755"	"G"	25652	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"possible genus Sk003-Sk004"	"G"	2018	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Hespellia"	"G"	1999	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] fissicatena group"	"G"	14373	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Stomatobaculum"	"G"	2015	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"CAG-56"	"G"	25647	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"ASF356"	"G"	25643	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Acetatifactor"	"G"	1988	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Anaerobium"	"G"	25645	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Moryella"	"G"	2006	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Ruminococcaceae"	"F"	2050	2214	2214	0.0713	0.0713	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Faecalibacterium"	"G"	2057	258	258	0.008308	0.008308	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"uncultured"	"G"	2071	208	208	0.006698	0.006698	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-005"	"G"	11363	177	177	0.0057	0.0057	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus 2"	"G"	11374	163	163	0.005249	0.005249	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-010"	"G"	11367	149	149	0.004798	0.004798	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-014"	"G"	11371	144	144	0.004637	0.004637	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcus 1"	"G"	11373	120	120	0.003864	0.003864	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"[Eubacterium] coprostanoligenes group"	"G"	11375	108	108	0.003478	0.003478	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-012"	"G"	11369	82	82	0.002641	0.002641	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-013"	"G"	11370	64	64	0.002061	0.002061	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 6"	"G"	11356	62	62	0.001997	0.001997	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae NK4A214 group"	"G"	11358	58	58	0.001868	0.001868	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-002"	"G"	11360	55	55	0.001771	0.001771	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Subdoligranulum"	"G"	2070	53	53	0.001707	0.001707	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 1"	"G"	11354	42	42	0.001352	0.001352	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 9"	"G"	11357	37	37	0.001191	0.001191	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fastidiosipila"	"G"	2058	34	34	0.001095	0.001095	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Caproiciproducens"	"G"	14382	33	33	0.001063	0.001063	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium"	"G"	11353	31	31	0.0009983	0.0009983	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Candidatus Soleaferrea"	"G"	11350	29	29	0.0009339	0.0009339	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Oscillibacter"	"G"	2063	20	20	0.000644	0.000644	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 5"	"G"	11355	19	19	0.0006118	0.0006118	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Saccharofermentans"	"G"	2068	18	18	0.0005796	0.0005796	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Butyricicoccus"	"G"	2055	14	14	0.0004508	0.0004508	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerotruncus"	"G"	2054	10	10	0.000322	0.000322	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Negativibacillus"	"G"	25668	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Oscillospira"	"G"	2064	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-004"	"G"	11362	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-003"	"G"	11361	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-009"	"G"	11366	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Flavonifractor"	"G"	2059	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Papillibacter"	"G"	2065	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"UBA1819"	"G"	25671	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-008"	"G"	11365	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"CAG-352"	"G"	25663	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Hydrogenoanaerobacterium"	"G"	2060	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerobacterium"	"G"	11349	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ercella"	"G"	14383	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Pseudobacteroides"	"G"	11352	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ethanoligenens"	"G"	2056	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Intestinimonas"	"G"	2062	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Acetanaerobacterium"	"G"	2051	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-001"	"G"	11359	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"GCA-900066225"	"G"	25666	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fournierella"	"G"	25665	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"DTU089"	"G"	25664	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Acetivibrio"	"G"	2052	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Harryflintia"	"G"	25667	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-007"	"G"	11364	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-011"	"G"	11368	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae V9D2013 group"	"G"	11372	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Christensenellaceae"	"F"	1866	393	393	0.01266	0.01266	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Christensenellaceae R-7 group"	"G"	11283	355	355	0.01143	0.01143	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"uncultured"	"G"	1868	34	34	0.001095	0.001095	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"Catabacter"	"G"	11282	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"Christensenella"	"G"	1867	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"Clostridiaceae 1"	"F"	1869	378	378	0.01217	0.01217	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Clostridium sensu stricto 1"	"G"	1873	112	112	0.003607	0.003607	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 13"	"G"	1877	111	111	0.003574	0.003574	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 12"	"G"	1876	16	16	0.0005152	0.0005152	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 18"	"G"	1882	11	11	0.0003542	0.0003542	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Oxobacter"	"G"	1894	10	10	0.000322	0.000322	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Fonticella"	"G"	1893	10	10	0.000322	0.000322	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"uncultured"	"G"	1899	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 11"	"G"	1875	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Caloramator"	"G"	1871	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Sarcina"	"G"	1896	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Thermobrachium"	"G"	1897	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 10"	"G"	1874	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Candidatus Arthromitus"	"G"	1872	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 2"	"G"	1884	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Proteiniclasticum"	"G"	1895	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 9"	"G"	1891	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 8"	"G"	1890	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 7"	"G"	1889	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 15"	"G"	1879	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 3"	"G"	1885	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Anaerobacter"	"G"	1870	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Fervidicella"	"G"	1892	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 4"	"G"	1886	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Oceanirhabdus"	"G"	11284	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Youngiibacter"	"G"	1898	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Family XI"	"F"	1936	359	359	0.01156	0.01156	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Anaerococcus"	"G"	1937	155	155	0.004991	0.004991	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Peptoniphilus"	"G"	1946	65	65	0.002093	0.002093	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Sedimentibacter"	"G"	1947	19	19	0.0006118	0.0006118	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Finegoldia"	"G"	1940	18	18	0.0005796	0.0005796	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Parvimonas"	"G"	1945	13	13	0.0004186	0.0004186	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"W5053"	"G"	25639	13	13	0.0004186	0.0004186	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Soehngenia"	"G"	1948	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Helcococcus"	"G"	1942	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"uncultured"	"G"	1951	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Tissierella"	"G"	1950	8	8	0.0002576	0.0002576	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Anaerosalibacter"	"G"	1938	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Sporanaerobacter"	"G"	11292	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Tepidimicrobium"	"G"	1949	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Ezakiella"	"G"	11289	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Murdochiella"	"G"	1944	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Gallicola"	"G"	1941	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Gottschalkia"	"G"	11290	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Peptococcaceae"	"F"	2024	322	322	0.01037	0.01037	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"uncultured"	"G"	2041	70	70	0.002254	0.002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfosporosinus"	"G"	2032	69	69	0.002222	0.002222	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfotomaculum"	"G"	2033	64	64	0.002061	0.002061	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfurispora"	"G"	2035	29	29	0.0009339	0.0009339	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfitobacterium"	"G"	2030	12	12	0.0003864	0.0003864	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"SCADC1-2-3"	"G"	25659	10	10	0.000322	0.000322	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Pelotomaculum"	"G"	2036	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Dehalobacter"	"G"	2026	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Thermincola"	"G"	2040	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Peptococcus"	"G"	2037	7	7	0.0002254	0.0002254	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Cryptanaerobacter"	"G"	2025	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfitibacter"	"G"	2028	6	6	0.0001932	0.0001932	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfitispora"	"G"	2029	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Candidatus Dichloromethanomonas"	"G"	25658	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"BRH-c8a"	"G"	25657	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Sporotomaculum"	"G"	2038	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Dehalobacterium"	"G"	2027	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfonispora"	"G"	2031	1	1	3.22e-05	3.22e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Peptostreptococcaceae"	"F"	2042	162	162	0.005217	0.005217	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Romboutsia"	"G"	11347	84	84	0.002705	0.002705	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Intestinibacter"	"G"	11345	15	15	0.000483	0.000483	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"uncultured"	"G"	2049	11	11	0.0003542	0.0003542	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Acetoanaerobium"	"G"	11343	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paraclostridium"	"G"	14379	9	9	0.0002898	0.0002898	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Terrisporobacter"	"G"	11348	5	5	0.000161	0.000161	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptoclostridium"	"G"	11346	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Clostridioides"	"G"	25660	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Filifactor"	"G"	2043	4	4	0.0001288	0.0001288	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Proteocatella"	"G"	2046	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Tepidibacter"	"G"	2048	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Peptostreptococcus"	"G"	2045	3	3	9.661e-05	9.661e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"[Eubacterium] yurii group"	"G"	14381	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Paeniclostridium"	"G"	14378	2	2	6.44e-05	6.44e-05	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Family XIII"	"F"	1957	156	156	0.005024	0.005024	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Anaerovorax"	"G"	1958	43	43	0.001385	0.001385	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Family XIII AD3011 group"	"G"	11293	24	24	0.0007729	0.0007729	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"uncultured"	"G"	1961	20	20	0.000644	0.000644	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
