"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Dolichospermum compactum NIES-806"	"-"	1973481	708	708	14	622	NA	341	1	1	NA	1	NA	20	NA	1.562	0.3533	0.1994	0.383	NA	0.1773	0.8929	1.562	NA	0.8333	NA	0.0224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Dolichospermum>Dolichospermum&nbsp;compactum"
"Nodularia"	"G"	159191	88	63	2	88	NA	70	NA	NA	1	NA	NA	67	NA	0.07503	0.03144	0.02849	0.05419	NA	0.03639	NA	NA	0.0005501	NA	NA	0.07503	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Nodularia spumigena"	"S"	70799	88	63	2	88	NA	70	NA	NA	1	NA	NA	67	NA	0.07503	0.03144	0.02849	0.05419	NA	0.03639	NA	NA	0.0005501	NA	NA	0.07503	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia"
"Nodularia spumigena CCY9414"	"-"	313624	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia>Nodularia&nbsp;spumigena"
"Raphidiopsis"	"G"	244599	6	5	NA	4	NA	6	NA	NA	NA	NA	NA	NA	NA	0.003119	0.002495	NA	0.002463	NA	0.003119	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Raphidiopsis curvata"	"S"	312883	6	5	NA	4	NA	6	NA	NA	NA	NA	NA	NA	NA	0.003119	0.002495	NA	0.002463	NA	0.003119	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Raphidiopsis"
"Raphidiopsis curvata NIES-932"	"-"	1973482	6	5	NA	4	NA	6	NA	NA	NA	NA	NA	NA	NA	0.003119	0.002495	NA	0.002463	NA	0.003119	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Raphidiopsis>Raphidiopsis&nbsp;curvata"
"Scytonemataceae"	"F"	1182	637	637	18	568	NA	430	NA	NA	NA	NA	NA	41	NA	0.3498	0.3179	0.2564	0.3498	NA	0.2235	NA	NA	NA	NA	NA	0.04591	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Scytonema"	"G"	1203	637	637	18	568	NA	430	NA	NA	NA	NA	NA	41	NA	0.3498	0.3179	0.2564	0.3498	NA	0.2235	NA	NA	NA	NA	NA	0.04591	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae"
"Scytonema sp. HK-05"	"S"	1137095	599	599	18	540	NA	416	NA	NA	NA	NA	NA	41	NA	0.3325	0.2989	0.2564	0.3325	NA	0.2163	NA	NA	NA	NA	NA	0.04591	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Scytonema sp. NIES-4073"	"S"	2005464	9	9	NA	4	NA	2	NA	NA	NA	NA	NA	NA	NA	0.004492	0.004492	NA	0.002463	NA	0.00104	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Scytonemataceae>Scytonema"
"Nostocaceae"	"F"	1162	625	616	22	625	NA	466	NA	NA	NA	NA	NA	97	NA	0.3849	0.3074	0.3134	0.3849	NA	0.2423	NA	NA	NA	NA	NA	0.1086	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"Cylindrospermum"	"G"	56106	325	325	4	315	NA	244	NA	NA	NA	NA	NA	13	NA	0.194	0.1622	0.05698	0.194	NA	0.1268	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Cylindrospermum stagnale"	"S"	142864	325	325	4	315	NA	244	NA	NA	NA	NA	NA	13	NA	0.194	0.1622	0.05698	0.194	NA	0.1268	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum"
"Cylindrospermum stagnale PCC 7417"	"-"	56107	325	325	4	315	NA	244	NA	NA	NA	NA	NA	13	NA	0.194	0.1622	0.05698	0.194	NA	0.1268	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Cylindrospermum>Cylindrospermum&nbsp;stagnale"
"Anabaena"	"G"	1163	186	186	9	168	NA	138	NA	NA	NA	NA	NA	60	NA	0.1282	0.09283	0.1282	0.1034	NA	0.07174	NA	NA	NA	NA	NA	0.06719	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Anabaena cylindrica"	"S"	1165	171	171	8	148	NA	122	NA	NA	NA	NA	NA	6	NA	0.114	0.08534	0.114	0.09113	NA	0.06342	NA	NA	NA	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena cylindrica PCC 7122"	"-"	272123	171	171	8	148	NA	122	NA	NA	NA	NA	NA	6	NA	0.114	0.08534	0.114	0.09113	NA	0.06342	NA	NA	NA	NA	NA	0.006719	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena>Anabaena&nbsp;cylindrica"
"Anabaena sp. 90"	"S"	46234	16	13	NA	16	NA	6	NA	NA	NA	NA	NA	2	NA	0.009852	0.006488	NA	0.009852	NA	0.003119	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Anabaena sp. WA102"	"S"	1647413	51	2	1	4	NA	10	NA	NA	NA	NA	NA	51	NA	0.05711	0.0009982	0.01425	0.002463	NA	0.005199	NA	NA	NA	NA	NA	0.05711	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Anabaena"
"Nostoc"	"G"	1177	137	101	9	137	NA	80	NA	NA	NA	NA	NA	22	NA	0.1282	0.05041	0.1282	0.08436	NA	0.04159	NA	NA	NA	NA	NA	0.02464	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Nostoc flagelliforme"	"S"	1306274	55	55	1	35	NA	26	NA	NA	NA	NA	NA	1	NA	0.02745	0.02745	0.01425	0.02155	NA	0.01352	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc flagelliforme CCNUN1"	"-"	2038116	55	55	1	35	NA	26	NA	NA	NA	NA	NA	1	NA	0.02745	0.02745	0.01425	0.02155	NA	0.01352	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;flagelliforme"
"Nostoc punctiforme"	"S"	272131	65	18	4	65	NA	36	NA	NA	NA	NA	NA	13	NA	0.05698	0.008983	0.05698	0.04002	NA	0.01872	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc punctiforme PCC 73102"	"-"	63737	65	18	4	65	NA	36	NA	NA	NA	NA	NA	13	NA	0.05698	0.008983	0.05698	0.04002	NA	0.01872	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;punctiforme"
"Nostoc piscinale"	"S"	224012	16	13	1	16	NA	3	NA	NA	NA	NA	NA	NA	NA	0.01425	0.006488	0.01425	0.009852	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc piscinale CENA21"	"-"	224013	16	13	1	16	NA	3	NA	NA	NA	NA	NA	NA	NA	0.01425	0.006488	0.01425	0.009852	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;piscinale"
"Nostoc sp. PCC 7524"	"S"	28072	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	0.0009982	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006158	0.0004991	NA	0.0006158	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. CENA543"	"S"	1869241	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.00156	0.0004991	NA	NA	NA	0.00156	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-4103"	"S"	2005458	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001232	0.0004991	NA	0.001232	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus"	"G"	264688	4	3	NA	4	NA	1	NA	NA	NA	NA	NA	1	NA	0.002463	0.001497	NA	0.002463	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Trichormus azollae"	"S"	1164	4	2	NA	4	NA	1	NA	NA	NA	NA	NA	1	NA	0.002463	0.0009982	NA	0.002463	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"'Nostoc azollae' 0708"	"-"	551115	4	2	NA	4	NA	1	NA	NA	NA	NA	NA	1	NA	0.002463	0.0009982	NA	0.002463	NA	0.0005199	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus>Trichormus&nbsp;azollae"
"Trichormus variabilis"	"S"	264691	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus variabilis ATCC 29413"	"-"	240292	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004991	0.0004991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus>Trichormus&nbsp;variabilis"
"unclassified Nostocales"	"-"	201821	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001996	0.001996	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"unclassified Nostocales (miscellaneous)"	"-"	1219117	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001996	0.001996	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales"
"Nostocales cyanobacterium HT-58-2"	"S"	1940762	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001996	0.001996	NA	0.0006158	NA	0.0005199	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales>unclassified&nbsp;Nostocales&nbsp;(miscellaneous)"
"Oscillatoriophycideae"	"-"	1301283	6486	6486	181	5792	NA	4228	NA	2	NA	NA	NA	320	1	3.567	3.237	2.578	3.567	NA	2.198	NA	3.125	NA	NA	NA	0.3584	0.5952	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Oscillatoriales"	"O"	1150	4526	4526	124	4003	NA	2917	NA	2	NA	NA	NA	222	NA	3.125	2.259	1.766	2.465	NA	1.516	NA	3.125	NA	NA	NA	0.2486	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	2745	2745	74	2381	NA	1803	NA	NA	NA	NA	NA	122	NA	1.466	1.37	1.054	1.466	NA	0.9373	NA	NA	NA	NA	NA	0.1366	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Planktothrix"	"G"	54304	2676	2676	71	2311	NA	1751	NA	NA	NA	NA	NA	117	NA	1.423	1.336	1.011	1.423	NA	0.9103	NA	NA	NA	NA	NA	0.131	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Planktothrix agardhii"	"S"	1160	2676	2676	71	2311	NA	1751	NA	NA	NA	NA	NA	117	NA	1.423	1.336	1.011	1.423	NA	0.9103	NA	NA	NA	NA	NA	0.131	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix"
"Planktothrix agardhii NIVA-CYA 126/8"	"-"	388467	2676	2676	71	2311	NA	1751	NA	NA	NA	NA	NA	117	NA	1.423	1.336	1.011	1.423	NA	0.9103	NA	NA	NA	NA	NA	0.131	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix>Planktothrix&nbsp;agardhii"
"Arthrospira"	"G"	35823	43	35	1	43	NA	26	NA	NA	NA	NA	NA	3	NA	0.02648	0.01747	0.01425	0.02648	NA	0.01352	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus"	"G"	44471	31	31	2	26	NA	25	NA	NA	NA	NA	NA	2	NA	0.02849	0.01547	0.02849	0.01601	NA	0.013	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus sp. PCC 7113"	"S"	1173027	31	31	2	26	NA	25	NA	NA	NA	NA	NA	2	NA	0.02849	0.01547	0.02849	0.01601	NA	0.013	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Microcoleus"
"Gomontiellaceae"	"F"	1892255	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.6065	0.547	0.2707	0.6065	NA	0.3234	NA	NA	NA	NA	NA	0.05375	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Crinalium"	"G"	241421	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.6065	0.547	0.2707	0.6065	NA	0.3234	NA	NA	NA	NA	NA	0.05375	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae"
"Crinalium epipsammum"	"S"	241425	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.6065	0.547	0.2707	0.6065	NA	0.3234	NA	NA	NA	NA	NA	0.05375	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium"
"Crinalium epipsammum PCC 9333"	"-"	1173022	1096	1096	19	985	NA	622	NA	NA	NA	NA	NA	48	NA	0.6065	0.547	0.2707	0.6065	NA	0.3234	NA	NA	NA	NA	NA	0.05375	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium>Crinalium&nbsp;epipsammum"
"Coleofasciculaceae"	"F"	1892251	381	381	21	344	NA	253	NA	NA	NA	NA	NA	23	NA	0.2991	0.1901	0.2991	0.2118	NA	0.1315	NA	NA	NA	NA	NA	0.02576	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Geitlerinema"	"G"	63132	381	381	21	344	NA	253	NA	NA	NA	NA	NA	23	NA	0.2991	0.1901	0.2991	0.2118	NA	0.1315	NA	NA	NA	NA	NA	0.02576	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae"
"Geitlerinema sp. PCC 7407"	"S"	1173025	381	381	21	344	NA	253	NA	NA	NA	NA	NA	23	NA	0.2991	0.1901	0.2991	0.2118	NA	0.1315	NA	NA	NA	NA	NA	0.02576	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae>Geitlerinema"
"Cyanothecaceae"	"F"	1892249	249	249	7	234	NA	188	NA	2	NA	NA	NA	14	NA	3.125	0.1243	0.09972	0.1441	NA	0.09774	NA	3.125	NA	NA	NA	0.01568	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Cyanothece"	"G"	43988	249	249	7	234	NA	188	NA	2	NA	NA	NA	14	NA	3.125	0.1243	0.09972	0.1441	NA	0.09774	NA	3.125	NA	NA	NA	0.01568	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae"
"Cyanothece sp. PCC 7822"	"S"	497965	232	232	7	192	NA	172	NA	NA	NA	NA	NA	8	NA	0.1182	0.1158	0.09972	0.1182	NA	0.08942	NA	NA	NA	NA	NA	0.008959	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Oscillatoriaceae"	"F"	1892254	47	41	1	47	NA	35	NA	NA	NA	NA	NA	13	NA	0.02894	0.02046	0.01425	0.02894	NA	0.0182	NA	NA	NA	NA	NA	0.01456	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	35	30	NA	35	NA	28	NA	NA	NA	NA	NA	11	NA	0.02155	0.01497	NA	0.02155	NA	0.01456	NA	NA	NA	NA	NA	0.01232	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria acuminata"	"S"	118323	26	18	NA	23	NA	26	NA	NA	NA	NA	NA	3	NA	0.01416	0.008983	NA	0.01416	NA	0.01352	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria acuminata PCC 6304"	"-"	56110	26	18	NA	23	NA	26	NA	NA	NA	NA	NA	3	NA	0.01416	0.008983	NA	0.01416	NA	0.01352	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria>Oscillatoria&nbsp;acuminata"
"Oscillatoria nigro-viridis"	"S"	482564	12	12	NA	12	NA	2	NA	NA	NA	NA	NA	8	NA	0.008959	0.005989	NA	0.007389	NA	0.00104	NA	NA	NA	NA	NA	0.008959	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria nigro-viridis PCC 7112"	"-"	179408	12	12	NA	12	NA	2	NA	NA	NA	NA	NA	8	NA	0.008959	0.005989	NA	0.007389	NA	0.00104	NA	NA	NA	NA	NA	0.008959	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria>Oscillatoria&nbsp;nigro&#x2011;viridis"
"Moorea"	"G"	1155738	12	11	1	12	NA	7	NA	NA	NA	NA	NA	2	NA	0.01425	0.00549	0.01425	0.007389	NA	0.003639	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	12	11	1	12	NA	7	NA	NA	NA	NA	NA	2	NA	0.01425	0.00549	0.01425	0.007389	NA	0.003639	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
