"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Flavobacteriales"	"O"	24819	24718	4213	761	11	9	5232	6867	5938	121	21	5388	24718	2464	4.984	1.202	1.454	1.576	0.7902	0.539	0.7132	0.7389	0.006864	2.731	3.509	2.635	4.984	"Bacteria>Bacteroidetes>Bacteroidia"
"Flavobacteriaceae"	"F"	24841	18980	2127	484	10	7	3572	3868	4235	86	18	4051	18980	2163	4.375	0.6067	0.9249	1.433	0.6146	0.368	0.4017	0.527	0.004879	2.341	2.638	2.023	4.375	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Flavobacterium"	"G"	24881	18623	2052	478	8	7	3447	3713	4175	84	18	4009	18623	2143	4.334	0.5853	0.9134	1.146	0.6146	0.3551	0.3856	0.5195	0.004765	2.341	2.611	1.985	4.334	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Pseudofulvibacter"	"G"	24938	24	8	1	1	NA	9	14	3	NA	NA	6	24	2	0.1433	0.002282	0.001911	0.1433	NA	0.0009273	0.001454	0.0003733	NA	NA	0.003907	0.002558	0.004045	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Capnocytophaga"	"G"	24863	22	8	NA	NA	NA	8	10	7	NA	NA	2	22	1	0.002345	0.002282	NA	NA	NA	0.0008242	0.001039	0.0008711	NA	NA	0.001302	0.002345	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"uncultured"	"G"	24976	32	5	NA	NA	NA	6	9	3	NA	NA	4	32	4	0.00809	0.001426	NA	NA	NA	0.0006182	0.0009348	0.0003733	NA	NA	0.002605	0.003411	0.00809	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maritimimonas"	"G"	24914	5	5	NA	NA	NA	NA	5	1	NA	NA	1	3	NA	0.001426	0.001426	NA	NA	NA	NA	0.0005193	0.0001244	NA	NA	0.0006512	0.0003198	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS5 marine group"	"G"	24925	11	4	NA	NA	NA	3	2	3	1	NA	NA	11	NA	0.001173	0.001141	NA	NA	NA	0.0003091	0.0002077	0.0003733	5.673e-05	NA	NA	0.001173	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algibacter"	"G"	24846	17	3	NA	NA	NA	2	2	3	NA	NA	3	17	NA	0.001954	0.0008557	NA	NA	NA	0.0002061	0.0002077	0.0003733	NA	NA	0.001954	0.001812	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroflexus"	"G"	24940	6	2	NA	NA	NA	NA	1	1	NA	NA	NA	6	NA	0.0006396	0.0005704	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0006396	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Myroides"	"G"	24921	19	2	1	NA	NA	6	2	3	NA	NA	2	19	1	0.002025	0.0005704	0.001911	NA	NA	0.0006182	0.0002077	0.0003733	NA	NA	0.001302	0.002025	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tenacibaculum"	"G"	24964	10	2	NA	NA	NA	2	NA	1	NA	NA	1	10	1	0.002023	0.0005704	NA	NA	NA	0.0002061	NA	0.0001244	NA	NA	0.0006512	0.001066	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Winogradskyella"	"G"	24968	7	2	1	NA	NA	1	7	2	NA	NA	NA	2	NA	0.001911	0.0005704	0.001911	NA	NA	0.000103	0.000727	0.0002489	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aquibacter"	"G"	24849	5	2	NA	NA	NA	NA	5	1	NA	NA	1	5	NA	0.0006512	0.0005704	NA	NA	NA	NA	0.0005193	0.0001244	NA	NA	0.0006512	0.000533	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Jejudonia"	"G"	24899	7	1	NA	NA	NA	1	1	1	NA	NA	1	7	NA	0.0007462	0.0002852	NA	NA	NA	0.000103	0.0001039	0.0001244	NA	NA	0.0006512	0.0007462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gillisia"	"G"	24890	10	1	2	NA	NA	6	NA	NA	NA	NA	NA	10	NA	0.003822	0.0002852	0.003822	NA	NA	0.0006182	NA	NA	NA	NA	NA	0.001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Joostella"	"G"	24901	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Confluentibacter"	"G"	24867	2	1	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zunongwangia"	"G"	24974	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Formosa"	"G"	24882	3	1	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	0.0003198	0.0002852	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0003198	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Cellulophaga"	"G"	24864	2	1	NA	NA	NA	1	1	2	NA	NA	NA	1	1	0.002023	0.0002852	NA	NA	NA	0.000103	0.0001039	0.0002489	NA	NA	NA	0.0001066	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zobellia"	"G"	24973	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS4 marine group"	"G"	24924	8	1	NA	NA	NA	1	3	1	NA	NA	NA	8	NA	0.0008528	0.0002852	NA	NA	NA	0.000103	0.0003116	0.0001244	NA	NA	NA	0.0008528	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Salinimicrobium"	"G"	24947	4	1	NA	NA	NA	2	4	2	NA	NA	NA	3	NA	0.0004154	0.0002852	NA	NA	NA	0.0002061	0.0004154	0.0002489	NA	NA	NA	0.0003198	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 1"	"G"	24932	2	1	NA	NA	NA	1	2	1	NA	NA	1	1	NA	0.0006512	0.0002852	NA	NA	NA	0.000103	0.0002077	0.0001244	NA	NA	0.0006512	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Mesonia"	"G"	24918	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0002852	0.0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ulvibacter"	"G"	24965	4	1	NA	NA	NA	NA	3	1	NA	NA	NA	4	NA	0.0004264	0.0002852	NA	NA	NA	NA	0.0003116	0.0001244	NA	NA	NA	0.0004264	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Actibacter"	"G"	24842	24	1	NA	NA	NA	24	14	NA	NA	NA	NA	5	NA	0.002473	0.0002852	NA	NA	NA	0.002473	0.001454	NA	NA	NA	NA	0.000533	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Crocinitomicaceae"	"F"	24826	5303	1307	192	1	1	1199	1590	1117	29	3	1243	5303	288	0.8095	0.3728	0.3669	0.1433	0.0878	0.1235	0.1651	0.139	0.001645	0.3901	0.8095	0.5653	0.5825	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Fluviicola"	"G"	24829	5187	1290	192	1	1	1183	1572	1099	28	3	1218	5187	284	0.7932	0.3679	0.3669	0.1433	0.0878	0.1219	0.1633	0.1368	0.001588	0.3901	0.7932	0.5529	0.5744	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Crocinitomix"	"G"	24828	27	7	NA	NA	NA	6	1	5	NA	NA	3	27	1	0.002878	0.001997	NA	NA	NA	0.0006182	0.0001039	0.0006222	NA	NA	0.001954	0.002878	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"uncultured"	"G"	24833	30	4	NA	NA	NA	3	6	4	1	NA	6	30	1	0.003907	0.001141	NA	NA	NA	0.0003091	0.0006232	0.0004978	5.673e-05	NA	0.003907	0.003198	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Salinirepens"	"G"	24831	23	1	NA	NA	NA	2	5	2	NA	NA	7	23	1	0.004559	0.0002852	NA	NA	NA	0.0002061	0.0005193	0.0002489	NA	NA	0.004559	0.002452	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Cryomorphaceae"	"F"	24834	504	504	37	NA	NA	102	89	61	2	NA	3	107	NA	0.1438	0.1438	0.07071	NA	NA	0.01051	0.009244	0.007591	0.0001135	NA	0.001954	0.01141	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24840	502	502	36	NA	NA	98	84	56	2	NA	3	98	NA	0.1432	0.1432	0.06879	NA	NA	0.0101	0.008724	0.006969	0.0001135	NA	0.001954	0.01045	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"Owenweeksia"	"G"	24838	2	2	NA	NA	NA	2	2	NA	NA	NA	NA	2	NA	0.0005704	0.0005704	NA	NA	NA	0.0002061	0.0002077	NA	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Cryomorphaceae"
"NS9 marine group"	"F"	24980	1215	211	39	NA	1	292	1215	465	3	NA	71	128	6	0.1262	0.06018	0.07453	NA	0.0878	0.03008	0.1262	0.05787	0.0001702	NA	0.04624	0.01365	0.01214	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Weeksellaceae"	"F"	24983	150	48	8	NA	NA	47	76	42	NA	NA	12	150	7	0.01599	0.01369	0.01529	NA	NA	0.004842	0.007893	0.005227	NA	NA	0.007815	0.01599	0.01416	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Chryseobacterium"	"G"	24989	120	39	6	NA	NA	28	45	39	NA	NA	11	120	7	0.01416	0.01112	0.01147	NA	NA	0.002885	0.004674	0.004853	NA	NA	0.007164	0.01279	0.01416	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Cloacibacterium"	"G"	24990	14	4	NA	NA	NA	9	12	1	NA	NA	NA	14	NA	0.001492	0.001141	NA	NA	NA	0.0009273	0.001246	0.0001244	NA	NA	NA	0.001492	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Empedobacter"	"G"	24993	4	2	NA	NA	NA	1	4	1	NA	NA	NA	1	NA	0.0005704	0.0005704	NA	NA	NA	0.000103	0.0004154	0.0001244	NA	NA	NA	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Bergeyella"	"G"	24986	1	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0002852	0.0002852	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"uncultured"	"G"	24999	2	1	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002852	0.0002852	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacteriaceae"	"F"	24820	4	4	NA	NA	NA	2	4	3	NA	NA	1	4	NA	0.001141	0.001141	NA	NA	NA	0.0002061	0.0004154	0.0003733	NA	NA	0.0006512	0.0004264	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"uncultured"	"G"	24825	4	4	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.001141	0.001141	NA	NA	NA	NA	0.0002077	0.0002489	NA	NA	0.0006512	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"NS7 marine group"	"F"	24979	7	1	NA	NA	NA	5	7	NA	NA	NA	NA	4	NA	0.000727	0.0002852	NA	NA	NA	0.0005151	0.000727	NA	NA	NA	NA	0.0004264	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferiaceae"	"F"	24981	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0002852	0.0002852	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales"
"Schleiferia"	"G"	24982	1	1	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0002852	0.0002852	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Schleiferiaceae"
"Chitinophagales"	"O"	24665	7804	3925	493	4	4	7804	4803	2457	47	NA	520	2695	334	1.119	1.119	0.9421	0.5731	0.3512	0.804	0.4988	0.3058	0.002666	NA	0.3386	0.2873	0.6755	"Bacteria>Bacteroidetes>Bacteroidia"
"Chitinophagaceae"	"F"	24667	6848	3708	462	3	3	6848	3968	1945	41	NA	442	2001	262	1.058	1.058	0.8829	0.4298	0.2634	0.7055	0.4121	0.242	0.002326	NA	0.2878	0.2133	0.5299	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Dinghuibacter"	"G"	24673	4948	1932	246	NA	NA	4948	2208	705	23	NA	43	202	92	0.551	0.551	0.4701	NA	NA	0.5098	0.2293	0.08773	0.001305	NA	0.028	0.02153	0.1861	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Sediminibacterium"	"G"	24693	1356	1356	147	NA	2	849	714	516	9	NA	198	834	117	0.3868	0.3868	0.2809	NA	0.1756	0.08747	0.07416	0.06421	0.0005106	NA	0.1289	0.08891	0.2366	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"uncultured"	"G"	24700	422	160	33	2	NA	365	375	284	5	NA	91	422	18	0.2865	0.04564	0.06306	0.2865	NA	0.03761	0.03895	0.03534	0.0002836	NA	0.05926	0.04499	0.03641	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Terrimonas"	"G"	24696	206	69	12	NA	1	190	206	189	1	NA	44	165	7	0.0878	0.01968	0.02293	NA	0.0878	0.01958	0.0214	0.02352	5.673e-05	NA	0.02865	0.01759	0.01416	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Ferruginibacter"	"G"	24674	198	55	6	NA	NA	198	147	84	1	NA	21	115	11	0.02225	0.01569	0.01147	NA	NA	0.0204	0.01527	0.01045	5.673e-05	NA	0.01368	0.01226	0.02225	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavisolibacter"	"G"	24679	69	23	4	NA	NA	69	59	30	1	NA	9	49	2	0.007644	0.00656	0.007644	NA	NA	0.007109	0.006128	0.003733	5.673e-05	NA	0.005861	0.005224	0.004045	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Taibaiella"	"G"	24695	19	9	3	1	NA	17	16	19	NA	NA	4	15	1	0.1433	0.002567	0.005733	0.1433	NA	0.001751	0.001662	0.002364	NA	NA	0.002605	0.001599	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Lacibacter"	"G"	24685	43	8	NA	NA	NA	22	43	2	NA	NA	1	9	NA	0.004466	0.002282	NA	NA	NA	0.002267	0.004466	0.0002489	NA	NA	0.0006512	0.0009594	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niastella"	"G"	24687	23	8	NA	NA	NA	8	23	9	NA	NA	2	15	2	0.004045	0.002282	NA	NA	NA	0.0008242	0.002389	0.00112	NA	NA	0.001302	0.001599	0.004045	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasegetibacter"	"G"	24691	5	4	1	NA	NA	1	5	3	NA	NA	1	2	1	0.002023	0.001141	0.001911	NA	NA	0.000103	0.0005193	0.0003733	NA	NA	0.0006512	0.0002132	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Vibrionimonas"	"G"	24699	8	4	NA	NA	NA	3	7	3	NA	NA	NA	8	NA	0.001141	0.001141	NA	NA	NA	0.0003091	0.000727	0.0003733	NA	NA	NA	0.0008528	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavihumibacter"	"G"	24678	14	3	NA	NA	NA	11	11	14	NA	NA	4	12	NA	0.002605	0.0008557	NA	NA	NA	0.001133	0.001142	0.001742	NA	NA	0.002605	0.001279	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filimonas"	"G"	24675	6	3	NA	NA	NA	5	6	2	NA	NA	NA	2	NA	0.0008557	0.0008557	NA	NA	NA	0.0005151	0.0006232	0.0002489	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Chitinophaga"	"G"	24670	38	3	NA	NA	NA	11	20	5	NA	NA	3	38	NA	0.004051	0.0008557	NA	NA	NA	0.001133	0.002077	0.0006222	NA	NA	0.001954	0.004051	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Segetibacter"	"G"	24694	19	3	NA	NA	NA	19	19	3	NA	NA	1	7	NA	0.001973	0.0008557	NA	NA	NA	0.001958	0.001973	0.0003733	NA	NA	0.0006512	0.0007462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parafilimonas"	"G"	24689	3	2	NA	NA	NA	2	3	1	NA	NA	NA	2	NA	0.0005704	0.0005704	NA	NA	NA	0.0002061	0.0003116	0.0001244	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Parasediminibacterium"	"G"	24690	3	2	NA	NA	NA	2	3	NA	NA	NA	NA	1	1	0.002023	0.0005704	NA	NA	NA	0.0002061	0.0003116	NA	NA	NA	NA	0.0001066	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Pseudoflavitalea"	"G"	24692	2	2	1	NA	NA	1	1	1	NA	NA	1	1	1	0.002023	0.0005704	0.001911	NA	NA	0.000103	0.0001039	0.0001244	NA	NA	0.0006512	0.0001066	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Niabella"	"G"	24686	9	2	1	NA	NA	5	6	8	1	NA	2	9	NA	0.001911	0.0005704	0.001911	NA	NA	0.0005151	0.0006232	0.0009955	5.673e-05	NA	0.001302	0.0009594	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flavitalea"	"G"	24680	13	2	1	NA	NA	13	3	6	NA	NA	5	10	2	0.004045	0.0005704	0.001911	NA	NA	0.001339	0.0003116	0.0007467	NA	NA	0.003256	0.001066	0.004045	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Flaviaesturariibacter"	"G"	24677	3	2	NA	NA	NA	3	NA	3	NA	NA	NA	2	NA	0.0005704	0.0005704	NA	NA	NA	0.0003091	NA	0.0003733	NA	NA	NA	0.0002132	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Filobacterium"	"G"	24676	3	1	1	NA	NA	1	1	3	NA	NA	NA	3	NA	0.001911	0.0002852	0.001911	NA	NA	0.000103	0.0001039	0.0003733	NA	NA	NA	0.0003198	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Saprospiraceae"	"F"	24701	730	160	21	NA	1	730	584	324	3	NA	65	455	30	0.0878	0.04564	0.04013	NA	0.0878	0.07521	0.06066	0.04032	0.0001702	NA	0.04233	0.0485	0.06068	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"uncultured"	"G"	24712	487	147	17	NA	1	487	466	302	3	NA	59	391	29	0.0878	0.04193	0.03249	NA	0.0878	0.05018	0.0484	0.03758	0.0001702	NA	0.03842	0.04168	0.05865	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Haliscomenobacter"	"G"	24704	21	7	NA	NA	NA	21	16	8	NA	NA	NA	11	NA	0.002164	0.001997	NA	NA	NA	0.002164	0.001662	0.0009955	NA	NA	NA	0.001173	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Candidatus Aquirestis"	"G"	24703	203	4	2	NA	NA	203	77	5	NA	NA	4	26	NA	0.02091	0.001141	0.003822	NA	NA	0.02091	0.007997	0.0006222	NA	NA	0.002605	0.002772	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"Phaeodactylibacter"	"G"	24708	11	2	1	NA	NA	7	10	6	NA	NA	1	11	NA	0.001911	0.0005704	0.001911	NA	NA	0.0007212	0.001039	0.0007467	NA	NA	0.0006512	0.001173	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Saprospiraceae"
"uncultured"	"F"	24713	148	48	10	1	NA	148	141	148	2	NA	9	136	40	0.1433	0.01369	0.01911	0.1433	NA	0.01525	0.01464	0.01842	0.0001135	NA	0.005861	0.0145	0.0809	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"37-13"	"F"	24666	95	2	NA	NA	NA	67	95	31	1	NA	2	60	NA	0.009867	0.0005704	NA	NA	NA	0.006903	0.009867	0.003858	5.673e-05	NA	0.001302	0.006396	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales"
"Bacteroidales"	"O"	913	1542	625	67	NA	1	777	1102	814	10	NA	241	1542	38	0.1783	0.1783	0.128	NA	0.0878	0.08005	0.1145	0.1013	0.0005673	NA	0.1569	0.1644	0.07686	"Bacteria>Bacteroidetes>Bacteroidia"
"Rikenellaceae"	"F"	967	247	176	15	NA	NA	141	155	173	3	NA	58	247	5	0.0502	0.0502	0.02866	NA	NA	0.01453	0.0161	0.02153	0.0001702	NA	0.03777	0.02633	0.01011	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"uncultured"	"G"	980	102	39	2	NA	NA	55	38	37	NA	NA	12	102	1	0.01112	0.01112	0.003822	NA	NA	0.005667	0.003947	0.004604	NA	NA	0.007815	0.01087	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rikenellaceae RC9 gut group"	"G"	11191	106	35	3	NA	NA	36	47	106	2	NA	27	82	1	0.01758	0.009983	0.005733	NA	NA	0.003709	0.004881	0.01319	0.0001135	NA	0.01758	0.008741	0.002023	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"dgA-11 gut group"	"G"	978	29	29	3	NA	NA	NA	3	3	NA	NA	3	4	NA	0.008271	0.008271	0.005733	NA	NA	NA	0.0003116	0.0003733	NA	NA	0.001954	0.0004264	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"U29-B03"	"G"	977	24	24	NA	NA	NA	3	4	NA	NA	NA	1	NA	NA	0.006845	0.006845	NA	NA	NA	0.0003091	0.0004154	NA	NA	NA	0.0006512	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"A7P-90m"	"G"	24648	21	21	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.00599	0.00599	0.003822	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Alistipes"	"G"	968	38	15	4	NA	NA	21	38	14	1	NA	10	31	3	0.007644	0.004278	0.007644	NA	NA	0.002164	0.003947	0.001742	5.673e-05	NA	0.006512	0.003305	0.006068	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"DMER64"	"G"	24650	6	5	NA	NA	NA	1	6	3	NA	NA	NA	6	NA	0.001426	0.001426	NA	NA	NA	0.000103	0.0006232	0.0003733	NA	NA	NA	0.0006396	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"BCf9-17 termite group"	"G"	969	3	1	NA	NA	NA	NA	NA	1	NA	NA	NA	3	NA	0.0003198	0.0002852	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	0.0003198	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bacteroidaceae"	"F"	917	239	64	15	NA	NA	59	111	81	NA	NA	31	239	3	0.02866	0.01825	0.02866	NA	NA	0.006079	0.01153	0.01008	NA	NA	0.02019	0.02548	0.006068	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
